Format Version,1.23,Take Name,shake_nziz_16_11_2023,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-11-16 02.30.39.407 PM,Total Frames in Take,512,Total Exported Frames,512,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
86,1.433333,-0.431220,0.825759,-0.347461,-0.106968,62.076866,192.092239,112.200882,0.125752,18.687389,316.256470,181.371872,0.884792,88.121323,324.715912,184.647675,0.896504,42.519382,336.264862,152.505188,0.000000,50.993683,323.697693,183.237228,0.787356,44.149364,292.923615,230.308685,0.975377,62.077568,192.091873,112.200272,0.000000,0.129273,0.002669,-0.010034,-0.991555,64.762390,181.196869,136.409439,0.099173,142.236893,176.047958,141.213928,0.916380,64.757950,181.195465,136.412018,0.979732,139.585510,149.628693,-8.658126,0.963285,178.821213,161.169891,43.023624,0.974956,127.659203,112.656311,149.728989,0.920798,-43.012047,172.716751,52.748039,0.000000,-25.177233,139.795258,-3.487274,0.000000,-8.484125,147.706039,137.212479,0.000000,-18.082134,186.477036,134.639893,0.000000,18.608187,316.690125,181.488007,87.959450,325.027893,184.863098,,,,51.148357,322.952454,182.883469,44.238312,292.911072,230.325226,,,,42.670563,336.301331,152.641617,,,,,,,,,,142.204407,175.747009,141.223984,64.861000,181.589539,136.309799,139.559265,149.823807,-8.738169,178.853180,160.925690,43.069550,127.605484,112.909119,149.800385,-24.836407,137.721832,-8.434698,,,,,,,-18.104649,186.180191,134.694672
87,1.450000,-0.431069,0.824022,-0.352195,-0.105480,61.959984,193.179276,110.105232,0.260415,17.730579,317.731995,178.034653,0.906446,87.114502,326.447113,181.679214,0.900092,41.678024,337.594727,149.162888,0.000000,49.999989,325.294708,180.044266,0.812921,42.960567,294.864410,227.310059,0.993094,61.960686,193.178909,110.104637,0.000000,0.133282,0.003140,-0.009795,-0.991025,64.630386,182.274048,134.530914,0.119087,142.097794,177.136337,139.460541,0.920340,64.625938,182.272675,134.533508,0.890647,139.598190,149.508484,-10.196105,0.941527,178.782440,161.452652,41.433170,0.938728,127.487656,113.820724,148.471512,0.933147,-43.056965,173.157181,50.824314,0.000000,-25.173664,139.776215,-5.124002,0.000000,-8.629240,148.817062,135.525253,0.000000,-18.210270,187.569458,132.629272,0.918287,17.516563,318.025757,178.123764,86.838707,326.714355,181.789719,,,,50.463406,324.741943,179.845108,42.986984,294.856354,227.309814,,,,41.686131,337.476471,149.234253,,,,,,,,,,142.064377,176.820099,139.480804,64.734039,182.693726,134.484894,139.520950,149.716476,-10.270122,178.776535,161.212830,41.483368,127.447250,114.068306,148.564133,-24.916544,137.600388,-10.027543,,,,,,,-18.161526,187.248779,132.588974
88,1.466667,-0.431668,0.822150,-0.356153,-0.104342,61.868904,194.165802,107.979622,0.280860,16.809650,318.983429,174.869553,0.910566,86.139130,328.017853,178.764435,0.901112,40.802261,338.753174,145.971481,0.000000,49.037502,326.696655,176.971909,0.818305,41.914730,296.555328,224.410065,0.992768,61.869617,194.165421,107.979027,0.000000,0.138012,0.003385,-0.010186,-0.990372,64.524269,183.432770,132.510742,0.149707,141.993484,178.406372,137.526016,0.926094,64.519821,183.431412,132.513351,0.880446,139.588943,149.348984,-11.861205,0.936790,178.738388,161.817871,39.670319,0.940389,127.431007,115.167618,147.134109,0.936557,-43.115078,173.428238,48.843792,0.000000,-25.177299,139.529434,-6.774768,0.000000,-8.708321,149.926285,133.789612,0.000000,-18.319778,188.641327,130.519226,0.900292,16.587009,319.254852,174.938248,85.845360,328.265381,178.858673,,,,49.525467,326.182861,176.810181,41.943188,296.550232,224.408829,,,,40.775673,338.611420,146.034027,,,,,,,,,,141.948288,178.115189,137.549759,64.657272,183.889450,132.510895,139.469452,149.557495,-11.939775,178.716690,161.587631,39.728413,127.353775,115.386353,147.237015,-24.992332,137.479263,-11.659697,,,,,,,-18.193626,188.277481,130.415436
89,1.483333,-0.432257,0.820613,-0.359278,-0.103284,61.780777,195.078430,105.803696,0.275770,16.013350,320.073425,171.876633,0.910233,85.294083,329.385223,175.980042,0.900909,40.039730,339.781830,142.964737,0.000000,48.204494,327.917053,174.057648,0.817643,41.017307,297.996033,221.625412,0.992849,61.781487,195.078064,105.803108,0.000000,0.142658,0.003194,-0.010356,-0.989713,64.490097,184.598755,130.358871,0.184436,141.962265,179.640213,135.395752,0.926870,64.485649,184.597427,130.361496,0.882509,139.516953,149.180832,-13.711244,0.932483,178.679810,162.143387,37.688099,0.940606,127.419891,116.490623,145.601959,0.935518,-43.173752,173.780518,46.824821,0.000000,-25.244959,139.365753,-8.478880,0.000000,-8.733087,151.086334,131.976288,0.000000,-18.355972,189.766403,128.345688,0.884689,15.796673,320.351379,171.945282,85.002571,329.637238,176.072845,,,,48.684593,327.391296,173.899017,41.045483,297.991913,221.622726,,,,40.028763,339.667725,143.030289,,,,,,,,,,141.929199,179.351746,135.431229,64.592361,185.055023,130.371216,139.360886,149.390915,-13.777897,178.633591,161.921967,37.760769,127.335388,116.712769,145.702133,-25.083483,137.200348,-13.362259,,,,,,,-18.142748,189.386444,128.194336
90,1.500000,-0.432714,0.819478,-0.361549,-0.102457,61.720745,196.056061,103.526825,0.288305,15.422672,321.167938,169.006073,0.911870,84.665565,330.688782,173.265335,0.901716,39.473797,340.835571,140.086975,0.000000,47.585663,329.109680,171.246353,0.820894,40.350517,299.346283,218.905594,0.991847,61.721458,196.055695,103.526237,0.000000,0.147242,0.001869,-0.008253,-0.989064,64.625664,186.212402,128.280258,0.117559,142.084122,180.947052,133.215515,0.929024,64.621216,186.211121,128.282898,0.978061,139.210342,149.118484,-15.597582,0.964909,178.531616,162.377914,35.604710,0.976184,127.274544,117.961823,144.034775,0.933381,-43.248512,175.112152,45.055138,0.000000,-25.584026,140.104797,-9.960905,0.000000,-8.745893,153.051117,130.347794,0.000000,-18.199795,191.739426,126.376823,0.000000,15.193479,321.429596,169.063278,84.364258,330.925262,173.353912,,,,48.083828,328.615692,171.101135,40.382889,299.342316,218.905167,,,,39.455338,340.686127,140.146744,,,,,,,,,,141.954407,180.694611,133.209076,64.616623,186.266541,128.215012,139.187393,149.210846,-15.700772,178.521408,162.308777,35.669445,127.442017,118.135674,144.147629,-25.277168,137.034073,-14.888555,,,,,,,,,
91,1.516667,-0.432535,0.818541,-0.363861,-0.102513,61.614185,196.964264,101.334396,0.290867,15.076682,322.328613,166.157715,0.911870,84.302544,331.934937,170.501297,0.901716,39.162598,341.887421,137.193771,0.000000,47.227955,330.311249,168.421127,0.820894,39.932899,300.758179,216.202011,0.991847,61.614906,196.963882,101.333809,0.000000,0.151867,0.000857,-0.008968,-0.988360,64.621498,187.327545,126.182526,0.108729,142.096146,182.193909,131.001190,0.929024,64.617058,187.326279,126.185196,0.978061,138.941132,148.968246,-17.500490,0.964909,178.356491,162.750427,33.490971,0.976184,127.380196,119.296638,142.442062,0.933381,-43.417133,175.328796,43.296127,0.000000,-25.830633,139.826553,-11.427000,0.000000,-8.708313,154.106430,128.717804,0.000000,-18.213964,192.745377,124.404594,0.000000,14.853214,322.585175,166.212997,83.993729,332.170990,170.577942,,,,47.735817,329.826111,168.284866,39.957413,300.750732,216.206390,,,,39.127968,341.711426,137.240906,,,,,,,,,,141.960403,181.952469,131.008286,64.611855,187.385254,126.125603,138.925247,149.053177,-17.593920,178.346100,162.680862,33.540966,127.547516,119.463661,142.537872,-25.522568,136.734589,-16.441748,,,,,,,,,
92,1.533333,-0.432475,0.817027,-0.367116,-0.103238,61.747395,197.695129,99.405853,0.278089,14.952414,323.451294,163.277985,0.913830,84.159271,333.181946,167.647568,0.900951,39.051556,342.837524,134.209213,0.000000,47.089771,331.493256,165.528580,0.821143,39.769180,302.268829,213.507233,0.993502,61.748112,197.694748,99.405273,0.000000,0.156392,0.000123,-0.009563,-0.987649,64.594566,188.406754,124.170677,0.120436,142.081482,183.391251,128.915878,0.930728,64.590134,188.405502,124.173355,0.978999,138.729202,148.801331,-19.269661,0.968187,178.209930,163.088318,31.531952,0.978426,127.443939,120.587624,140.956177,0.936224,-43.560333,175.545151,41.565769,0.000000,-26.024118,139.559006,-12.856587,0.000000,-8.699126,155.140549,127.124550,0.000000,-18.248745,193.729233,122.471786,0.000000,14.761512,323.661652,163.370056,83.853569,333.398407,167.706467,,,,47.593060,331.059998,165.409592,39.762444,302.275269,213.475204,,,,39.031574,342.753815,134.291031,,,,,,,,,,141.935959,183.137711,128.906387,64.591232,188.474655,124.123482,138.714844,148.875137,-19.375277,178.200928,163.036575,31.595226,127.611694,120.749931,141.057907,-25.723509,136.430328,-17.893791,,,,,,,,,
93,1.550000,-0.431383,0.815987,-0.370454,-0.104110,61.768921,198.484879,97.431656,0.275760,14.949549,324.736389,160.300888,0.925344,84.155502,334.440887,164.742233,0.905211,39.124424,343.892822,131.142822,0.000000,47.089012,332.767731,162.559418,0.831329,39.645683,303.895538,210.732101,0.991655,61.769638,198.484497,97.431076,0.000000,0.160460,-0.000537,-0.009372,-0.986998,64.656364,189.461700,122.316399,0.125806,142.145935,184.440826,127.012672,0.926880,64.651932,189.460480,122.319099,0.978682,138.600891,148.631271,-20.878397,0.967589,178.149048,163.314194,29.757605,0.979441,127.486824,121.747154,139.587830,0.936344,-43.602280,175.981339,39.946331,0.000000,-26.150055,139.537247,-14.197596,0.000000,-8.652709,156.263306,125.629974,0.000000,-18.185854,194.817795,120.670044,0.000000,14.751793,324.951477,160.396851,83.851059,334.659698,164.809677,,,,47.594395,332.330109,162.424698,39.642532,303.899231,210.703400,,,,39.091736,343.823151,131.209198,,,,,,,,,,141.956512,184.212631,127.003204,64.690948,189.533920,122.306351,138.614288,148.691284,-21.004213,178.130249,163.267593,29.804052,127.642586,121.888504,139.689377,-25.853373,136.278381,-19.248322,,,,,,,,,
94,1.566667,-0.430254,0.814369,-0.374817,-0.105816,61.858803,199.150696,95.719696,0.283519,15.048660,326.063324,157.250397,0.925413,84.255798,335.756958,161.697006,0.906675,39.282059,344.907288,127.937675,0.000000,47.191227,334.091431,159.476044,0.834168,39.653419,305.709595,207.924637,0.991998,61.859524,199.150299,95.719131,0.000000,0.164226,-0.000790,-0.009560,-0.986376,64.722298,190.278290,120.556580,0.119673,142.215668,185.316940,125.253098,0.932546,64.717865,190.277084,120.559288,0.979535,138.609528,148.377701,-22.358358,0.965020,178.177856,163.458954,28.144621,0.981403,127.581970,122.716705,138.313965,0.940464,-43.572330,176.136292,38.344936,0.000000,-26.135332,139.284988,-15.527576,0.000000,-8.574941,157.083923,124.159554,0.000000,-18.122353,195.596497,118.909943,0.000000,14.847441,326.270142,157.326294,83.951050,335.964203,161.756393,,,,47.692612,333.669861,159.371613,39.658020,305.717102,207.893860,,,,39.258419,344.857391,128.024857,,,,,,,,,,142.071198,185.089264,125.262810,64.721611,190.344635,120.513199,138.597198,148.443985,-22.480949,178.171692,163.409348,28.199728,127.741158,122.860214,138.417755,-25.913551,136.150116,-20.508512,,,,,,,,,
95,1.583333,-0.428579,0.812669,-0.379893,-0.107563,61.952736,199.703217,94.118637,0.278611,15.186887,327.378571,154.085175,0.914957,84.397705,337.019287,158.588882,0.903991,39.519344,345.851013,124.618469,0.000000,47.336124,335.383667,156.297150,0.818372,39.638618,307.567291,205.047607,0.981671,61.953461,199.702820,94.118073,0.000000,0.167897,-0.001160,-0.009431,-0.985759,64.881851,191.106110,118.985413,0.136825,142.376358,186.152008,123.670937,0.924417,64.877426,191.104935,118.988144,0.978969,138.665604,148.115372,-23.658960,0.962540,178.270584,163.558243,26.705847,0.980618,127.728523,123.656113,137.206863,0.938560,-43.468708,176.390945,36.948292,0.000000,-26.078194,139.133041,-16.658916,0.000000,-8.424915,157.965866,122.880836,0.000000,-17.961889,196.441696,117.350342,0.000000,14.986064,327.644958,154.152069,84.119507,337.278290,158.643936,,,,47.802971,334.829834,156.241638,39.650803,307.596008,204.981262,,,,39.497063,345.868652,124.699860,,,,,,,,,,142.200104,185.906403,123.667175,64.906837,191.178970,118.961128,138.665253,148.171936,-23.797714,178.256577,163.519440,26.771486,127.889618,123.809944,137.310699,-25.815331,135.981354,-21.748468,,,,,,,,,
96,1.600000,-0.426821,0.810684,-0.385469,-0.109674,62.114902,200.251770,92.663544,0.295941,15.415504,328.753998,150.890472,0.914525,84.631142,338.344421,155.427734,0.901335,39.843189,346.811340,121.245773,0.000000,47.572266,336.736969,153.073029,0.816641,39.721436,309.556824,202.156784,0.982448,62.115623,200.251358,92.662979,0.000000,0.171031,-0.000876,-0.009028,-0.985224,64.951149,191.776642,117.488983,0.124926,142.438705,186.799728,122.264435,0.932001,64.946716,191.775482,117.491707,0.980023,138.812576,147.830078,-24.823502,0.961338,178.390244,163.565765,25.472031,0.977602,127.737907,124.401085,136.186172,0.936700,-43.347805,176.614105,35.465172,0.000000,-25.942549,139.004440,-17.891035,0.000000,-8.381195,158.711700,121.539543,0.000000,-17.887674,197.158066,115.757439,0.000000,15.208060,329.020294,150.944824,84.334290,338.599182,155.480042,,,,48.057785,336.189056,153.028442,39.740257,309.583679,202.094711,,,,39.826176,346.849976,121.360229,,,,,,,,,,142.296432,186.568344,122.278625,64.949211,191.835907,117.439476,138.805435,147.908279,-24.956728,178.372467,163.501709,25.532070,127.902657,124.557945,136.297363,-25.699272,135.840378,-22.934883,,,,,,,,,
97,1.616667,-0.424818,0.808797,-0.391039,-0.111654,62.252560,200.781082,91.222656,0.281694,15.650042,330.097443,147.698395,0.914549,84.871994,339.611115,152.300293,0.903911,40.191879,347.732239,117.894035,0.000000,47.816433,338.045410,149.866486,0.816285,39.781750,311.501923,199.267883,0.981959,62.253281,200.780655,91.222107,0.000000,0.174162,-0.000560,-0.008998,-0.984676,65.064049,192.373459,116.111618,0.119771,142.548599,187.432190,120.971840,0.935651,65.059616,192.372314,116.114357,0.975780,139.026077,147.528885,-25.868103,0.957768,178.568176,163.586380,24.353691,0.977497,127.842186,125.122223,135.279495,0.933945,-43.177525,176.682968,34.111382,0.000000,-25.733210,138.736359,-18.992901,0.000000,-8.268982,159.329956,120.321716,0.000000,-17.773890,197.738190,114.289017,0.000000,15.436216,330.355225,147.766891,84.594284,339.873840,152.340439,,,,48.307117,337.499939,149.825470,39.782566,311.526917,199.200211,,,,40.169250,347.785339,117.996841,,,,,,,,,,142.441483,187.201797,121.013016,65.033920,192.424637,116.036980,139.007965,147.616562,-26.011368,178.554047,163.514313,24.405720,128.007141,125.284660,135.406845,-25.587746,135.830872,-23.995935,,,,,,,,,
98,1.633333,-0.423203,0.806756,-0.396433,-0.113511,62.458038,201.274765,89.838806,0.295969,15.868686,331.325592,144.613358,0.914549,85.090294,340.818085,149.263962,0.903911,40.501461,348.566345,114.653885,0.000000,48.038879,339.263794,146.760849,0.816285,39.856392,313.336975,196.464554,0.981959,62.458759,201.274338,89.838257,0.000000,0.176941,-0.000261,-0.008168,-0.984188,65.230179,193.021255,114.746002,0.119535,142.702606,187.989975,119.706268,0.935651,65.225739,193.020142,114.748741,0.975780,139.255051,147.264633,-26.909575,0.957768,178.775131,163.545105,23.257717,0.977497,127.888176,125.784073,134.351257,0.933945,-42.959339,177.032745,32.734604,0.000000,-25.523722,138.760849,-20.138651,0.000000,-8.156911,160.113251,119.073929,0.000000,-17.597809,198.501236,112.815926,0.000000,15.652314,331.607605,144.670807,84.797371,341.086517,149.323074,,,,48.523643,338.683075,146.719040,39.880989,313.367310,196.389847,,,,40.478321,348.662201,114.763260,,,,,,,,,,142.604858,187.779434,119.732376,65.201065,193.074295,114.678078,139.227493,147.336136,-27.046497,178.770035,163.489685,23.329659,128.043182,125.924362,134.460770,-25.331697,135.689484,-25.184647,,,,,,,,,
99,1.650000,-0.421803,0.805100,-0.400819,-0.115070,62.639729,201.845261,88.325470,0.289633,16.089003,332.489471,141.703003,0.909982,85.312012,341.952789,146.392288,0.899577,40.798515,349.402100,111.619949,0.000000,48.263779,340.413818,143.833115,0.810595,39.956879,314.995636,193.778336,0.978926,62.640450,201.844833,88.324936,0.000000,0.179660,0.000059,-0.007248,-0.983702,65.377518,193.682449,113.305901,0.112526,142.836365,188.548096,118.371597,0.941603,65.373077,193.681351,113.308640,0.976903,139.465744,147.020065,-28.020746,0.960772,178.963364,163.510544,22.095621,0.977262,127.902237,126.448990,133.344696,0.940996,-42.757278,177.423904,31.275421,0.000000,-25.333822,138.831467,-21.368303,0.000000,-8.069374,160.922546,117.741669,0.000000,-17.439119,199.291260,111.262489,0.000000,15.875509,332.758453,141.759781,85.028961,342.218018,146.434509,,,,48.747128,339.849640,143.812225,39.970016,315.025635,193.700150,,,,40.779648,349.456390,111.706573,,,,,,,,,,142.724167,188.404144,118.404610,65.364182,193.764511,113.253838,139.427505,147.040207,-28.136789,178.975098,163.494934,22.176708,128.049744,126.505272,133.401566,-25.159492,135.614349,-26.348040,,,,,,,,,
100,1.666667,-0.420855,0.803503,-0.404476,-0.116886,62.714203,202.409775,86.767990,0.282486,16.238197,333.561584,138.952408,0.912979,85.466125,343.011597,143.595673,0.902456,40.977715,350.185699,108.733505,0.000000,48.418098,341.479156,141.029678,0.814202,40.063499,316.514008,191.194946,0.978809,62.714928,202.409348,86.767464,0.000000,0.182895,0.000351,-0.006880,-0.983108,65.435600,194.365387,111.768494,0.096452,142.887451,189.217285,116.926353,0.953634,65.431152,194.364304,111.771233,0.975002,139.601379,146.729736,-29.192307,0.969043,179.071457,163.525299,20.844385,0.979148,127.903969,127.227066,132.296097,0.958047,-42.647480,177.633698,29.764973,0.000000,-25.208138,138.685379,-22.610731,0.000000,-8.034698,161.680069,116.364021,0.000000,-17.376020,200.011047,109.625664,0.000000,16.032146,333.832977,138.995117,85.191597,343.268616,143.644928,,,,48.871521,340.920013,141.013840,40.090694,316.544769,191.118805,,,,40.980042,350.252136,108.839615,,,,,,,,,,142.808868,189.112000,116.970146,65.411072,194.437485,111.710609,139.565109,146.745361,-29.291731,179.073181,163.507767,20.922583,128.037170,127.261040,132.334106,-25.018938,135.457489,-27.598635,,,,,,,,,
101,1.683333,-0.419203,0.802365,-0.407919,-0.118666,62.540016,202.851410,85.218811,0.307070,16.313271,334.541687,136.256058,0.914148,85.557938,343.868927,140.897720,0.905182,41.124710,350.855591,105.927261,0.000000,48.509270,342.401398,138.303192,0.819984,40.041290,317.874969,188.665482,0.978373,62.540741,202.850967,85.218277,0.000000,0.186153,0.000870,-0.006272,-0.982500,65.434578,195.094391,110.172150,0.089970,142.874512,189.903458,115.464027,0.965377,65.430130,195.093338,110.174896,0.975718,139.733551,146.452667,-30.374319,0.973248,179.156128,163.539856,19.601048,0.979964,127.809074,128.031311,131.224426,0.964344,-42.559780,177.927734,28.141663,0.000000,-25.092266,138.616150,-23.952484,0.000000,-8.074343,162.513382,114.889053,0.000000,-17.368511,200.808182,107.885048,0.000000,16.091524,334.799255,136.303574,85.259750,344.095276,140.994873,,,,48.964172,341.872345,138.262955,40.106297,317.920074,188.560989,,,,41.038410,350.998810,106.032417,,,,,,,,,,142.779846,189.817978,115.492340,65.409592,195.184189,110.143234,139.684204,146.438904,-30.465689,179.199005,163.549683,19.674931,127.930595,128.029907,131.245361,-24.931200,135.351166,-28.931231,,,,,,,,,
102,1.700000,-0.418668,0.800988,-0.410875,-0.119654,62.533817,203.440170,83.513336,0.307048,16.231358,335.466522,133.604736,0.913814,85.469582,344.838684,138.251907,0.902905,41.070114,351.578003,103.190186,0.000000,48.423817,343.346283,135.630402,0.825745,39.909985,319.162354,186.150345,0.967085,62.534542,203.439728,83.512810,0.000000,0.189684,0.001676,-0.005990,-0.981825,65.372307,195.801514,108.530106,0.082228,142.801605,190.629639,113.993484,0.968091,65.367859,195.800461,108.532845,0.979720,139.902237,146.133606,-31.534300,0.975455,179.242554,163.569473,18.385395,0.983652,127.692863,128.875992,130.171555,0.973339,-42.484081,178.072876,26.437700,0.000000,-24.936468,138.383957,-25.342464,0.000000,-8.153089,163.273300,113.353241,0.000000,-17.425201,201.519119,106.058334,0.000000,16.012447,335.730042,133.643570,85.170280,345.065277,138.351456,,,,48.870026,342.812134,135.593094,39.982010,319.206421,186.049347,,,,41.020096,351.688446,103.283325,,,,,,,,,,142.717850,190.545090,114.039581,65.346138,195.870895,108.498947,139.852936,146.128098,-31.619061,179.301468,163.575378,18.413193,127.788666,128.889771,130.216324,-24.671711,135.107697,-30.455336,,,,,,,,,
103,1.716667,-0.418117,0.799423,-0.414324,-0.120150,62.582924,203.922226,81.933693,0.306973,16.060911,336.274017,130.951447,0.911615,85.280998,345.739227,135.679825,0.904315,40.952316,352.182434,100.473152,0.000000,48.242279,344.195953,132.988953,0.825495,39.638756,320.377136,183.666931,0.963913,62.583649,203.921783,81.933174,0.000000,0.193091,0.002460,-0.005133,-0.981164,65.335693,196.528412,106.882874,0.125461,142.747162,191.287506,112.529930,0.965835,65.331230,196.527390,106.885612,0.988432,140.062485,145.788101,-32.691433,0.978752,179.332047,163.515091,17.181412,0.968232,127.521515,129.668381,129.106461,0.961804,-42.389034,178.380417,24.709248,0.000000,-24.798378,138.309402,-26.761099,0.000000,-8.244075,164.136063,111.790672,0.000000,-17.448910,202.343201,104.213303,0.970652,15.823886,336.532959,130.993286,84.990845,345.964417,135.787415,,,,48.692520,343.663849,132.951645,39.715767,320.425049,183.554642,,,,40.894909,352.324768,100.576500,,,,,,,,,,142.664505,191.218765,112.614304,65.309547,196.567856,106.891365,140.026260,145.786285,-32.768299,179.440262,163.497391,17.117197,127.661049,129.669540,129.168686,-24.519712,135.138870,-31.985849,,,,,,,-17.556078,202.389771,104.202080
104,1.733333,-0.417888,0.798087,-0.417010,-0.120536,62.527241,204.459183,80.236115,0.312219,15.789923,337.041626,128.418610,0.915965,84.992645,346.608826,133.195496,0.906707,40.709892,352.800537,97.886040,0.000000,47.959686,345.009949,130.458328,0.830432,39.305767,321.475098,181.260193,0.965254,62.527969,204.458725,80.235603,0.000000,0.196532,0.003028,-0.004443,-0.980483,65.349274,197.289871,105.288429,0.127514,142.746613,192.000504,111.082314,0.966558,65.344810,197.288879,105.291176,0.935480,140.215317,145.487854,-33.820480,0.969093,179.434586,163.519119,15.982851,0.983229,127.426727,130.516388,128.068359,0.966732,-42.279766,178.689270,23.090586,0.000000,-24.662264,138.238617,-28.072744,0.000000,-8.274526,165.016510,110.318214,0.000000,-17.424732,203.180069,102.460304,0.958607,15.557852,337.282990,128.448090,84.699249,346.822479,133.282104,,,,48.415398,344.507568,130.452728,39.375561,321.522552,181.149796,,,,40.638336,352.935333,97.973923,,,,,,,,,,142.643494,191.920166,111.110687,65.496422,197.462555,105.407181,140.201599,145.460693,-33.940304,179.405258,163.513214,16.042898,127.557755,130.493195,128.069916,-24.357983,135.187057,-33.564358,,,,,,,-17.561237,203.143082,102.374214
105,1.750000,-0.418118,0.796701,-0.419582,-0.119982,62.642456,205.030151,78.441254,0.317861,15.439328,337.716888,125.876862,0.915231,84.604706,347.487396,130.781448,0.901956,40.394924,353.395996,95.332306,0.000000,47.583023,345.778809,127.959236,0.827315,38.862640,322.462463,178.850418,0.963711,62.643185,205.029694,78.440742,0.000000,0.199330,0.004791,-0.002885,-0.979916,65.341415,198.046951,103.401390,0.219830,142.701538,192.607834,109.542915,0.975543,65.336937,198.046005,103.404121,0.908004,140.652237,145.277527,-35.102470,0.909317,179.710297,163.499191,14.758207,0.943082,127.165672,131.257736,126.814903,0.923453,-41.994438,179.233231,20.869396,0.812723,-24.264292,138.450623,-29.990555,0.000000,-8.379124,165.976730,108.312134,0.000000,-17.406046,204.116470,100.200066,0.888980,15.217422,337.970825,125.911804,84.293381,347.704346,130.880463,,,,48.038750,345.260162,127.938423,38.940155,322.510437,178.737457,,,,40.316666,353.526703,95.420273,,,,,,,,,,142.612366,192.647446,109.549660,65.487190,198.187332,103.708847,140.338623,145.105026,-35.161247,179.484482,163.504044,14.729556,127.448486,131.331619,126.906067,-24.217793,135.186020,-35.145164,,,,,,,-17.574266,203.853210,100.515656
106,1.766667,-0.417395,0.794644,-0.424214,-0.119852,62.397419,205.588181,77.348373,0.102870,14.760643,338.618622,123.366592,0.915231,83.887398,348.558746,128.470779,0.901956,39.816589,354.062195,92.784180,0.000000,46.880981,346.757446,125.509422,0.827315,37.988110,323.892853,176.575470,0.963711,62.398151,205.587708,77.347870,0.000000,0.202482,0.005424,-0.002649,-0.979267,65.310005,198.659302,101.739441,0.231009,142.660446,193.241806,108.020988,0.975543,65.305527,198.658356,101.742172,0.908004,140.796173,144.982971,-36.319801,0.909317,179.790833,163.515762,13.475783,0.943082,127.086296,132.007645,125.665901,0.923453,-41.918190,179.340271,19.184225,0.812723,-24.128796,138.227386,-31.388321,0.000000,-8.424856,166.638458,106.756020,0.000000,-17.431549,204.727341,98.386642,0.888980,14.766553,338.618195,123.370529,83.799660,348.567383,128.406097,39.898388,354.053986,92.844963,,,,38.435471,323.556061,176.347992,,,,,,,,,,,,,,,,142.585587,193.322983,108.029312,65.426254,198.804825,102.034439,140.442795,144.753754,-36.360977,179.534378,163.505783,13.434044,127.381699,132.118103,125.816238,-41.407829,179.719315,18.399212,,,,,,,-17.628687,204.282501,98.734779
