Format Version,1.23,Take Name,ear2ear2_shake_006,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.34.53.776 PM,Total Frames in Take,479,Total Exported Frames,479,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
52,0.866667,-1.673499,-3.714432,-2.037012,73.418449,153.152679,74.188210,0.075838,122.717964,175.740692,133.435608,0.911574,192.008270,146.311630,52.701752,0.975877,155.422119,131.864807,-0.332952,0.886789,14.755431,171.182297,127.810104,0.890568,69.844315,166.762451,139.779083,0.950558,-31.119070,151.164337,66.234009,0.923842,-9.699941,129.042572,-0.310138,0.855701,53.687000,58.981670,-36.910313,-9.585664,117.308495,34.934387,0.108059,-114.053841,184.982269,-55.204437,0.967782,-142.148682,175.526154,-6.619245,0.956118,-84.258560,240.951508,-24.688206,0.974336,-121.230484,198.386978,-22.195301,0.961935,-122.885643,210.075439,9.310513,0.954431,-9.578516,117.305801,34.937500,0.000000,122.745491,176.095291,133.436798,191.963104,146.381607,52.653881,155.401764,131.412720,-0.323747,14.748374,170.788025,127.977905,69.808907,166.944580,139.743027,-31.174109,150.869202,66.304001,-9.564386,129.577255,-0.474392,,,,-114.036301,184.861496,-55.163872,-142.099121,175.662491,-6.666465,-84.313850,240.963776,-24.663380,-121.293930,198.447372,-22.359640,-122.834099,209.987244,9.456527,,,
53,0.883333,-1.660294,-3.692280,-2.055785,73.498604,153.152435,74.237839,0.076050,122.828087,175.708878,133.472336,0.912363,192.078018,146.276718,52.704945,0.975667,155.467010,131.855606,-0.319585,0.887098,14.861904,171.188385,127.886383,0.891879,69.953796,166.746918,139.833481,0.950405,-31.042568,151.201447,66.322548,0.923799,-9.656012,129.089172,-0.235237,0.857255,53.487625,58.770828,-36.784508,-9.559274,117.420746,35.038097,0.100292,-113.592644,185.188461,-55.532024,0.971790,-141.859375,175.874496,-7.019114,0.963521,-83.763878,241.138336,-25.012981,0.982907,-120.840744,198.662460,-22.566751,0.962608,-122.566643,210.405167,8.915100,0.961659,-9.552141,117.418045,35.041241,0.000000,122.856766,176.058121,133.482025,192.034088,146.346924,52.653835,155.445709,131.404556,-0.312129,14.854904,170.787628,128.048843,69.923775,166.941132,139.806442,-31.099096,150.909058,66.387497,-9.525914,129.619659,-0.401610,,,,-113.587547,185.076431,-55.519493,-141.821274,176.010284,-7.056503,-83.815178,241.164886,-24.976402,-120.878708,198.673798,-22.710955,-122.520462,210.343369,9.047666,,,
54,0.900000,-1.645845,-3.670106,-2.083106,73.603882,153.161865,74.292404,0.079332,122.966431,175.677536,133.514862,0.911420,192.171890,146.234512,52.713322,0.977472,155.534088,131.846237,-0.301637,0.886736,14.995985,171.211182,127.967926,0.889030,70.090164,166.739502,139.893204,0.948091,-30.941174,151.263992,66.415581,0.922977,-9.590216,129.160156,-0.156425,0.856345,53.221973,58.586185,-36.523167,-9.493738,117.683525,35.115696,0.107700,-113.100388,185.505569,-55.901794,0.973653,-141.563385,176.260651,-7.490542,0.962646,-83.323044,241.443146,-25.310144,0.984097,-120.458740,199.012482,-22.974447,0.960920,-122.291298,210.780563,8.491896,0.962219,-9.486621,117.680809,35.118862,0.000000,122.994301,176.030685,133.522369,192.134644,146.301239,52.665565,155.512497,131.393723,-0.297237,14.997567,170.803741,128.144043,70.053062,166.941772,139.864517,-30.999094,150.966843,66.472694,-9.465815,129.695175,-0.325121,,,,-113.097786,185.400314,-55.906284,-141.500214,176.394287,-7.512389,-83.374298,241.444626,-25.272493,-120.490959,199.037674,-23.125320,-122.273598,210.725479,8.631508,,,
55,0.916667,-1.646237,-3.669479,-2.144595,73.803391,153.202164,74.313759,0.076121,123.188835,175.661301,133.538589,0.910933,192.364334,146.149170,52.736595,0.977924,155.712189,131.803421,-0.279963,0.886537,15.213791,171.310898,127.989235,0.886767,70.302910,166.779510,139.915314,0.946953,-30.743486,151.416733,66.434746,0.924533,-9.414882,129.294159,-0.138208,0.857042,52.681709,58.443764,-36.027344,-9.462029,118.274185,35.384735,0.115236,-112.652344,185.832535,-56.299328,0.969826,-141.355347,176.665619,-8.015134,0.955204,-83.072639,241.854782,-25.670908,0.977931,-120.188629,199.401382,-23.437746,0.955828,-122.190460,211.232513,7.994615,0.954271,-9.454926,118.271477,35.387947,0.000000,123.207695,176.016922,133.548477,192.328735,146.213943,52.688278,155.700928,131.349716,-0.278935,15.211914,170.893692,128.165543,70.268799,166.986404,139.882889,-30.794456,151.125229,66.494308,-9.299845,129.829102,-0.304295,,,,-112.635193,185.715714,-56.274437,-141.324341,176.838150,-8.052320,-83.150024,241.877960,-25.635265,-120.220108,199.406693,-23.611547,-122.129745,211.148346,8.145194,,,
56,0.933333,-1.650598,-3.686097,-2.243442,74.139595,153.293716,74.282608,0.074469,123.543335,175.666214,133.524979,0.912665,192.695618,146.038422,52.745445,0.975265,156.036942,131.757278,-0.284053,0.888464,15.562870,171.500931,127.938835,0.885662,70.640099,166.874786,139.883453,0.942528,-30.407503,151.687607,66.368050,0.921212,-9.094209,129.530823,-0.198431,0.855007,52.110065,58.494274,-35.554829,-9.178385,119.354218,35.436405,0.117998,-112.328033,186.298035,-56.742905,0.971146,-141.139511,177.177597,-8.514549,0.957771,-83.023247,242.508499,-26.195154,0.980935,-120.004128,199.938324,-23.943323,0.960471,-122.135925,211.855164,7.448081,0.959426,-9.171283,119.351547,35.439644,0.000000,123.571083,176.014435,133.527603,192.630798,146.094009,52.695465,156.052872,131.311569,-0.272473,15.558928,171.076965,128.110321,70.605614,167.096710,139.834381,-30.468086,151.387390,66.442368,-8.974040,130.074890,-0.359409,,,,-112.336441,186.184113,-56.726410,-141.089249,177.331818,-8.561650,-83.085129,242.529068,-26.155624,-120.018425,199.933960,-24.100731,-122.101631,211.798691,7.596344,,,
57,0.950000,-1.659457,-3.710778,-2.402651,74.648689,153.423584,74.234306,0.069359,124.083694,175.658234,133.502457,0.910450,193.195190,145.841705,52.757500,0.978670,156.524353,131.663025,-0.291064,0.895645,16.095043,171.791077,127.861069,0.891451,71.153175,167.012680,139.833694,0.948520,-29.898382,152.106155,66.266319,0.923468,-8.612320,129.892227,-0.289820,0.860758,51.436928,58.544147,-34.975945,-8.908518,120.697525,35.598488,0.100128,-111.987625,186.944565,-57.161243,0.977104,-140.936935,177.861008,-9.008523,0.961468,-83.015259,243.365646,-26.684805,0.981200,-119.835876,200.656799,-24.432495,0.960070,-122.128029,212.663177,6.913461,0.956983,-8.901417,120.694901,35.601757,0.000000,124.116493,176.014923,133.500183,193.150482,145.876190,52.693539,156.548950,131.247421,-0.261000,16.082130,171.381302,128.004028,71.108765,167.210724,139.798965,-29.948486,151.815063,66.346748,-8.517580,130.419464,-0.442300,,,,-111.958603,186.863739,-57.129475,-140.918533,178.009232,-9.046635,-83.088554,243.374542,-26.670553,-119.865547,200.647110,-24.589155,-122.072594,212.596695,7.062164,,,
58,0.966667,-1.717424,-3.737379,-2.611087,75.311966,153.612488,74.117889,0.080485,124.793266,175.714325,133.397095,0.910539,193.842514,145.585480,52.714825,0.973715,157.150894,131.498260,-0.343740,0.894951,16.794559,172.233170,127.696884,0.889351,71.828247,167.265076,139.704727,0.948383,-29.234625,152.666794,66.091080,0.923323,-7.991113,130.324387,-0.435650,0.860063,50.906197,58.665997,-34.578213,-8.429468,122.196281,35.543449,0.108456,-111.629250,187.728378,-57.589256,0.973175,-140.614456,178.691864,-9.449259,0.961574,-82.923805,244.364120,-27.258678,0.984477,-119.579994,201.518768,-24.918102,0.952504,-121.965897,213.620514,6.384171,0.954774,-8.422360,122.193687,35.546741,0.000000,124.817726,176.071060,133.383148,193.764740,145.614716,52.650406,157.202240,131.081482,-0.328993,16.784012,171.831100,127.881630,71.788223,167.463852,139.665848,-29.304605,152.377106,66.163551,-7.868510,130.848175,-0.590397,,,,-111.599762,187.636520,-57.542271,-140.574020,178.835907,-9.484471,-82.983986,244.370087,-27.244579,-119.636261,201.543381,-25.097881,-121.919243,213.537689,6.538094,,,
59,0.983333,-1.777978,-3.771073,-2.849165,76.084778,153.834854,73.959999,0.085985,125.614616,175.778931,133.257278,0.914283,194.596405,145.302002,52.648083,0.968790,157.884811,131.324585,-0.425674,0.892142,17.606552,172.738937,127.482491,0.889675,72.610695,167.553253,139.533630,0.946418,-28.459087,153.314224,65.859093,0.926018,-7.260546,130.832062,-0.634894,0.862682,50.431770,58.780991,-34.327408,-7.797845,123.868813,35.404423,0.108587,-111.147301,188.668304,-58.074230,0.973045,-140.129059,179.763611,-9.907611,0.962547,-82.626373,245.526794,-27.987331,0.986201,-119.155350,202.582962,-25.469847,0.954804,-121.592888,214.819412,5.776014,0.957025,-7.790732,123.866257,35.407730,0.000000,125.642715,176.120636,133.257675,194.510773,145.343948,52.567513,157.968994,130.901962,-0.404904,17.586853,172.329834,127.646759,72.564362,167.754715,139.477036,-28.534498,153.038162,65.934448,-7.145780,131.354797,-0.758501,,,,-111.129967,188.571472,-58.030140,-140.081726,179.898636,-9.952048,-82.676292,245.540298,-27.967983,-119.212349,202.599533,-25.640633,-121.550522,214.751144,5.927952,,,
60,1.000000,-1.819800,-3.825435,-3.123436,76.947159,154.092941,73.771255,0.086466,126.515465,175.826431,133.113953,0.916342,195.440292,144.989105,52.593124,0.973225,158.721024,131.163971,-0.515230,0.893121,18.500582,173.296463,127.221672,0.890107,73.466248,167.854904,139.335388,0.942279,-27.589060,154.064911,65.555649,0.920264,-6.424472,131.454803,-0.905767,0.862169,49.986801,58.711678,-34.211285,-7.241316,125.512840,35.455887,0.101690,-110.425873,189.773163,-58.575493,0.970601,-139.486099,181.166565,-10.401972,0.962870,-81.937691,246.804947,-28.787088,0.983389,-118.481834,203.886307,-26.068386,0.953733,-120.965591,216.311691,5.099174,0.956580,-7.234209,125.510307,35.459221,0.000000,126.537025,176.159332,133.087723,195.355728,145.017899,52.534039,158.848419,130.756821,-0.487403,18.495270,172.887375,127.382416,73.419121,168.067795,139.259476,-27.680561,153.775711,65.654213,-6.344844,131.985626,-1.031708,,,,-110.398903,189.677063,-58.513336,-139.447845,181.302063,-10.449204,-82.002274,246.807983,-28.771709,-118.540611,203.928757,-26.238676,-120.907578,216.226898,5.239205,,,
61,1.016667,-1.865670,-3.917214,-3.437734,77.914253,154.373657,73.583122,0.089054,127.494125,175.864090,133.004608,0.916342,196.393738,144.618713,52.619598,0.973225,159.694443,130.969650,-0.548072,0.893121,19.477774,173.916840,126.921356,0.890107,74.391541,168.182800,139.135086,0.942279,-26.605814,154.908463,65.181656,0.920264,-5.446084,132.155121,-1.232393,0.862169,49.950699,58.607052,-34.496666,-6.506756,127.002197,35.148994,0.102796,-109.570808,191.118713,-59.112461,0.970601,-138.617905,182.836594,-10.874178,0.962870,-80.883789,248.207687,-29.625877,0.983389,-117.556969,205.415070,-26.668243,0.953733,-119.977196,218.000061,4.440248,0.956580,-6.499654,126.999649,35.152336,0.000000,127.509476,176.189941,132.958496,196.309418,144.664566,52.539108,159.822525,130.562836,-0.501883,19.449646,173.524429,127.101334,74.356247,168.354889,139.057510,-26.719326,154.668228,65.278099,-5.328188,132.650757,-1.350859,,,,-109.559006,191.021515,-59.075256,-138.580826,182.969223,-10.911731,-80.944466,248.218643,-29.596676,-117.591370,205.429153,-26.837944,-119.931053,217.939667,4.580906,,,
62,1.033333,-1.992794,-3.988467,-3.863833,78.993080,154.616959,73.453674,0.079088,128.641724,175.842972,132.912766,0.917635,197.428452,143.953003,52.684387,0.968684,160.708572,130.483871,-0.514947,0.892755,20.623091,174.681641,126.670944,0.891840,75.474869,168.563873,138.976715,0.951993,-25.507591,155.907852,64.894653,0.929334,-4.417531,132.885498,-1.448810,0.869234,50.089958,58.614487,-34.845657,-5.497515,128.579391,34.697842,0.112357,-108.674187,192.634933,-59.481773,0.973819,-137.615723,184.542740,-11.147923,0.964315,-79.802597,249.749390,-30.225683,0.982939,-116.550957,207.036484,-27.057335,0.956566,-118.868515,219.712158,4.022118,0.960034,-5.490410,128.576843,34.701172,0.000000,128.685715,176.184387,132.871536,197.457336,144.227097,52.605907,160.542557,129.844421,-0.358308,20.616280,174.210022,126.842033,75.468224,168.710159,138.898331,-25.566690,155.638733,64.940224,-4.251914,133.503799,-1.623979,,,,-108.656425,192.552597,-59.413738,-137.569168,184.687698,-11.194082,-79.871017,249.746689,-30.207499,-116.593834,207.050293,-27.244057,-118.821754,219.638458,4.168718,,,
63,1.050000,-2.055265,-4.093331,-4.311017,80.339928,154.977692,73.258354,0.084508,130.025772,175.852631,132.810577,0.913322,198.732864,143.388931,52.744240,0.928358,162.022049,130.174316,-0.525139,0.830262,22.014782,175.521317,126.341881,0.874566,76.791725,168.987274,138.766403,0.958479,-24.129457,157.070114,64.478584,0.930182,-3.078252,133.849350,-1.808055,0.834094,50.667809,58.533035,-35.633389,-4.299648,129.720779,33.956089,0.104635,-107.545959,194.206421,-59.853008,0.972930,-136.309265,186.357407,-11.372883,0.960227,-78.216560,251.204010,-30.825153,0.982289,-115.191193,208.705338,-27.416546,0.951980,-117.293320,221.444702,3.652181,0.957346,-4.292542,129.718201,33.959389,0.000000,130.078629,176.169403,132.774948,198.807343,143.705872,52.691040,161.814957,129.519058,-0.381416,21.999407,175.101654,126.500160,76.787804,169.093124,138.683197,-24.187342,156.799728,64.527374,-2.921255,134.455032,-1.986785,,,,-107.526024,194.129532,-59.814266,-136.264099,186.487625,-11.408487,-78.265732,251.212982,-30.806011,-115.245819,208.695694,-27.585552,-117.254639,221.392044,3.798782,,,
64,1.066667,-2.144751,-4.199513,-4.772537,81.785248,155.376801,72.955269,0.088266,131.508026,175.914429,132.593887,0.919217,200.125839,142.825790,52.707024,0.917527,163.425186,129.851166,-0.628300,0.824487,23.511913,176.436432,125.893280,0.887805,78.208359,169.478897,138.441895,0.966327,-22.645115,158.292007,63.948856,0.929805,-1.637489,134.838959,-2.269797,0.837321,50.974285,58.324169,-36.287739,-3.091000,130.772385,33.629051,0.103651,-106.129417,195.528000,-60.222633,0.977908,-134.830063,188.081345,-11.641968,0.964410,-76.356552,252.456909,-31.513266,0.986620,-113.602692,210.218842,-27.832485,0.955529,-115.547806,223.107559,3.184829,0.959878,-3.083904,130.769775,33.632351,0.000000,131.556519,176.211838,132.560318,200.239212,143.181931,52.662163,163.223694,129.160202,-0.491088,23.489029,176.009949,126.046104,78.193855,169.586227,138.330673,-22.723537,158.036880,64.035263,-1.481997,135.450623,-2.456529,,,,-106.102783,195.510590,-60.132256,-134.783417,188.172821,-11.680593,-76.398926,252.438217,-31.512890,-113.672729,210.193253,-28.012053,-115.508713,223.077606,3.312255,,,
65,1.083333,-2.252480,-4.278647,-5.293008,83.239479,155.747192,72.665535,0.079484,133.042313,175.909103,132.365555,0.924202,201.497025,142.107208,52.637501,0.905889,164.772980,129.398468,-0.745744,0.816821,25.066965,177.394714,125.477165,0.886597,79.676880,169.960541,138.128906,0.961186,-21.144762,159.591019,63.474655,0.929865,-0.235066,135.869324,-2.679281,0.835459,51.147556,58.166164,-37.017639,-1.704827,131.942215,33.351643,0.096400,-104.658760,196.619370,-60.646763,0.976046,-133.235550,189.734756,-11.910442,0.972573,-74.424805,253.579559,-32.486458,0.988422,-111.925049,211.609634,-28.346832,0.951391,-113.679588,224.751938,2.575304,0.965847,-1.697736,131.939575,33.354931,0.000000,133.103058,176.244476,132.348160,201.568359,142.416336,52.573753,164.639038,128.752319,-0.577413,25.051058,176.967407,125.603752,79.664696,170.040253,138.006882,-21.183531,159.316437,63.497192,-0.166375,136.493042,-2.793534,,,,-104.643723,196.588455,-60.558895,-133.207703,189.834625,-11.955951,-74.467186,253.590317,-32.475094,-111.980209,211.560516,-28.514658,-113.624985,224.721497,2.689157,,,
66,1.100000,-2.315796,-4.409508,-5.788394,84.749245,156.119537,72.425507,0.077015,134.565308,175.883804,132.247330,0.914680,202.938385,141.462936,52.714272,0.919098,166.247528,129.043030,-0.759706,0.829747,26.624996,178.286438,125.074577,0.888514,81.136177,170.392944,137.873016,0.963438,-19.573965,160.848618,62.958687,0.930444,1.306288,136.919067,-3.129654,0.840549,51.407585,57.946224,-37.676895,-0.341035,132.847153,32.891193,0.108453,-103.075104,197.732513,-61.204197,0.976412,-131.582611,191.296997,-12.366045,0.971694,-72.388161,254.631638,-33.412937,0.988704,-110.162888,212.940216,-28.966318,0.954161,-111.754890,226.255325,1.890607,0.967528,-0.333954,132.844498,32.894485,0.000000,134.614212,176.227356,132.211517,203.001907,141.786209,52.643169,166.096695,128.362579,-0.597302,26.600992,177.853821,125.235069,81.123917,170.478210,137.751160,-19.639006,160.569305,63.021221,1.445965,137.559265,-3.286287,,,,-103.033470,197.694092,-61.106220,-131.552612,191.430588,-12.410065,-72.444824,254.629379,-33.430817,-110.221321,212.942947,-29.138037,-111.711525,226.159912,2.026091,,,
67,1.116667,-2.354429,-4.531323,-6.253570,86.171028,156.424683,72.301758,0.085270,135.996689,175.792816,132.245026,0.912783,204.287109,140.821945,52.881115,0.915742,167.629425,128.693253,-0.682347,0.821091,28.096973,179.058594,124.807327,0.884489,82.511688,170.729889,137.739761,0.962692,-18.087446,161.987778,62.578789,0.926620,2.762780,137.888550,-3.457345,0.831570,51.404846,57.670265,-38.135841,1.008414,133.868896,32.699020,0.100359,-101.339836,198.769516,-61.805435,0.971699,-129.870895,192.850861,-12.915682,0.964054,-70.278122,255.658569,-34.412785,0.985134,-108.318382,214.242126,-29.669945,0.954650,-109.813911,227.777496,1.095839,0.957174,1.015478,133.866226,32.702324,0.000000,136.055130,176.141632,132.198074,204.362854,141.166245,52.835423,167.433609,127.989395,-0.522570,28.063864,178.609756,124.962837,82.506554,170.814621,137.604080,-18.153978,161.705338,62.660492,2.929136,138.545685,-3.625981,,,,-101.291771,198.748428,-61.718845,-129.848160,192.966797,-12.951767,-70.343643,255.636429,-34.432491,-108.365990,214.248749,-29.824276,-109.771629,227.698257,1.219331,,,
68,1.133333,-2.367522,-4.653377,-6.713989,87.539680,156.693359,72.284004,0.092478,137.369461,175.642181,132.357712,0.915882,205.576004,140.163971,53.146965,0.903739,168.955322,128.347549,-0.511542,0.808539,29.517599,179.764984,124.656357,0.886208,83.832710,171.000565,137.718918,0.960822,-16.647280,163.085526,62.307293,0.922536,4.173934,138.848755,-3.687650,0.823908,51.450592,57.314339,-38.639885,2.280392,134.722122,32.479450,0.111096,-99.543915,199.792328,-62.473320,0.971639,-128.127670,194.420334,-13.551243,0.966202,-68.043274,256.617401,-35.451538,0.985502,-106.406342,215.531372,-30.442371,0.953903,-107.800835,229.281403,0.232860,0.959754,2.287435,134.719406,32.482773,0.000000,137.432968,175.969208,132.310532,205.669403,140.536301,53.116730,168.748886,127.621460,-0.382325,29.466377,179.341766,124.815849,83.825325,171.078201,137.582993,-16.725367,162.795761,62.384476,4.360162,139.510727,-3.840134,,,,-99.500320,199.779556,-62.369370,-128.100449,194.547943,-13.586665,-68.095695,256.611938,-35.475735,-106.458794,215.509033,-30.617722,-107.766747,229.194275,0.363869,,,
69,1.150000,-2.357714,-4.770321,-7.149973,88.889503,156.925262,72.337334,0.108376,138.718246,175.452835,132.543152,0.913733,206.843384,139.526871,53.464314,0.896634,170.261688,128.027451,-0.289552,0.798379,30.918736,180.389801,124.591797,0.886605,85.135742,171.208328,137.774841,0.958415,-15.222840,164.105865,62.121075,0.917691,5.571552,139.765732,-3.844269,0.814452,51.381714,56.879265,-38.994514,3.499061,135.575150,32.406269,0.090383,-97.600960,200.850754,-63.177353,0.977938,-126.328766,196.021896,-14.283035,0.966805,-65.700829,257.593140,-36.452122,0.985183,-104.403297,216.849289,-31.262339,0.964626,-105.751060,230.806320,-0.678658,0.960422,3.506075,135.572388,32.409626,0.000000,138.779785,175.780685,132.454865,206.928162,139.931519,53.459038,170.033569,127.266167,-0.152332,30.868933,179.969925,124.755966,85.131714,171.265701,137.618759,-15.310136,163.799866,62.205585,5.793802,140.460693,-3.980149,,,,-97.561729,200.805237,-63.112728,-126.309067,196.142258,-14.335543,-65.758278,257.597168,-36.466106,-104.453468,216.839691,-31.394291,-105.702393,230.737030,-0.544904,,,
70,1.166667,-2.349423,-4.868305,-7.635848,90.228424,157.108200,72.354218,0.126287,140.086441,175.166779,132.678177,0.897346,208.071152,138.738754,53.708229,0.928020,171.505234,127.591667,-0.130542,0.826878,32.348640,181.013000,124.509911,0.884066,86.459625,171.366669,137.796219,0.962093,-13.798915,165.169022,61.930553,0.908204,6.926790,140.711578,-4.013024,0.805002,51.324226,56.470928,-39.365540,4.797034,136.474335,32.290695,0.090210,-95.633629,201.919739,-63.880684,0.980574,-124.478676,197.628616,-15.005250,0.973474,-63.336319,258.582550,-37.465469,0.990115,-102.363655,218.175293,-32.080425,0.958140,-103.652985,232.338455,-1.589123,0.969548,4.804021,136.471558,32.294083,0.000000,140.129578,175.574341,132.652954,208.077377,138.957932,53.521633,171.314804,126.954018,0.060983,32.277786,180.579453,124.658447,86.421616,171.465866,137.688019,-13.906886,164.830292,62.022396,7.284764,141.395477,-4.124900,,,,-95.619255,201.891205,-63.809818,-124.431000,197.718033,-15.036685,-63.374542,258.574799,-37.458908,-102.411003,218.158295,-32.240120,-103.629440,232.302231,-1.475226,,,
71,1.183333,-2.446568,-4.949317,-8.049424,91.544731,157.255432,72.399658,0.095015,141.426987,175.023682,132.789780,0.916824,209.285263,138.026566,53.975780,0.926148,172.732925,127.081963,0.086263,0.846455,33.747704,181.628555,124.430222,0.891055,87.765770,171.611313,137.819794,0.964163,-12.404546,166.045944,61.788715,0.948803,8.259028,141.369995,-4.092939,0.857015,51.312164,56.063831,-39.745331,6.118655,137.365662,32.142014,0.116438,-93.646393,203.044586,-64.561470,0.968339,-122.599724,199.259918,-15.708220,0.965294,-60.946056,259.602783,-38.419323,0.981573,-100.297684,219.534348,-32.865391,0.959322,-101.522873,233.881668,-2.457656,0.961093,6.125615,137.362823,32.145424,0.000000,141.480118,175.351959,132.799561,209.314972,138.283188,53.832512,172.599030,126.506317,0.253367,33.691658,181.221115,124.574287,87.737793,171.670853,137.692444,-12.464590,165.850479,61.799770,8.454174,141.904099,-4.154339,,,,-93.601830,203.044128,-64.442902,-122.582733,199.389114,-15.756069,-61.011917,259.593323,-38.450966,-100.333443,219.508850,-33.022057,-101.482727,233.787949,-2.340059,,,
72,1.200000,-2.467174,-5.064821,-8.479849,92.882286,157.468994,72.381058,0.096465,142.753281,174.850723,132.892838,0.912018,210.520187,137.375778,54.226151,0.932954,174.013962,126.717102,0.248149,0.852974,35.145565,182.253662,124.284012,0.891120,89.056709,171.833603,137.796555,0.965044,-10.974116,167.030594,61.530224,0.951780,9.660378,142.221527,-4.310541,0.861150,51.714031,55.592697,-40.510700,7.272519,137.895142,31.522724,0.108250,-91.832291,204.287491,-65.372276,0.975773,-120.787819,201.021713,-16.482916,0.962147,-58.485619,260.583954,-39.482956,0.984149,-98.275406,220.977814,-33.738258,0.969466,-99.317543,235.460388,-3.387880,0.974569,7.279449,137.892242,31.526144,0.000000,142.806931,175.198532,132.891083,210.566574,137.604645,54.094273,173.874847,126.167107,0.403095,35.085873,181.852646,124.443069,89.023361,171.873566,137.666779,-11.046423,166.852112,61.541317,9.864783,142.734238,-4.372254,,,,-91.883896,204.206329,-65.384178,-120.714050,201.150040,-16.514725,-58.511299,260.619904,-39.437462,-98.248657,220.912155,-33.837715,-99.340805,235.443008,-3.290403,,,
73,1.216667,-2.488451,-5.184461,-8.903492,94.142860,157.677979,72.341446,0.093184,143.993134,174.679840,132.978088,0.914943,211.675003,136.735458,54.463333,0.930134,175.222214,126.357498,0.394575,0.850358,36.463078,182.867050,124.112869,0.890609,90.264420,172.051682,137.751816,0.965105,-9.614923,167.997131,61.243877,0.951226,10.997072,143.057220,-4.554495,0.859187,51.407166,55.092628,-40.661888,8.644528,138.999817,31.744339,0.126543,-89.530502,205.425797,-66.069763,0.957135,-118.716751,202.753479,-17.281637,0.957249,-55.856159,261.655762,-40.461452,0.979180,-95.976990,222.403717,-34.589848,0.950811,-97.034462,237.122452,-4.353810,0.948536,8.651422,138.996902,31.747807,0.000000,144.054596,175.014465,132.975525,211.715775,136.974380,54.324223,175.081528,125.799881,0.560566,36.386993,182.459473,124.252708,90.234749,172.106232,137.626816,-9.676617,167.814102,61.271381,11.203094,143.577209,-4.621058,,,,-89.461792,205.411896,-65.913292,-118.726997,202.919662,-17.320650,-55.927284,261.682831,-40.495266,-96.042191,222.385803,-34.774620,-96.956512,236.960892,-4.252817,,,
74,1.233333,-2.496530,-5.301610,-9.326578,95.361580,157.869797,72.321259,0.095526,145.190414,174.477570,133.084610,0.912349,212.780594,136.084167,54.709286,0.924076,176.381409,125.999466,0.549018,0.838645,37.743877,183.449661,123.970032,0.890457,91.432907,172.236923,137.730087,0.963965,-8.292049,168.947586,60.984402,0.941202,12.293935,143.893295,-4.778624,0.845717,51.940323,54.521938,-41.556438,9.752371,139.318649,30.926458,0.099169,-87.612808,206.716034,-67.032494,0.972043,-116.788010,204.603134,-18.210360,0.959711,-53.165287,262.577820,-41.647831,0.981115,-93.802834,223.887222,-35.605984,0.971218,-94.635727,238.722946,-5.420163,0.970353,9.759227,139.315643,30.929932,0.000000,145.258728,174.821198,133.097717,212.803818,136.348572,54.561695,176.201385,125.401871,0.713445,37.672100,183.046692,124.126450,91.405441,172.298294,137.602600,-8.362324,168.728088,61.031239,12.551974,144.443832,-4.884333,,,,-87.641426,206.608887,-67.018074,-116.728859,204.747971,-18.248978,-53.210464,262.620880,-41.605240,-93.802406,223.874649,-35.720432,-94.621597,238.654800,-5.324170,,,
