Format Version,1.23,Take Name,ear2ear2_noshake_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.34.17.982 PM,Total Frames in Take,364,Total Exported Frames,364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,-1.770358,-6.607103,-1.898637,72.242859,153.309143,72.636368,0.100643,118.407425,176.199661,134.246185,0.923361,191.790070,146.899857,57.163872,0.955356,157.978149,132.212128,2.382852,0.881609,10.883823,171.202744,123.199303,0.908059,65.316536,167.023178,137.936539,0.974186,-31.752766,150.891647,59.431095,0.965731,-6.923266,128.734772,-5.905285,0.897246,60.057102,51.298080,-42.202396,-8.102044,118.128281,35.161236,0.206034,-99.184906,202.796936,-55.135345,0.896634,-129.836624,195.801880,-7.692758,0.979678,-62.816502,252.966553,-21.790121,0.973744,-105.444954,215.984283,-21.853239,0.827157,-106.433876,226.744125,10.009341,0.917381,-8.095445,118.124496,35.164433,0.000000,118.434341,176.491150,134.314316,191.861450,147.053909,57.227444,157.787064,131.790665,2.289426,10.889193,170.845856,123.287758,65.299683,167.107040,137.860931,-31.819429,150.784485,59.482533,-6.752299,129.090836,-6.007850,,,,,,,-99.078766,202.426178,-55.258884,-129.772476,195.832596,-7.653544,-62.899986,252.919769,-21.739758,-105.621849,216.627182,-21.997185,-106.343788,226.488129,10.187263,,,
7,0.116667,-1.766164,-6.608696,-1.897753,72.239769,153.307434,72.644577,0.101437,118.402306,176.194305,134.257309,0.924860,191.787537,146.901199,57.174889,0.954677,157.977341,132.216843,2.391882,0.881977,10.879055,171.196457,123.207123,0.908066,65.311447,167.016693,137.945557,0.971461,-31.755486,150.889206,59.436291,0.965927,-6.923810,128.737396,-5.901016,0.897980,59.844624,51.356586,-41.927547,-8.110144,118.554832,35.001324,0.196349,-99.206352,203.009598,-55.481911,0.898762,-129.940094,195.939575,-8.103539,0.979696,-63.027248,253.264481,-22.059284,0.972964,-105.567154,216.180649,-22.212490,0.829462,-106.648125,226.936859,9.648338,0.918872,-8.103542,118.551071,35.004536,0.000000,118.428909,176.489288,134.324066,191.856003,147.055984,57.236496,157.787201,131.788910,2.298817,10.885939,170.834915,123.298584,65.292015,167.104538,137.869659,-31.824123,150.776123,59.489704,-6.747568,129.102402,-6.005272,,,,,,,-99.096504,202.671371,-55.590733,-129.852371,195.937164,-8.047690,-63.105888,253.181519,-22.010708,-105.757294,216.836365,-22.367033,-106.576866,226.704849,9.807294,,,
8,0.133333,-1.754481,-6.609138,-1.897076,72.238319,153.299973,72.670898,0.100721,118.400108,176.174911,134.288589,0.922696,191.786255,146.898300,57.200798,0.955545,157.976624,132.224640,2.414577,0.880332,10.877025,171.178009,123.236610,0.907754,65.309349,166.995926,137.974594,0.974075,-31.756773,150.883163,59.461361,0.964227,-6.924383,128.744904,-5.880237,0.894948,59.560787,51.404572,-41.570629,-8.235902,119.106232,34.882927,0.188757,-99.292595,203.308640,-55.874912,0.902608,-130.146133,196.160065,-8.586258,0.976396,-63.346760,253.663239,-22.350800,0.971590,-105.786346,216.465332,-22.625469,0.821955,-106.989662,227.221252,9.231079,0.922833,-8.229300,119.102486,34.886154,0.000000,118.425888,176.476440,134.352097,191.856506,147.050797,57.259365,157.783661,131.796555,2.321635,10.884344,170.820297,123.326797,65.290611,167.077698,137.913620,-31.824780,150.767273,59.510525,-6.747999,129.110840,-5.987704,,,,,,,-99.209991,202.936737,-55.956394,-130.053207,196.170959,-8.573551,-63.425766,253.601456,-22.297354,-105.967621,217.139084,-22.768225,-106.904823,226.970230,9.389450,,,
9,0.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.427757,176.455643,134.381165,191.858383,147.041199,57.278355,157.789398,131.790070,2.338902,10.887308,170.809814,123.346657,65.293442,167.074066,137.914810,-31.822971,150.765732,59.526093,-6.745436,129.118698,-5.978942,,,,,,,-99.325920,203.413239,-56.428703,-130.305649,196.591873,-9.097766,-63.695641,254.106018,-22.668560,-106.190323,217.586288,-23.234865,-107.244293,227.407654,8.930691,,,
10,0.166667,-1.743657,-6.612449,-1.901785,72.243706,153.291794,72.695160,0.101907,118.403610,176.150833,134.320175,0.922822,191.792068,146.883652,57.230988,0.956151,157.984558,132.223541,2.439827,0.880042,10.880791,171.164688,123.260712,0.907937,65.311897,166.975342,138.001144,0.972804,-31.750797,150.885925,59.478878,0.962703,-6.916233,128.758621,-5.865611,0.893553,59.079197,51.393696,-41.013844,-8.719526,120.422592,34.597523,0.178067,-99.538963,204.284729,-56.711430,0.905650,-130.622208,197.083679,-9.581443,0.983922,-63.919319,254.771408,-23.038160,0.979416,-106.247742,217.449005,-23.507721,0.825225,-107.651772,228.226929,8.333161,0.920547,-8.712931,120.418869,34.600796,0.000000,118.428947,176.450958,134.387894,191.860489,147.035889,57.284927,157.790497,131.794083,2.349620,10.890296,170.808350,123.353104,65.291794,167.060501,137.936493,-31.821344,150.765747,59.532143,-6.734756,129.127029,-5.978048,,,,,,,-99.472198,203.915451,-56.751499,-130.558182,197.088364,-9.585230,-63.982159,254.738754,-22.996166,-106.402138,218.115738,-23.650497,-107.565300,227.957458,8.477775,,,
11,0.183333,-1.743707,-6.617202,-1.920725,72.281013,153.305939,72.680130,0.105363,118.442642,176.147644,134.310272,0.922398,191.828735,146.859421,57.226822,0.958443,158.021561,132.212372,2.431966,0.880151,10.919225,171.196930,123.240654,0.904353,65.347588,166.989319,137.986008,0.970184,-31.713047,150.934418,59.454098,0.963105,-6.879605,128.801468,-5.888909,0.890917,58.983643,51.308743,-40.681217,-8.970201,120.995789,34.374393,0.174643,-99.485771,205.065887,-57.044930,0.905365,-130.746902,197.711441,-10.056503,0.984866,-64.027039,255.476776,-23.089464,0.974123,-106.330925,218.130966,-23.829882,0.821808,-107.864655,228.816681,8.036077,0.917768,-8.963615,120.992058,34.377678,0.000000,118.466469,176.451691,134.368088,191.890366,147.003082,57.283344,157.819702,131.787155,2.341065,10.922673,170.826752,123.337204,65.326355,167.080399,137.912003,-31.784519,150.822281,59.518112,-6.673914,129.170227,-5.998879,,,,,,,-99.413246,204.695084,-57.068138,-130.687927,197.722504,-10.064459,-64.111000,255.434341,-23.046295,-106.482056,218.809448,-23.987568,-107.761169,228.540466,8.181629,,,
12,0.200000,-1.748861,-6.616584,-1.916457,72.271927,153.317963,72.652588,0.107106,118.432671,176.169144,134.279877,0.921547,191.819901,146.878738,57.198357,0.956715,158.013107,132.223785,2.405390,0.875758,10.909479,171.209427,123.212143,0.902798,65.338341,167.007263,137.957184,0.970636,-31.722120,150.937485,59.428139,0.962901,-6.887913,128.799911,-5.913004,0.887022,59.044460,51.108246,-40.483658,-9.387321,121.200172,34.131050,0.175286,-99.409683,205.783432,-57.301937,0.905592,-130.856216,198.312302,-10.455839,0.977618,-63.980610,255.999512,-23.028358,0.976198,-106.351662,218.736969,-24.063297,0.821501,-107.981827,229.306168,7.836726,0.925415,-9.380756,121.196419,34.134342,0.000000,118.452774,176.476974,134.337448,191.873856,147.035690,57.247688,157.809158,131.779160,2.317673,10.910610,170.833694,123.312119,65.317947,167.096191,137.883209,-31.789814,150.824127,59.495888,-6.670988,129.179947,-6.025925,,,,,,,-99.364807,205.409180,-57.324795,-130.767349,198.304993,-10.463495,-64.039871,255.960403,-22.964962,-106.515686,219.414185,-24.219139,-107.892212,229.049561,7.959669,,,
13,0.216667,-1.743828,-6.616890,-1.923959,72.298767,153.315353,72.670593,0.107987,118.461906,176.154190,134.300659,0.921111,191.846039,146.862198,57.216816,0.956460,158.037842,132.217285,2.422035,0.875774,10.938171,171.209595,123.231422,0.900318,65.366356,166.998840,137.976532,0.970499,-31.695463,150.949753,59.444942,0.966052,-6.863527,128.815674,-5.898260,0.888676,59.042854,51.061188,-40.281761,-9.589002,121.527931,33.854946,0.176582,-99.435989,206.320251,-57.556927,0.906423,-130.987854,198.708420,-10.804389,0.980270,-64.108498,256.458374,-23.065071,0.976868,-106.460739,219.180496,-24.299461,0.823677,-108.169510,229.662369,7.625252,0.915981,-9.582441,121.524170,33.858246,0.000000,118.476410,176.464554,134.355835,191.900101,147.019104,57.269646,157.834702,131.773422,2.329067,10.941979,170.824600,123.335152,65.345070,167.086884,137.900925,-31.761705,150.850525,59.509819,-6.645208,129.188431,-6.006286,,,,,,,-99.351204,205.957397,-57.592289,-130.915436,198.737457,-10.792550,-64.183311,256.417847,-23.028709,-106.627625,219.848495,-24.452282,-108.085060,229.368759,7.765278,,,
14,0.233333,-1.736302,-6.614478,-1.915983,72.282753,153.303223,72.702293,0.106318,118.445618,176.141281,134.332870,0.921636,191.830200,146.868210,57.242241,0.956260,158.021484,132.224991,2.447330,0.877330,10.922045,171.183228,123.268028,0.902490,65.351494,166.978226,138.010147,0.973076,-31.711773,150.924896,59.481182,0.966595,-6.879821,128.801758,-5.865723,0.891084,58.904140,51.039581,-40.046566,-9.759106,121.684975,33.797653,0.104569,-99.471344,206.457458,-57.764782,0.959532,-131.127899,198.777771,-11.094191,0.947341,-64.277481,256.604431,-23.149435,0.967607,-106.589035,219.284958,-24.514437,0.973225,-108.385162,229.740417,7.414121,0.957294,-9.752550,121.681221,33.800964,0.000000,118.463486,176.449692,134.385971,191.891373,147.023224,57.295525,157.819229,131.787643,2.354658,10.929178,170.805649,123.365562,65.328201,167.061539,137.945999,-31.781002,150.824234,59.535305,-6.671118,129.170532,-5.966976,,,,,,,-99.503113,206.306046,-57.812374,-131.118896,198.981308,-11.147612,-64.362289,256.688507,-23.099079,-106.538040,219.239639,-24.596991,-108.328720,229.649460,7.547228,,,
15,0.250000,-1.732181,-6.614617,-1.919065,72.287857,153.296021,72.717484,0.107248,118.451691,176.126801,134.350021,0.922226,191.835037,146.855850,57.257408,0.957719,158.025742,132.218704,2.461210,0.878817,10.927908,171.175339,123.284363,0.903728,65.357056,166.966293,138.026352,0.972279,-31.706728,150.924286,59.495762,0.966654,-6.875709,128.804932,-5.852774,0.892390,58.876465,51.155460,-39.837086,-9.803086,121.988480,33.432529,0.119575,-99.678375,206.715103,-58.012398,0.964459,-131.355164,198.832809,-11.389330,0.951819,-64.662788,256.882568,-23.246229,0.973085,-106.863976,219.443146,-24.738438,0.967179,-108.719910,229.817841,7.213052,0.957300,-9.796522,121.984734,33.435837,0.000000,118.470566,176.431015,134.412247,191.897476,147.004822,57.307480,157.820526,131.789795,2.366956,10.936869,170.802826,123.381554,65.333878,167.053955,137.962540,-31.776588,150.821121,59.543392,-6.667746,129.168564,-5.951777,,,,,,,-99.704185,206.578323,-58.041313,-131.322830,199.019699,-11.423530,-64.717133,256.962860,-23.199421,-106.851662,219.402908,-24.862799,-108.684380,229.727692,7.353704,,,
