Format Version,1.23,Take Name,NZIZ2_noshake_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.30.44.542 PM,Total Frames in Take,325,Total Exported Frames,325,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
89,1.483333,-0.597849,-3.126518,0.034030,69.991440,155.510757,128.036835,0.136911,119.115883,178.881149,187.126007,0.955650,188.500458,153.291397,105.174049,0.972174,151.859222,138.410950,52.297497,0.929520,11.328969,170.537033,182.577209,0.961220,66.672073,167.904831,193.881607,0.964105,-34.491062,149.896057,121.166435,0.972871,-13.045497,129.653854,54.035084,0.000000,79.621353,-2.073280,38.577621,66.445671,202.430313,171.511002,0.117403,112.871971,348.903656,174.426056,0.954889,69.170990,349.250732,137.965622,0.944960,66.241562,348.463715,227.122955,0.967070,76.715271,351.415466,171.747299,0.967779,43.140175,349.249847,171.742432,0.960280,66.444557,202.422363,171.512924,0.000000,119.219032,178.935684,187.259628,188.493835,153.370132,105.252464,151.594406,138.360748,52.380173,11.446708,170.482056,182.492462,66.757767,167.864670,193.773621,-34.526115,149.908249,121.064476,,,,112.918381,348.826721,174.269577,69.133759,349.364319,138.150513,66.137093,348.540619,227.100113,76.822342,351.443207,171.813446,43.128471,349.108582,171.670670,,,
90,1.500000,-0.577530,-3.129160,0.026693,70.019600,155.493118,128.091888,0.133784,119.144218,178.835892,187.191833,0.952753,188.529419,153.266953,105.233917,0.973554,151.888824,138.410294,52.350254,0.932155,11.356458,170.507156,182.634888,0.962239,66.698685,167.863815,193.940964,0.962180,-34.463272,149.894226,121.214500,0.973044,-13.017103,129.673569,54.076866,0.000000,79.223137,-2.048868,38.456383,66.534760,203.837173,170.789276,0.122098,112.961662,350.328217,172.597260,0.949040,69.182137,350.423645,136.229660,0.942407,66.445038,350.249420,225.396423,0.961527,76.799179,352.820648,169.979279,0.966899,43.224232,350.654236,170.061752,0.960747,66.533646,203.829239,170.791260,0.000000,119.245224,178.898804,187.338654,188.519714,153.343307,105.306480,151.633896,138.358017,52.427277,11.469210,170.453705,182.549774,66.789124,167.817017,193.829086,-34.502846,149.907471,121.115082,,,,113.018829,350.251801,172.417114,69.140366,350.544952,136.420975,66.317162,350.330719,225.369583,76.903198,352.837219,170.059525,43.232738,350.511414,169.997223,,,
91,1.516667,-0.570557,-3.129007,0.026492,70.019493,155.482941,128.109680,0.136290,119.144333,178.818344,187.212311,0.952753,188.529221,153.259140,105.251129,0.973554,151.888428,138.409058,52.365742,0.932155,11.356551,170.490555,182.654663,0.962239,66.698792,167.845627,193.960281,0.962180,-34.463413,149.885254,121.231880,0.973044,-13.017498,129.672714,54.091721,0.000000,78.875366,-2.088255,38.337559,66.335846,205.282944,169.968582,0.115750,112.921799,351.732208,170.809921,0.949040,69.073105,351.656677,134.525681,0.942407,66.505905,352.019836,223.696930,0.961527,76.757050,354.247772,168.245819,0.966899,43.180042,352.118011,168.405075,0.960747,66.334732,205.275024,169.970596,0.000000,119.248543,178.868271,187.349991,188.517349,153.337692,105.324600,151.628174,138.360352,52.451126,11.470988,170.443085,182.574173,66.788689,167.806122,193.849640,-34.499840,149.892471,121.126534,,,,112.988052,351.648682,170.664795,69.019608,351.763611,134.704361,66.389793,352.090942,223.658875,76.867126,354.296814,168.302811,43.173359,351.974609,168.352493,,,
92,1.533333,-0.561542,-3.126917,0.021463,70.035065,155.476959,128.131866,0.136212,119.164070,178.798447,187.236542,0.955067,188.543793,153.246429,105.268730,0.972948,151.899796,138.408157,52.382252,0.930451,11.375382,170.480881,182.681381,0.963064,66.717796,167.829239,193.984573,0.963017,-34.448586,149.889572,121.256889,0.972074,-13.006836,129.686035,54.112679,0.000000,78.552505,-1.973355,38.249420,66.441681,206.727875,169.092606,0.123687,112.784355,353.256714,169.028198,0.954984,68.867149,352.905823,132.828552,0.946254,66.468391,353.762482,222.001068,0.964654,76.610657,355.697876,166.518951,0.966675,43.037624,353.513245,166.754074,0.961778,66.440575,206.719971,169.094681,0.000000,119.265976,178.852051,187.373718,188.532837,153.324448,105.343239,151.642059,138.358246,52.465652,11.494042,170.429764,182.602890,66.806213,167.788773,193.873276,-34.488884,149.899414,121.151604,,,,112.849777,353.188477,168.864319,68.820656,353.036438,133.006393,66.351166,353.847626,221.961502,76.732780,355.687256,166.607742,43.013817,353.376526,166.690765,,,
93,1.550000,-0.565339,-3.127229,0.024065,70.038483,155.480606,128.127518,0.135158,119.166138,178.808395,187.230835,0.955229,188.547440,153.253876,105.265129,0.972893,151.904358,138.410309,52.379498,0.931135,11.377856,170.485611,182.675690,0.962208,66.720329,167.837265,193.979355,0.963052,-34.444862,149.888016,121.252403,0.971710,-13.001874,129.680832,54.109684,0.000000,78.212929,-1.854054,38.192333,66.476082,208.177338,168.243195,0.129014,112.548485,354.788055,167.250519,0.952707,68.581749,354.143188,131.115097,0.943629,66.305283,355.521088,220.284317,0.962458,76.366890,357.147980,164.777618,0.962163,42.798294,354.903229,165.072571,0.961858,66.475006,208.169449,168.245331,0.000000,119.265778,178.869080,187.374023,188.534714,153.329391,105.336983,151.646606,138.360779,52.462006,11.493577,170.438232,182.595016,66.813202,167.788757,193.867676,-34.482594,149.897263,121.147263,,,,112.598053,354.731720,167.093796,68.506004,354.292480,131.282715,66.176758,355.616119,220.245499,76.545853,357.094849,164.868591,42.773979,354.768250,165.009552,,,
94,1.566667,-0.574297,-3.126488,0.029219,70.023407,155.487808,128.107376,0.135021,119.149780,178.829514,187.206253,0.953208,188.532227,153.268021,105.243706,0.973533,151.889771,138.412643,52.360966,0.931060,11.362191,170.496338,182.653931,0.963333,66.705055,167.854782,193.957275,0.961512,-34.459530,149.884735,121.234596,0.971770,-13.015643,129.668640,54.094852,0.000000,77.897087,-1.758157,38.134842,66.464890,209.595627,167.281647,0.149645,112.325706,356.264221,165.424225,0.949486,68.312149,355.358612,129.351456,0.943492,66.151756,357.222015,218.514740,0.959475,76.137527,358.558990,162.986603,0.937494,42.572605,356.267975,163.338593,0.962570,66.463821,209.587738,167.283813,0.000000,119.249535,178.891525,187.352005,188.519791,153.345383,105.314896,151.631317,138.360626,52.441700,11.476722,170.449326,182.575333,66.797409,167.804520,193.844818,-34.495312,149.894745,121.127953,,,,112.360992,356.213501,165.231857,68.252289,355.479095,129.533081,66.013420,357.299286,218.480560,76.356255,358.530273,163.104279,42.516769,356.149628,163.265869,,,
95,1.583333,-0.570303,-3.126037,0.025312,70.028900,155.485504,128.102707,0.135299,119.157288,178.819534,187.202957,0.955258,188.537399,153.259338,105.238022,0.973024,151.893555,138.410324,52.354446,0.930395,11.369094,170.494034,182.650803,0.962778,66.711868,167.847885,193.953537,0.962589,-34.454472,149.890060,121.230278,0.972497,-13.012431,129.677444,54.088890,0.000000,77.563354,-1.639191,38.107246,66.531792,210.987350,166.264801,0.146319,112.107872,357.730652,163.513275,0.952703,68.063477,356.530731,127.486748,0.939839,65.980278,358.908112,216.639648,0.957247,75.913139,359.941589,161.095551,0.931829,42.353024,357.588104,161.491623,0.959331,66.530739,210.979462,166.267029,0.000000,119.258881,178.871429,187.340866,188.527832,153.338669,105.310532,151.633560,138.360291,52.440464,11.482091,170.444626,182.567429,66.804321,167.806458,193.843414,-34.491943,149.899734,121.127289,,,,112.128433,357.667908,163.335983,67.969528,356.665375,127.662689,65.834946,358.993408,216.610550,76.162468,359.923431,161.204468,42.322418,357.448853,161.413193,,,
96,1.600000,-0.555739,-3.124682,0.022840,70.041656,155.474136,128.138199,0.135868,119.172424,178.790878,187.243286,0.954093,188.549530,153.248703,105.270195,0.973680,151.903809,138.414841,52.383675,0.929985,11.383764,170.471222,182.691513,0.962474,66.726685,167.819763,193.992294,0.963106,-34.442112,149.884979,121.266762,0.970792,-13.002515,129.688660,54.119690,0.000000,77.148003,-1.529960,38.091839,66.568260,212.377731,165.320282,0.164060,111.877708,359.179016,161.474976,0.945849,67.811310,357.638977,125.488312,0.942845,65.783836,360.658234,214.623077,0.951873,75.677422,361.307251,159.066147,0.926284,42.121895,358.896301,159.502274,0.960925,66.567230,212.369858,165.322556,0.000000,119.273491,178.845123,187.386703,188.547607,153.329041,105.338196,151.642471,138.361938,52.469231,11.501499,170.419571,182.614059,66.814369,167.778961,193.880829,-34.485332,149.895645,121.158737,,,,111.896431,359.114105,161.269180,67.742226,357.779785,125.654671,65.621330,360.746765,214.570038,75.936653,361.284637,159.204819,42.075550,358.754364,159.456085,,,
97,1.616667,-0.548759,-3.120154,0.039184,70.049652,155.486069,128.134155,0.132927,119.178635,178.810455,187.237717,0.954132,188.556274,153.296707,105.256233,0.964673,151.910461,138.458054,52.371128,0.925565,11.391960,170.460678,182.693863,0.965176,66.736557,167.823746,193.989807,0.964768,-34.433090,149.867950,121.270668,0.969024,-12.993261,129.684860,54.119705,0.000000,76.719894,-1.422390,38.081005,66.598335,213.712830,164.273956,0.115075,111.642845,360.561859,159.304810,0.952968,67.557617,358.674530,123.357765,0.940336,65.578392,362.355713,212.468735,0.962725,75.437370,362.607483,156.902420,0.974152,41.886475,360.140015,157.377167,0.968512,66.597313,213.704971,164.276306,0.000000,119.273956,178.837692,187.392120,188.592850,153.429276,105.288765,151.647461,138.365402,52.475475,11.500675,170.419907,182.616928,66.814362,167.773529,193.883606,-34.488491,149.891846,121.162437,,,,111.694641,360.506989,159.132477,67.541618,358.818329,123.547562,65.456223,362.440857,212.461380,75.515854,362.550537,156.938278,41.894356,360.022949,157.331360,,,
98,1.633333,-0.554678,-3.110349,0.073505,70.039879,155.525070,128.083038,0.128194,119.165390,178.886810,187.174744,0.954132,188.543747,153.403290,105.184433,0.964673,151.897430,138.535599,52.307831,0.925565,11.382918,170.472122,182.651077,0.965176,66.731071,167.869736,193.937607,0.964768,-34.440720,149.843704,121.238800,0.969024,-13.000719,129.664276,54.086773,0.000000,76.350845,-1.350906,38.061420,66.619667,214.958191,163.036606,0.114742,111.494270,361.823151,157.094711,0.952968,67.388969,359.654694,121.188194,0.940336,65.460754,363.906799,210.274857,0.962725,75.285019,363.812286,154.701920,0.974152,41.737247,361.309937,155.213531,0.968512,66.618652,214.950348,163.038986,0.000000,119.252197,178.870728,187.346909,188.635101,153.628174,105.157692,151.631180,138.370453,52.442986,11.471745,170.441406,182.569733,66.793121,167.803772,193.845078,-34.503490,149.896820,121.132103,,,,111.554314,361.757965,156.934998,67.366104,359.796295,121.383835,65.342430,363.989136,210.252228,75.349396,363.778992,154.731812,41.754124,361.184509,155.170334,,,
99,1.650000,-0.572364,-3.123535,0.037259,70.023445,155.500656,128.087769,0.132539,119.149689,178.847687,187.184677,0.951629,188.531387,153.298019,105.217773,0.938953,151.888199,138.438873,52.336582,0.914694,11.363008,170.499573,182.637848,0.968925,66.706848,167.865448,193.938171,0.967635,-34.459091,149.883163,121.220390,0.966325,-13.015933,129.671829,54.078976,0.000000,75.826393,-1.321433,38.023800,66.559914,216.141068,162.041489,0.108446,111.379326,362.960724,154.723618,0.954334,67.247528,360.449371,118.872032,0.939354,65.385483,365.514771,207.917557,0.963520,75.167580,364.915710,152.340332,0.980397,41.621082,362.406799,152.900375,0.966566,66.558907,216.133270,162.043945,0.000000,119.251518,178.882431,187.326218,188.539124,153.408081,105.275597,151.627716,138.365860,52.429611,11.471324,170.456131,182.555450,66.791359,167.820221,193.830780,-34.501030,149.900040,121.117760,,,,111.464867,362.888123,154.603134,67.215172,360.588043,119.053780,65.287254,365.594086,207.898315,75.213478,364.902313,152.341064,41.620213,362.274933,152.857407,,,
100,1.666667,-0.576870,-3.122374,0.042178,70.010406,155.503067,128.079987,0.132805,119.135902,178.859222,187.173889,0.955551,188.518036,153.308655,105.207664,0.968859,151.875015,138.441986,52.328491,0.928484,11.349850,170.501511,182.630035,0.964283,66.694145,167.873062,193.929428,0.964013,-34.471779,149.876068,121.215271,0.971965,-13.028324,129.660965,54.075100,0.000000,75.288231,-1.281479,37.992455,66.528732,217.259796,160.970840,0.103322,111.263412,364.028351,152.244492,0.958845,67.107841,361.157166,116.449219,0.942280,65.305473,367.056610,205.444626,0.968071,75.048943,365.941467,149.868561,0.988049,41.504192,363.420013,150.475800,0.965318,66.527733,217.251999,160.973373,0.000000,119.237503,178.891373,187.317078,188.527267,153.422424,105.266441,151.610748,138.366043,52.420704,11.459256,170.455627,182.545532,66.777824,167.830566,193.822174,-34.511398,149.894424,121.112877,,,,111.320915,363.966888,152.111710,67.077972,361.303131,116.612953,65.210663,367.140839,205.425110,75.121933,365.896393,149.910294,41.498280,363.296326,150.422668,,,
101,1.683333,-0.532638,-3.104558,0.035710,69.990318,155.529053,128.058182,0.144923,119.136826,178.833542,187.155045,0.955377,188.490601,153.338745,105.147438,0.967903,151.829483,138.517456,52.268059,0.927496,11.348392,170.491852,182.638077,0.963586,66.695885,167.848206,193.918259,0.964370,-34.494659,149.919479,121.221466,0.972171,-13.074346,129.754150,54.058933,0.000000,74.751381,-1.149694,37.938892,66.691811,218.368454,159.835495,0.118981,111.121681,365.136993,149.670120,0.960693,66.918701,361.844055,113.969818,0.944661,65.237038,368.571869,202.908783,0.967918,74.899994,366.956329,147.330948,0.976151,41.361263,364.374451,148.012299,0.966313,66.690826,218.360687,159.838104,0.000000,119.233902,178.879791,187.318314,188.533447,153.395172,105.268509,151.512497,138.483978,52.280960,11.459347,170.461533,182.546448,66.779289,167.831299,193.821106,-34.511963,149.897537,121.113068,,,,111.171082,365.064667,149.487778,66.914146,361.984589,114.147987,65.108612,368.652802,202.927399,74.979179,366.933441,147.356186,41.365707,364.248138,147.972336,,,
102,1.700000,-0.534520,-3.105095,0.036288,69.974068,155.531494,128.047836,0.143499,119.119781,178.838455,187.144363,0.951730,188.474594,153.341614,105.138268,0.964915,151.814102,138.518204,52.259048,0.920794,11.331484,170.495514,182.626694,0.963101,66.678902,167.852798,193.907471,0.968804,-34.510784,149.920639,121.210350,0.972452,-13.089642,129.753281,54.048702,0.000000,74.220993,-1.141281,37.979858,66.555656,219.484299,158.658463,0.108843,110.943741,366.167145,147.161560,0.953510,66.765114,362.528564,111.464676,0.945441,65.023331,370.080109,200.336349,0.962237,74.723000,367.952576,144.782166,0.972564,41.184685,365.365875,145.465668,0.969263,66.554680,219.476547,158.661148,0.000000,119.216858,178.883545,187.305069,188.520203,153.394791,105.259872,151.498993,138.487183,52.269924,11.442524,170.462433,182.535263,66.758408,167.840714,193.812057,-34.528908,149.898529,121.103935,,,,110.988953,366.103607,146.992737,66.749413,362.676636,111.624252,64.898941,370.163483,200.316711,74.803680,367.903931,144.838425,41.198887,365.246887,145.438126,,,
103,1.716667,-0.520761,-3.104995,0.034118,69.988564,155.511642,128.090210,0.145976,119.135246,178.802429,187.192291,0.951660,188.488953,153.322845,105.179939,0.964264,151.827835,138.513626,52.297192,0.919587,11.346631,170.464645,182.672745,0.963971,66.693962,167.817123,193.952835,0.967576,-34.496502,149.906403,121.251503,0.971547,-13.076201,129.754501,54.084942,0.000000,73.758446,-1.039333,38.069283,66.610970,220.660782,157.312271,0.106350,110.697243,367.340576,144.671524,0.950229,66.562828,363.318146,108.961121,0.946918,64.714462,371.585663,197.766891,0.963812,74.475189,369.028961,142.241501,0.976128,40.941811,366.375916,142.912384,0.966272,66.610001,220.653061,157.315018,0.000000,119.234970,178.847290,187.351761,188.533249,153.376312,105.304886,151.507797,138.484161,52.309956,11.455907,170.438126,182.582596,66.777893,167.800491,193.855362,-34.513660,149.880676,121.141968,,,,110.746841,367.268738,144.492584,66.563759,363.466217,109.113289,64.599548,371.671875,197.784515,74.543808,368.992859,142.297211,40.937630,366.249420,142.865784,,,
104,1.733333,-0.462456,-3.088907,-0.004043,69.951294,155.528305,128.190933,0.169612,119.129753,178.723999,187.303986,0.944275,188.443893,153.284561,105.245743,0.954685,151.758377,138.555542,52.357510,0.937819,11.334352,170.462921,182.805359,0.946453,66.682999,167.766586,194.067383,0.957599,-34.539371,149.999985,121.375107,0.940367,-13.150983,129.904587,54.181450,0.000000,73.285881,-0.950840,38.226631,66.607231,221.906570,155.954346,0.117432,110.391006,368.576111,142.193237,0.956687,66.344589,364.157562,106.421089,0.945791,64.281883,373.157013,195.150909,0.967140,74.170692,370.162140,139.670135,0.984220,40.641975,367.438660,140.289734,0.961453,66.606277,221.898865,155.957153,0.000000,119.255371,178.800903,187.471298,188.535828,153.380325,105.369171,151.522827,138.479568,52.382236,11.468002,170.353241,182.678940,66.793922,167.740189,193.941833,-34.765900,150.039383,121.311615,,,,110.421181,368.497589,142.041794,66.341156,364.303772,106.581184,64.193504,373.242889,195.196671,74.227959,370.144104,139.689621,40.646347,367.303497,140.215714,,,
105,1.750000,-0.441396,-3.094342,0.022390,70.008545,155.449936,128.312637,0.167340,119.170906,178.648071,187.438126,0.944200,188.504272,153.268738,105.377487,0.961907,151.830368,138.540909,52.480869,0.924513,11.379738,170.338791,182.926819,0.955389,66.728600,167.664124,194.192978,0.960633,-34.478924,149.875748,121.485374,0.958241,-13.075158,129.813248,54.286785,0.000000,72.912605,-0.852858,38.376884,66.542221,223.177902,154.319717,0.112599,110.002754,369.858978,139.684753,0.965358,66.039360,365.100189,103.854134,0.953201,63.775928,374.675995,192.518738,0.967749,73.783920,371.341278,137.078720,0.988232,40.260620,368.541351,137.648987,0.957475,66.541283,223.170212,154.322571,0.000000,119.295364,178.709732,187.612854,188.563660,153.349686,105.492111,151.536102,138.484726,52.518597,11.507689,170.271637,182.822128,66.836609,167.641251,194.080688,-34.604473,149.879395,121.375259,,,,110.026054,369.782990,139.571259,66.047684,365.243866,103.973824,63.732216,374.766327,192.599792,73.825722,371.321136,137.086563,40.230949,368.403534,137.553787,,,
106,1.766667,-0.417671,-3.094589,0.037054,70.056435,155.368347,128.479172,0.160539,119.212730,178.555374,187.614075,0.944200,188.552780,153.226593,105.543442,0.961907,151.882751,138.510590,52.640839,0.924513,11.423688,170.220352,183.099167,0.955389,66.773209,167.555328,194.364380,0.960633,-34.429611,149.770187,121.649422,0.958241,-13.020545,129.740051,54.442860,0.000000,72.589241,-0.720775,38.707664,66.487526,224.508270,152.650391,0.109391,109.446068,371.272919,137.384399,0.965358,65.675537,366.136841,101.370247,0.953201,62.945618,376.210083,189.966553,0.967749,73.234787,372.598053,134.595428,0.988232,39.720291,369.669800,135.020203,0.957475,66.486603,224.500595,152.653275,0.000000,119.331367,178.588486,187.802689,188.596222,153.291550,105.655983,151.567413,138.473221,52.657978,11.550464,170.194626,183.009613,66.860657,167.553665,194.264267,-34.490559,149.736847,121.520729,,,,109.509659,371.202240,137.213760,65.652893,366.274109,101.534637,62.809944,376.282043,189.952560,73.310844,372.574585,134.636612,39.738976,369.554779,134.999237,,,
107,1.783333,-0.404216,-3.098412,0.037133,70.091484,155.321381,128.564499,0.158580,119.243790,178.494598,187.708115,0.943682,188.589371,153.185242,105.636169,0.965748,151.922882,138.481567,52.727676,0.920499,11.455074,170.160446,183.184052,0.960667,66.803841,167.492874,194.452347,0.966764,-34.394077,149.724625,121.726463,0.963438,-12.980483,129.710297,54.516628,0.000000,72.352020,-0.532064,38.924252,66.428635,225.828979,150.849335,0.112656,108.799431,372.711304,135.080856,0.951166,65.145798,367.237366,98.974678,0.946160,62.140629,377.668732,187.520645,0.961449,72.590248,373.869598,132.192093,0.977596,39.087570,370.799530,132.541870,0.970403,66.427727,225.821320,150.852249,0.000000,119.361382,178.528091,187.897202,188.621841,153.223358,105.754440,151.589386,138.465347,52.730713,11.577475,170.146530,183.109283,66.886566,167.505066,194.365570,-34.415745,149.670975,121.577591,,,,108.861450,372.637329,134.907867,65.126289,367.392334,99.138298,62.003822,377.749939,187.500549,72.668533,373.831940,132.237457,39.103722,370.675171,132.525909,,,
108,1.800000,-0.394905,-3.098631,0.039518,70.090157,155.300507,128.614349,0.158892,119.241295,178.466324,187.761856,0.943706,188.588211,153.172989,105.686096,0.967893,151.922546,138.476257,52.775101,0.916526,11.452935,170.128387,183.236099,0.963973,66.801781,167.461319,194.504135,0.969875,-34.395164,149.700500,121.775055,0.960071,-12.980514,129.697861,54.562084,0.000000,72.208176,-0.333935,39.177048,66.371628,227.089645,148.851151,0.118815,108.111069,374.126556,132.841293,0.950483,64.597420,368.358521,96.612129,0.943451,61.264511,379.000427,185.121292,0.959910,71.906189,375.109497,129.835754,0.975494,38.417160,371.884888,130.087997,0.968388,66.370758,227.081985,148.854095,0.000000,119.361603,178.494537,187.955521,188.620697,153.200455,105.802147,151.577148,138.471252,52.778877,11.573693,170.123367,183.160919,66.880554,167.481232,194.420242,-34.402100,149.634918,121.620613,,,,108.179123,374.059082,132.667023,64.585243,368.491119,96.787773,61.127388,379.065155,185.100449,71.989136,375.086884,129.866928,38.415581,371.777802,130.076080,,,
109,1.816667,-0.383791,-3.098017,0.045349,70.084808,155.275558,128.678375,0.155893,119.234261,178.435196,187.829697,0.943600,188.582809,153.164368,105.748383,0.970552,151.918030,138.473892,52.835049,0.916353,11.446699,170.087189,183.303589,0.964725,66.795944,167.423599,194.570511,0.972257,-34.400009,149.666229,121.839218,0.957238,-12.984097,129.678406,54.622234,0.000000,72.050468,-0.236812,39.503212,66.138519,228.367676,146.832306,0.113604,107.462639,375.499298,130.616821,0.950960,64.146713,369.484406,94.191414,0.947300,60.344280,380.360352,182.653198,0.962708,71.269836,376.352020,127.431435,0.969697,37.790985,373.015411,127.528831,0.973772,66.137657,228.360016,146.835251,0.000000,119.346466,178.466599,188.022888,188.608002,153.193481,105.859703,151.583572,138.464508,52.834118,11.571432,170.085327,183.237656,66.872429,167.438309,194.491455,-34.404171,149.602295,121.680626,,,,107.509117,375.440186,130.435638,64.133301,369.622742,94.349861,60.214359,380.430328,182.631409,71.356293,376.304169,127.501640,37.801403,372.914246,127.502876,,,
110,1.833333,-0.378196,-3.093451,0.040993,70.104256,155.270325,128.705658,0.160378,119.260162,178.420181,187.855423,0.942993,188.600266,153.152420,105.766060,0.969912,151.930176,138.470139,52.854130,0.911284,11.471618,170.080872,183.337006,0.963225,66.821541,167.411926,194.599274,0.972274,-34.381508,149.669678,121.874199,0.955297,-12.972466,129.687073,54.653488,0.000000,71.973549,-0.156254,39.871677,65.917702,229.554977,144.687988,0.112452,106.844719,376.801178,128.505371,0.948927,63.756763,370.592834,91.842804,0.945171,59.415440,381.575958,180.266525,0.961019,70.667984,377.529144,125.113297,0.975060,37.200371,374.081299,125.025093,0.971812,65.916847,229.547318,144.690948,0.000000,119.372749,178.452057,188.051163,188.627335,153.187302,105.878021,151.575638,138.457031,52.859940,11.600818,170.078186,183.266754,66.901230,167.424118,194.523117,-34.375538,149.606445,121.707039,,,,106.942398,376.739014,128.337067,63.727737,370.739624,92.003143,59.279934,381.650177,180.245560,70.737938,377.480927,125.165565,37.197308,373.971039,125.001625,,,
111,1.850000,-0.376286,-3.098187,0.055536,70.083038,155.258331,128.696609,0.152912,119.228271,178.419510,187.850800,0.940812,188.581436,153.170975,105.766563,0.970585,151.919373,138.480408,52.851387,0.916333,11.442214,170.052917,183.323502,0.964561,66.791901,167.397797,194.590179,0.971944,-34.400768,149.631271,121.856575,0.960949,-12.981176,129.655441,54.637215,0.000000,71.708397,-0.057903,40.221840,65.747322,230.617294,142.857819,0.116187,106.240150,377.931305,126.206551,0.948268,63.368523,371.400421,89.346947,0.944124,58.521683,382.777374,177.694595,0.960315,70.079491,378.515228,122.620743,0.975180,36.625160,374.948273,122.372406,0.968221,65.746475,230.609650,142.860809,0.000000,119.345306,178.456894,188.053207,188.603912,153.213150,105.874092,151.585815,138.453705,52.847454,11.552289,170.021698,183.239838,66.875160,167.419067,194.518021,-34.400040,149.588348,121.706390,,,,106.361435,377.862885,126.053482,63.322624,371.557709,89.498955,58.389416,382.857025,177.657761,70.143875,378.471832,122.682610,36.617722,374.823700,122.348221,,,
112,1.866667,-0.384032,-3.095710,0.048804,70.087402,155.274704,128.647232,0.158380,119.237869,178.437744,187.796371,0.942716,188.584595,153.170471,105.712433,0.968881,151.918533,138.477402,52.800709,0.912632,11.450641,170.083221,183.274719,0.963115,66.800491,167.423050,194.539398,0.972346,-34.397343,149.659073,121.812370,0.960459,-12.982980,129.672043,54.594681,0.000000,71.402267,0.172423,40.297573,65.787895,231.585037,140.961945,0.116110,105.656853,378.978027,123.522850,0.944364,62.813015,372.069000,86.699913,0.944025,57.918667,383.897064,174.985657,0.958780,69.494034,379.389709,119.935036,0.978771,36.055103,375.679962,119.706734,0.967747,65.787086,231.577408,140.964966,0.000000,119.366692,178.482254,187.980560,188.607254,153.208939,105.828629,151.569855,138.457184,52.812889,11.563942,170.045822,183.187927,66.882416,167.438065,194.466599,-34.395401,149.618698,121.659454,,,,105.758171,378.897308,123.341888,62.786854,372.219879,86.863251,57.773193,383.972229,174.966339,69.555405,379.371857,119.990929,36.064167,375.552673,119.687767,,,
113,1.883333,-0.384213,-3.095642,0.041876,70.101997,155.272522,128.624954,0.167268,119.255287,178.429428,187.774170,0.942716,188.598923,153.154053,105.690109,0.968881,151.931091,138.465591,52.778339,0.912632,11.467043,170.087952,183.252518,0.963115,66.816574,167.421051,194.517166,0.972346,-34.383438,149.669525,121.790108,0.960459,-12.971505,129.680145,54.572338,0.000000,71.035500,0.406371,40.486771,65.977890,232.500961,139.040497,0.099253,105.152557,379.974609,120.731705,0.944364,62.410603,372.619446,83.876762,0.944025,57.296757,384.986237,172.076218,0.958780,68.994759,380.184937,117.076385,0.978771,35.574966,376.308868,116.811737,0.967747,65.977119,232.493347,139.043564,0.000000,119.424431,178.461349,187.934601,188.618256,153.190140,105.821510,151.584137,138.455978,52.793831,11.565805,170.054733,183.164886,66.885086,167.444962,194.448181,-34.392269,149.620468,121.639320,,,,105.261124,379.886108,120.592697,62.360622,372.775726,84.006577,57.161911,385.067474,172.057739,69.049736,380.179749,117.113098,35.596195,376.165131,116.802803,,,
