Format Version,1.23,Take Name,circum2_noshake_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.33.13.190 PM,Total Frames in Take,595,Total Exported Frames,595,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,-0.365730,-3.010267,0.121359,76.953964,155.187668,109.591713,0.163246,126.163986,178.397507,168.672943,0.955038,195.419159,153.237900,86.478737,0.975232,158.692291,138.512100,33.618324,0.923550,18.380646,169.908875,164.310791,0.000000,73.750633,167.315353,175.491791,0.000000,-27.533813,149.442627,102.912094,0.960477,-6.195202,129.499359,35.657303,0.958966,134.368835,17.892000,-136.567352,71.630516,185.936356,159.084229,0.107621,-9.672091,299.020172,224.047958,0.967092,27.456846,284.043762,264.500519,0.951291,41.908802,335.530090,193.096481,0.971735,24.010775,304.362549,236.606506,0.955483,56.748665,307.150543,243.847626,0.974464,71.633842,185.931244,159.078690,0.000000,126.299156,178.434433,168.785690,195.398605,153.162720,86.539902,158.407822,138.605621,33.556286,,,,,,,-27.494043,149.480484,102.763840,-6.065068,129.406189,35.693691,44.461555,133.700378,160.770782,-9.725898,298.943207,224.140182,27.485798,284.230499,264.453064,41.972954,335.612030,193.140610,23.945200,304.260345,236.476212,56.774899,307.061005,243.889267
7,0.116667,-0.367807,-3.007705,0.125646,76.948372,155.179413,109.598595,0.161763,126.159340,178.395279,168.676682,0.955767,195.412689,153.237518,86.480331,0.976785,158.684525,138.506882,33.622162,0.923965,18.376429,169.898468,164.319717,0.000000,73.747124,167.309494,175.498337,0.000000,-27.539276,149.426331,102.923920,0.956983,-6.202221,129.481949,35.668968,0.956363,134.474426,17.969187,-136.599991,71.570534,185.951141,159.032028,0.113779,-9.919755,298.817322,224.138916,0.967554,27.206772,283.823242,264.587128,0.949344,41.629250,335.447906,193.277115,0.972556,23.748919,304.183838,236.725113,0.954589,56.479023,307.003662,243.989090,0.975478,71.573875,185.946045,159.026474,0.000000,126.288490,178.422028,168.794601,195.397293,153.167007,86.538788,158.404465,138.603912,33.553799,,,,,,,-27.501413,149.479752,102.764793,-6.073803,129.375305,35.720081,44.419415,133.648773,160.768677,-9.980260,298.745361,224.228394,27.238409,284.014252,264.527344,41.692955,335.521606,193.327728,23.678972,304.071381,236.600800,56.514023,306.923370,244.033203
8,0.133333,-0.370815,-3.006675,0.129268,76.947517,155.172699,109.603699,0.160002,126.158104,178.394974,168.679565,0.955767,195.411499,153.236984,86.483376,0.976785,158.683304,138.501083,33.626720,0.923965,18.375669,169.891113,164.325089,0.000000,73.746712,167.306274,175.502808,0.000000,-27.539871,149.412659,102.931267,0.956983,-6.202795,129.465881,35.677052,0.956363,134.520615,18.070753,-136.588318,71.564957,185.928467,159.065536,0.115390,-10.142520,298.645935,224.157791,0.967554,26.945076,283.658600,264.644196,0.949344,41.407619,335.361511,193.399017,0.972556,23.502678,304.039551,236.795120,0.954589,56.219524,306.889954,244.106735,0.975478,71.568321,185.923370,159.059967,0.000000,126.282242,178.412033,168.801254,195.397461,153.169296,86.538582,158.407669,138.603622,33.555206,,,,,,,-27.500614,149.482193,102.764565,-6.076537,129.344452,35.738365,44.376640,133.609772,160.763336,-10.185774,298.571533,224.263031,26.959074,283.835327,264.581879,41.469032,335.442627,193.427917,23.439074,303.935394,236.670059,56.251030,306.810364,244.159912
9,0.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.279503,178.413666,168.800781,195.395035,153.171021,86.539085,158.403488,138.603287,33.555336,,,,,,,-27.501358,149.481628,102.763664,-6.082493,129.318283,35.753315,44.348549,133.576187,160.756088,-10.343396,298.420746,224.246780,26.810413,283.764893,264.613220,41.287743,335.394684,193.498398,23.269613,303.844360,236.693741,56.061874,306.790527,244.197327
10,0.166667,-0.382477,-3.003130,0.137763,76.941628,155.170227,109.610786,0.158636,126.152489,178.412262,168.678650,0.956333,195.404465,153.247116,86.483437,0.977881,158.675095,138.494629,33.632198,0.924336,18.371038,169.891571,164.332748,0.000000,73.743164,167.317245,175.507538,0.000000,-27.545347,149.393356,102.946144,0.953790,-6.209538,129.435516,35.694794,0.953602,134.543137,18.198551,-136.635208,71.629814,185.943848,159.109146,0.106449,-10.383897,298.477539,224.134338,0.966012,26.694736,283.563751,264.656097,0.953021,41.118778,335.307404,193.432693,0.973556,23.236942,303.941193,236.806381,0.956318,55.940231,306.860443,244.151443,0.974806,71.633186,185.938766,159.103592,0.000000,126.271782,178.423264,168.798981,195.393082,153.173462,86.540405,158.404129,138.610519,33.556381,,,,,,,-27.502649,149.475418,102.767906,-6.089177,129.300156,35.771538,44.331490,133.559158,160.756943,-10.452020,298.402618,224.231201,26.725420,283.748596,264.603729,41.193298,335.382996,193.485199,23.175030,303.827576,236.673889,55.965038,306.788513,244.187103
11,0.183333,-0.381196,-3.001309,0.137526,76.938393,155.163239,109.619598,0.159068,126.151237,178.403717,168.686432,0.957550,195.400497,153.240143,86.488434,0.976547,158.669388,138.488998,33.638031,0.923925,18.369600,169.883591,164.343750,0.000000,73.742073,167.308777,175.516739,0.000000,-27.548805,149.386978,102.958145,0.949796,-6.215237,129.430542,35.705654,0.950822,134.516678,18.211378,-136.646805,71.638641,185.949371,159.123383,0.103857,-10.409482,298.493042,224.087814,0.964963,26.672714,283.611481,264.618164,0.951360,41.082951,335.321960,193.367844,0.970386,23.209475,303.973267,236.757645,0.953715,55.911766,306.905975,244.101822,0.978993,71.642021,185.944290,159.117828,0.000000,126.276703,178.410431,168.811020,195.393295,153.171860,86.546173,158.399551,138.604797,33.562241,,,,,,,-27.508434,149.474838,102.772797,-6.104064,129.288513,35.784443,44.321663,133.553085,160.765305,-10.479353,298.422363,224.186249,26.707125,283.790710,264.561707,41.161118,335.392334,193.420731,23.150412,303.857758,236.628296,55.928055,306.842590,244.136398
12,0.200000,-0.383951,-2.999762,0.139137,76.936264,155.160446,109.621750,0.158198,126.150070,178.405228,168.686096,0.955748,195.397812,153.239502,86.487457,0.976891,158.665649,138.484695,33.638775,0.923736,18.368546,169.881882,164.346771,0.000000,73.741409,167.309158,175.518372,0.000000,-27.550966,149.380920,102.963417,0.946546,-6.218664,129.421753,35.711334,0.949941,134.465637,18.188831,-136.649155,71.622261,185.944473,159.144318,0.107973,-10.377616,298.567596,224.031921,0.968076,26.713118,283.713257,264.564423,0.949367,41.114815,335.355652,193.263062,0.971166,23.246574,304.050720,236.686600,0.953167,55.951828,306.981812,244.018204,0.979526,71.625633,185.939377,159.138763,0.000000,126.275406,178.411011,168.810944,195.391769,153.167221,86.544754,158.396423,138.607040,33.563904,,,,,,,-27.508926,149.473083,102.775116,-6.110823,129.273788,35.792389,44.325397,133.553009,160.765671,-10.429002,298.500824,224.127884,26.740253,283.906006,264.508514,41.183006,335.434601,193.312241,23.191191,303.919830,236.564560,55.963272,306.907623,244.050964
13,0.216667,-0.385645,-2.998483,0.139448,76.938454,155.159775,109.626472,0.158560,126.153458,178.406570,168.689011,0.955623,195.399460,153.238754,86.489586,0.976761,158.666229,138.482193,33.642181,0.923849,18.371883,169.882523,164.352356,0.000000,73.744995,167.310440,175.522797,0.000000,-27.548887,149.379501,102.970650,0.945625,-6.217994,129.418442,35.718693,0.949436,134.432510,18.157600,-136.667892,71.639374,185.967178,159.106674,0.103452,-10.302022,298.648468,223.967117,0.968083,26.810631,283.815338,264.487335,0.954379,41.178116,335.406708,193.142181,0.973280,23.330744,304.134430,236.597778,0.949796,56.040901,307.064880,243.907639,0.981415,71.642738,185.962082,159.101135,0.000000,126.279610,178.410172,168.813843,195.392395,153.167267,86.548576,158.398636,138.606171,33.565937,,,,,,,-27.505375,149.475235,102.780258,-6.113062,129.266693,35.801567,44.339844,133.563431,160.776489,-10.342807,298.590790,224.073456,26.839933,283.986969,264.432709,41.245686,335.473053,193.191742,23.259705,304.013458,236.454086,56.055862,307.005707,243.950073
14,0.233333,-0.394333,-2.998461,0.140317,76.940048,155.164474,109.626869,0.156406,126.154724,178.421021,168.685852,0.956439,195.401077,153.241745,86.490219,0.975322,158.668045,138.476563,33.645058,0.923892,18.373285,169.894699,164.350540,0.000000,73.746445,167.325134,175.521347,0.000000,-27.547218,149.381622,102.971977,0.945494,-6.216049,129.410629,35.723061,0.949356,134.359894,18.094700,-136.689224,71.624710,185.941940,159.118347,0.104511,-10.189973,298.756866,223.906433,0.967580,26.956074,283.959808,264.409241,0.952764,41.278385,335.444794,192.978149,0.971369,23.458618,304.242188,236.495148,0.955169,56.177795,307.165161,243.767593,0.980382,71.628075,185.936829,159.112808,0.000000,126.278641,178.427216,168.808197,195.394516,153.162399,86.548592,158.403641,138.607605,33.570240,,,,,,,-27.502542,149.476257,102.780716,-6.113709,129.258102,35.808491,44.355331,133.581238,160.778595,-10.236815,298.685059,224.003738,26.975822,284.140594,264.357971,41.348164,335.520874,193.027771,23.392509,304.127655,236.374039,56.201122,307.094849,243.793411
15,0.250000,-0.393872,-2.996775,0.140166,76.942482,155.161942,109.631897,0.158529,126.158951,178.417877,168.689621,0.955058,195.402832,153.239059,86.491745,0.975940,158.668182,138.474426,33.647560,0.923541,18.377375,169.891861,164.357391,0.000000,73.750854,167.322083,175.526566,0.000000,-27.544983,149.379425,102.980034,0.944288,-6.215848,129.408936,35.730324,0.948006,134.310471,18.047998,-136.712265,71.647842,185.953262,159.123352,0.103453,-10.076597,298.858002,223.868942,0.966523,27.098925,284.089142,264.355011,0.951727,41.377239,335.499054,192.861084,0.971916,23.584328,304.345062,236.423889,0.956615,56.310543,307.264893,243.665833,0.979742,71.651199,185.948151,159.117798,0.000000,126.290428,178.419312,168.812210,195.394791,153.164413,86.551964,158.402039,138.605453,33.573154,,,,,,,-27.505804,149.479599,102.784859,-6.112298,129.250839,35.817127,44.378986,133.601486,160.787903,-10.135525,298.785736,223.965057,27.125595,284.271271,264.296661,41.446831,335.570648,192.912582,23.529688,304.235168,236.301208,56.327812,307.193268,243.699585
