Format Version,1.23,Take Name,NZIZ2_shake_003,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.32.15.206 PM,Total Frames in Take,547,Total Exported Frames,547,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
66,1.100000,-0.144904,-2.342693,-0.015301,66.599007,155.125412,113.588852,0.188975,116.550026,177.981232,172.184280,0.931057,184.782120,152.981964,89.090378,0.979452,147.406586,138.555267,36.603466,0.905015,8.702699,169.769943,169.044067,0.944513,64.192490,166.998428,179.569183,0.000000,-37.973202,149.658966,108.103813,0.951245,-17.467670,129.932098,40.526814,0.000000,93.065628,-3.572052,41.995750,66.837898,172.764862,168.489960,0.123813,115.188988,313.269501,207.719711,0.949445,73.892075,323.222107,169.841370,0.939998,65.317230,302.150085,256.100708,0.963769,79.316101,317.381836,203.594498,0.964481,45.779739,316.255829,201.140625,0.968934,66.836540,172.756729,168.489929,0.000000,116.738739,178.005569,172.383896,184.792969,152.952103,89.166176,147.033234,138.617233,36.637016,8.823106,169.841721,168.871979,,,,-37.919819,149.530731,107.966911,,,,,,,,,,115.267616,313.274597,207.533478,73.880646,323.309967,170.064423,65.216782,302.251160,256.074371,79.363213,317.273285,203.673141,45.765869,316.170471,201.051392,,,
67,1.116667,-0.135291,-2.338861,-0.006256,66.598671,155.113419,113.634308,0.185851,116.550018,177.967636,172.230057,0.931334,184.780441,152.992554,89.127541,0.981989,147.403656,138.568436,36.640816,0.909922,8.703791,169.739883,169.095749,0.944329,64.194717,166.975403,179.616699,0.000000,-37.973030,149.631378,108.155418,0.952725,-17.468937,129.918655,40.573864,0.000000,92.655792,-4.275210,41.261440,66.897514,172.761169,168.620026,0.127055,117.393906,312.932922,206.307556,0.946715,75.710426,323.131409,168.921249,0.938588,68.050453,302.695831,255.419495,0.960777,81.518906,317.437592,202.635406,0.966631,47.941853,316.687561,200.636536,0.967596,66.896057,172.753052,168.620071,0.000000,116.737099,177.986389,172.430283,184.783813,152.974319,89.197159,147.048874,138.620605,36.675941,8.833175,169.811295,168.929169,,,,-37.938068,149.507294,108.017075,,,,,,,,,,117.475395,312.930908,206.110626,75.702576,323.228394,169.146805,67.932854,302.799194,255.409363,81.586487,317.339447,202.695541,47.918312,316.587311,200.557831,,,
68,1.133333,-0.136561,-2.332659,-0.001514,66.600311,155.109711,113.659286,0.189637,116.556137,177.969543,172.249023,0.931334,184.779617,152.997955,89.139755,0.981989,147.398315,138.569412,36.657459,0.909922,8.710236,169.732803,169.126648,0.944329,64.202530,166.973190,179.641632,0.000000,-37.971558,149.618912,108.191872,0.952725,-17.473146,129.906143,40.608608,0.000000,92.311348,-4.971375,40.352665,67.035538,172.858383,168.528503,0.126795,119.737923,312.613892,204.711380,0.946715,77.567978,323.117157,167.960373,0.938588,71.090286,303.172455,254.669540,0.960777,83.861458,317.513458,201.602524,0.966631,50.249844,317.140045,200.154602,0.967596,67.033997,172.850281,168.528595,0.000000,116.747253,177.978775,172.448929,184.784210,152.977036,89.212631,147.031311,138.630051,36.696636,8.839146,169.820267,168.952591,,,,-37.929188,149.482559,108.053963,,,,,,,,,,119.798965,312.617523,204.517914,77.555840,323.223877,168.185074,70.982849,303.281006,254.664597,83.938126,317.387207,201.671783,50.231628,317.047607,200.058945,,,
69,1.150000,-0.158121,-2.332206,0.018425,66.591766,155.101196,113.662041,0.180103,116.540154,178.001282,172.242401,0.930819,184.771576,153.020966,89.142296,0.981009,147.394867,138.558929,36.665955,0.906488,8.697104,169.725830,169.124207,0.941603,64.190445,166.989609,179.639786,0.000000,-37.978218,149.571915,108.197701,0.950374,-17.473557,129.839890,40.621967,0.000000,91.928619,-5.633760,39.275375,67.215317,173.113678,168.417099,0.123020,122.109291,312.459503,202.880692,0.949276,79.358894,323.244171,166.889664,0.937738,74.328644,303.791046,253.806320,0.961800,86.234901,317.734955,200.433258,0.959210,52.599640,317.721161,199.629791,0.966434,67.213692,173.105576,168.417282,0.000000,116.723785,178.014496,172.427994,184.790634,153.002747,89.219193,147.040268,138.613464,36.697788,8.817567,169.801529,168.961166,,,,-37.946808,149.446747,108.066414,,,,,,,,,,122.158508,312.461975,202.698883,79.353081,323.336151,167.106949,74.222221,303.887878,253.806320,86.322601,317.629669,200.477203,52.574936,317.635254,199.550354,,,
70,1.166667,-0.166545,-2.337130,0.005234,66.590874,155.127457,113.605705,0.178372,116.539467,178.024124,172.187256,0.934646,184.772339,153.016693,89.096474,0.979678,147.396835,138.556015,36.618896,0.909954,8.694760,169.773026,169.060852,0.945904,64.186569,167.025497,179.581619,0.000000,-37.979923,149.621445,108.133072,0.953977,-17.473936,129.875412,40.561802,0.000000,91.351143,-6.478595,38.447910,67.083031,173.221619,168.514587,0.126774,124.464294,312.049255,200.958679,0.952908,81.342758,323.143555,165.508591,0.940998,77.325745,304.499817,252.655060,0.964030,88.636436,317.819550,198.993820,0.964025,54.996185,318.282959,198.685532,0.970109,67.081291,173.213562,168.514862,0.000000,116.726151,178.038025,172.376083,184.790710,152.993683,89.168037,147.042969,138.613708,36.649780,8.800743,169.852417,168.900925,,,,-37.937084,149.493515,108.001785,,,,,,,,,,124.540398,312.037750,200.752548,81.346336,323.257904,165.739151,77.208038,304.614044,252.659882,88.701996,317.711639,199.049118,54.968697,318.173737,198.600983,,,
71,1.183333,-0.191255,-2.336405,0.009450,66.555557,155.142807,113.538300,0.170224,116.503212,178.068588,172.109253,0.933525,184.736862,153.030090,89.028465,0.980654,147.361740,138.543884,36.557652,0.910036,8.659087,169.808228,168.987808,0.948090,64.151237,167.069336,179.509048,0.000000,-38.014889,149.626740,108.069405,0.952938,-17.508335,129.852875,40.506458,0.000000,90.832619,-7.211405,37.858112,67.166245,173.381180,168.384094,0.126806,126.623306,311.720306,199.132797,0.944985,83.274162,323.083191,164.047226,0.935659,79.939690,305.168152,251.375137,0.958970,90.852013,317.927338,197.495651,0.965545,57.218845,318.813324,197.534012,0.964789,67.164406,173.373154,168.384445,0.000000,116.684692,178.075974,172.293137,184.751251,153.006805,89.092644,147.027756,138.600967,36.582554,8.749639,169.898376,168.846786,,,,-37.967354,149.495438,107.937454,,,,,,,,,,126.677574,311.702057,198.928650,83.277138,323.214569,164.287567,79.822624,305.287476,251.408371,90.924904,317.817230,197.520493,57.205868,318.691040,197.439835,,,
72,1.200000,-0.201582,-2.335961,-0.002344,66.561584,155.170593,113.471016,0.173825,116.514366,178.096161,172.037659,0.935277,184.742264,153.029358,88.960716,0.979726,147.363785,138.541824,36.492653,0.910559,8.668527,169.857422,168.918396,0.953405,64.160187,167.108932,179.439728,0.000000,-38.010033,149.675079,108.003799,0.945122,-17.508015,129.885391,40.444115,0.000000,90.329124,-7.818794,37.372684,67.243668,173.466476,168.346558,0.134595,128.408157,311.401550,197.521362,0.947099,84.882240,322.952789,162.717346,0.930366,82.106659,305.741150,250.206116,0.956225,92.691223,317.972809,196.139221,0.965800,59.070736,319.213745,196.455490,0.960616,67.241745,173.458450,168.346985,0.000000,116.706268,178.091064,172.211365,184.768616,152.997864,89.030647,147.014084,138.613037,36.517803,8.743609,169.976303,168.796066,,,,-37.953632,149.521576,107.857384,,,,,,,,,,128.448303,311.374512,197.315369,84.899940,323.088196,162.960098,81.989822,305.871521,250.208862,92.777504,317.871735,196.171738,59.043552,319.076294,196.383484,,,
73,1.216667,-0.213444,-2.337010,-0.000002,66.539513,155.192917,113.414291,0.164898,116.490288,178.132736,171.977066,0.936684,184.720749,153.051392,88.906570,0.981980,147.343811,138.551392,36.440865,0.916260,8.644838,169.888962,168.857574,0.956217,64.136414,167.144928,179.380478,0.000000,-38.031803,149.692001,107.946320,0.944249,-17.527737,129.889023,40.391132,0.000000,89.904945,-8.322101,36.971863,67.216232,173.577621,168.258423,0.137324,129.786942,311.153168,196.119049,0.947526,86.122101,322.864044,161.543091,0.930074,83.806145,306.236908,249.158203,0.957781,94.120064,318.029297,194.941605,0.958548,60.514748,319.567749,195.482361,0.962335,67.214241,173.569641,168.258926,0.000000,116.678337,178.114899,172.145782,184.749588,153.029633,88.968948,147.015305,138.614502,36.458012,8.703757,170.021591,168.759552,,,,-37.979137,149.535797,107.796135,,,,,,,,,,129.822403,311.139069,195.912659,86.139320,322.998932,161.787506,83.698639,306.367157,249.157761,94.207146,317.897125,194.990997,60.482494,319.449280,195.395035,,,
74,1.233333,-0.227969,-2.334131,-0.018276,66.571587,155.215408,113.381348,0.167796,116.532539,178.153397,171.936157,0.936823,184.750916,153.030304,88.868362,0.978974,147.366791,138.529602,36.407978,0.911012,8.684330,169.943237,168.823929,0.956126,64.175537,167.184052,179.344772,0.000000,-38.001717,149.746521,107.919830,0.940230,-17.507299,129.920776,40.368401,0.000000,89.532333,-8.576983,36.693592,67.314323,173.673431,168.207260,0.126969,130.630615,311.125641,194.970718,0.946854,86.853134,322.832214,160.536041,0.934932,84.883209,306.722290,248.256149,0.958932,94.989525,318.154755,193.923508,0.962204,61.394379,319.847046,194.615585,0.963645,67.312309,173.665466,168.207809,0.000000,116.720711,178.132645,172.103561,184.795959,153.005676,88.934982,147.017548,138.596863,36.422497,8.735784,170.086212,168.736099,,,,-37.937202,149.581665,107.759140,,,,,,,,,,130.658630,311.110413,194.760513,86.868362,322.957123,160.763870,84.772400,306.843323,248.263748,95.066849,318.040375,193.985092,61.384624,319.730774,194.528809,,,
75,1.250000,-0.275483,-2.331148,0.004198,66.538277,155.256470,113.297516,0.160941,116.493378,178.263504,171.830215,0.935811,184.717148,153.096924,88.780014,0.984499,147.335892,138.537247,36.333920,0.919513,8.648216,170.008484,168.730743,0.956973,64.141075,167.279922,179.250931,0.000000,-38.033173,149.742004,107.846260,0.940935,-17.534620,129.867203,40.310516,0.000000,89.293961,-8.676202,36.510239,67.367142,173.822861,168.091217,0.129063,131.008987,311.260315,194.149124,0.947619,87.143921,322.917633,159.809311,0.937195,85.421936,307.133911,247.593933,0.961049,95.377167,318.348572,193.188034,0.968796,61.787403,320.102875,193.979477,0.962121,67.365112,173.814896,168.091812,0.000000,116.681190,178.217896,171.999252,184.749924,153.108612,88.831345,147.016403,138.575394,36.345261,8.685693,170.162430,168.663528,,,,-37.971809,149.583893,107.681778,,,,,,,,,,131.029419,311.228760,193.943008,87.152855,323.020508,160.038330,85.309807,307.242035,247.597183,95.472107,318.293457,193.247452,61.775173,319.978424,193.893921,,,
76,1.266667,-0.307618,-2.330043,-0.000488,66.547867,155.288574,113.230598,0.162136,116.505981,178.324158,171.749527,0.935811,184.726120,153.105713,88.712074,0.984499,147.342667,138.519836,36.274799,0.919513,8.660063,170.076233,168.656708,0.956973,64.152901,167.349014,179.177338,0.000000,-38.024158,149.779633,107.784401,0.940935,-17.528490,129.865494,40.259346,0.000000,89.097366,-8.609771,36.440784,67.334846,173.963013,168.037888,0.128186,130.850891,311.556915,193.571777,0.947619,86.930916,323.052551,159.247665,0.937195,85.333450,307.552216,247.085144,0.961049,95.209869,318.601379,192.631042,0.968796,61.619095,320.319916,193.457611,0.962121,67.332825,173.955032,168.038498,0.000000,116.703247,178.278076,171.916290,184.762772,153.104568,88.762482,147.018417,138.571457,36.289127,8.688940,170.243332,168.596970,,,,-37.962696,149.608185,107.612648,,,,,,,,,,130.882477,311.518951,193.341263,86.943207,323.157806,159.466644,85.210121,307.660614,247.102768,95.306503,318.558167,192.717194,61.601887,320.187103,193.365570,,,
77,1.283333,-0.368675,-2.333912,-0.028022,66.574074,155.366516,113.073402,0.160426,116.539116,178.439331,171.571732,0.934398,184.752960,153.101288,88.565521,0.984412,147.366196,138.478516,36.140896,0.917843,8.689493,170.239914,168.479904,0.955053,64.180267,167.497070,179.007324,0.000000,-38.000175,149.902039,107.625572,0.937416,-17.509342,129.907440,40.122860,0.000000,89.095978,-8.331614,36.582062,67.393127,174.162521,167.759811,0.129317,130.174774,312.075256,193.389496,0.941059,86.280312,323.342804,158.957260,0.939183,84.551155,307.868317,246.796783,0.958712,94.502029,318.944885,192.361832,0.965879,60.901405,320.499359,193.108429,0.959375,67.391144,174.154541,167.760422,0.000000,116.737785,178.368652,171.748398,184.798187,153.075363,88.619591,147.040054,138.564285,36.141644,8.709348,170.470062,168.413193,,,,-37.937809,149.682739,107.460831,,,,,,,,,,130.205994,312.031036,193.164856,86.286026,323.440155,159.176208,84.437233,307.968842,246.820358,94.596458,318.922943,192.453461,60.884048,320.367706,192.999069,,,
78,1.300000,-0.419202,-2.337911,-0.034597,66.575348,155.430298,112.929970,0.163634,116.538902,178.548721,171.411575,0.931227,184.755707,153.130096,88.432434,0.981223,147.370972,138.465607,36.018005,0.915692,8.688547,170.358917,168.319321,0.939889,64.178284,167.618958,178.853058,0.000000,-37.999161,149.972992,107.479561,0.929679,-17.505840,129.916840,39.995834,0.000000,89.100212,-7.968557,37.175980,67.337204,174.285721,167.591324,0.120483,128.958740,312.638702,193.660202,0.942234,85.344322,323.573547,158.767929,0.940076,82.822884,308.207886,246.607391,0.961558,93.254448,319.274780,192.260483,0.966652,59.638580,320.611694,192.663589,0.956991,67.335274,174.277725,167.591934,0.000000,116.744186,178.456955,171.589157,184.803680,153.103363,88.480759,147.062759,138.556076,36.001347,8.673657,170.629425,168.280899,,,,-37.929317,149.730530,107.308716,,,,,,,,,,129.020615,312.589020,193.418350,85.360428,323.689087,158.971237,82.692345,308.319275,246.635010,93.330727,319.243988,192.359833,59.614830,320.465302,192.575104,,,
79,1.316667,-0.416775,-2.335713,-0.036116,66.597855,155.447784,112.743279,0.180969,116.564262,178.562332,171.223969,0.935030,184.777206,153.145477,88.241127,0.974263,147.390076,138.484268,35.827518,0.917069,8.713588,170.375519,168.135498,0.911159,64.203629,167.633636,178.666977,0.920765,-37.976986,149.993515,107.296623,0.933830,-17.486788,129.939758,39.811268,0.000000,89.187149,-7.065724,37.789719,68.174843,174.643784,167.470322,0.104989,127.312866,313.954651,194.182266,0.000000,83.894569,324.200989,158.839340,0.955569,80.706184,308.779724,246.647385,0.977456,91.523964,320.021942,192.412125,0.962815,57.888702,320.823730,192.466202,0.979280,68.173027,174.635757,167.470901,0.000000,116.749123,178.575897,171.406143,184.803513,153.154709,88.340240,147.067719,138.548141,35.872646,8.646139,170.724396,168.141846,64.333038,167.415375,178.477081,-37.927773,149.776199,107.153755,,,,,,,,,,127.374245,313.626648,193.735992,83.825523,324.285614,158.979568,80.700150,308.852722,246.594818,91.608223,319.900177,192.398468,57.879559,320.787781,192.392090,,,
80,1.333333,-0.481614,-2.340809,-0.034124,66.607758,155.535461,112.520889,0.187053,116.568153,178.718033,170.979797,0.931972,184.789383,153.209595,88.031837,0.977664,147.407410,138.487671,35.631531,0.917913,8.718029,170.523911,167.891006,0.904638,64.207253,167.795929,178.430527,0.918565,-37.966431,150.071304,107.071136,0.931391,-17.469532,129.941818,39.610348,0.000000,89.438019,-6.531734,37.855499,67.446068,175.485321,167.002319,0.123997,125.254097,315.227203,194.366302,0.944839,81.777702,325.217987,159.021652,0.939976,78.644875,309.394836,246.760162,0.959917,89.411911,320.967804,192.584381,0.969610,55.770607,321.455414,192.606628,0.956825,67.444321,175.477280,167.002869,0.000000,116.763107,178.722672,171.169586,184.823456,153.227173,88.112541,147.087769,138.544739,35.680340,8.606243,170.887741,167.916260,64.341881,167.573715,178.234039,-37.898628,149.850388,106.923119,,,,,,,,,,125.316200,315.171234,194.162109,81.769737,325.326752,159.235550,78.525681,309.502075,246.758987,89.505814,320.955627,192.660614,55.741734,321.307892,192.521606,,,
81,1.350000,-0.539234,-2.340978,-0.048082,66.625427,155.621155,112.309341,0.194252,116.591179,178.849762,170.745392,0.929877,184.806595,153.242142,87.823242,0.975936,147.421326,138.477158,35.437428,0.920803,8.739077,170.678818,167.664230,0.893795,64.227577,167.947830,178.206741,0.909188,-37.950077,150.177032,106.864487,0.931121,-17.457716,129.975403,39.423882,0.000000,89.769066,-5.469552,38.345016,67.750137,176.600922,166.521973,0.129816,122.717003,317.254974,195.042664,0.946987,79.357796,326.611725,159.381943,0.939092,75.789986,310.297974,247.013931,0.960096,86.790230,322.337555,192.986877,0.963316,53.146637,322.200134,192.728424,0.961601,67.748550,176.592834,166.522461,0.000000,116.794586,178.849060,170.938522,184.849731,153.261215,87.907158,147.112869,138.535980,35.479290,8.582030,171.070831,167.710480,64.363617,167.707275,177.970993,-37.867161,149.948349,106.735123,,,,,,,,,,122.742599,317.225983,194.834167,79.361076,326.724701,159.597763,75.673393,310.406830,247.008392,86.897385,322.274567,193.064835,53.127193,322.070313,192.648682,,,
82,1.366667,-0.612791,-2.328636,-0.060899,66.646324,155.729736,112.052742,0.189333,116.629761,179.021515,170.448486,0.931555,184.821732,153.292831,87.544518,0.976168,147.421921,138.469513,35.185539,0.919584,8.775186,170.871017,167.400696,0.890220,64.265305,168.140930,177.934891,0.908969,-37.931530,150.302292,106.637108,0.927643,-17.458141,130.010101,39.217949,0.000000,90.306259,-4.248982,38.891972,68.106979,178.089066,165.712326,0.129068,119.788948,319.627106,195.949844,0.946269,76.578316,328.368958,159.954269,0.938842,72.532829,311.224091,247.406662,0.962572,83.782898,323.962616,193.591751,0.969431,50.153835,323.112427,193.008636,0.960953,68.105545,178.080948,165.712738,0.000000,116.824921,179.024185,170.640488,184.872131,153.296997,87.625320,147.112076,138.543732,35.229721,8.635372,171.284393,167.449692,64.399986,167.891968,177.705841,-37.862103,150.056915,106.500214,,,,,,,,,,119.839645,319.595520,195.743393,76.572159,328.463104,160.179993,72.417625,311.319702,247.406219,83.871674,323.927032,193.667953,50.135700,322.989685,192.913742,,,
83,1.383333,-0.715229,-2.291010,-0.061154,66.719521,155.879608,111.691299,0.190404,116.741570,179.275116,170.012482,0.931555,184.878799,153.397400,87.109879,0.976168,147.444458,138.480972,34.802048,0.919584,8.884903,171.120544,167.050095,0.890220,64.381905,168.408585,177.552689,0.908969,-37.861950,150.443802,106.354042,0.927643,-17.433054,130.030853,38.957840,0.000000,90.941963,-2.890960,39.505360,68.681297,179.825455,164.718781,0.126543,116.672989,322.212982,196.982147,0.946269,73.659744,330.315399,160.602600,0.938842,69.074806,312.158020,247.823685,0.962572,80.602158,325.724976,194.270584,0.969431,47.010860,324.090118,193.306702,0.960953,68.680054,179.817307,164.719086,0.000000,116.938034,179.288437,170.205048,184.915985,153.397476,87.191223,147.145386,138.556122,34.841496,8.751171,171.542191,167.110794,64.504173,168.145248,177.315384,-37.785080,150.196991,106.217262,,,,,,,,,,116.730377,322.178192,196.765015,73.643951,330.420105,160.821945,68.943390,312.259277,247.821960,80.693115,325.692657,194.359131,47.009750,323.951355,193.217850,,,
84,1.400000,-0.702200,-2.195432,-0.049771,66.900093,155.853043,111.698006,0.188479,117.015343,179.244675,169.940674,0.931144,185.018555,153.397278,86.918701,0.977639,147.499557,138.485672,34.670197,0.922281,9.155322,171.071533,167.156677,0.888374,64.670273,168.367157,177.565979,0.906256,-37.689171,150.399811,106.534264,0.926882,-17.369270,130.005264,39.099552,0.000000,91.637520,-1.725008,40.660030,69.110596,181.783356,163.406525,0.124270,113.573715,324.710480,198.237808,0.943183,71.160851,332.379822,161.068085,0.939116,65.155258,313.130829,247.968262,0.958520,77.502922,327.539612,194.819443,0.967252,43.977833,325.252167,193.142303,0.958804,69.109512,181.775177,163.406708,0.000000,117.216072,179.257660,170.154327,185.039810,153.406036,87.000282,147.216080,138.557190,34.712254,9.052028,171.511002,167.209732,64.781517,168.086731,177.300598,-37.635620,150.147430,106.409325,,,,,,,,,,113.647003,324.671570,198.035095,71.138718,332.471649,161.283463,65.035660,313.213257,248.003189,77.585449,327.536926,194.884308,43.963741,325.119629,193.029739,,,
85,1.416667,-0.632156,-2.120795,-0.119794,67.288521,155.770096,111.943726,0.150415,117.507607,179.025833,170.151352,0.926639,185.371841,153.199829,87.009079,0.978812,147.767181,138.400940,34.790127,0.926157,9.634081,170.989517,167.496033,0.886363,65.159004,168.203323,177.830307,0.899552,-37.313961,150.452621,106.907906,0.928338,-17.106153,130.118637,39.421253,0.000000,91.545944,-0.553966,41.410797,69.504128,183.679459,162.937683,0.117743,110.611687,327.530212,198.087067,0.945239,68.566048,334.282471,160.326904,0.941205,61.759327,315.066406,247.175278,0.962651,74.541550,329.628693,194.171219,0.973747,41.095154,326.665741,192.041428,0.956381,69.503204,183.671265,162.937881,0.000000,117.654427,179.078644,170.305222,185.400330,153.183609,87.084595,147.449738,138.469513,34.821003,9.657919,171.294815,167.444946,65.243431,167.993500,177.782486,-37.280018,150.251999,106.746628,,,,,,,,,,110.674942,327.495087,197.874542,68.546021,334.374481,160.521408,61.636761,315.141357,247.223389,74.621193,329.626648,194.256912,41.094940,326.536194,191.925644,,,
86,1.433333,-0.674119,-2.123475,-0.096628,67.230667,155.816467,111.919289,0.167462,117.437881,179.136002,170.111649,0.945216,185.316086,153.275345,86.991531,0.979419,147.719650,138.422211,34.782074,0.918440,9.567716,171.054062,167.457794,0.922386,65.093323,168.298080,177.796478,0.942207,-37.369461,150.452927,106.883057,0.935090,-17.150558,130.076675,39.412453,0.000000,91.560776,0.250177,41.726707,69.555244,185.489471,161.944214,0.118692,108.454376,329.886841,197.364502,0.943876,66.542206,336.065704,159.358582,0.945973,59.491432,316.732269,246.161423,0.962126,72.382278,331.485687,193.236572,0.970749,38.993359,328.059387,190.909088,0.956563,69.554436,185.481262,161.944397,0.000000,117.585281,179.121979,170.282150,185.333588,153.303391,87.048904,147.462723,138.461121,34.786980,9.464356,171.419281,167.467422,65.260170,168.100922,177.723557,-37.340973,150.231949,106.713531,,,,,,,,,,108.526161,329.854614,197.149841,66.520432,336.161926,159.553864,59.365040,316.808197,246.209091,72.460670,331.476257,193.323395,38.991394,327.928741,190.793869,,,
87,1.450000,-0.729209,-2.156275,-0.054857,67.016777,155.923004,111.662872,0.198715,117.174026,179.336990,169.860397,0.942739,185.118073,153.444122,86.804138,0.979383,147.561981,138.511734,34.588234,0.913159,9.311344,171.173065,167.153809,0.914071,64.833122,168.468155,177.526474,0.925872,-37.576511,150.477524,106.573036,0.926521,-17.304600,130.049469,39.134026,0.000000,91.262001,0.581414,41.912758,69.261650,186.731476,161.066971,0.121466,107.217674,331.530151,195.866882,0.941398,65.400604,337.272644,157.688141,0.942840,58.164581,318.349243,244.566101,0.961207,71.151314,332.901611,191.609009,0.970765,37.790546,329.272797,189.186752,0.955959,69.260880,186.723267,161.067200,0.000000,117.328514,179.335968,170.029480,185.119781,153.475922,86.880211,147.221237,138.555923,34.639343,9.236656,171.504150,167.099548,65.054871,168.276367,177.482193,-37.539047,150.263275,106.375351,,,,,,,,,,107.291702,331.487549,195.648560,65.377205,337.359985,157.898102,58.031799,318.425049,244.592438,71.227325,332.922699,191.695328,37.796803,329.131012,189.082291,,,
88,1.466667,-0.861604,-2.261140,-0.051787,66.810028,156.120804,111.189674,0.177356,116.858917,179.673386,169.424530,0.943128,184.956757,153.594025,86.552811,0.978452,147.497437,138.537857,34.302979,0.925681,9.002004,171.494476,166.539536,0.926248,64.504913,168.818069,177.019989,0.935688,-37.773342,150.655090,105.921135,0.934960,-17.376535,130.072769,38.566746,0.000000,90.610107,0.533994,42.111626,68.761436,187.407272,160.284073,0.127323,106.727974,332.558533,193.570587,0.942182,65.048141,337.903687,155.184662,0.942570,57.495193,319.973450,242.246063,0.960729,70.677780,333.912781,189.172623,0.964947,37.322304,330.285553,186.676208,0.957689,68.760666,187.399063,160.284393,0.000000,117.003052,179.686554,169.600037,184.950027,153.598343,86.638626,147.205109,138.590515,34.314915,8.944779,171.777786,166.480408,64.704903,168.663010,176.973755,-37.761177,150.456726,105.753235,,,,,,,,,,106.796448,332.529968,193.351532,65.015556,337.999359,155.390915,57.362190,320.053741,242.269363,70.773552,333.893219,189.273148,37.323746,330.158081,186.564896,,,
89,1.483333,-1.040980,-2.403998,0.020180,66.335609,156.394318,110.477684,0.188784,116.209793,180.197037,168.760712,0.946860,184.546143,153.942810,86.140907,0.973903,147.235672,138.671860,33.846893,0.909927,8.370996,171.868774,165.635361,0.936828,63.851223,169.297852,176.261337,0.933989,-38.227268,150.775909,104.968254,0.938595,-17.637276,130.006012,37.730312,0.000000,89.798363,0.247257,42.066765,68.144287,187.905838,159.454544,0.117951,106.863319,333.322296,190.651230,0.944081,65.178635,338.331573,152.225281,0.943719,57.609005,321.674896,239.537872,0.962348,70.816681,334.794586,186.262100,0.973996,37.441425,331.299438,183.842865,0.956847,68.143471,187.897644,159.454987,0.000000,116.331589,180.237793,168.930084,184.549301,153.917313,86.242081,146.885773,138.747711,33.887001,8.343627,172.096939,165.530289,64.072777,169.161209,176.217148,-38.196556,150.593353,104.806824,,,,,,,,,,106.932129,333.282043,190.442230,65.160873,338.434418,152.424744,57.487144,321.754120,239.577286,70.885529,334.787567,186.339752,37.443390,331.164429,183.735321,,,
90,1.500000,-1.287537,-2.573439,0.139422,65.680923,156.775803,109.591873,0.192222,115.333870,180.941116,167.914566,0.938012,183.966934,154.471054,85.610176,0.972416,146.841949,138.890671,33.275471,0.904582,7.522676,172.367889,164.512070,0.944916,62.977001,169.962692,175.310638,0.946095,-38.853199,150.908966,103.802971,0.940831,-18.022783,129.888275,36.717205,0.000000,88.965034,-0.169601,41.772991,67.350822,188.536942,158.523483,0.130183,107.288063,334.102081,187.404984,0.948109,65.445534,338.859558,149.118866,0.940705,58.200150,323.529327,236.701523,0.965773,71.231194,335.775970,183.175018,0.976014,37.819439,332.492004,180.973679,0.956716,67.349945,188.528763,158.524048,0.000000,115.474464,180.997513,168.110870,183.966187,154.462555,85.720184,146.465195,138.943085,33.306889,7.568329,172.535736,164.376846,63.161091,169.853882,175.283005,-38.846088,150.749634,103.628082,,,,,,,,,,107.342178,334.055084,187.210236,65.424026,338.947723,149.338013,58.089657,323.600952,236.739136,71.309525,335.792969,183.227783,37.818954,332.362213,180.859085,,,
