Format Version,1.23,Take Name,specs_static_21_10_2021,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.26.56.343 AM,Total Frames in Take,228,Total Exported Frames,228,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.000010,-0.000043,0.000108,-1.000000,88.997322,147.981003,114.956985,0.008416,201.222992,131.534882,66.587357,0.998798,165.959396,120.687447,11.900097,0.992317,174.496979,142.155090,148.821732,0.995767,-2.623960,112.410248,46.587242,0.991925,-18.864885,134.954895,107.845695,0.998049,8.254178,152.808823,179.968094,0.995903,89.749680,149.326019,166.090424,0.998152,152.779556,201.476257,138.595535,0.994348,30.001852,186.475372,168.216705,0.996253,157.835754,162.310181,37.427830,148.155441,177.397263,102.984932,145.287109,154.197311,-3.607706,133.104340,224.745209,79.679085,130.945374,226.954865,30.368715,120.539925,204.381119,-17.532961,113.806641,199.693375,135.625122,107.168243,149.713150,-39.252686,85.754234,200.192764,142.742691,82.268410,244.212784,86.681625,78.411888,248.230972,43.493092,76.687874,153.776718,-44.170391,73.970306,218.160446,-25.070251,57.411568,197.626129,140.046112,46.415466,154.753128,-35.544033,36.140907,227.488052,96.366470,30.710363,231.098679,38.965702,25.069967,198.218536,-10.014446,15.366140,181.433014,105.840759,10.045884,153.929504,0.260519,0.561457,156.646301,41.294979,201.221161,131.530533,66.590919,165.961838,120.723824,11.892289,174.484238,142.138519,148.821014,-2.602751,112.379814,46.591709,-18.871857,134.957870,107.853493,8.252905,152.826874,179.971710,89.744858,149.329575,166.087112,152.786499,201.453033,138.587677,29.998816,186.489151,168.216934
7,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.000020,-0.000038,0.000116,-1.000000,88.995239,147.982178,114.953461,0.008298,201.221161,131.535431,66.584663,0.999146,165.957993,120.689590,11.896841,0.991478,174.494476,142.154373,148.818970,0.994451,-2.625845,112.414108,46.582066,0.991376,-18.867075,134.957764,107.840797,0.997384,8.251503,152.809860,179.963821,0.995743,89.747093,149.326157,166.086929,0.998187,152.777969,201.476059,138.593750,0.993546,29.999781,186.476318,168.213333,0.996656,157.833694,162.310684,37.428013,148.154785,177.398178,102.984093,145.287018,154.199371,-3.610197,133.102509,224.744537,79.675484,130.945511,226.959366,30.367722,120.541168,204.383133,-17.533541,113.805038,199.688766,135.622025,107.169136,149.710129,-39.252029,85.751015,200.192291,142.740753,82.267288,244.213425,86.680092,78.412949,248.232635,43.491665,76.686462,153.776825,-44.167950,73.970985,218.163849,-25.073149,57.408768,197.625427,140.043335,46.412914,154.754547,-35.544838,36.141006,227.488708,96.364815,30.709040,231.102570,38.963909,25.068283,198.226685,-10.017473,15.363232,181.443207,105.837708,10.046088,153.935364,0.260850,0.555393,156.655350,41.295780,201.220276,131.534943,66.587921,165.962906,120.722832,11.891090,174.480362,142.137253,148.818375,-2.607121,112.386078,46.589405,-18.873619,134.961319,107.848145,8.248292,152.826187,179.967422,89.742424,149.327728,166.081604,152.785904,201.453690,138.583588,29.997648,186.489517,168.213577
9,0.075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,0.000001,-0.000043,0.000100,-1.000000,88.997604,147.980606,114.956337,0.008747,201.223587,131.535294,66.587173,0.998807,165.960220,120.685997,11.900134,0.990439,174.497330,142.156937,148.821274,0.994555,-2.623007,112.406700,46.587341,0.989894,-18.864378,134.952484,107.845261,0.997267,8.254327,152.808533,179.967255,0.994694,89.749893,149.326797,166.089737,0.998532,152.778885,201.477493,138.593719,0.993338,30.001436,186.475159,168.215118,0.996835,157.840424,162.313095,37.429184,148.154968,177.396469,102.984344,145.284744,154.196594,-3.612847,133.101852,224.743423,79.677155,130.944504,226.959549,30.372105,120.542686,204.382767,-17.530910,113.806061,199.688950,135.623535,107.167923,149.709229,-39.250736,85.746872,200.203857,142.740875,82.269638,244.212067,86.683426,78.412827,248.230682,43.490810,76.688126,153.770630,-44.167522,73.970680,218.160370,-25.070719,57.411209,197.625092,140.045166,46.417782,154.756439,-35.546276,36.141743,227.488129,96.365829,30.711264,231.101410,38.964451,25.070726,198.221954,-10.013767,15.364979,181.434662,105.840393,10.041518,153.937485,0.260692,0.560832,156.642212,41.296497,201.221603,131.532501,66.590500,165.963654,120.722954,11.890928,174.486069,142.138367,148.819824,-2.601736,112.372665,46.592155,-18.871595,134.958206,107.851151,8.250709,152.828979,179.971649,89.747116,149.331741,166.088242,152.784485,201.452576,138.586105,29.998093,186.487289,168.216522
12,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.000024,-0.000037,0.000119,-1.000000,88.994545,147.981400,114.953049,0.008695,201.220505,131.534378,66.584381,0.998367,165.957382,120.689171,11.896387,0.991406,174.493668,142.152847,148.818695,0.995463,-2.626583,112.414391,46.581165,0.991412,-18.867828,134.957672,107.840042,0.996944,8.250676,152.809036,179.963257,0.996495,89.746292,149.324982,166.086533,0.998015,152.777557,201.474731,138.593903,0.993953,29.999182,186.475449,168.213104,0.996639,157.837677,162.311142,37.428925,148.152390,177.397934,102.981781,145.287567,154.199997,-3.609982,133.100922,224.745575,79.668068,130.946808,226.957642,30.368896,120.539543,204.382217,-17.532711,113.803032,199.690567,135.620834,107.169647,149.706375,-39.253658,85.746628,200.204315,142.739487,82.264885,244.210327,86.676735,78.411064,248.235626,43.491253,76.686852,153.777298,-44.170002,73.971741,218.163116,-25.074566,57.410301,197.628983,140.043884,46.416546,154.749237,-35.547276,36.139404,227.486923,96.365067,30.710115,231.103149,38.961967,25.067177,198.229111,-10.017655,15.361391,181.437515,105.836296,10.047045,153.925903,0.261631,0.557452,156.649109,41.293980,201.218750,131.528580,66.586838,165.961716,120.722984,11.891994,174.483170,142.138336,148.815811,-2.607270,112.386650,46.587311,-18.873310,134.964142,107.848846,8.239977,152.817780,179.965622,89.742531,149.331207,166.083344,152.785645,201.454117,138.584152,29.999592,186.488876,168.213654
14,0.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,0.000011,-0.000039,0.000098,-1.000000,88.997108,147.981079,114.954735,0.009285,201.223480,131.535110,66.586678,0.998956,165.960526,120.684616,11.899620,0.990385,174.496628,142.158340,148.820404,0.994210,-2.622932,112.405540,46.585827,0.989607,-18.864765,134.952515,107.843178,0.997131,8.253373,152.810089,179.965012,0.994368,89.749054,149.328323,166.088120,0.998791,152.778076,201.478638,138.591461,0.993484,30.000460,186.476563,168.212341,0.996655,157.833939,162.313843,37.431034,148.155807,177.399445,102.984642,145.289886,154.204086,-3.609926,133.102875,224.742340,79.674522,130.942825,226.958008,30.369652,120.538902,204.381607,-17.531818,113.805382,199.690002,135.621704,107.168159,149.708511,-39.254364,85.752327,200.193420,142.741211,82.268219,244.215057,86.680702,78.408051,248.230515,43.491474,76.688972,153.773560,-44.169662,73.972168,218.163300,-25.074707,57.410755,197.624664,140.045212,46.418430,154.751541,-35.547791,36.141933,227.484802,96.362442,30.710550,231.099976,38.962727,25.071062,198.218658,-10.015905,15.364944,181.435333,105.838860,10.047495,153.934494,0.258274,0.561391,156.642105,41.295010,201.222107,131.532364,66.589516,165.964325,120.721596,11.889750,174.483185,142.139572,148.818634,-2.599742,112.371391,46.590775,-18.872801,134.957657,107.849556,8.249011,152.831665,179.969864,89.745758,149.331406,166.086380,152.784851,201.454742,138.583542,29.997227,186.489334,168.214676
