Format Version,1.23,Take Name,nziz_21_10_2021,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.47.59.030 AM,Total Frames in Take,726,Total Exported Frames,726,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,132.876755,12.396846,30.840248,69.589783,162.980835,117.254585,0.168861,46.181343,272.072510,220.451111,0.959982,58.284313,199.054245,270.166595,0.973080,59.051498,247.718430,241.340195,0.935256,26.566166,239.103104,239.209824,0.907703,95.074387,252.066879,241.361404,0.965192,69.654541,162.919296,117.116211,0.000000,46.174644,271.981934,220.574631,58.347420,199.017822,270.250275,59.202522,247.790344,241.535843,26.321184,239.163620,238.937714,95.111931,252.061630,241.230820,,,,,,,,,
7,0.058333,132.886124,12.445896,30.822367,69.607674,162.989639,117.257790,0.172548,46.071121,272.051758,220.456421,0.962748,58.217182,199.038788,270.169189,0.970907,58.954098,247.706375,241.347763,0.934973,26.476734,239.064163,239.204910,0.908168,94.973328,252.084915,241.382339,0.966714,69.672531,162.928177,117.119431,0.000000,46.073185,271.962311,220.575592,58.281338,198.993805,270.255249,59.110939,247.783432,241.540421,26.231195,239.124008,238.938339,94.995811,252.082321,241.251144,,,,,,,,,
8,0.066667,132.882935,12.485858,30.815325,69.608208,162.980209,117.274445,0.164305,45.967098,272.036865,220.454987,0.962748,58.137207,199.035172,270.178497,0.970907,58.856422,247.700821,241.353317,0.934973,26.385025,239.039185,239.198624,0.908168,94.873039,252.100708,241.401489,0.966714,69.673149,162.918762,117.136124,0.000000,45.971153,271.946503,220.573685,58.195057,199.003571,270.254822,59.004852,247.776810,241.561630,26.148405,239.088715,238.932755,94.899300,252.097076,241.263931,,,,,,,,,
9,0.075000,132.881271,12.522963,30.812927,69.611710,162.965958,117.283791,0.173459,45.873447,272.014557,220.450424,0.962374,58.059799,199.020920,270.181702,0.971283,58.766415,247.685837,241.354965,0.933710,26.300259,239.007797,239.187286,0.911715,94.780777,252.103806,241.417770,0.963223,69.676735,162.904526,117.145493,0.000000,45.877728,271.926575,220.572479,58.105389,198.967621,270.272705,58.925350,247.765518,241.551758,26.071972,239.058044,238.922592,94.800201,252.115219,241.272415,,,,,,,,,
10,0.083333,132.890839,12.555567,30.802378,69.605629,162.964645,117.278160,0.174192,45.782200,271.987335,220.452576,0.962374,57.995197,198.993973,270.177734,0.971283,58.682934,247.662933,241.357361,0.933710,26.222013,238.967651,239.180237,0.911715,94.694901,252.100296,241.429901,0.963223,69.670731,162.903275,117.139870,0.000000,45.781055,271.898590,220.578094,58.040401,198.942093,270.270111,58.841957,247.745422,241.554230,25.994074,239.017410,238.910690,94.719772,252.108597,241.284348,,,,,,,,,
11,0.091667,132.909363,12.583755,30.784718,69.593117,162.984970,117.251801,0.175522,45.696270,271.967743,220.451416,0.959904,57.944836,198.968536,270.159241,0.973093,58.608356,247.645248,241.351425,0.933071,26.152611,238.932190,239.168381,0.910818,94.617798,252.102966,241.429245,0.961891,69.658264,162.923676,117.113503,0.000000,45.701859,271.874023,220.581436,57.986568,198.923019,270.247406,58.767384,247.723114,241.552216,25.923029,238.979568,238.899490,94.640984,252.116974,241.279236,,,,,,,,,
12,0.100000,132.923355,12.615166,30.790117,69.603760,162.998734,117.234711,0.170438,45.624504,271.946106,220.452637,0.959904,57.875900,198.937866,270.146545,0.973093,58.535629,247.622437,241.351868,0.933071,26.083797,238.898956,239.152252,0.910818,94.543533,252.092331,241.446762,0.961891,69.668991,162.937500,117.096420,0.000000,45.633060,271.855774,220.579498,57.923012,198.895111,270.232910,58.689266,247.694183,241.550430,25.859432,238.949539,238.886307,94.558632,252.103058,241.300629,,,,,,,,,
13,0.108333,132.934174,12.633976,30.787027,69.579330,163.010422,117.217171,0.169365,45.550892,271.932892,220.449905,0.960042,57.813263,198.919250,270.133148,0.973862,58.464863,247.609085,241.347260,0.935768,26.015856,238.877045,239.140045,0.912291,94.471497,252.088898,241.449570,0.963539,69.644608,162.949219,117.078888,0.000000,45.555782,271.841644,220.581039,57.859631,198.881302,270.218811,58.616608,247.680054,241.542053,25.794088,238.926880,238.872803,94.490288,252.097153,241.305176,,,,,,,,,
14,0.116667,132.936874,12.651485,30.793877,69.553398,163.010864,117.202209,0.168901,45.478928,271.922302,220.435898,0.960042,57.737255,198.906784,270.117371,0.973862,58.390282,247.598831,241.335236,0.935768,25.943174,238.862259,239.117859,0.912291,94.396240,252.083832,241.448456,0.963539,69.618721,162.949692,117.063942,0.000000,45.482838,271.825287,220.568970,57.776421,198.873642,270.197845,58.543015,247.668655,241.531830,25.726246,238.909927,238.853912,94.417397,252.096359,241.302231,,,,,,,,,
15,0.125000,132.942734,12.680023,30.786440,69.543076,163.020294,117.189468,0.166410,45.394047,271.913239,220.425247,0.958517,57.673038,198.899567,270.104370,0.976776,58.311211,247.594025,241.326004,0.935939,25.868603,238.842987,239.099945,0.914107,94.315109,252.095276,241.448395,0.963062,69.608467,162.959152,117.051208,0.000000,45.393124,271.814331,220.558487,57.711861,198.868958,270.183014,58.458366,247.664276,241.523666,25.655365,238.891907,238.835037,94.343300,252.105530,241.303726,,,,,,,,,
