9.462156891822814941e-02,1.502407640218734741e-01,2.061197459697723389e-01
9.465889632701873779e-02,1.504470556974411011e-01,2.063356041908264160e-01
9.461989998817443848e-02,1.502367556095123291e-01,2.061197906732559204e-01
9.462273120880126953e-02,1.502403169870376587e-01,2.061203420162200928e-01
9.461458772420883179e-02,1.502274870872497559e-01,2.061222791671752930e-01
9.461429715156555176e-02,1.502203345298767090e-01,2.061191946268081665e-01
9.461445361375808716e-02,1.502264291048049927e-01,2.061209678649902344e-01
9.461708366870880127e-02,1.502289772033691406e-01,2.061216831207275391e-01
9.461300075054168701e-02,1.502283662557601929e-01,2.061214596033096313e-01
9.461265057325363159e-02,1.502301692962646484e-01,2.061224281787872314e-01
9.461167454719543457e-02,1.502287387847900391e-01,2.061247974634170532e-01
9.461487829685211182e-02,1.502379626035690308e-01,2.061271220445632935e-01
9.461015462875366211e-02,1.502252817153930664e-01,2.061226069927215576e-01
9.461236745119094849e-02,1.502356231212615967e-01,2.061268240213394165e-01
9.460239857435226440e-02,1.502161622047424316e-01,2.061276435852050781e-01
9.460690617561340332e-02,1.502341777086257935e-01,2.061278074979782104e-01
9.460393339395523071e-02,1.502190977334976196e-01,2.061258107423782349e-01
9.464952349662780762e-02,1.504288911819458008e-01,2.063261270523071289e-01
9.461472928524017334e-02,1.502368897199630737e-01,2.061261236667633057e-01
9.461657702922821045e-02,1.502466946840286255e-01,2.061260044574737549e-01
9.461046755313873291e-02,1.502354890108108521e-01,2.061260044574737549e-01
9.465527534484863281e-02,1.504410058259963989e-01,2.063258588314056396e-01
9.461190551519393921e-02,1.502410918474197388e-01,2.061264216899871826e-01
9.465469419956207275e-02,1.504515558481216431e-01,2.063291966915130615e-01
9.465181082487106323e-02,1.504320502281188965e-01,2.063201069831848145e-01
9.461618959903717041e-02,1.502545624971389771e-01,2.061252146959304810e-01
9.461401402950286865e-02,1.502458304166793823e-01,2.061262428760528564e-01
9.461677074432373047e-02,1.502487212419509888e-01,2.061272710561752319e-01
9.461535513401031494e-02,1.502489894628524780e-01,2.061276137828826904e-01
9.465162456035614014e-02,1.504434794187545776e-01,2.063337266445159912e-01
9.465278685092926025e-02,1.504384428262710571e-01,2.063337415456771851e-01
9.465137124061584473e-02,1.504380106925964355e-01,2.063368558883666992e-01
9.487389773130416870e-02,1.503778994083404541e-01,2.063291221857070923e-01
9.460017830133438110e-02,1.502174586057662964e-01,2.061252892017364502e-01
9.460815787315368652e-02,1.502261459827423096e-01,2.061254233121871948e-01
9.460960328578948975e-02,1.502239853143692017e-01,2.061263471841812134e-01
9.460890293121337891e-02,1.502234786748886108e-01,2.061262875795364380e-01
9.486743807792663574e-02,1.503697335720062256e-01,2.063342928886413574e-01
9.487384557723999023e-02,1.503720581531524658e-01,2.063280642032623291e-01
9.461376070976257324e-02,1.502305865287780762e-01,2.061220109462738037e-01
9.461014717817306519e-02,1.502256244421005249e-01,2.061233818531036377e-01
9.461671859025955200e-02,1.502453833818435669e-01,2.061230093240737915e-01
9.465546905994415283e-02,1.504602134227752686e-01,2.063404172658920288e-01
9.461500495672225952e-02,1.502333730459213257e-01,2.061236351728439331e-01
9.465412795543670654e-02,1.504641324281692505e-01,2.063442468643188477e-01
9.465369582176208496e-02,1.504394412040710449e-01,2.063371688127517700e-01
9.465143829584121704e-02,1.504493206739425659e-01,2.063430547714233398e-01
9.465701133012771606e-02,1.504617780447006226e-01,2.063427269458770752e-01
9.461098909378051758e-02,1.502311080694198608e-01,2.061237245798110962e-01
9.465950727462768555e-02,1.504584699869155884e-01,2.063425630331039429e-01
9.461563080549240112e-02,1.502366960048675537e-01,2.061254829168319702e-01
9.466020762920379639e-02,1.504601985216140747e-01,2.063484042882919312e-01
9.465736150741577148e-02,1.504530608654022217e-01,2.063480317592620850e-01
9.488156437873840332e-02,1.503823697566986084e-01,2.063325941562652588e-01
9.487776458263397217e-02,1.503877490758895874e-01,2.063342183828353882e-01
9.465181827545166016e-02,1.504238545894622803e-01,2.063380032777786255e-01
9.465005993843078613e-02,1.504196971654891968e-01,2.063380628824234009e-01
9.465248882770538330e-02,1.504338681697845459e-01,2.063390910625457764e-01
9.465113282203674316e-02,1.504352092742919922e-01,2.063355743885040283e-01
9.465165436267852783e-02,1.504303216934204102e-01,2.063303887844085693e-01
9.486950933933258057e-02,1.503738164901733398e-01,2.063269317150115967e-01
9.464830160140991211e-02,1.504297703504562378e-01,2.063303887844085693e-01
9.465090185403823853e-02,1.504394412040710449e-01,2.063275277614593506e-01
9.486757218837738037e-02,1.503816246986389160e-01,2.063252329826354980e-01
9.465722739696502686e-02,1.504520624876022339e-01,2.063319981098175049e-01
9.465248882770538330e-02,1.504458785057067871e-01,2.063333988189697266e-01
9.465430676937103271e-02,1.504450440406799316e-01,2.063348442316055298e-01
9.487698972225189209e-02,1.504027247428894043e-01,2.063290923833847046e-01
9.465595334768295288e-02,1.504523456096649170e-01,2.063317000865936279e-01
9.487196803092956543e-02,1.503793150186538696e-01,2.063226848840713501e-01
9.487393498420715332e-02,1.503803431987762451e-01,2.063260376453399658e-01
9.465546160936355591e-02,1.504516303539276123e-01,2.063326239585876465e-01
9.465685486793518066e-02,1.504577249288558960e-01,2.063366621732711792e-01
9.465946257114410400e-02,1.504567414522171021e-01,2.063337266445159912e-01
9.487884491682052612e-02,1.503918021917343140e-01,2.063286602497100830e-01
9.465676546096801758e-02,1.504457592964172363e-01,2.063275575637817383e-01
9.466303884983062744e-02,1.504506170749664307e-01,2.063240408897399902e-01
9.466655552387237549e-02,1.504587084054946899e-01,2.063277661800384521e-01
9.466674923896789551e-02,1.504593640565872192e-01,2.063260823488235474e-01
9.466339647769927979e-02,1.504446566104888916e-01,2.063283175230026245e-01
9.466323256492614746e-02,1.504440456628799438e-01,2.063283026218414307e-01
9.466166049242019653e-02,1.504388451576232910e-01,2.063272446393966675e-01
9.487201273441314697e-02,1.503699272871017456e-01,2.063242048025131226e-01
9.465601295232772827e-02,1.504320949316024780e-01,2.063344120979309082e-01
9.486427903175354004e-02,1.503587365150451660e-01,2.063283622264862061e-01
9.486928582191467285e-02,1.503626853227615356e-01,2.063239067792892456e-01
9.465122967958450317e-02,1.504183858633041382e-01,2.063325643539428711e-01
9.464929997920989990e-02,1.504132598638534546e-01,2.063343375921249390e-01
