5.306353792548179626e-02,1.711468994617462158e-01,1.906154602766036987e-01
5.308325216174125671e-02,1.710644513368606567e-01,1.906464099884033203e-01
5.308868736028671265e-02,1.709059625864028931e-01,1.906474232673645020e-01
5.306185409426689148e-02,1.707413345575332642e-01,1.905978024005889893e-01
5.297739803791046143e-02,1.705517023801803589e-01,1.905440092086791992e-01
5.293041467666625977e-02,1.703303307294845581e-01,1.905658245086669922e-01
5.292003974318504333e-02,1.701375395059585571e-01,1.905508339405059814e-01
5.297824740409851074e-02,1.699644327163696289e-01,1.905570924282073975e-01
5.295626446604728699e-02,1.698516607284545898e-01,1.904907822608947754e-01
5.295583233237266541e-02,1.697542071342468262e-01,1.905068308115005493e-01
5.295669287443161011e-02,1.697773188352584839e-01,1.904903650283813477e-01
5.296931415796279907e-02,1.698182672262191772e-01,1.904844045639038086e-01
5.298966169357299805e-02,1.698384881019592285e-01,1.904772520065307617e-01
5.301561579108238220e-02,1.698475480079650879e-01,1.904565095901489258e-01
5.305938795208930969e-02,1.698293238878250122e-01,1.904609501361846924e-01
5.301898345351219177e-02,1.698748767375946045e-01,1.904161870479583740e-01
5.302216112613677979e-02,1.699844300746917725e-01,1.903328597545623779e-01
5.300339683890342712e-02,1.701334863901138306e-01,1.902261674404144287e-01
5.296134203672409058e-02,1.702866554260253906e-01,1.901966035366058350e-01
5.295030027627944946e-02,1.705424934625625610e-01,1.901572644710540771e-01
5.293128266930580139e-02,1.709124147891998291e-01,1.901437044143676758e-01
5.275509133934974670e-02,1.714658439159393311e-01,1.900909096002578735e-01
5.266963317990303040e-02,1.723173111677169800e-01,1.900137364864349365e-01
5.253906920552253723e-02,1.735021919012069702e-01,1.898847520351409912e-01
5.250798165798187256e-02,1.749765872955322266e-01,1.896755397319793701e-01
5.251568183302879333e-02,1.768355071544647217e-01,1.893689036369323730e-01
5.241778492927551270e-02,1.788408160209655762e-01,1.892544925212860107e-01
5.239586532115936279e-02,1.812402158975601196e-01,1.888686418533325195e-01
5.235440284013748169e-02,1.839214265346527100e-01,1.884183287620544434e-01
5.221618711948394775e-02,1.870768368244171143e-01,1.871389299631118774e-01
5.221648514270782471e-02,1.899409294128417969e-01,1.865308284759521484e-01
5.211049318313598633e-02,1.931475996971130371e-01,1.854742467403411865e-01
5.213843658566474915e-02,1.959636658430099487e-01,1.847948729991912842e-01
5.232288315892219543e-02,1.986347734928131104e-01,1.840068101882934570e-01
5.252380296587944031e-02,2.012909054756164551e-01,1.828715205192565918e-01
5.253798142075538635e-02,2.035131454467773438e-01,1.819293200969696045e-01
5.284645035862922668e-02,2.056251019239425659e-01,1.808777749538421631e-01
5.324514210224151611e-02,2.077531367540359497e-01,1.797242313623428345e-01
5.394577234983444214e-02,2.098659425973892212e-01,1.784676015377044678e-01
5.462785810232162476e-02,2.119845747947692871e-01,1.770740300416946411e-01
5.550469830632209778e-02,2.144193500280380249e-01,1.751067489385604858e-01
5.620510131120681763e-02,2.168106436729431152e-01,1.731449961662292480e-01
5.684859305620193481e-02,2.191359847784042358e-01,1.710574030876159668e-01
5.748439580202102661e-02,2.214044630527496338e-01,1.687200367450714111e-01
5.825000628829002380e-02,2.236241847276687622e-01,1.662555634975433350e-01
5.892278626561164856e-02,2.256844490766525269e-01,1.636134982109069824e-01
5.933310836553573608e-02,2.276320457458496094e-01,1.609060466289520264e-01
5.973044782876968384e-02,2.295349240303039551e-01,1.579832583665847778e-01
6.155825033783912659e-02,2.320147156715393066e-01,1.534004360437393188e-01
6.192374229431152344e-02,2.336778044700622559e-01,1.498748958110809326e-01
6.229019165039062500e-02,2.351813167333602905e-01,1.464175134897232056e-01
6.320679187774658203e-02,2.365698069334030151e-01,1.426096111536026001e-01
6.382931023836135864e-02,2.374137490987777710e-01,1.393393427133560181e-01
6.458424031734466553e-02,2.382186204195022583e-01,1.364028453826904297e-01
6.607726961374282837e-02,2.390121519565582275e-01,1.328566819429397583e-01
6.695459783077239990e-02,2.392301261425018311e-01,1.290668100118637085e-01
6.755132973194122314e-02,2.392356097698211670e-01,1.257240176200866699e-01
6.703657656908035278e-02,2.392829358577728271e-01,1.246852874755859375e-01
6.820448487997055054e-02,2.398811280727386475e-01,1.217758953571319580e-01
6.985163688659667969e-02,2.403656244277954102e-01,1.176197081804275513e-01
7.046291232109069824e-02,2.405017614364624023e-01,1.130623593926429749e-01
7.077081501483917236e-02,2.404763698577880859e-01,1.088089868426322937e-01
7.154090702533721924e-02,2.404154390096664429e-01,1.047860085964202881e-01
7.227262109518051147e-02,2.403700500726699829e-01,1.007824316620826721e-01
7.302603870630264282e-02,2.402660101652145386e-01,9.706383943557739258e-02
7.371699810028076172e-02,2.399269789457321167e-01,9.338638186454772949e-02
7.419557124376296997e-02,2.395487129688262939e-01,8.981098234653472900e-02
7.462065666913986206e-02,2.390480935573577881e-01,8.647581934928894043e-02
7.515154033899307251e-02,2.384713441133499146e-01,8.296559751033782959e-02
7.553859800100326538e-02,2.379700541496276855e-01,7.975664734840393066e-02
7.650093734264373779e-02,2.374980896711349487e-01,7.666855305433273315e-02
7.746433466672897339e-02,2.367723435163497925e-01,7.328563183546066284e-02
7.808923721313476562e-02,2.356868237257003784e-01,6.973007321357727051e-02
7.878862321376800537e-02,2.348380088806152344e-01,6.643395870923995972e-02
7.936143130064010620e-02,2.341627478599548340e-01,6.372919678688049316e-02
8.006734400987625122e-02,2.335343062877655029e-01,6.122275441884994507e-02
