7.881718128919601440e-02,1.506492793560028076e-01,1.790038496255874634e-01
7.881367206573486328e-02,1.506425887346267700e-01,1.789994537830352783e-01
7.882219552993774414e-02,1.506543755531311035e-01,1.789970099925994873e-01
7.882705330848693848e-02,1.506570577621459961e-01,1.789944171905517578e-01
7.881292700767517090e-02,1.506421864032745361e-01,1.789923906326293945e-01
7.880508154630661011e-02,1.506326198577880859e-01,1.789964437484741211e-01
7.882653921842575073e-02,1.506572663784027100e-01,1.790075898170471191e-01
7.882516086101531982e-02,1.506458073854446411e-01,1.790174692869186401e-01
7.882059365510940552e-02,1.506436616182327271e-01,1.790166497230529785e-01
7.880039513111114502e-02,1.506228446960449219e-01,1.790169328451156616e-01
7.881826907396316528e-02,1.506365984678268433e-01,1.790205687284469604e-01
7.880261540412902832e-02,1.506144106388092041e-01,1.790237277746200562e-01
7.879381626844406128e-02,1.506087183952331543e-01,1.790270656347274780e-01
7.877342402935028076e-02,1.505920290946960449e-01,1.790328621864318848e-01
7.876611500978469849e-02,1.505851149559020996e-01,1.790403723716735840e-01
7.876329123973846436e-02,1.505807489156723022e-01,1.790544092655181885e-01
7.876637578010559082e-02,1.505850702524185181e-01,1.790723353624343872e-01
7.876516878604888916e-02,1.505781561136245728e-01,1.790891736745834351e-01
7.877196371555328369e-02,1.505775600671768188e-01,1.791085153818130493e-01
7.875688374042510986e-02,1.505750566720962524e-01,1.791124641895294189e-01
7.875133305788040161e-02,1.505618840456008911e-01,1.791245937347412109e-01
7.876036316156387329e-02,1.505617648363113403e-01,1.791420280933380127e-01
7.876307517290115356e-02,1.505547761917114258e-01,1.791461408138275146e-01
7.878007739782333374e-02,1.505606472492218018e-01,1.791397929191589355e-01
7.876127958297729492e-02,1.505448371171951294e-01,1.791553050279617310e-01
7.877577841281890869e-02,1.505383849143981934e-01,1.791767776012420654e-01
7.879135012626647949e-02,1.505275666713714600e-01,1.791820824146270752e-01
7.878668606281280518e-02,1.505250781774520874e-01,1.791830658912658691e-01
7.878630608320236206e-02,1.505306214094161987e-01,1.791889965534210205e-01
7.880053669214248657e-02,1.505200266838073730e-01,1.792090982198715210e-01
7.879879325628280640e-02,1.505082547664642334e-01,1.792181879281997681e-01
7.879223674535751343e-02,1.505048424005508423e-01,1.792198568582534790e-01
7.881093025207519531e-02,1.505321562290191650e-01,1.792252957820892334e-01
7.880424708127975464e-02,1.505133509635925293e-01,1.792207509279251099e-01
7.879907637834548950e-02,1.505143642425537109e-01,1.792238503694534302e-01
7.879996299743652344e-02,1.505175828933715820e-01,1.792288720607757568e-01
7.880188524723052979e-02,1.505264937877655029e-01,1.792210042476654053e-01
7.879087328910827637e-02,1.505113244056701660e-01,1.792205870151519775e-01
7.879188656806945801e-02,1.505190879106521606e-01,1.792167872190475464e-01
7.879181206226348877e-02,1.505248099565505981e-01,1.792134344577789307e-01
7.878610491752624512e-02,1.505235135555267334e-01,1.792112141847610474e-01
7.878713309764862061e-02,1.505275219678878784e-01,1.792096793651580811e-01
7.878583669662475586e-02,1.505260318517684937e-01,1.792186200618743896e-01
7.877402752637863159e-02,1.505179703235626221e-01,1.792189031839370728e-01
7.877583801746368408e-02,1.505154967308044434e-01,1.792282462120056152e-01
7.878746092319488525e-02,1.505221575498580933e-01,1.792246103286743164e-01
7.877828180789947510e-02,1.505229920148849487e-01,1.792162209749221802e-01
7.877934724092483521e-02,1.505194008350372314e-01,1.792297959327697754e-01
7.877893000841140747e-02,1.505134552717208862e-01,1.792354732751846313e-01
7.878706604242324829e-02,1.505225300788879395e-01,1.792413145303726196e-01
7.878051698207855225e-02,1.505245119333267212e-01,1.792228668928146362e-01
7.877784967422485352e-02,1.505294144153594971e-01,1.792166233062744141e-01
7.877600193023681641e-02,1.505258381366729736e-01,1.792140454053878784e-01
7.877478003501892090e-02,1.505307257175445557e-01,1.792070269584655762e-01
7.877747714519500732e-02,1.505401730537414551e-01,1.792042851448059082e-01
7.877029478549957275e-02,1.505372822284698486e-01,1.791986376047134399e-01
7.877230644226074219e-02,1.505383849143981934e-01,1.791985929012298584e-01
7.877422869205474854e-02,1.505350768566131592e-01,1.792010068893432617e-01
7.878516614437103271e-02,1.505515575408935547e-01,1.792012751102447510e-01
7.877464592456817627e-02,1.505389958620071411e-01,1.792055368423461914e-01
7.877992093563079834e-02,1.505440026521682739e-01,1.792095005512237549e-01
7.878895103931427002e-02,1.505442857742309570e-01,1.792101562023162842e-01
7.876952737569808960e-02,1.505325138568878174e-01,1.792066246271133423e-01
7.878863811492919922e-02,1.505493819713592529e-01,1.792082786560058594e-01
7.879424840211868286e-02,1.505490839481353760e-01,1.792042255401611328e-01
7.878095656633377075e-02,1.505489945411682129e-01,1.791909039020538330e-01
7.879877835512161255e-02,1.505574882030487061e-01,1.791917979717254639e-01
7.880067825317382812e-02,1.505580991506576538e-01,1.791876405477523804e-01
7.879374921321868896e-02,1.505587846040725708e-01,1.791879832744598389e-01
7.882043719291687012e-02,1.505832970142364502e-01,1.792099475860595703e-01
7.883100211620330811e-02,1.505920886993408203e-01,1.792308837175369263e-01
7.884705066680908203e-02,1.506080329418182373e-01,1.792336106300354004e-01
7.884321361780166626e-02,1.506178528070449829e-01,1.792358011007308960e-01
7.882861793041229248e-02,1.506375372409820557e-01,1.792302280664443970e-01
7.883138954639434814e-02,1.506441682577133179e-01,1.792339384555816650e-01
7.883565127849578857e-02,1.506732404232025146e-01,1.792272031307220459e-01
7.833513617515563965e-02,1.503365039825439453e-01,1.788709461688995361e-01
7.847914099693298340e-02,1.505154669284820557e-01,1.789700388908386230e-01
7.848234474658966064e-02,1.505612581968307495e-01,1.789594292640686035e-01
7.842918485403060913e-02,1.504562944173812866e-01,1.789003312587738037e-01
7.844810187816619873e-02,1.505120545625686646e-01,1.788797527551651001e-01
7.860369235277175903e-02,1.503623574972152710e-01,1.790141165256500244e-01
7.861465215682983398e-02,1.503563523292541504e-01,1.790251433849334717e-01
7.860506325960159302e-02,1.503701508045196533e-01,1.790059357881546021e-01
7.860823720693588257e-02,1.503867506980895996e-01,1.789881885051727295e-01
7.864286005496978760e-02,1.503875553607940674e-01,1.789954304695129395e-01
7.858462631702423096e-02,1.506658792495727539e-01,1.788544654846191406e-01
7.861419022083282471e-02,1.505683660507202148e-01,1.789245307445526123e-01
7.863900065422058105e-02,1.503843069076538086e-01,1.789966821670532227e-01
7.862660288810729980e-02,1.503669321537017822e-01,1.790118217468261719e-01
7.862098515033721924e-02,1.503532975912094116e-01,1.790079176425933838e-01
7.863793522119522095e-02,1.503647565841674805e-01,1.790139675140380859e-01
7.861754298210144043e-02,1.503701657056808472e-01,1.789986193180084229e-01
