6.725202500820159912e-02,1.984203755855560303e-01,2.021494805812835693e-01
6.725332140922546387e-02,1.983488500118255615e-01,2.022333145141601562e-01
6.694751977920532227e-02,1.993198990821838379e-01,2.011319696903228760e-01
6.692800670862197876e-02,1.992964595556259155e-01,2.011602222919464111e-01
6.686741858720779419e-02,1.993191391229629517e-01,2.011361718177795410e-01
6.684987246990203857e-02,1.993443369865417480e-01,2.011209130287170410e-01
6.671534478664398193e-02,1.993067562580108643e-01,2.011651992797851562e-01
6.673868745565414429e-02,1.993009150028228760e-01,2.012100070714950562e-01
6.673393398523330688e-02,1.993146687746047974e-01,2.012321799993515015e-01
6.671126931905746460e-02,1.994028836488723755e-01,2.012534737586975098e-01
6.669172644615173340e-02,1.993774175643920898e-01,2.012978792190551758e-01
6.673219054937362671e-02,1.992786228656768799e-01,2.013186663389205933e-01
6.675134599208831787e-02,1.992518752813339233e-01,2.013757228851318359e-01
6.671878695487976074e-02,1.992665678262710571e-01,2.015580832958221436e-01
6.695296615362167358e-02,1.992462128400802612e-01,2.014769017696380615e-01
6.710834801197052002e-02,1.992984265089035034e-01,2.012289017438888550e-01
6.700377166271209717e-02,1.992608457803726196e-01,2.013270556926727295e-01
6.698398292064666748e-02,1.992295682430267334e-01,2.014288306236267090e-01
6.701359152793884277e-02,1.993308663368225098e-01,2.014233469963073730e-01
6.700054556131362915e-02,1.992690116167068481e-01,2.013919949531555176e-01
6.696656346321105957e-02,1.992328763008117676e-01,2.015447020530700684e-01
6.705188006162643433e-02,1.993160098791122437e-01,2.013393938541412354e-01
6.708542257547378540e-02,1.993139684200286865e-01,2.012973129749298096e-01
6.713061034679412842e-02,1.993039250373840332e-01,2.013706564903259277e-01
6.717026978731155396e-02,1.993020474910736084e-01,2.014153450727462769e-01
6.711227446794509888e-02,1.993234753608703613e-01,2.013952881097793579e-01
6.710060685873031616e-02,1.993078589439392090e-01,2.014333009719848633e-01
6.710883975028991699e-02,1.992936581373214722e-01,2.014675140380859375e-01
6.714303046464920044e-02,1.993035674095153809e-01,2.014707922935485840e-01
6.737035512924194336e-02,1.982635557651519775e-01,2.025284171104431152e-01
6.706245243549346924e-02,1.993684768676757812e-01,2.015129774808883667e-01
6.703180819749832153e-02,1.993718743324279785e-01,2.015349268913269043e-01
6.697762012481689453e-02,1.992952525615692139e-01,2.015333771705627441e-01
6.692071259021759033e-02,1.992928087711334229e-01,2.015511989593505859e-01
6.691630184650421143e-02,1.992922872304916382e-01,2.015760540962219238e-01
6.690122187137603760e-02,1.993128657341003418e-01,2.015929222106933594e-01
6.709409505128860474e-02,1.983432024717330933e-01,2.027024775743484497e-01
6.703700870275497437e-02,1.983117759227752686e-01,2.026840746402740479e-01
