-1.681999999999999884e-01,-2.019999999999999921e-02,3.104999999999999982e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.681999999999999884e-01,-2.019999999999999921e-02,3.104999999999999982e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.681999999999999884e-01,-2.019999999999999921e-02,3.104999999999999982e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
-1.678999999999999937e-01,-1.990000000000000102e-02,3.106999999999999762e-01
