Format Version,1.23,Take Name,ear2ear_shake_30_9_2024,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-30 11.25.58.006 AM,Total Frames in Take,384,Total Exported Frames,384,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
94,1.566667,0.512684,-0.290844,0.749888,0.300388,37.854134,151.470215,91.941940,0.329552,-52.148899,268.036804,54.391098,0.939579,-106.517601,213.960022,99.882912,0.910765,-72.143730,253.499680,78.557030,0.884220,-79.587891,235.480835,51.098663,0.810323,-62.352425,268.134369,110.282654,0.920923,37.994827,151.402725,91.994644,0.000000,-0.009694,-0.049995,0.089901,-0.994648,128.565857,176.654327,145.644897,0.197514,74.367989,235.654480,186.915100,0.907729,45.686707,208.147461,199.539017,0.915048,237.898315,124.345337,114.912430,0.945064,39.376156,156.633469,69.655525,0.843189,208.667877,164.179901,186.256195,0.886986,199.579483,224.927414,168.101349,0.855983,204.353302,99.534294,64.257759,0.803687,21.402948,188.182281,126.997101,0.938491,125.759987,188.284363,194.169617,0.979871,74.318176,235.571640,187.260086,45.723625,207.813660,199.634491,237.818481,124.292374,114.703423,39.831223,157.060410,69.373566,208.694366,164.538193,185.989090,199.362350,225.407974,168.248810,204.001251,98.804337,64.449471,21.624292,188.054138,126.934067,125.714165,188.336151,194.213638,-52.386715,268.178162,54.476440,-106.585899,214.216995,100.124619,-72.488930,253.695313,78.834839,-79.117325,235.148453,50.484810,-62.163605,267.867096,110.280800,,,
95,1.583333,0.511686,-0.289206,0.747807,0.308743,39.328552,152.457397,91.616814,0.345319,-49.436806,269.763306,53.427460,0.927621,-104.186203,216.856873,99.829765,0.910166,-69.455322,255.732986,77.871750,0.878910,-77.306343,237.526428,50.651543,0.789537,-59.272274,270.570221,109.379227,0.918189,39.468723,152.388672,91.669319,0.000000,-0.010332,-0.049693,0.094282,-0.994251,130.193420,176.752075,145.240250,0.203345,76.495743,236.197723,186.524994,0.910431,47.564453,208.936005,199.110443,0.912715,239.076523,123.500740,114.530846,0.942520,40.875038,157.581329,69.182816,0.828815,210.157684,163.536957,185.888733,0.888081,201.618469,224.376740,167.776306,0.863109,205.343185,99.027344,63.837029,0.791802,23.147911,189.243317,126.538605,0.934147,127.461868,188.368637,193.772430,0.979506,76.437744,236.099472,186.868805,47.601585,208.591019,199.194061,239.007248,123.423088,114.336365,41.384609,158.070755,68.930428,210.181183,163.902664,185.589005,201.398483,224.890854,167.889404,204.994324,98.261826,64.048454,23.333353,189.104401,126.501602,127.392632,188.403259,193.809830,-49.679531,269.923981,53.531193,-104.252052,217.130463,100.077095,-69.800537,255.941711,78.148483,-76.818565,237.138977,49.988350,-59.084042,270.297058,109.384010,,,
96,1.600000,0.509567,-0.287010,0.746938,0.316307,40.901512,153.421097,91.792702,0.247245,-46.724609,271.223816,52.517155,0.922743,-101.879059,219.466248,99.728394,0.906336,-66.807487,257.701233,77.193680,0.877697,-74.950516,239.260681,50.217876,0.772530,-56.353905,272.798248,108.488441,0.917056,41.041119,153.351486,91.845543,0.000000,-0.010754,-0.049395,0.098705,-0.993832,131.868912,176.842834,144.794098,0.198485,78.681374,236.750778,186.070999,0.909436,49.501183,209.743881,198.631165,0.910772,240.289200,122.632843,114.124504,0.944856,42.424290,158.496490,68.681664,0.812430,211.690002,162.900482,185.481018,0.881637,203.703827,223.820389,167.385590,0.857366,206.366333,98.479187,63.403778,0.783144,24.949268,190.295288,126.039146,0.941338,129.214783,188.466293,193.328918,0.978509,78.636131,236.656540,186.428665,49.550320,209.407700,198.751526,240.220947,122.558357,113.938995,42.865913,158.939407,68.327751,211.735733,163.270889,185.187485,203.485550,224.321518,167.524307,206.003693,97.732147,63.616199,25.152168,190.151093,126.003548,129.161240,188.530304,193.373413,-47.029961,271.509308,52.610615,-101.998726,219.767075,99.881744,-66.987221,257.896027,77.319618,-74.548691,238.772293,49.801178,-56.150913,272.505524,108.532402,,,
97,1.616667,0.509424,-0.285836,0.744902,0.322346,42.544319,154.436081,91.213554,0.247696,-44.235455,272.771362,51.660740,0.892911,-99.573357,221.846573,99.557976,0.910441,-64.290611,259.602539,76.550232,0.926635,-72.766869,241.054749,49.751194,0.810655,-53.508282,274.815155,107.677040,0.910271,42.683601,154.365540,91.266029,0.000000,-0.010927,-0.049150,0.103244,-0.993381,133.626999,176.939102,144.289398,0.206680,80.973206,237.336304,185.537613,0.906838,51.542839,210.598862,198.090546,0.909891,241.559235,121.736725,113.668640,0.947192,44.047318,159.399292,68.145691,0.820338,213.302048,162.274277,185.008575,0.881295,205.879395,223.261917,166.901474,0.859020,207.436386,97.886497,62.938496,0.785713,26.841766,191.364716,125.492004,0.937139,131.060776,188.593384,192.821579,0.976356,80.959518,237.284485,185.871368,51.606289,210.254486,198.203934,241.496887,121.671043,113.484520,44.479744,159.840210,67.802727,213.340195,162.634369,184.734131,205.663528,223.782867,167.048019,207.068848,97.169250,63.150501,27.046772,191.200043,125.475746,130.976028,188.605240,192.836655,-44.545769,273.061829,51.762779,-99.680603,222.167480,99.724304,-64.458054,259.751221,76.671570,-72.360352,240.596161,49.338905,-53.329792,274.513550,107.699715,,,
98,1.633333,0.508711,-0.284677,0.743337,0.328057,44.102123,155.392960,90.798508,0.235928,-41.821518,274.200500,50.794930,0.890656,-97.382072,224.103363,99.303307,0.910314,-61.876774,261.384735,75.867935,0.932960,-70.637131,242.722305,49.240368,0.813182,-50.819786,276.722565,106.836494,0.913510,44.241024,155.321579,90.850853,0.000000,-0.011070,-0.049073,0.107907,-0.992887,135.454254,177.016586,143.770538,0.206108,83.368179,237.912506,185.006271,0.915011,53.687870,211.454590,197.563049,0.907559,242.864761,120.798561,113.163101,0.945414,45.716286,160.304398,67.627083,0.818804,214.986969,161.612152,184.494888,0.884078,208.137360,222.663544,166.376663,0.859956,208.521164,97.260460,62.436134,0.790987,28.809660,192.440079,124.967155,0.935407,132.996017,188.703110,192.300552,0.979017,83.353416,237.869156,185.343140,53.720131,211.107040,197.685074,242.796982,120.729027,112.967529,46.175468,160.742996,67.277672,215.029541,161.991699,184.231934,207.921768,223.164337,166.505219,208.155701,96.536438,62.639118,29.011024,192.278397,124.959511,132.918640,188.719330,192.328720,-42.114216,274.514008,50.880531,-97.519623,224.394135,99.462151,-62.057404,261.532959,75.999496,-70.238022,242.241531,48.830502,-50.608162,276.450958,106.870308,,,
99,1.650000,0.507658,-0.283645,0.742360,0.332762,45.594101,156.483383,90.437355,0.224506,-39.586750,275.645599,49.903809,0.894921,-95.368950,226.263199,98.888313,0.913835,-59.662994,263.136322,75.114449,0.932498,-68.631737,244.366180,48.632385,0.818637,-48.409317,278.593536,105.952530,0.916005,45.732628,156.411346,90.489777,0.000000,-0.011512,-0.049060,0.112581,-0.992364,137.291183,177.058136,143.324066,0.201109,85.783478,238.425262,184.587723,0.918246,55.855186,212.243286,197.134247,0.912728,244.165329,119.841965,112.688705,0.944302,47.397057,161.226242,67.176682,0.822627,216.676270,160.886322,184.038956,0.885739,210.402603,222.007385,165.947098,0.856379,209.599487,96.650772,61.952896,0.797885,30.796289,193.495514,124.531105,0.933710,134.944901,188.746536,191.859161,0.980263,85.763191,238.383255,184.911392,55.881943,211.915359,197.250885,244.096664,119.770958,112.488998,47.852924,161.647110,66.832550,216.716812,161.244644,183.758148,210.194977,222.519806,166.103104,209.236679,95.955276,62.148479,30.996506,193.321854,124.523285,134.879440,188.762466,191.900314,-39.896954,275.917938,49.983101,-95.499969,226.544159,99.038963,-59.826363,263.301117,75.252533,-68.227592,243.916397,48.231625,-48.209236,278.325623,105.985062,,,
100,1.666667,0.507583,-0.281911,0.742793,0.333383,47.453014,158.360870,89.850624,0.196384,-37.895741,277.288330,48.982037,0.912118,-93.577538,228.017365,98.192482,0.941969,-57.934299,264.845642,74.255524,0.920957,-66.907974,245.973236,47.847912,0.845226,-46.667976,280.422852,105.028542,0.924973,47.591671,158.289169,89.903168,0.000000,-0.012016,-0.049284,0.116842,-0.991854,139.065399,177.032471,142.949295,0.199987,88.107986,238.814377,184.277176,0.921833,57.961205,212.883118,196.821274,0.910393,245.428040,118.917503,112.225708,0.943429,49.001961,162.024841,66.835083,0.825028,218.327576,160.151016,183.615540,0.892849,212.572128,221.335541,165.565964,0.851825,210.639526,96.057762,61.491676,0.802873,32.707146,194.398865,124.218208,0.934030,136.843033,188.709290,191.493011,0.974647,88.069389,238.786346,184.586182,57.991402,212.547440,196.943253,245.359024,118.833092,112.027428,49.440742,162.451614,66.495697,218.371262,160.482864,183.347824,212.387009,221.881714,165.702789,210.303207,95.368286,61.674038,32.904861,194.224167,124.213577,136.761642,188.716858,191.553024,-38.187469,277.462646,49.071918,-93.685715,228.220642,98.221924,-58.102955,265.056061,74.420601,-66.588470,245.549652,47.528908,-46.419216,280.258575,105.062943,,,
101,1.683333,0.505950,-0.278965,0.745843,0.331528,49.054169,160.872620,90.115234,0.199837,-36.917156,278.993011,48.223839,0.918954,-92.487106,229.601395,97.439804,0.935808,-56.986668,266.546692,73.470993,0.928546,-65.708733,247.473724,47.123253,0.845738,-45.969597,282.363434,104.212074,0.928432,49.193069,160.802155,90.168793,0.000000,-0.012726,-0.049476,0.120551,-0.991392,140.632309,177.034882,142.589523,0.189881,90.155991,239.153381,184.003159,0.916195,59.819096,213.436111,196.529541,0.907444,246.543579,118.154305,111.764542,0.945693,50.432049,162.789627,66.490837,0.822944,219.779190,159.512283,183.209122,0.883207,214.478485,220.758209,165.228683,0.857550,211.566330,95.612991,61.017818,0.803225,34.401402,195.222382,123.915192,0.934283,138.514755,188.674759,191.146790,0.978096,90.129509,239.120499,184.335709,59.822266,213.091232,196.664108,246.483475,118.049026,111.584274,50.848930,163.240692,66.138222,219.832458,159.875473,182.920151,214.290039,221.279922,165.359070,211.245697,94.918831,61.204609,34.584251,195.034439,123.896744,138.454132,188.703934,191.202927,-37.173061,279.189758,48.253746,-92.570671,229.835175,97.505371,-57.102417,266.766113,73.612961,-65.422913,247.036133,46.795288,-45.800316,282.151093,104.302666,,,
102,1.700000,0.504940,-0.278621,0.746380,0.332149,50.047798,162.776627,89.827599,0.261719,-35.768673,280.875610,47.560043,0.928540,-91.450050,231.631577,96.797935,0.946012,-55.885204,268.498352,72.803703,0.866449,-64.583374,249.376663,46.483418,0.830277,-44.901096,284.371368,103.527603,0.909890,50.186562,162.706146,89.881508,0.000000,-0.013410,-0.049591,0.123794,-0.990977,142.016617,176.981781,142.260239,0.188779,91.958572,239.387238,183.750076,0.918962,61.455040,213.857147,196.254578,0.911391,247.531677,117.437210,111.352020,0.948786,51.710480,163.413422,66.163383,0.823768,221.053635,158.893997,182.846024,0.888096,216.153656,220.192856,164.932327,0.861696,212.397278,95.181572,60.587765,0.805935,35.904541,195.889465,123.625565,0.935461,139.984726,188.583176,190.830383,0.975600,91.933159,239.355698,184.071686,61.470161,213.522507,196.370407,247.474518,117.349174,111.176094,52.134747,163.859192,65.819565,221.106171,159.235626,182.561600,215.966599,220.695526,165.067886,212.074890,94.498062,60.765148,36.067402,195.689194,123.621918,139.921997,188.631165,190.887726,-35.973202,281.062561,47.630238,-91.527245,231.832336,96.817192,-56.240288,268.790649,73.075470,-64.243874,248.899261,46.140270,-44.603661,284.168579,103.509491,,,
103,1.716667,0.503313,-0.278019,0.747373,0.332889,51.087860,164.786835,89.691910,0.200685,-34.529289,282.809967,46.812664,0.925698,-90.376167,233.768982,96.065742,0.947979,-54.721062,270.530518,72.044006,0.918504,-63.364639,251.329010,45.763855,0.853330,-43.805519,286.496094,102.744347,0.931424,51.226429,164.716431,89.746407,0.000000,-0.014004,-0.048982,0.126958,-0.990599,143.144867,176.998001,141.894638,0.191265,93.438515,239.694717,183.368210,0.918557,62.755802,214.352600,195.816635,0.906664,248.312393,116.797379,111.072975,0.948457,52.847267,164.066223,65.676918,0.822143,222.013580,158.372421,182.564453,0.880186,217.530533,219.714417,164.689301,0.862435,213.098114,94.804962,60.249367,0.790336,37.179836,196.602051,123.143188,0.939533,141.127731,188.577332,190.470657,0.977450,93.397202,239.655807,183.688995,62.778175,214.003326,195.946594,248.259506,116.735542,110.883545,53.284321,164.505844,65.327843,222.076294,158.747833,182.273224,217.330215,220.210312,164.818710,212.742981,94.073616,60.455185,37.364822,196.447006,123.127678,141.064407,188.590973,190.533417,-34.756321,282.976501,46.907818,-90.459763,233.953598,96.112961,-54.903622,270.751251,72.199638,-63.090733,250.920868,45.443562,-43.586506,286.332428,102.766426,,,
104,1.733333,0.500823,-0.276579,0.746633,0.339440,51.652111,166.355789,89.747673,0.213764,-32.827026,284.814453,45.824921,0.926449,-89.089211,236.841461,95.653824,0.956087,-53.100861,272.994690,71.209564,0.917080,-61.984085,253.621094,45.136402,0.856422,-41.971424,289.153503,101.731453,0.926842,51.790047,166.284531,89.802658,0.000000,-0.014306,-0.048603,0.129473,-0.990288,144.187607,176.934082,141.484818,0.186059,94.771614,239.872711,182.938965,0.919520,63.950947,214.684219,195.358353,0.909989,249.069016,116.205734,110.723495,0.952301,53.880661,164.483185,65.198105,0.817094,222.930664,157.895676,182.206924,0.884613,218.773651,219.264420,164.344849,0.859734,213.779968,94.406631,59.868469,0.789659,38.337627,197.083450,122.661636,0.934717,142.194244,188.510803,190.062439,0.979498,94.734322,239.828934,183.255707,63.966846,214.346115,195.481079,249.022339,116.141747,110.549919,54.308708,164.964920,64.851700,222.991806,158.250443,181.918091,218.596069,219.782181,164.468094,213.431061,93.668907,60.073204,38.502567,196.880997,122.661392,142.128448,188.529648,190.107635,-33.029133,284.990753,45.945854,-89.205078,236.971481,95.676636,-53.307034,273.185333,71.386086,-61.739384,253.210754,44.817699,-41.691902,289.066925,101.730125,,,
105,1.750000,0.497703,-0.273678,0.747326,0.344813,52.526546,168.410599,90.167610,0.213640,-31.179432,286.859497,44.763401,0.919054,-87.764801,239.858124,95.149147,0.953814,-51.537643,275.480133,70.281364,0.914911,-60.534481,255.846466,44.442772,0.853029,-40.316788,291.939392,100.608650,0.920366,52.664005,168.339142,90.223526,0.000000,-0.014419,-0.047624,0.132065,-0.989991,145.089218,176.935760,141.018021,0.178897,95.927078,240.144394,182.363052,0.920750,64.951515,215.121445,194.731644,0.909152,249.707611,115.649254,110.468719,0.951009,54.860577,164.937836,64.566261,0.824516,223.655197,157.495636,181.892090,0.886010,219.853699,218.880402,164.005859,0.866648,214.399506,94.021530,59.553787,0.804802,39.381763,197.635193,121.991966,0.937360,143.066086,188.536270,189.588730,0.981628,95.881264,240.111221,182.674957,64.952568,214.782715,194.863220,249.663986,115.571251,110.294327,55.282120,165.384354,64.226204,223.714783,157.841049,181.600479,219.673615,219.364746,164.138153,214.071808,93.340240,59.748974,39.549141,197.448792,121.996422,143.013779,188.577682,189.619522,-31.406872,287.042450,44.903561,-87.889824,239.993622,95.161026,-51.758076,275.679840,70.446808,-60.266300,255.420593,44.138935,-40.012154,291.847290,100.595032,,,
106,1.766667,0.495211,-0.271257,0.747784,0.349292,53.404251,170.519699,90.350151,0.249785,-29.667198,288.951233,43.750908,0.919054,-86.504196,242.760849,94.601326,0.953814,-50.086685,277.937500,69.380104,0.914911,-59.187225,258.093506,43.739262,0.853029,-38.779243,294.640503,99.541504,0.920366,53.541321,170.448059,90.406792,0.000000,-0.014634,-0.046866,0.134173,-0.989741,145.796295,176.967728,140.530289,0.179662,96.844452,240.385071,181.805130,0.920750,65.743866,215.494644,194.127258,0.909152,250.196152,115.234718,110.132843,0.951009,55.629723,165.358429,63.945427,0.824516,224.218063,157.190201,181.519257,0.886010,220.705750,218.591217,163.629593,0.866648,214.870773,93.759834,59.165245,0.804802,40.206543,198.120102,121.349434,0.937360,143.751373,188.575409,189.098373,0.981628,96.810463,240.323151,182.107269,65.757805,215.110336,194.233826,250.177414,115.143639,109.966415,56.070332,165.739807,63.595043,224.292130,157.527893,181.235611,220.520248,219.115845,163.755569,214.563171,93.066475,59.347347,40.287914,198.081528,121.399948,143.687119,188.600967,189.131485,-29.801130,289.074402,43.876431,-86.560539,242.884827,94.602455,-50.572842,278.251099,69.584938,-58.879951,257.656891,43.421253,-38.410263,294.516541,99.527893,,,
107,1.783333,0.494108,-0.268266,0.748368,0.351903,54.883545,172.940857,90.277237,0.237332,-28.114115,291.083252,42.820499,0.944736,-84.937782,245.373367,94.117996,0.965954,-48.513065,280.301941,68.564590,0.846569,-57.668907,260.260071,43.097923,0.844644,-37.148098,297.237213,98.574463,0.902627,55.020607,172.869537,90.334290,0.000000,-0.014590,-0.045832,0.135712,-0.989580,146.318039,176.957993,140.108505,0.168688,97.482689,240.548569,181.254654,0.922430,66.280380,215.761459,193.527756,0.900235,250.584778,114.884468,109.948524,0.952339,56.267181,165.590866,63.351357,0.830008,224.596649,156.956985,181.262375,0.888204,221.311111,218.359528,163.334991,0.857366,215.293350,93.493904,58.921963,0.804981,40.832848,198.429611,120.708305,0.974186,144.213348,188.596664,188.666626,0.980832,97.422188,240.479492,181.551849,66.268417,215.381470,193.633392,250.544342,114.809608,109.755951,56.712425,165.951202,62.999962,224.664932,157.322388,180.954987,221.250793,218.889404,163.522522,214.962234,92.772095,59.110115,40.899136,198.388596,120.751534,144.135559,188.622681,188.697617,-28.412914,291.202972,42.982250,-85.078934,245.510635,94.201027,-48.728886,280.592041,68.658386,-57.310211,259.854645,42.735649,-36.851349,297.095581,98.597855,,,
108,1.800000,0.493411,-0.266088,0.747529,0.356290,56.066166,175.001083,89.943619,0.231959,-26.471216,293.223969,41.888329,0.909941,-83.349449,248.213715,93.741005,0.946586,-46.832504,282.749451,67.788437,0.906615,-56.189690,262.563660,42.509357,0.837158,-35.266106,299.851593,97.626228,0.917580,56.203056,174.929474,90.000710,0.000000,-0.014875,-0.044882,0.137068,-0.989433,146.767349,176.945938,139.769165,0.162166,98.030502,240.664307,180.834335,0.922238,66.736168,215.961670,193.043304,0.901357,250.918564,114.588646,109.795959,0.947367,56.831604,165.843109,62.838547,0.832004,224.911606,156.720016,181.068192,0.879411,221.830734,218.134766,163.146225,0.858674,215.665115,93.305595,58.698246,0.795971,41.379318,198.714020,120.172249,0.977714,144.602539,188.581451,188.325409,0.978081,97.954971,240.604248,181.128296,66.714310,215.587311,193.159760,250.872162,114.510475,109.614456,57.282536,166.202423,62.478924,224.983963,157.087509,180.769226,221.778870,218.657501,163.321548,215.317825,92.611946,58.881203,41.453850,198.656250,120.209000,144.547699,188.595901,188.360062,-26.738289,293.348297,42.025993,-83.502762,248.329620,93.842392,-47.053658,283.036652,67.888603,-55.845467,262.160400,42.130234,-34.968670,299.727478,97.666275,,,
109,1.816667,0.491711,-0.263432,0.747321,0.361020,57.304871,177.196777,89.910774,0.275312,-24.682631,295.399658,40.874931,0.918709,-81.698196,251.210510,93.280136,0.945674,-45.046692,285.290131,66.917534,0.905983,-54.567734,264.911133,41.855549,0.837051,-33.323830,302.617859,96.563507,0.918806,57.441483,177.124969,89.968277,0.000000,-0.015141,-0.043830,0.138494,-0.989277,147.267548,176.925812,139.548035,0.174225,98.630882,240.781570,180.518387,0.922649,67.238998,216.169052,192.658752,0.901836,251.298935,114.268059,109.786026,0.949251,57.461418,166.094254,62.427589,0.830118,225.265594,156.467163,181.008514,0.880189,222.401642,217.892639,163.087418,0.861547,216.090805,93.093750,58.611946,0.800747,41.984886,199.003693,119.732628,0.974702,145.034836,188.562134,188.100998,0.983382,98.563423,240.707413,180.810867,67.234291,215.798157,192.763489,251.245682,114.189041,109.597084,57.920872,166.460541,62.070957,225.329788,156.820374,180.712784,222.316086,218.433563,163.258804,215.742477,92.396172,58.791973,42.078991,198.934326,119.776253,144.976364,188.592560,188.150024,-24.876040,295.520630,41.017063,-81.788025,251.349472,93.329460,-45.563084,285.600311,67.152542,-54.166180,264.481323,41.463856,-32.925823,302.477692,96.528503,,,
110,1.833333,0.491484,-0.261027,0.746168,0.365433,58.828278,179.277527,89.294403,0.238271,-22.785656,297.535278,39.770073,0.932805,-79.772606,254.036331,92.780357,0.956833,-43.074490,287.726807,65.985916,0.838347,-52.822693,267.210785,41.123867,0.823328,-31.117947,305.214539,95.444031,0.894146,58.964802,179.205429,89.351791,0.000000,-0.015727,-0.042894,0.140071,-0.989087,147.821274,176.880875,139.458801,0.175260,99.312698,240.863235,180.383530,0.922703,67.817337,216.343704,192.443771,0.903641,251.706207,113.907753,109.851227,0.947099,58.130966,166.400482,62.155262,0.828162,225.671387,156.136932,181.055374,0.883722,223.042160,217.585068,163.176025,0.856546,216.529282,92.887222,58.592358,0.799947,42.649799,199.316315,119.455383,0.968801,145.531708,188.487320,188.016281,0.979467,99.251831,240.819244,180.697571,67.812256,215.974060,192.561020,251.678879,113.819687,109.672112,58.582577,166.811691,61.774632,225.768860,156.485748,180.759583,222.902695,218.111221,163.308243,216.191925,92.176125,58.795441,42.740532,199.217636,119.512398,145.459976,188.508591,188.049164,-23.051331,297.663055,39.936771,-79.919891,254.153397,92.879814,-43.288002,287.997192,66.084122,-52.491898,266.814392,40.749500,-30.822271,305.095734,95.454163,,,
111,1.850000,0.492707,-0.259411,0.745232,0.366844,60.679573,181.529068,88.345688,0.237069,-21.098520,299.713318,38.916710,0.915326,-77.861862,256.374908,92.297127,0.946789,-41.270329,289.979706,65.250519,0.910435,-51.145817,269.409241,40.483864,0.840568,-29.166761,307.531677,94.610199,0.920308,60.816322,181.457047,88.402603,0.000000,-0.017070,-0.041901,0.141379,-0.988921,148.273056,176.864044,139.435440,0.180005,99.848900,240.888153,180.394821,0.919276,68.258018,216.429077,192.327347,0.903044,252.050095,113.669365,109.921806,0.949636,58.731102,166.808731,61.903790,0.820083,225.969818,155.809174,181.162231,0.883094,223.552231,217.304810,163.416809,0.859966,216.932297,92.863167,58.535114,0.796790,43.210365,199.637421,119.243164,0.963584,145.904648,188.366608,188.013840,0.979566,99.782524,240.812027,180.701904,68.260323,216.053329,192.493210,252.022659,113.545128,109.798996,59.297371,167.591278,61.172337,226.065994,156.188156,180.875275,223.396881,217.817902,163.483932,216.581268,92.021782,58.829559,43.256477,199.435394,119.386353,145.863113,188.382401,188.076874,-21.368444,299.826813,39.073837,-77.997955,256.497955,92.389557,-41.494923,290.261688,65.357086,-50.811642,269.010254,40.102615,-28.870216,307.411987,94.635323,,,
112,1.866667,0.493967,-0.258110,0.744106,0.368350,62.609001,183.727905,87.306725,0.235021,-19.268087,301.910461,38.037952,0.916919,-75.827507,258.738922,91.768875,0.948636,-39.326229,292.250214,64.485359,0.906018,-49.341866,271.643738,39.805107,0.838717,-27.064257,309.844513,93.753830,0.919810,62.745937,183.655823,87.363129,0.000000,-0.017923,-0.041141,0.142338,-0.988800,148.574783,176.786392,139.491409,0.184353,100.210846,240.851517,180.457840,0.919185,68.550163,216.439987,192.302444,0.897316,252.273621,113.422386,110.065964,0.955792,59.144772,167.020935,61.793655,0.697091,226.157547,155.515717,181.320786,0.878751,223.894882,217.040802,163.657196,0.864933,217.201263,92.759155,58.590614,0.760494,43.593010,199.801102,119.152390,0.937031,146.146988,188.226013,188.081741,0.980724,100.131958,240.780594,180.759995,68.557968,216.063766,192.462540,252.253387,113.298347,109.948639,59.730412,167.847397,61.031879,226.258499,155.872025,181.045761,223.745453,217.540115,163.726425,216.847214,91.935440,58.864086,43.641106,199.573837,119.299744,146.094025,188.268448,188.158798,-19.545158,302.042694,38.185204,-75.971321,258.873199,91.864166,-39.540024,292.522644,64.607613,-49.000721,271.233643,39.420044,-26.770599,309.715820,93.774048,,,
113,1.883333,0.494633,-0.256231,0.742538,0.371916,64.566254,185.636261,86.285545,0.230613,-17.091423,303.919647,36.894737,0.915262,-73.522392,261.259888,91.166740,0.945979,-37.037319,294.477814,63.505367,0.909694,-47.282757,273.790985,38.987148,0.835982,-24.531900,312.165863,92.613922,0.920305,64.703201,185.563889,86.341530,0.000000,-0.018594,-0.040283,0.143126,-0.988709,148.766754,176.728104,139.510391,0.187031,100.434006,240.832123,180.452728,0.917199,68.710747,216.461502,192.213730,0.899152,252.414017,113.220947,110.212173,0.955527,59.464706,167.191345,61.637299,0.699104,226.236252,155.285172,181.461533,0.883184,224.109024,216.831924,163.856750,0.859387,217.402649,92.668861,58.650890,0.761533,43.861420,199.938934,119.000618,0.933341,146.268005,188.122208,188.107819,0.977977,100.352577,240.752930,180.763855,68.725159,216.091232,192.373169,252.391098,113.089935,110.094040,60.028633,167.971008,60.914307,226.337585,155.644730,181.180847,223.951721,217.367676,163.924377,217.042206,91.829178,58.924530,43.922150,199.724243,119.146606,146.216522,188.151199,188.173157,-17.360682,304.053986,37.050751,-73.654587,261.400665,91.263672,-37.253094,294.748962,63.607380,-46.955540,273.373688,38.600845,-24.242050,312.036896,92.645187,,,
114,1.900000,0.494640,-0.253915,0.741177,0.376185,66.600296,187.449036,85.402191,0.268552,-14.720045,305.799530,35.617134,0.932720,-71.077751,263.804779,90.480698,0.953203,-34.572392,296.644135,62.397289,0.849060,-45.051365,275.839813,38.078018,0.825576,-21.824352,314.470184,91.315750,0.900224,66.737167,187.376343,85.457962,0.000000,-0.019138,-0.039473,0.143618,-0.988660,148.861481,176.695465,139.452057,0.187773,100.525696,240.817841,180.362076,0.919331,68.756226,216.471466,192.048340,0.900208,252.492065,113.101852,110.282631,0.957324,59.684738,167.316132,61.416382,0.688051,226.235245,155.136566,181.520309,0.881444,224.203827,216.699692,163.961456,0.865571,217.548523,92.628418,58.644093,0.762969,44.016586,200.034164,118.778931,0.932665,146.290436,188.053146,188.054230,0.977703,100.445518,240.741806,180.665237,68.774063,216.107697,192.211716,252.459473,112.984711,110.162827,60.278545,168.112549,60.661316,226.342148,155.506699,181.243790,224.036285,217.205475,164.033905,217.181320,91.799271,58.920902,44.079258,199.818085,118.927002,146.238663,188.070480,188.124756,-14.931499,305.908356,35.743076,-71.156502,263.963257,90.541672,-35.067066,296.909271,62.619755,-44.642174,275.441498,37.677120,-21.448639,314.335846,91.307144,,,
