,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1024,Unlabeled 1024,Unlabeled 1024,Unlabeled 1025,Unlabeled 1025,Unlabeled 1025,Unlabeled 1026,Unlabeled 1026,Unlabeled 1026,Unlabeled 1027,Unlabeled 1027,Unlabeled 1027,Unlabeled 1028,Unlabeled 1028,Unlabeled 1028,Unlabeled 1029,Unlabeled 1029,Unlabeled 1029,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1031,Unlabeled 1031,Unlabeled 1031,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032,Unlabeled 1033,Unlabeled 1033,Unlabeled 1033,Unlabeled 1034,Unlabeled 1034,Unlabeled 1034,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035
,ID,"C3560","C3560","C3560","C3580","C3580","C3580","C35F0","C35F0","C35F0","C3600","C3600","C3600","C3610","C3610","C3610","C3620","C3620","C3620","C3630","C3630","C3630","C3640","C3640","C3640","C3650","C3650","C3650","C3660","C3660","C3660","C3670","C3670","C3670","C3680","C3680","C3680"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,0.516667,112.472946,146.306137,20.461126,58.206970,150.715836,18.679867,2.639401,152.666473,92.071266,159.702667,160.756592,97.425186,15.585920,151.524841,54.678013,150.753098,152.361603,58.877331,84.534874,153.436417,14.440891,14.252459,180.074265,162.112015,51.086716,197.424606,192.643082,80.501434,196.435272,199.175568,105.988029,199.797485,193.503296,147.731445,178.014771,157.695175
32,0.533333,112.475891,146.288788,20.465269,58.202061,150.720566,18.678709,2.637006,152.665588,92.070168,159.704193,160.758591,97.421066,15.587808,151.519974,54.678471,150.762329,152.338318,58.889870,84.551094,153.450562,14.447372,14.252254,180.078827,162.111328,51.083614,197.428848,192.642624,80.499062,196.441040,199.173386,105.986557,199.794525,193.502457,147.730820,178.016403,157.694946
33,0.550000,112.475243,146.301422,20.458906,58.204262,150.719788,18.676804,2.637531,152.670151,92.068314,159.702164,160.756561,97.424721,15.585222,151.520721,54.675972,150.762329,152.331863,58.888561,84.548203,153.450348,14.444016,14.250287,180.076035,162.108597,51.081688,197.427780,192.640961,80.496544,196.435135,199.174545,105.986557,199.793289,193.501724,147.730408,178.012299,157.693970
34,0.566667,112.475449,146.296585,20.462482,58.202534,150.719635,18.677244,2.637748,152.668152,92.067169,159.702850,160.753998,97.423805,15.585695,151.521515,54.677219,150.764664,152.337067,58.890373,84.550652,153.453171,14.446625,14.249441,180.077728,162.112350,51.082512,197.429672,192.644287,80.495529,196.441895,199.177231,105.986259,199.796158,193.500946,147.727295,178.014481,157.695663
35,0.583333,112.473198,146.295837,20.463079,58.205574,150.719666,18.678774,2.638595,152.671051,92.068192,159.702759,160.757248,97.422791,15.586353,151.521378,54.675869,150.759399,152.333374,58.887890,84.549065,153.454956,14.446835,14.249032,180.081985,162.109055,51.083393,197.428711,192.641891,80.497887,196.440781,199.174789,105.983948,199.792679,193.498993,147.729706,178.016403,157.694550
36,0.600000,112.472267,146.300430,20.462318,58.204403,150.717209,18.678738,2.639896,152.666779,92.069237,159.705551,160.754120,97.423820,15.587148,151.522186,54.674854,150.759903,152.335464,58.885906,84.550392,153.453049,14.446915,14.252209,180.078049,162.113190,51.085232,197.428268,192.644928,80.499329,196.436157,199.172089,105.984032,199.795929,193.503357,147.728882,178.016724,157.696594
37,0.616667,112.474655,146.287979,20.465656,58.204418,150.718781,18.678713,2.634504,152.671265,92.066284,159.703430,160.762222,97.422394,15.585182,151.523407,54.677883,150.762238,152.335754,58.888783,84.548683,153.450592,14.450452,14.249577,180.083664,162.108047,51.083324,197.430344,192.642258,80.494026,196.441467,199.172287,105.984886,199.796722,193.499542,147.727692,178.018005,157.694901
38,0.633333,112.475754,146.294983,20.463392,58.203690,150.716995,18.677702,2.636885,152.666687,92.068420,159.701782,160.759140,97.421593,15.587669,151.518951,54.678566,150.759583,152.336441,58.887157,84.533279,153.436462,14.443498,14.251083,180.078629,162.111343,51.083889,197.429428,192.642105,80.496582,196.436020,199.176727,105.986664,199.794693,193.499832,147.729050,178.013794,157.694000
39,0.650000,112.473511,146.297882,20.460680,58.202267,150.723602,18.676100,2.637526,152.671097,92.069107,159.700150,160.755234,97.421173,15.587991,151.517960,54.679474,150.760483,152.337662,58.885155,84.547874,153.453171,14.447297,14.250564,180.078476,162.110077,51.082954,197.427750,192.643890,80.495605,196.441727,199.176804,105.983574,199.796585,193.504471,147.726501,178.014450,157.694839
40,0.666667,112.473984,146.293365,20.465031,58.206825,150.716675,18.679487,2.640476,152.667953,92.066254,159.700745,160.758621,97.425461,15.583914,151.522980,54.675411,150.763519,152.338058,58.886227,84.548676,153.451141,14.450053,14.249611,180.078400,162.109024,51.081619,197.428345,192.642151,80.495506,196.443085,199.174393,105.985764,199.794891,193.499649,147.728165,178.014450,157.695892
