Format Version,1.23,Take Name,shake_nziz2,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-09 01.45.41.738 PM,Total Frames in Take,583,Total Exported Frames,583,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
183,3.050000,-41.326672,-1.964008,6.177176,59.221348,219.381882,138.713440,0.198278,21.081638,361.049530,164.373688,0.989321,46.673969,369.902313,131.165680,0.909083,90.688576,366.763702,166.976425,0.984077,44.970119,352.419739,218.978867,0.938970,54.367634,366.495117,165.077042,0.958301,59.210827,219.519821,138.731766,0.000000,-4.737060,-5.628884,4.529365,59.213223,171.827179,168.168411,0.595368,65.748062,119.430511,215.224915,0.915310,-13.078004,175.935272,131.616119,0.000000,59.482876,197.566467,166.307236,0.915034,124.699959,194.376495,159.525391,0.830764,65.469917,119.286659,215.354141,,,,59.232868,197.389099,166.454010,125.228088,194.697723,159.249451,,,,,,,21.118681,361.066498,164.360840,46.560753,369.868591,131.509628,90.738754,366.802338,166.969513,44.890705,352.478668,218.755676,54.473110,366.414581,164.976013
184,3.066667,-41.671925,-2.143348,6.170899,59.579266,219.967941,137.527512,0.197354,21.096397,361.710968,162.241852,0.989321,46.751488,370.414856,129.042908,0.909083,90.685349,367.579865,164.977921,0.984077,44.869591,353.457764,216.955475,0.938970,54.369717,367.227203,162.992645,0.958301,59.568424,220.105972,137.544983,0.000000,-5.002143,-5.621515,4.472439,59.600777,172.328232,167.300232,0.590079,66.085617,120.138756,214.593262,0.915310,-12.688004,176.342743,130.732742,0.000000,59.895981,198.058548,165.322479,0.915034,125.109520,194.772919,158.552429,0.830764,65.815216,120.003807,214.716904,,,,59.640923,197.884094,165.469437,125.634987,195.082336,158.281845,,,,,,,21.124165,361.725922,162.224762,46.633381,370.386627,129.376511,90.743530,367.621277,164.960892,44.785625,353.518158,216.727722,54.485825,367.138672,162.920898
185,3.083333,-42.018875,-2.364017,6.223940,60.075794,220.655426,136.378372,0.199589,21.076437,362.419861,160.141907,0.991031,46.778122,371.005249,126.948151,0.911245,90.639572,368.532532,162.998169,0.981648,44.752522,354.577606,214.957993,0.937467,54.329865,368.049194,160.933640,0.959331,60.064465,220.793518,136.394974,0.000000,-5.185543,-5.566709,4.374862,60.005672,172.816391,166.545456,0.601677,66.436089,120.759224,213.991516,0.918373,-12.305305,176.848190,130.023743,0.000000,60.344879,198.540024,164.489395,0.914456,125.547035,195.118164,157.677170,0.833221,66.166420,120.623238,214.116882,,,,60.073235,198.370041,164.637024,126.088318,195.424149,157.404205,,,,,,,21.101923,362.457123,160.117310,46.656120,370.957642,127.287376,90.691139,368.583221,162.992828,44.678211,354.623505,214.732971,54.449162,367.962952,160.849289
186,3.100000,-42.385174,-2.657611,6.248223,60.556610,221.433731,135.307190,0.198806,20.943195,363.199554,158.023758,0.985301,46.729347,371.668884,124.865707,0.913021,90.472466,369.592407,161.084152,0.988526,44.455193,355.797821,212.971558,0.940593,54.172318,368.959106,158.895737,0.959296,60.544704,221.571884,135.322876,0.000000,-5.387449,-5.499568,4.260225,60.342987,173.241867,165.884201,0.574787,66.711441,121.329636,213.497131,0.920309,-11.995401,177.303329,129.420151,0.000000,60.733906,198.957748,163.742096,0.916505,125.922012,195.376785,156.877441,0.836869,66.452553,121.192665,213.622940,,,,60.472458,198.802460,163.880203,126.442329,195.669037,156.613510,,,,,,,20.994331,363.224060,158.008240,46.612019,371.636078,125.191597,90.497810,369.630615,161.082840,44.384754,355.847839,212.750183,54.283615,368.878937,158.807968
187,3.116667,-42.709293,-3.020015,6.322429,61.000004,222.378006,134.227219,0.193016,20.561199,364.061676,155.981445,0.989781,46.428612,372.476532,122.872871,0.911965,90.044022,370.836212,159.267242,0.980110,43.902531,357.097198,211.059021,0.939448,53.756252,370.000153,156.945679,0.963887,60.987320,222.516174,134.242065,0.000000,-5.569543,-5.459373,4.179304,60.758724,173.590500,165.304535,0.585295,67.078056,121.814095,213.071671,0.919199,-11.594288,177.647125,128.868942,0.000000,61.186119,199.299133,163.083954,0.915073,126.365005,195.601639,156.193619,0.834802,66.808395,121.685265,213.194748,,,,60.935722,199.125229,163.233826,126.885101,195.904388,155.920685,,,,,,,20.581448,364.092102,155.963150,46.313194,372.429993,123.202293,90.109711,370.880859,159.262909,43.832672,357.137970,210.830719,53.855576,369.930664,156.867111
188,3.133333,-42.909588,-3.447669,6.478558,61.491528,223.496506,133.016617,0.204002,19.974321,364.968781,154.105545,0.989781,45.902008,373.445923,121.060059,0.911965,89.395164,372.246552,157.617584,0.980110,43.163635,358.369904,209.292252,0.939448,53.122890,371.145416,155.167969,0.963887,61.477810,223.634644,133.030899,0.000000,-5.707927,-5.419385,4.074833,61.231701,173.904068,164.781830,0.592977,67.478729,122.223122,212.661713,0.919199,-11.132449,178.014679,128.374420,0.000000,61.706135,199.606796,162.503357,0.915073,126.874405,195.771652,155.587830,0.834802,67.212746,122.103714,212.778931,,,,61.443119,199.430923,162.657364,127.403351,196.066910,155.316589,,,,,,,20.005028,364.990021,154.074219,45.773315,373.419159,121.404785,89.444862,372.288513,157.612564,43.093761,358.424927,209.058212,53.241081,371.053711,155.093491
189,3.150000,-43.049767,-3.977875,6.732182,62.169937,224.707855,131.781967,0.197580,19.226442,365.834045,152.325958,0.987815,45.196564,374.468597,119.354622,0.907767,88.560966,373.783722,156.077957,0.983691,42.269306,359.606750,207.617050,0.937409,52.310356,372.329712,153.495514,0.958223,62.154850,224.845886,131.795822,0.000000,-5.893411,-5.383180,3.978541,61.695110,174.214905,164.253708,0.607595,67.874969,122.670891,212.289658,0.921442,-10.678668,178.338547,127.866898,0.000000,62.212894,199.909637,161.895905,0.912028,127.371239,195.940536,154.962418,0.834071,67.599907,122.553642,212.407806,,,,61.949795,199.723404,162.058044,127.909424,196.244019,154.682159,,,,,,,19.270159,365.863220,152.306274,45.077080,374.429016,119.679924,88.587860,373.822998,156.078278,42.204372,359.648071,207.394531,52.424179,372.259369,153.412094
190,3.166667,-43.222828,-4.427307,6.908222,62.645763,225.838257,130.577621,0.191870,18.557362,366.699463,150.506073,0.986034,44.581055,375.424622,117.600914,0.910329,87.815422,375.188232,154.482864,0.987999,41.445374,360.826324,205.900131,0.943433,51.586529,373.450287,151.774109,0.961205,62.629581,225.976212,130.590973,0.000000,-6.052472,-5.317430,3.865196,62.213604,174.606171,163.648834,0.579265,68.331497,123.174034,211.812469,0.915433,-10.185580,178.786026,127.319023,0.000000,62.782539,200.293594,161.223923,0.918457,127.925964,196.171051,154.239929,0.833991,68.058853,123.028633,211.950119,,,,62.534027,200.136841,161.365555,128.447098,196.473221,153.960587,,,,,,,18.604950,366.712219,150.479752,44.458244,375.397186,117.936798,87.853203,375.217651,154.479233,41.376682,360.872284,205.689529,51.692703,373.389343,151.678772
191,3.183333,-43.442139,-4.754406,7.102687,63.080528,226.908493,129.373016,0.189058,18.058397,367.565857,148.642883,0.985433,44.086575,376.322144,115.749519,0.913068,87.253479,376.512695,152.710678,0.985210,40.881199,362.065674,204.102127,0.943585,51.041462,374.532471,149.943237,0.954977,63.063442,227.046402,129.385773,0.000000,-6.243447,-5.280942,3.734621,62.658371,174.988052,163.032913,0.585042,68.675697,123.692451,211.354584,0.921647,-9.745211,179.222763,126.718224,0.000000,63.286045,200.666367,160.527588,0.913707,128.416962,196.370605,153.531311,0.835965,68.410515,123.575157,211.473511,,,,63.029030,200.494980,160.681580,128.939178,196.659271,153.258438,,,,,,,18.095583,367.598846,148.612488,43.955677,376.296692,116.070663,87.287659,376.560791,152.715286,40.817734,362.111328,203.890442,51.164459,374.431000,149.859482
192,3.200000,-43.763458,-4.998703,7.208827,63.390820,227.860443,128.232910,0.185733,17.733109,368.432404,146.609756,0.985433,43.783691,377.110413,113.713402,0.913068,86.881790,377.698761,150.750595,0.985210,40.477833,363.349609,202.140839,0.943585,50.683674,375.547516,147.929321,0.954977,63.373119,227.998352,128.244843,0.000000,-6.406013,-5.260271,3.652977,63.077026,175.305069,162.483124,0.579062,69.029839,124.131760,210.942245,0.921647,-9.327747,179.546509,126.171600,0.000000,63.741417,200.975586,159.908173,0.913707,128.864609,196.566437,152.910522,0.835965,68.769295,124.032448,211.049149,,,,63.490734,200.794037,160.069046,129.375793,196.847336,152.642731,,,,,,,17.782274,368.455872,146.595184,43.654789,377.078430,114.042801,86.934860,377.739471,150.744278,40.397945,363.387268,201.926712,50.790295,375.477966,147.834976
193,3.216667,-44.176025,-5.260933,7.262251,63.717739,228.755203,127.185898,0.194226,17.472311,369.280121,144.417252,0.985903,43.576927,377.818817,111.527275,0.911207,86.573662,378.842926,148.672607,0.983204,40.088402,364.689423,200.043671,0.942093,50.391712,376.531647,145.771759,0.960385,63.699478,228.893127,127.196777,0.000000,-6.521207,-5.206822,3.523466,63.511753,175.602646,162.037216,0.562708,69.377495,124.503014,210.584610,0.925342,-8.907415,179.948166,125.766724,0.000000,64.234497,201.266861,159.415482,0.912792,129.342438,196.692551,152.382080,0.839546,69.127861,124.378479,210.707764,,,,63.969425,201.123383,159.553864,129.857086,196.960556,152.120575,,,,,,,17.523113,369.299957,144.383987,43.445339,377.797028,111.852882,86.609184,378.876709,148.676880,40.029762,364.736023,199.817642,50.495556,376.453217,145.701111
194,3.233333,-44.643631,-5.566802,7.374904,64.237984,229.646698,126.194832,0.195385,17.230812,370.070709,142.139725,0.983509,43.372334,378.468964,109.242897,0.911932,86.271561,380.023956,146.482452,0.984964,39.732933,366.060486,197.857147,0.940776,50.109184,377.502563,143.513336,0.958466,64.218994,229.784607,126.204521,0.000000,-6.657176,-5.183966,3.435112,63.953697,175.799484,161.642090,0.568288,69.749916,124.799255,210.302231,0.920662,-8.466594,180.177795,125.377792,0.000000,64.716179,201.456604,158.962875,0.918042,129.815292,196.764313,151.925491,0.839262,69.484421,124.677757,210.426575,,,,64.474846,201.292603,159.112320,130.322144,197.049805,151.651703,,,,,,,17.272226,370.109894,142.106567,43.245708,378.442444,109.570549,86.303619,380.074890,146.481277,39.674206,366.099884,197.631073,50.221088,377.399841,143.446091
195,3.250000,-45.147408,-5.813329,7.406927,64.540123,230.494080,125.222313,0.183099,17.010689,370.890930,139.799316,0.983509,43.211105,379.087860,106.898582,0.911932,86.005150,381.119843,144.236023,0.984964,39.377510,367.451111,195.609268,0.940776,49.859673,378.447784,141.193893,0.958466,64.520638,230.632004,125.230728,0.000000,-6.000055,-4.435280,2.197869,64.312653,177.209366,161.384796,0.966437,69.448479,125.443069,209.304535,0.920662,-8.363858,183.719879,125.962944,0.000000,65.634277,202.876083,159.035309,0.918042,130.531693,196.798447,151.236404,0.839262,69.887535,124.970901,210.134552,-8.777198,185.459854,125.165924,64.947235,201.477615,158.659286,130.829407,197.141113,151.207291,,,,,,,17.051754,370.908905,139.769302,43.089561,379.055298,107.218399,86.048744,381.149597,144.231750,39.316212,367.479523,195.399155,49.957932,378.404175,141.118500
196,3.266667,-45.609810,-6.017258,7.473622,64.910416,231.349823,124.157700,0.186940,16.887802,371.701111,137.504898,0.986512,43.116249,379.716278,104.581726,0.914079,85.840118,382.197327,141.972366,0.986763,39.171650,368.793365,193.378265,0.944820,49.708961,379.379272,138.892136,0.967175,64.890450,231.487747,124.164948,0.000000,-6.132452,-4.405944,2.118235,64.712646,177.444534,160.977676,0.943001,69.791809,125.776649,209.009537,0.737248,-7.967360,183.981079,125.567825,0.510510,66.070160,203.104095,158.571152,0.599288,130.955978,196.916321,150.762238,0.886284,70.241753,125.334587,209.809738,-8.397911,185.694061,124.753532,65.414452,201.761658,158.254807,131.251968,197.243011,150.737244,,,,,,,16.925810,371.722443,137.480011,42.989197,379.695221,104.922722,85.888435,382.240631,141.947754,39.085449,368.820862,193.181122,49.835838,379.308380,138.797806
197,3.283333,-46.001465,-6.119905,7.575311,65.188049,232.197037,122.971710,0.192412,16.812727,372.517395,135.334091,0.988466,43.020683,380.367035,102.354767,0.909270,85.738472,383.218109,139.725983,0.983342,39.104248,370.058167,191.225952,0.942370,49.614491,380.287598,136.666534,0.957536,65.167740,232.334946,122.977997,0.000000,-6.255610,-4.375222,2.058456,65.054466,177.689529,160.531647,0.937778,70.097488,126.115623,208.668198,0.737774,-7.633284,184.232178,125.138832,0.511818,66.438980,203.342560,158.071442,0.627476,131.314697,197.067749,150.248108,0.890022,70.551643,125.652779,209.492661,-8.039598,185.957748,124.320015,65.783363,202.040970,157.760925,131.608185,197.393738,150.214600,,,,,,,16.847593,372.539215,135.313217,42.891678,380.348267,102.693459,85.788269,383.261108,139.715439,39.027290,370.087769,191.010696,49.735760,380.212250,136.574570
198,3.300000,-46.407169,-6.220258,7.605637,65.432671,233.007111,121.905350,0.184808,16.818970,373.333038,133.225754,0.985391,43.041771,380.989868,100.212898,0.911605,85.723534,384.177277,137.598099,0.982760,39.067612,371.309204,189.152145,0.943223,49.606934,381.166046,134.529800,0.965413,65.412125,233.145035,121.910629,0.000000,-6.383094,-4.354021,1.995438,65.335571,177.955353,160.056183,0.933477,70.332237,126.478973,208.301849,0.735971,-7.353537,184.504425,124.667328,0.531736,66.748466,203.601486,157.540726,0.624223,131.615097,197.236572,149.714890,0.887637,70.796623,126.025375,209.134888,-7.758513,186.146530,123.862457,66.090836,202.283585,157.240692,131.907349,197.575607,149.674286,,,,,,,16.861078,373.349243,133.188583,42.912170,380.975037,100.541542,85.778824,384.213989,137.579361,38.995663,371.339874,188.938934,49.711044,381.097107,134.470230
199,3.316667,-46.777039,-6.297096,7.626689,65.729958,233.786667,120.787468,0.183232,16.937208,374.123383,131.164398,0.985391,43.172409,381.597870,98.119614,0.911605,85.825554,385.080322,135.511154,0.982760,39.151379,372.490143,187.117264,0.943223,49.714691,382.004974,132.438919,0.965413,65.709251,233.924591,120.791847,0.000000,-6.531554,-4.300479,1.935729,65.613541,178.252197,159.585907,0.953441,70.590919,126.891510,207.956696,0.735971,-7.096819,184.795090,124.239601,0.531736,67.053543,203.890274,157.004852,0.624223,131.906525,197.431885,149.142487,0.887637,71.049774,126.447021,208.774033,-7.517844,186.464966,123.430580,66.365150,202.533966,156.680817,132.211334,197.764648,149.112869,,,,,,,16.962847,374.125061,131.147720,43.043484,381.597260,98.420593,85.877968,385.110352,135.510941,39.084602,372.526672,186.896484,49.832405,381.937347,132.375641
200,3.333333,-47.127537,-6.386004,7.619300,65.966591,234.574112,119.688957,0.178876,17.015535,374.920258,129.153030,0.992344,43.281113,382.220398,96.093414,0.918143,85.887344,385.975800,133.512009,0.984900,39.166691,373.651764,185.140305,0.941620,49.783291,382.843811,130.417099,0.962556,65.945732,234.712051,119.692459,0.000000,-6.657989,-4.266820,1.853027,65.887169,178.490372,159.151978,0.923863,70.807968,127.223907,207.628403,0.740660,-6.828144,185.067978,123.822319,0.524328,67.364464,204.120804,156.516510,0.611214,132.204391,197.548798,148.640686,0.886945,71.273041,126.769707,208.461700,-7.221117,186.739182,123.002037,66.714798,202.824188,156.225952,132.487106,197.878265,148.601013,,,,,,,17.084484,374.931946,129.085068,43.122948,382.215515,96.413628,85.931458,386.004242,133.499313,39.098618,373.685516,184.945663,49.896481,382.774963,130.372131
201,3.350000,-47.431786,-6.487397,7.670518,66.216148,235.401733,118.613762,0.178489,16.993120,375.703552,127.291740,0.981728,43.263046,382.874756,94.207367,0.910997,85.841354,386.913666,131.628220,0.987590,39.115677,374.780151,183.297104,0.949887,49.745041,383.696259,128.530701,0.955586,66.195015,235.539642,118.616516,0.000000,-6.787239,-4.204017,1.758616,66.164894,178.611954,158.776459,0.862601,71.039040,127.440437,207.357803,0.740239,-6.570444,185.242233,123.497887,0.509608,67.684914,204.234070,156.084961,0.655183,132.506073,197.531067,148.165207,0.913482,71.541847,127.013046,208.160385,-6.901037,186.971802,122.633553,67.064980,203.025620,155.844666,132.718674,197.803268,148.143356,,,,,,,17.045788,375.712341,127.241837,43.112598,382.884796,94.529877,85.878853,386.945007,131.636887,39.054108,374.818237,183.110184,49.866882,383.607910,128.436279
202,3.366667,-47.692280,-6.594427,7.744425,66.538231,236.263382,117.497253,0.175063,16.997900,376.493561,125.501350,0.978795,43.262268,383.568420,92.391815,0.913599,85.819443,387.878418,129.806488,0.986453,39.104553,375.882690,181.517273,0.948571,49.731422,384.565460,126.712921,0.966620,66.516792,236.401260,117.499344,0.000000,-6.906529,-4.185492,1.697245,66.452263,178.795319,158.447922,0.863321,71.279625,127.715912,207.130768,0.741477,-6.282620,185.434875,123.170135,0.496523,67.999916,204.410309,155.704803,0.658770,132.812149,197.620209,147.786011,0.913794,71.768730,127.281174,207.931458,-6.617949,187.216278,122.292664,67.394638,203.211502,155.460800,133.026611,197.889481,147.766129,,,,,,,17.052748,376.514648,125.440178,43.117069,383.555573,92.705177,85.862465,387.911316,129.807220,39.050625,375.907776,181.320358,49.832722,384.498962,126.656845
203,3.383333,-47.884403,-6.645067,7.826636,66.777512,237.114258,116.280991,0.186561,17.014734,377.291718,123.814682,0.978795,43.252453,384.292297,90.668274,0.913599,85.819778,388.802490,128.047745,0.986453,39.148052,376.913544,179.822113,0.948571,49.735741,385.420563,124.982651,0.966620,66.755852,237.252106,116.282608,0.000000,-6.984175,-4.164418,1.591140,66.724304,178.988937,158.101120,0.872746,71.462700,127.959999,206.845596,0.741477,-6.003007,185.722015,122.825500,0.496523,68.319664,204.597595,155.326523,0.658770,133.117889,197.676132,147.406921,0.913794,71.966766,127.538727,207.648834,-6.330225,187.423615,121.959488,67.676437,203.373993,155.093796,133.340134,197.951370,147.381104,,,,,,,17.079103,377.304626,123.754959,43.093483,384.294495,90.987999,85.852028,388.829742,128.070816,39.101105,376.949493,179.615250,49.845020,385.342133,124.906464
204,3.400000,-48.049911,-6.687503,7.928282,67.050728,238.008179,115.072113,0.184512,17.051466,378.122070,122.212677,0.977811,43.250164,385.065308,89.023369,0.910732,85.839897,389.764801,126.353996,0.987980,39.230778,377.955566,178.202957,0.946212,49.759293,386.311066,123.328781,0.961348,67.028831,238.145981,115.073326,0.000000,-7.117592,-4.118343,1.573741,66.950836,179.206223,157.725662,0.869874,71.706001,128.287949,206.584106,0.740585,-5.800627,185.887024,122.489906,0.515714,68.554283,204.807785,154.890778,0.649547,133.343689,197.842133,146.937881,0.911323,72.200523,127.881676,207.359451,-6.139569,187.654495,121.615059,67.920769,203.556122,154.636551,133.555252,198.104889,146.931595,,,,,,,17.121435,378.128265,122.160477,43.111786,385.075592,89.334602,85.862595,389.787445,126.346947,39.172188,377.991364,178.003922,49.863663,386.235870,123.275772
205,3.416667,-48.149040,-6.741443,8.037597,67.360909,238.911774,113.740501,0.176065,17.091740,378.940826,120.646652,0.973685,43.250847,385.870697,87.423340,0.913545,85.860344,390.726807,124.711327,0.990304,39.314983,378.927277,176.619736,0.952752,49.784256,387.196228,121.721153,0.960154,67.338745,239.049561,113.741455,0.000000,-7.034907,-4.111092,1.361118,67.157394,179.606873,157.387985,0.842291,71.708427,128.587997,206.160843,0.689592,-5.557187,186.616211,122.139900,0.614521,68.856209,205.207138,154.597397,0.754724,133.622147,198.016144,146.653809,0.922922,72.403412,128.148285,207.091064,-5.874079,187.848343,121.268738,68.288200,204.407272,154.585205,133.812119,198.229355,146.537613,,,,,,,17.166864,378.958099,120.574982,43.093277,385.879486,87.731049,85.882980,390.757080,124.719986,39.262497,378.962189,176.441559,49.896538,387.104797,121.654556
206,3.433333,-48.291313,-6.779335,8.137475,67.598976,239.830612,112.477066,0.191436,17.105028,379.794830,119.049683,0.979906,43.224495,386.678375,85.785591,0.909551,85.857544,391.704865,123.024063,0.989883,39.375721,379.968353,175.003677,0.948447,49.784794,388.106873,120.074120,0.957161,67.576584,239.968338,112.477669,0.000000,-7.092410,-4.105769,1.297596,67.395332,179.717056,157.198776,0.851445,71.887672,128.738251,206.018951,0.694590,-5.309910,186.774429,121.941002,0.597245,69.122650,205.312836,154.384613,0.750211,133.880920,198.042679,146.450531,0.924599,72.577896,128.305008,206.929062,-5.643081,188.067780,121.040092,68.538811,204.502197,154.367050,134.084793,198.241623,146.351440,,,,,,,17.164289,379.815460,118.999489,43.082378,386.677521,86.118301,85.878487,391.739288,123.020584,39.311672,379.993896,174.809326,49.910770,388.027252,119.989532
207,3.450000,-48.455357,-6.904966,8.251519,68.014244,240.754425,111.308350,0.181231,17.107464,380.588654,117.448311,0.979906,43.205971,387.446136,84.162361,0.909551,85.824593,392.713837,121.383995,0.989883,39.378452,381.001404,173.400894,0.948447,49.762573,389.000305,118.446144,0.957161,67.991440,240.892090,111.308533,0.000000,-7.145543,-4.130260,1.223833,67.627426,179.779709,157.062851,0.855674,72.029037,128.836273,205.928162,0.694590,-5.048581,186.896408,121.756760,0.597245,69.387642,205.371002,154.228333,0.750211,134.141586,198.015152,146.338135,0.924599,72.688278,128.401810,206.840866,-5.361822,188.161133,120.859589,68.791359,204.545212,154.235764,134.361481,198.233139,146.213486,,,,,,,17.178270,380.604553,117.389992,43.052330,387.450897,84.485535,85.858757,392.744446,121.391525,39.319462,381.031372,173.208481,49.870255,388.919189,118.366226
208,3.466667,-48.601742,-6.937441,8.316493,68.306374,241.632339,110.128876,0.176160,17.238781,381.423004,115.916412,0.976726,43.313702,388.221344,82.599869,0.910532,85.943489,393.639099,119.787163,0.988378,39.535374,382.012390,171.857224,0.949135,49.884476,389.875458,116.876259,0.960831,68.283409,241.769989,110.128700,0.000000,-7.208540,-4.135152,1.155454,67.820427,179.866699,156.897842,0.850324,72.151031,128.967697,205.815796,0.698297,-4.838966,187.032654,121.567558,0.604513,69.611267,205.453033,154.037811,0.745350,134.358383,198.013428,146.170227,0.916554,72.821777,128.531631,206.732422,-5.152345,188.308472,120.683853,69.022369,204.617538,154.018188,134.563782,198.231827,146.060150,,,,,,,17.308142,381.433197,115.846817,43.166924,388.234528,82.920639,85.979858,393.669037,119.768326,39.468254,382.045105,171.674088,49.992672,389.789246,116.826958
209,3.483333,-48.692852,-6.928884,8.387799,68.612335,242.444870,108.810341,0.186380,17.452169,382.209381,114.407043,0.970634,43.488110,388.968109,81.051979,0.910171,86.152184,394.480530,118.185997,0.989603,39.805691,382.911865,170.323822,0.948763,50.092861,390.686523,115.318665,0.976357,68.589279,242.582504,108.809952,0.000000,-7.280494,-4.146297,1.104440,67.999763,179.990372,156.676224,0.838162,72.271881,129.146011,205.656097,0.697374,-4.642703,187.176422,121.315224,0.597474,69.813385,205.571732,153.786255,0.745630,134.556503,198.067307,145.947327,0.925470,72.948898,128.718109,206.563766,-4.945479,188.474121,120.411484,69.225281,204.741486,153.775681,134.746475,198.271545,145.842087,,,,,,,17.546690,382.199829,114.337959,43.338322,388.963562,81.378548,86.192902,394.478424,118.194191,39.755825,382.937836,170.126740,50.157234,390.676636,115.250092
210,3.500000,-48.798939,-6.900807,8.488958,68.958298,243.211853,107.590446,0.166127,17.697111,382.947449,112.982704,0.973812,43.672977,389.657684,79.571060,0.913181,86.393517,395.280304,116.623543,0.987145,40.141747,383.782928,168.861145,0.955882,50.332561,391.452026,113.823257,0.975352,68.935135,243.349457,107.589806,0.000000,-7.325636,-4.152527,1.038577,68.196136,180.128296,156.421616,0.852069,72.398720,129.313705,205.438370,0.690095,-4.429258,187.371017,121.037125,0.614630,70.039230,205.705551,153.514084,0.747826,134.775848,198.122910,145.696899,0.919383,73.079887,128.869400,206.373932,-4.742980,188.611267,120.177177,69.460175,204.880295,153.480576,134.977127,198.349106,145.585968,,,,,,,17.770023,382.948395,112.907501,43.544827,389.655975,79.893822,86.437790,395.293335,116.600861,40.082031,383.803680,168.696396,50.403255,391.418976,113.763008
211,3.516667,-48.913059,-6.918519,8.532992,69.294678,243.932175,106.405945,0.170781,17.932779,383.640961,111.526031,0.973812,43.891327,390.300629,78.090828,0.913181,86.621445,396.031860,115.115631,0.987145,40.397488,384.609406,167.394257,0.955882,50.562275,392.171265,112.336723,0.975352,69.271408,244.069748,106.405022,0.000000,-7.372322,-4.148175,1.001234,68.392632,180.217361,156.243500,0.847572,72.561592,129.437653,205.299301,0.690095,-4.227743,187.480453,120.852875,0.614630,70.252487,205.791168,153.316345,0.747826,134.984192,198.160156,145.505508,0.919383,73.238564,128.999680,206.224609,-4.526109,188.763046,119.970116,69.660782,204.948608,153.289001,135.177460,198.378464,145.397858,,,,,,,18.008608,383.629120,111.469505,43.752068,390.305634,78.406166,86.673897,396.036987,115.112419,40.337814,384.636169,167.203201,50.632889,392.146606,112.272270
212,3.533333,-49.002316,-6.990144,8.628825,69.786446,244.649719,105.150238,0.182799,18.142775,384.262634,110.046707,0.974106,44.073357,390.916199,76.588577,0.913453,86.807640,396.799408,113.584709,0.991285,40.629467,385.375092,165.903412,0.948996,50.755203,392.860657,110.828239,0.975747,69.762901,244.787262,105.149086,0.000000,-7.427924,-4.142711,0.957739,68.555695,180.306076,156.078934,0.852716,72.685776,129.568161,205.181213,0.691428,-4.059017,187.592178,120.681435,0.601770,70.435074,205.875763,153.128387,0.743986,135.160950,198.188217,145.324738,0.922780,73.368591,129.128525,206.110703,-4.358489,188.877350,119.789215,69.839226,205.043198,153.106674,135.356918,198.400818,145.216080,,,,,,,18.224611,384.252899,109.983963,43.936821,390.921173,76.906670,86.841812,396.800781,113.591438,40.583134,385.403748,165.706802,50.822121,392.835419,110.762703
213,3.550000,-49.145145,-7.005277,8.675895,70.154991,245.261078,103.989578,0.182751,18.410999,384.848297,108.546982,0.973894,44.321892,391.434082,75.060219,0.911838,87.068184,397.444550,112.022003,0.990233,40.921555,386.122101,164.390610,0.948327,51.017441,393.472198,109.291748,0.975816,70.131348,245.398590,103.988083,0.000000,-7.504591,-4.130701,0.889996,68.717552,180.442490,155.857315,0.866583,72.789650,129.761215,205.022903,0.693176,-3.890343,187.771133,120.454620,0.597673,70.627365,206.006210,152.874619,0.737222,135.343552,198.231430,145.077118,0.919659,73.462936,129.318954,205.948822,-4.201084,189.078033,119.568420,70.018166,205.150711,152.831909,135.556366,198.450867,144.977875,,,,,,,18.493076,384.844360,108.482567,44.181053,391.430176,75.383492,87.106873,397.449951,112.020744,40.867619,386.143829,164.192276,51.091419,393.452911,109.232506
