Format Version,1.23,Take Name,shake_circum2_002,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-09 01.46.40.182 PM,Total Frames in Take,572,Total Exported Frames,572,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
138,2.300000,-32.746105,-30.934494,22.415470,61.789497,190.625183,156.941589,0.189585,-46.504364,291.618683,172.928116,0.982315,-22.574350,315.728790,146.809753,0.901389,8.614082,330.077179,192.097183,0.972060,-33.361584,289.163696,231.648636,0.947451,-21.393679,312.423248,181.572708,0.918268,61.707798,190.737259,156.957062,0.000000,10.232989,-7.128732,-12.776319,103.384811,138.906403,191.725784,0.491433,91.763374,75.856766,221.594086,0.927592,37.552952,174.308685,160.232727,0.000000,111.250916,162.846802,197.296188,0.934558,172.972000,142.613373,187.780182,0.862184,91.502785,75.760284,221.675735,,,,111.011192,162.770447,197.368469,173.472321,142.786209,187.626236,,,,,,,,,,-46.502193,291.686920,172.909622,-22.761665,315.636597,147.144424,8.613151,330.170654,192.158417,-33.406792,289.232971,231.455399,-21.162271,312.284180,181.388351,,,
139,2.316667,-33.257519,-31.092436,22.280396,62.363064,189.994705,155.400787,0.193171,-45.963863,291.127960,170.238373,0.982315,-21.939915,315.031586,144.016724,0.901389,9.096779,329.723206,189.298340,0.972060,-33.022007,289.123505,229.020599,0.947451,-20.878542,311.994080,178.807938,0.918268,62.281338,190.106918,155.415100,0.000000,10.337947,-7.298265,-13.324613,105.091599,138.461792,192.383499,0.475347,92.811836,75.439835,222.046036,0.927592,39.651112,174.607361,160.919128,0.000000,113.186691,162.306396,198.036072,0.934558,174.716766,141.493607,188.532776,0.862184,92.582710,75.394012,222.108887,,,,112.927856,162.208954,198.117249,175.204758,141.636841,188.388824,,,,,,,,,,-45.952106,291.208466,170.214874,-22.123560,314.941223,144.350159,9.077021,329.807922,189.346207,-33.063545,289.191010,228.829132,-20.645403,311.852020,178.641663,,,
140,2.333333,-34.481091,-31.732065,22.204794,63.345165,189.540680,155.126587,0.180804,-45.646862,290.373444,166.801590,0.978824,-21.487400,313.859924,140.328629,0.902191,9.020597,329.649994,185.599838,0.975182,-33.280342,289.652435,225.737213,0.948194,-20.756542,311.546875,175.184006,0.920083,63.262714,189.652710,155.137772,0.000000,10.400116,-7.508908,-13.778324,106.435898,138.206955,192.769699,0.479877,93.562614,75.228157,222.271896,0.939508,41.370468,174.966080,161.238342,0.000000,114.718094,161.970917,198.490448,0.927941,176.092407,140.662674,189.078186,0.867862,93.314003,75.158409,222.344086,,,,114.464165,161.887772,198.566772,176.594955,140.815552,188.929642,,,,,,,,,,-45.635399,290.428833,166.764435,-21.666349,313.769257,140.641357,9.022475,329.720581,185.656769,-33.309464,289.714294,225.553726,-20.561893,311.449707,175.035034,,,
141,2.350000,-35.520992,-32.173782,22.024725,63.995018,189.212402,154.500809,0.185867,-45.304283,289.972626,163.657745,0.981538,-20.988508,313.075287,136.990891,0.902047,9.128201,329.679321,182.232849,0.973117,-33.400013,290.251251,222.692215,0.948432,-20.526722,311.338531,171.884323,0.930221,63.912243,189.324402,154.509506,0.000000,10.424660,-7.783224,-14.153680,107.441071,138.066879,193.021194,0.455884,94.007248,75.145187,222.395035,0.931694,42.755863,175.337540,161.308594,0.000000,115.875008,161.762741,198.802322,0.937418,177.126175,140.022003,189.578842,0.869141,93.755920,75.067429,222.468811,,,,115.648033,161.682617,198.871078,177.604446,140.179901,189.436356,,,,,,,,,,-45.287655,290.038147,163.628021,-21.183563,312.978394,137.316589,9.143555,329.769379,182.289551,-33.440174,290.302338,222.496445,-20.323553,311.228912,171.727448,,,
142,2.366667,-36.281754,-32.430115,21.845055,64.445900,188.956284,153.581940,0.189847,-44.944332,289.760590,161.003357,0.981441,-20.501040,312.564667,134.196442,0.906519,9.373456,329.707672,179.397934,0.977929,-33.346184,290.730072,220.091461,0.949313,-20.219259,311.233032,169.109619,0.928791,64.363029,189.068344,153.588913,0.000000,10.425863,-7.977384,-14.486536,108.334526,137.977127,193.108475,0.455635,94.438988,75.117180,222.399597,0.932621,43.957256,175.678558,161.278641,0.000000,116.903633,161.614929,198.928436,0.936298,178.038223,139.497833,189.827255,0.868939,94.189819,75.043747,222.471466,,,,116.671051,161.537064,198.997498,178.519958,139.649109,189.686264,,,,,,,,,,-44.931740,289.821686,160.963120,-20.686302,312.489777,134.512497,9.349204,329.769348,179.456268,-33.365688,290.798737,219.901703,-20.002951,311.116699,168.965378,,,
143,2.383333,-36.721561,-32.660873,21.817152,64.936661,188.855911,152.415787,0.173830,-44.685497,289.484863,158.709213,0.981441,-20.195684,312.140411,131.818954,0.906519,9.485655,329.679962,176.995544,0.977929,-33.295609,290.916260,217.828430,0.949313,-20.032995,311.068115,166.741806,0.928791,64.853539,188.967850,152.421631,0.000000,10.384747,-8.135218,-14.846748,109.224174,138.017471,193.078735,0.448498,94.866394,75.246269,222.337204,0.932621,45.148453,176.149292,161.153305,0.000000,117.940338,161.597122,198.916260,0.936298,178.941513,139.077225,189.908234,0.868939,94.629211,75.178368,222.405029,,,,117.701599,161.530609,198.984146,179.417450,139.211594,189.772552,,,,,,,,,,-44.669125,289.552399,158.670654,-20.393496,312.065765,132.128540,9.492407,329.771729,177.050171,-33.335148,290.968964,217.653961,-19.818752,310.930786,166.590622,,,
144,2.400000,-36.980118,-32.926777,21.896107,65.437965,188.931992,151.163055,0.191949,-44.574566,289.184326,156.596741,0.980132,-20.087458,311.789154,129.661392,0.906278,9.391777,329.676056,174.834167,0.973249,-33.369160,290.968597,215.741577,0.953378,-20.026579,310.901001,164.589737,0.926000,65.354416,189.043640,151.168060,0.000000,10.244136,-8.282228,-15.157631,110.057190,138.059586,192.954071,0.465584,95.293503,75.421196,222.295090,0.936034,46.251385,176.504883,160.864410,0.000000,118.899544,161.598587,198.765747,0.935760,179.784332,138.713684,189.891083,0.871798,95.048988,75.374008,222.360107,,,,118.659210,161.500214,198.840652,180.269211,138.859238,189.751114,,,,,,,,,,-44.546635,289.233307,156.566040,-20.291204,311.747040,129.994400,9.391977,329.752167,174.886551,-33.409515,291.044983,215.549988,-19.810637,310.741974,164.426620,,,
145,2.416667,-37.325294,-33.326447,22.007261,66.057098,189.118347,150.261551,0.184685,-44.528126,288.797363,154.482010,0.981920,-20.041935,311.346100,127.498817,0.900852,9.130634,329.714569,172.677429,0.976377,-33.604740,291.061768,213.663177,0.951467,-20.136759,310.705292,162.432526,0.917743,65.972916,189.229568,150.265381,0.000000,10.179419,-8.367032,-15.462341,110.862076,138.175491,192.824127,0.480187,95.742432,75.628952,222.179810,0.932554,47.283195,176.955795,160.687210,0.000000,119.829338,161.668121,198.632004,0.936723,180.593338,138.449081,189.797485,0.869850,95.498207,75.541115,222.253433,,,,119.586929,161.630905,198.694565,181.080002,138.574127,189.661270,,,,,,,,,,-44.497185,288.852661,154.447144,-20.253229,311.303162,127.831680,9.128631,329.794586,172.727707,-33.651520,291.130096,213.487610,-19.907513,310.544495,162.259811,,,
146,2.433333,-37.763794,-33.775566,22.121176,66.749069,189.389221,149.492294,0.186010,-44.459522,288.423492,152.265884,0.984167,-19.969753,310.884857,125.213203,0.901989,8.854051,329.825348,170.379486,0.977378,-33.859856,291.271515,211.480713,0.948474,-20.243465,310.548737,160.150208,0.930367,66.664192,189.499954,149.494720,0.000000,10.122338,-8.429872,-15.663525,111.538864,138.192078,192.700226,0.466091,96.179672,75.714790,222.079010,0.932267,48.115494,177.186218,160.514832,0.000000,120.588226,161.654984,198.500961,0.939783,181.272095,138.212296,189.706100,0.872313,95.933250,75.629585,222.152634,,,,120.359909,161.608841,198.562302,181.746841,138.343613,189.571167,,,,,,,,,,-44.424847,288.456207,152.224213,-20.199051,310.810059,125.522270,8.864417,329.887329,170.444550,-33.903343,291.330078,211.287949,-20.015665,310.470184,160.010452,,,
147,2.450000,-38.453960,-34.193283,22.160091,67.353500,189.560181,148.986572,0.187537,-44.353283,288.066589,149.932251,0.984167,-19.827843,310.312134,122.733887,0.901989,8.657448,329.954865,167.814911,0.977378,-34.088806,291.702087,209.163010,0.948474,-20.289221,310.408234,157.670425,0.930367,67.268066,189.670502,148.987167,0.000000,10.057256,-8.484851,-15.882654,112.142967,138.239548,192.598251,0.458660,96.532433,75.839401,222.008484,0.932267,48.880890,177.461807,160.372589,0.000000,121.281967,161.670364,198.388107,0.939783,181.876556,137.986618,189.623856,0.872313,96.287521,75.756866,222.081299,,,,121.058121,161.622879,198.448822,182.345367,138.116623,189.490326,,,,,,,,,,-44.320370,288.100067,149.891403,-20.048496,310.259033,123.053101,8.653816,330.015320,167.857178,-34.137451,291.759735,208.977615,-20.049118,310.309723,157.535187,,,
148,2.466667,-39.176357,-34.489025,22.143831,67.774323,189.658936,148.460114,0.189652,-44.233078,287.825104,147.715363,0.984441,-19.661383,309.805939,120.344070,0.902084,8.575275,330.095612,165.294754,0.981526,-34.227772,292.228821,206.938324,0.949959,-20.269363,310.335266,155.274460,0.926840,67.688553,189.769012,148.458984,0.000000,9.990409,-8.532725,-16.074862,112.709846,138.253891,192.539093,0.466742,96.879288,75.927124,221.987259,0.932871,49.589878,177.670166,160.271561,0.000000,121.927345,161.657272,198.315521,0.940814,182.442902,137.761032,189.582077,0.873878,96.633476,75.886169,222.051712,,,,121.685654,161.559448,198.390945,182.930374,137.899780,189.442245,,,,,,,,,,-44.201286,287.859375,147.675964,-19.879536,309.759094,120.672981,8.578626,330.162048,165.344559,-34.268475,292.290649,206.742813,-20.045530,310.219452,155.130768,,,
149,2.483333,-39.714622,-34.781269,22.197901,68.207222,189.876251,147.799683,0.174708,-44.171394,287.597412,145.695679,0.985465,-19.589245,309.400146,118.191673,0.906972,8.413735,330.243713,163.035004,0.978828,-34.388237,292.627228,204.905899,0.951500,-20.320251,310.273773,153.112793,0.925532,68.121033,189.985977,147.797150,0.000000,9.904954,-8.566568,-16.262772,113.300331,138.347687,192.418365,1.001395,97.263809,76.103035,221.928711,0.932193,50.311291,177.939407,160.109818,0.000001,122.594810,161.726334,198.171494,0.926736,183.031418,137.621964,189.463455,0.870334,97.009781,76.031616,221.991455,51.192287,183.456833,161.946274,122.342636,161.595535,198.243484,183.509445,137.758911,189.315887,,,,,,,,,,-44.137875,287.633820,145.665146,-19.802362,309.365875,118.494797,8.408060,330.304901,163.093292,-34.426579,292.689545,204.726242,-20.096624,310.148132,152.961411,,,
150,2.500000,-40.139347,-34.994553,22.272478,68.509575,190.139557,147.042038,0.203400,-44.176228,287.478333,143.898331,0.977777,-19.603991,309.135010,116.270363,0.904459,8.234243,330.433502,161.002380,0.991702,-34.538464,293.022156,203.086487,0.944682,-20.414001,310.290985,151.181534,0.959792,68.423042,190.248978,147.038437,0.000000,9.843494,-8.595205,-16.427084,113.774109,138.354477,192.354828,1.004090,97.558266,76.175301,221.905182,0.934796,50.899490,178.106567,160.020325,0.000001,123.135834,161.709976,198.092957,0.924142,183.502853,137.426071,189.400879,0.870835,97.311081,76.116341,221.963898,51.795853,183.632614,161.852692,122.876266,161.572067,198.168274,183.980652,137.557053,189.254318,,,,,,,,,,-44.111565,287.462952,143.839294,-19.805250,309.052795,116.584656,8.261764,330.437164,161.020584,-34.569351,293.061737,202.870987,-20.274117,310.345306,151.123657,,,
151,2.516667,-40.602238,-35.229557,22.271988,68.732811,190.300232,146.468643,0.194989,-44.199036,287.309937,142.187317,0.977777,-19.597382,308.808319,114.462074,0.904459,8.043948,330.541199,159.107178,0.991702,-34.761829,293.356903,201.358521,0.944682,-20.520061,310.243835,149.360077,0.959792,68.646004,190.409378,146.463867,0.000000,9.850908,-8.635414,-16.562529,114.112076,138.353928,192.358154,1.010084,97.737000,76.199966,221.873703,0.934796,51.343418,178.273849,160.024567,0.000001,123.528687,161.683899,198.110291,0.924142,183.839218,137.258011,189.424057,0.870835,97.484947,76.141609,221.933701,52.260586,183.780380,161.765854,123.266304,161.548187,198.186295,184.327805,137.388351,189.275497,,,,,,,,,,-44.150658,287.287842,142.136063,-19.799700,308.729858,114.757835,8.087088,330.565002,159.136139,-34.794548,293.393555,201.139481,-20.376583,310.283752,149.305664,,,
152,2.533333,-41.042187,-35.450996,22.285374,68.944504,190.464661,145.951889,0.182553,-44.232494,287.134766,140.597290,0.977929,-19.610271,308.481873,112.773575,0.913338,7.847562,330.636810,157.324371,0.988106,-34.977741,293.668915,199.745514,0.948803,-20.634851,310.187408,147.656570,0.957764,68.857422,190.573547,145.946030,0.000000,9.841272,-8.717311,-16.685070,114.380913,138.352692,192.352005,0.994833,97.830322,76.232460,221.840744,0.934606,51.739201,178.423569,159.958954,0.000001,123.845764,161.659805,198.117645,0.926503,184.108368,137.094925,189.490723,0.872336,97.584961,76.164787,221.901062,52.641869,183.862350,161.685379,123.587120,161.539719,198.189148,184.582596,137.218643,189.347336,,,,,,,,,,-44.168926,287.095032,140.550613,-19.819025,308.425262,113.044456,7.883839,330.638000,157.355118,-35.018353,293.711487,199.549347,-20.485374,310.239868,147.597855,,,
153,2.550000,-41.273216,-35.592796,22.330334,69.062202,190.619095,145.194443,0.201622,-44.310287,287.024841,139.243134,0.976891,-19.692854,308.298920,111.359299,0.903384,7.653743,330.711426,155.849609,0.988072,-35.154968,293.843903,198.374664,0.946592,-20.771503,310.158783,146.232788,0.954875,68.974899,190.727768,145.187973,0.000000,9.863359,-8.811085,-16.799440,114.649384,138.264282,192.434845,0.991834,97.923119,76.160759,221.859512,0.932443,52.138313,178.496674,159.989716,0.000001,124.158676,161.546310,198.228638,0.930519,184.377457,136.853394,189.661530,0.872656,97.672401,76.082413,221.922989,53.092834,183.949585,161.697891,123.910187,161.440796,198.294693,184.850967,136.975876,189.519180,,,,,,,,,,-44.256226,286.973846,139.188187,-19.902977,308.254089,111.680534,7.697161,330.720123,155.867371,-35.198830,293.889252,198.170563,-20.615129,310.200500,146.152863,,,
154,2.566667,-41.429054,-35.755978,22.396418,69.222961,190.750809,144.457855,0.180643,-44.388912,286.842163,138.007614,0.976891,-19.784040,308.085144,110.089066,0.903384,7.436775,330.719116,154.544403,0.988072,-35.341324,293.885284,197.129471,0.946592,-20.920628,310.060486,144.954361,0.954875,69.135391,190.859222,144.450882,0.000000,9.857783,-8.955980,-16.917839,114.901024,138.153854,192.552902,1.005267,97.960007,76.084953,221.927765,0.932443,52.558109,178.546051,159.983002,0.000001,124.454750,161.411285,198.372269,0.930519,184.631195,136.573105,189.928619,0.872656,97.704964,76.011497,221.990494,53.518162,184.028931,161.754501,124.194016,161.298004,198.441879,185.119522,136.697235,189.783356,,,,,,,,,,-44.314690,286.813660,137.944962,-20.010605,308.010071,110.376190,7.483728,330.731171,154.568481,-35.393276,293.912476,196.946167,-20.763338,310.124817,144.889160,,,
155,2.583333,-41.567165,-35.937111,22.437880,69.351540,190.879044,143.817657,0.201268,-44.490189,286.663239,136.870422,0.974695,-19.883863,307.889435,108.940376,0.906655,7.191382,330.718170,153.385040,0.986467,-35.577698,293.896667,195.989838,0.951887,-21.094568,309.960541,143.797623,0.954496,69.263702,190.987228,143.810211,0.000000,9.899823,-9.079157,-17.066856,115.107399,138.052643,192.738907,0.996742,97.937256,75.999725,222.014313,0.931817,52.936604,178.662567,160.110794,0.000001,124.718727,161.275620,198.600876,0.926831,184.837021,136.272659,190.229660,0.868905,97.683983,75.935051,222.074783,53.882275,184.103149,161.797256,124.467552,161.151428,198.670547,185.316238,136.399323,190.087082,,,,,,,,,,-44.424419,286.614624,136.810699,-20.098955,307.837738,109.252670,7.233074,330.717499,153.412704,-35.613186,293.945465,195.780609,-20.951290,310.012543,143.726608,,,
156,2.600000,-41.578625,-36.039661,22.519033,69.390778,190.964127,143.009186,0.189069,-44.642536,286.508057,135.897293,0.978823,-20.063475,307.755737,107.959549,0.909964,6.939266,330.685608,152.396225,0.991725,-35.779102,293.820740,195.014343,0.947227,-21.298616,309.860352,142.813919,0.959922,69.302719,191.072128,143.001572,0.000000,9.928029,-9.215588,-17.208244,115.351860,137.917343,192.929184,0.987063,97.951096,75.887131,222.116409,0.932864,53.358398,178.730606,160.217514,0.000001,125.017059,161.108047,198.830246,0.925101,185.080917,135.943573,190.552582,0.872130,97.700935,75.811226,222.177872,54.314575,184.086090,161.952240,124.750809,160.990021,198.900513,185.556137,136.069931,190.411850,,,,,,,,,,-44.567364,286.495331,135.860321,-20.265604,307.690643,108.250450,6.968804,330.690796,152.410263,-35.821663,293.848022,194.809387,-21.158440,309.905823,142.750824,,,
157,2.616667,-41.691669,-36.324104,22.548674,69.573967,191.118912,142.537033,0.200820,-44.778042,286.233673,134.815918,0.976192,-20.179890,307.506500,106.914154,0.903512,6.587088,330.634705,151.390656,0.984290,-36.144287,293.712616,193.946152,0.944678,-21.542400,309.685791,141.759186,0.956603,69.485550,191.226578,142.528854,0.000000,9.974709,-9.339044,-17.331329,115.575493,137.767120,193.148621,0.999314,97.970932,75.746132,222.233124,0.933907,53.740147,178.770752,160.375748,0.000001,125.287323,160.927109,199.093613,0.917387,185.303558,135.624466,190.892075,0.868528,97.719193,75.689445,222.290604,54.683422,184.125122,162.116547,125.004829,160.775375,199.173447,185.790985,135.759277,190.747879,,,,,,,,,,-44.723988,286.188995,134.751480,-20.402523,307.446808,107.223717,6.635201,330.652496,151.426956,-36.178539,293.759491,193.732620,-21.387638,309.725739,141.691467,,,
158,2.633333,-41.800255,-36.556690,22.426308,69.527000,191.170151,141.999863,0.086612,-44.926720,286.117310,133.741821,0.976192,-20.242579,307.407745,105.929535,0.903512,6.305709,330.601746,150.502762,0.984290,-36.550426,293.645416,192.902817,0.944678,-21.753572,309.606842,140.767212,0.956603,69.438469,191.277679,141.991257,0.000000,10.053054,-9.460139,-17.452036,115.809845,137.539307,193.464966,0.986975,98.005638,75.511429,222.412842,0.933907,54.130169,178.748154,160.656219,0.000001,125.567276,160.665573,199.466309,0.917387,185.536316,135.232071,191.324524,0.868528,97.757065,75.451454,222.469757,55.099091,184.101105,162.424774,125.297592,160.520340,199.541214,186.009277,135.364532,191.184937,,,,,,,,,,-44.972927,286.084747,133.816956,-20.631243,307.364990,106.313416,6.286223,330.596741,150.534485,-36.541119,293.651276,192.803467,-21.697145,309.638458,140.759705,,,
159,2.650000,-41.721691,-36.781246,22.421234,69.353996,191.269135,141.307877,0.097106,-45.317322,285.935211,132.844513,0.976493,-20.605295,307.328308,105.135986,0.000000,5.751088,330.526398,149.820816,0.990608,-37.136017,293.400238,192.040787,0.975012,-22.225342,309.473816,139.972092,0.983721,69.265213,191.376434,141.299164,0.000000,10.172953,-9.550342,-17.578812,116.108162,137.281479,193.842712,0.981120,98.119858,75.226051,222.617203,0.934509,54.566940,178.720322,161.063660,0.000001,125.914574,160.369171,199.912247,0.921169,185.831299,134.810364,191.777740,0.872348,97.870903,75.150932,222.676941,55.543392,184.034378,162.796616,125.651611,160.255081,199.979401,186.302368,134.932938,191.641464,,,,,,,,,,-45.349827,285.886566,132.909088,-21.000261,307.311615,105.499199,5.733020,330.499023,149.838867,-37.126644,293.408539,191.938293,-22.184202,309.541748,139.992081,,,
160,2.666667,-41.525360,-36.958763,22.488163,69.188263,191.354340,140.381592,0.089035,-45.729317,285.726959,131.981232,0.978129,-21.029554,307.263550,104.373123,0.000000,5.187102,330.412140,149.165680,0.988285,-37.668766,293.052948,191.211426,0.975872,-22.714443,309.309509,139.212128,0.982090,69.099205,191.461426,140.373016,0.000000,10.257032,-9.651724,-17.715832,116.376884,137.003906,194.244522,0.983437,98.187096,74.942543,222.879257,0.938357,54.988503,178.665863,161.461685,0.000001,126.236008,160.054321,200.370132,0.920305,186.095947,134.352859,192.267029,0.875045,97.951103,74.892998,222.930756,55.973728,183.989578,163.216888,125.960213,159.912842,200.444580,186.562393,134.472488,192.133072,,,,,,,,,,-45.756859,285.696014,132.058273,-21.405031,307.199890,104.740692,5.157279,330.385498,149.190079,-37.660305,293.058777,191.115494,-22.665550,309.361603,139.206665,,,
161,2.683333,-41.425808,-37.252407,22.581348,69.206940,191.517426,139.637589,0.102996,-46.096169,285.393951,130.965302,0.974341,-21.408558,307.059174,103.447113,0.000000,4.573189,330.287811,148.335007,0.990055,-38.244186,292.709839,190.224762,0.972692,-23.206160,309.071228,138.282471,0.980698,69.117432,191.624130,139.628845,0.000000,10.370989,-9.722632,-17.796976,116.610619,136.715744,194.628082,0.982414,98.294182,74.619904,223.106903,0.936419,55.320545,178.548508,161.878891,0.000001,126.500519,159.736694,200.814560,0.926113,186.327240,133.957855,192.712036,0.875303,98.054413,74.555283,223.161850,56.332710,183.879852,163.624817,126.234947,159.625275,200.880966,186.795212,134.069122,192.580063,,,,,,,,,,-46.146999,285.332916,131.030304,-21.797245,307.046783,103.776855,4.564813,330.272217,148.370636,-38.228268,292.722992,190.117508,-23.162840,309.134796,138.289093,,,
162,2.700000,-41.381981,-37.393864,22.642822,68.924461,191.559814,138.669907,0.102719,-46.580410,285.175018,129.859772,0.974341,-21.906727,306.899506,102.375854,0.000000,3.964342,330.181946,147.299789,0.990055,-38.821392,292.501892,189.130112,0.972692,-23.753725,308.903381,137.209122,0.980698,68.834732,191.666321,138.661057,0.000000,10.450454,-9.803620,-17.920391,116.871239,136.459366,194.962387,0.976354,98.380684,74.356865,223.313873,0.936419,55.712372,178.492981,162.225006,0.000001,126.808792,159.446213,201.199142,0.926113,186.583130,133.541412,193.111542,0.875303,98.146820,74.296158,223.366348,56.732014,183.778748,164.025009,126.530113,159.321991,201.269485,187.044769,133.655319,192.980942,,,,,,,,,,-46.640217,285.134430,129.916458,-22.298090,306.846405,102.752007,3.944331,330.180878,147.340729,-38.795982,292.523163,189.016235,-23.699324,308.923706,137.225418,,,
163,2.716667,-41.111916,-37.615017,22.815889,68.842606,191.828232,137.464203,0.088465,-47.056595,284.965729,128.769501,0.977040,-22.441431,306.876190,101.380882,0.000000,3.269009,330.141449,146.405853,0.988607,-39.407497,292.155670,188.070908,0.970346,-24.342976,308.771820,136.217270,0.984920,68.752426,191.934372,137.455536,0.000000,10.585642,-9.873636,-18.040001,117.193787,136.204102,195.363312,0.971295,98.540413,74.066559,223.530731,0.938189,56.156593,178.463730,162.689957,0.000001,127.177727,159.151550,201.670670,0.921721,186.900436,133.134583,193.561905,0.876719,98.299339,74.002029,223.585358,57.154217,183.714798,164.457932,126.911774,159.025970,201.738358,187.360733,133.254807,193.431290,,,,,,,,,,-47.108444,284.906891,128.802948,-22.810648,306.860199,101.697243,3.243180,330.114136,146.445908,-39.383327,292.175629,188.002579,-24.289423,308.838013,136.211975,,,
164,2.733333,-41.052834,-37.772808,23.011866,68.595184,191.999954,136.329697,0.188224,-47.659069,284.681274,127.501991,0.966620,-23.120262,306.657318,100.097404,0.905742,2.486952,330.069061,145.105225,0.983363,-40.055477,291.963440,186.797974,0.951218,-25.039509,308.582489,134.931183,0.964415,68.504593,192.105743,136.320892,0.000000,10.701827,-9.936079,-18.133789,117.507088,135.867233,195.792007,0.978729,98.720978,73.698250,223.801407,0.935990,56.570763,178.311203,163.169296,0.000001,127.527084,158.782181,202.160065,0.921508,187.209518,132.677338,194.037277,0.874571,98.477577,73.639648,223.855072,57.603271,183.582550,164.963730,127.253441,158.645462,202.230774,187.677521,132.800598,193.904984,,,,,,,,,,-47.575123,284.609467,127.426979,-23.334526,306.617584,100.405083,2.549924,330.056671,145.122818,-40.093155,292.018127,186.614502,-24.934490,308.651611,134.864471,,,
165,2.750000,-41.204437,-38.028702,23.094364,68.606003,192.166656,135.453598,0.173897,-47.975040,284.374054,125.994843,0.968213,-23.447849,306.346375,98.576881,0.915224,1.952313,330.013824,143.568344,0.981740,-40.554657,291.894073,185.284378,0.953053,-25.465757,308.387115,133.398514,0.962920,68.515038,192.272049,135.444183,0.000000,10.832765,-10.000381,-18.277599,117.804939,135.556381,196.275345,0.973657,98.836891,73.361259,224.103531,0.937588,57.001801,178.249542,163.729401,0.000001,127.881226,158.427399,202.712097,0.921452,187.499832,132.187317,194.556351,0.876308,98.600159,73.301636,224.155762,58.022293,183.470444,165.516769,127.602654,158.299850,202.781677,187.963165,132.303162,194.427048,,,,,,,,,,-47.903698,284.304047,125.916260,-23.665916,306.299988,98.832390,1.999798,330.000458,143.622208,-40.576878,291.959778,185.109863,-25.344282,308.451019,133.342346,,,
166,2.766667,-41.411774,-38.241707,23.181555,68.649635,192.333618,134.525848,0.187158,-48.220253,284.105011,124.414047,0.968213,-23.711712,306.034454,96.945137,0.915224,1.518562,329.991699,141.878723,0.981740,-40.944286,291.919891,183.683334,0.953053,-25.806442,308.226929,131.752975,0.962920,68.558334,192.438675,134.515762,0.000000,10.920608,-10.084476,-18.393604,118.179115,135.214996,196.701431,0.982775,99.042488,73.010094,224.392014,0.937588,57.506252,178.105286,164.171524,0.000001,128.299591,158.051254,203.192062,0.921452,187.868103,131.693359,195.050186,0.876308,98.795654,72.957108,224.444717,58.547028,183.374710,166.019806,128.022919,157.901413,203.264435,188.340500,131.821457,194.917252,,,,,,,,,,-48.153446,284.040985,124.326988,-23.927582,306.000000,97.260040,1.577034,329.998505,141.905777,-40.974655,291.980652,183.505692,-25.685667,308.257935,131.675735,,,
167,2.783333,-41.588089,-38.388157,23.200684,68.632881,192.344376,133.440002,0.198181,-48.392155,283.860718,122.823631,0.967890,-23.877182,305.746185,95.325424,0.906645,1.229443,329.898529,140.223846,0.988808,-41.234337,291.883820,182.079483,0.950945,-26.036739,308.048981,130.122192,0.962676,68.541397,192.449234,133.429428,0.000000,11.056125,-10.136610,-18.570683,118.558647,134.921143,197.119095,0.962742,99.216766,72.696793,224.622742,0.941052,58.031948,178.097382,164.695328,0.000001,128.749176,157.706329,203.679230,0.922800,188.236694,131.184082,195.479126,0.880745,98.993309,72.639343,224.671371,59.090698,183.278336,166.482361,128.469696,157.593094,203.745712,188.686325,131.285645,195.356369,,,,,,,,,,-48.307655,283.792267,122.755295,-24.079922,305.735992,95.638847,1.254867,329.861694,140.224777,-41.267014,291.949524,181.897491,-25.911354,308.098816,130.058289,,,
