Format Version,1.23,Take Name,shake_ear2ear2_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-09 01.46.14.591 PM,Total Frames in Take,673,Total Exported Frames,673,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
119,1.983333,-10.369061,-81.475533,0.174272,-21.877319,130.443268,94.092850,0.300629,-138.340942,220.109970,70.032158,0.957516,-114.486603,249.913757,89.495361,0.893705,-131.318878,227.936508,139.126190,0.974802,-169.389664,180.482742,103.085426,0.898350,-136.307861,226.280457,103.136513,0.927004,-21.980909,130.536758,94.094284,0.000000,10.400053,-6.087933,3.728532,53.771530,135.927490,201.337585,0.883136,59.184345,72.925354,233.021362,0.741885,-18.122059,150.577209,166.759186,0.495085,54.397614,161.245880,206.300827,0.649056,119.626221,158.961487,199.268997,0.917185,59.671627,72.300125,233.682907,-18.404137,152.538986,166.370773,53.766220,160.109573,205.770966,119.821831,159.227036,199.299973,-138.323273,219.941559,70.017921,-114.782928,249.609863,89.470528,-131.225388,227.929276,139.163162,-169.197083,180.768524,102.869629,-136.315521,226.474396,103.354645,,,
120,2.000000,-9.294701,-81.476990,1.218123,-21.724142,131.342438,94.109985,0.283313,-138.436813,220.716049,70.165794,0.950110,-114.653481,250.569016,89.640511,0.897324,-131.405441,228.510620,139.262527,0.970432,-169.365372,180.981995,103.203468,0.901263,-136.405731,226.867645,103.273804,0.923661,-21.827980,131.435654,94.111534,0.000000,10.398949,-6.081804,3.725303,53.773136,135.933685,201.334351,0.886230,59.187351,72.931778,233.018341,0.741277,-18.123909,150.585510,166.764069,0.496332,54.400696,161.252121,206.297195,0.647936,119.628418,158.965302,199.257858,0.915951,59.672466,72.303719,233.682571,-18.404074,152.541931,166.373123,53.766632,160.110535,205.770020,119.826309,159.235626,199.285995,-138.418320,220.517441,70.159592,-114.944862,250.280762,89.614235,-131.306900,228.482559,139.321609,-169.185364,181.258438,102.986305,-136.411514,227.106262,103.464256,,,
121,2.016667,-8.632345,-81.435303,1.904649,-21.604179,132.158722,94.077805,0.306681,-138.487518,221.333313,70.224167,0.950110,-114.733948,251.231018,89.666557,0.897324,-131.400192,229.159439,139.311615,0.970432,-169.317764,181.557983,103.304077,0.901263,-136.433594,227.497818,103.328331,0.923661,-21.708172,132.251770,94.079430,0.000000,10.397483,-6.082205,3.724159,53.773750,135.933380,201.331451,0.885990,59.186546,72.932106,233.016937,0.741277,-18.122885,150.585907,166.760574,0.496332,54.401821,161.251938,206.293686,0.647936,119.629517,158.963593,199.254639,0.915951,59.670746,72.304016,233.679596,-18.402853,152.551834,166.368973,53.768555,160.114716,205.768631,119.827896,159.231491,199.282898,-138.483704,221.160416,70.203827,-115.020958,250.911179,89.660347,-131.302780,229.158630,139.356766,-169.109314,181.851791,103.086327,-136.456360,227.697601,103.527534,,,
122,2.033333,-8.433498,-81.429138,2.135725,-21.515488,132.963181,94.099640,0.310143,-138.455032,222.057800,70.222717,0.956811,-114.714958,251.979294,89.645004,0.885762,-131.358719,229.923798,139.304733,0.974960,-169.255829,182.281799,103.329239,0.895023,-136.398209,228.240646,103.323318,0.919855,-21.619532,133.056168,94.101234,0.000000,10.387905,-6.092810,3.750180,53.790161,135.908249,201.340225,0.894660,59.220490,72.916023,233.040710,0.749778,-18.103376,150.523788,166.747238,0.457929,54.406525,161.228119,206.297180,0.654094,119.637009,158.965057,199.275803,0.919007,59.673191,72.290161,233.677216,-18.380772,152.637970,166.353912,53.782688,160.106354,205.780548,119.843292,159.213013,199.306183,-138.444641,221.885376,70.225517,-115.020874,251.642075,89.606140,-131.276825,229.899872,139.357208,-169.050980,182.571671,103.104889,-136.389343,228.484451,103.531281,,,
123,2.050000,-10.470962,-81.358292,0.330556,-21.648220,133.220261,94.192665,0.322843,-138.164917,222.775391,69.973907,0.945520,-114.271072,252.666565,89.253738,0.891531,-130.999023,230.911270,139.017426,0.971017,-169.143234,183.295700,103.268898,0.882009,-136.063004,229.093994,103.046005,0.928994,-21.751812,133.313751,94.193893,0.000000,10.379520,-6.116362,3.709660,53.800976,135.892990,201.338913,0.892362,59.174263,72.898888,233.045364,0.754771,-18.071730,150.561111,166.724945,0.448443,54.435352,161.212723,206.294235,0.655901,119.666008,158.899216,199.291122,0.921896,59.623402,72.287109,233.666824,-18.350977,152.713806,166.330780,53.813221,160.097244,205.781296,119.870880,159.132446,199.326279,-138.165604,222.557526,69.968544,-114.579422,252.361618,89.240288,-130.904221,230.883896,139.078293,-168.914047,183.636124,103.035805,-136.077850,229.303650,103.237053,,,
124,2.066667,-11.502996,-81.298477,-0.428651,-21.573587,133.586990,94.313812,0.261504,-137.912415,223.273743,69.729729,0.945520,-113.941589,253.207565,88.847176,0.891531,-130.684143,231.733170,138.727875,0.971017,-168.954269,184.025131,103.238106,0.882009,-135.775391,229.750183,102.769035,0.928994,-21.676977,133.680695,94.314659,0.000000,10.370757,-6.150465,3.664488,53.825943,135.866379,201.343002,0.895780,59.129818,72.869766,233.056152,0.754771,-18.018484,150.595230,166.696091,0.448443,54.480358,161.185898,206.296875,0.655901,119.712090,158.814606,199.322906,0.921896,59.563995,72.277840,233.649017,-18.302727,152.839813,166.299835,53.858185,160.087524,205.796204,119.924477,159.023239,199.363480,-137.914719,223.108688,69.717628,-114.167931,252.910858,88.834015,-130.573105,231.739792,138.781601,-168.763428,184.257507,103.018242,-135.848907,229.973068,102.960625,,,
125,2.083333,-12.784449,-81.280312,-1.577084,-21.634684,133.735184,94.330772,0.263568,-137.692810,223.711380,69.479179,0.958624,-113.637451,253.621078,88.528130,0.906645,-130.461288,232.325012,138.457886,0.969119,-168.864487,184.642853,103.077293,0.906875,-135.546860,230.265671,102.502548,0.924259,-21.737785,133.829224,94.331337,0.000000,10.363331,-6.162170,3.637174,53.830467,135.886917,201.322739,0.892674,59.098984,72.890137,233.041443,0.764102,-18.002525,150.649185,166.666351,0.425765,54.497044,161.206497,206.274689,0.660495,119.728378,158.801849,199.308456,0.924883,59.528931,72.292458,233.637466,-18.292126,152.890030,166.272171,53.888195,160.111481,205.773697,119.940491,159.016342,199.348343,-137.686493,223.577469,69.504890,-113.924332,253.337616,88.531990,-130.388916,232.324814,138.510712,-168.685776,184.907639,102.891060,-135.517532,230.418716,102.606613,,,
126,2.100000,-13.510815,-81.252899,-2.218124,-21.727055,133.869507,94.245255,0.277417,-137.628403,224.009888,69.257080,0.962694,-113.518822,253.907883,88.255692,0.896061,-130.376129,232.722397,138.221191,0.976692,-168.866196,185.050781,102.920837,0.904751,-135.468246,230.613831,102.269630,0.953316,-21.829992,133.963730,94.245682,0.000000,10.357987,-6.159944,3.635597,53.827686,135.887375,201.324081,0.893397,59.096317,72.893341,233.048248,0.764167,-18.006504,150.647934,166.669464,0.424527,54.494984,161.207382,206.273712,0.662336,119.725960,158.800812,199.304901,0.924020,59.523952,72.297600,233.641632,-18.297304,152.897263,166.276199,53.886822,160.110809,205.771759,119.938522,159.014191,199.345520,-137.623642,223.862015,69.276619,-113.818924,253.621933,88.287666,-130.289124,232.734894,138.252274,-168.686050,185.324844,102.726952,-135.440079,230.761017,102.381035,,,
127,2.116667,-13.986184,-81.247566,-2.651871,-21.852903,133.908142,94.150291,0.273300,-137.646774,224.160248,69.067398,0.959185,-113.506569,254.046234,88.046097,0.900994,-130.397171,232.920685,138.025726,0.973869,-168.935150,185.264267,102.757133,0.902338,-135.485107,230.788635,102.074966,0.953309,-21.955732,134.002472,94.150620,0.000000,10.355967,-6.159448,3.640440,53.815838,135.897659,201.314941,0.890890,59.089569,72.905495,233.041946,0.761795,-18.019382,150.650650,166.659210,0.428740,54.480965,161.217957,206.263474,0.663371,119.712189,158.816574,199.295166,0.924021,59.522354,72.304665,233.641586,-18.306763,152.882996,166.264923,53.872509,160.126068,205.762787,119.922791,159.032166,199.334335,-137.658401,223.997772,69.056358,-113.794693,253.775452,88.068489,-130.319626,232.926102,138.095581,-168.747040,185.546768,102.563705,-135.451080,230.933853,102.187294,,,
128,2.133333,-14.215628,-81.202972,-2.913679,-22.027082,133.929382,93.906647,0.265409,-137.757385,224.294495,68.937668,0.959185,-113.580231,254.149857,87.917503,0.900994,-130.459885,233.013367,137.896225,0.973869,-169.059723,185.408386,102.625824,0.902338,-135.570709,230.904099,101.947350,0.953309,-22.129829,134.023819,93.907082,0.000000,10.358878,-6.155952,3.642874,53.805305,135.905304,201.316818,0.897965,59.084007,72.911942,233.040634,0.761795,-18.032492,150.656128,166.665527,0.428740,54.469364,161.225403,206.266479,0.663371,119.700348,158.827774,199.294662,0.924021,59.519070,72.312271,233.643265,-18.312090,152.873627,166.264893,53.844387,160.118118,205.766800,119.913345,159.046875,199.330963,-137.776276,224.137466,68.942757,-113.872704,253.888733,87.949181,-130.393600,233.019669,137.965042,-168.877472,185.690857,102.440819,-135.507919,231.033478,102.026817,,,
129,2.150000,-14.354727,-81.217712,-3.168538,-22.275627,133.984238,93.666275,0.245646,-137.941711,224.467255,68.827034,0.960440,-113.754738,254.270767,87.875633,0.901659,-130.667831,233.046021,137.805618,0.976060,-169.281265,185.533524,102.425529,0.904073,-135.764893,231.010559,101.850540,0.958926,-22.378319,134.078720,93.666855,0.000000,10.369473,-6.155333,3.630157,53.802288,135.899414,201.332504,0.895951,59.069035,72.898293,233.042908,0.761247,-18.034079,150.672913,166.687912,0.432333,54.472046,161.218323,206.287430,0.658462,119.702171,158.808105,199.311813,0.923069,59.517639,72.298515,233.654572,-18.312733,152.840225,166.288528,53.838753,160.101471,205.779343,119.910606,159.031631,199.349167,-137.962479,224.305801,68.850014,-114.038872,254.025513,87.888344,-130.603363,233.049911,137.882538,-169.117172,185.795410,102.233200,-135.688660,231.151489,101.930344,,,
130,2.166667,-13.941276,-81.223129,-2.835306,-22.430376,134.328583,93.348297,0.252443,-138.179535,224.745697,68.656357,0.964550,-114.016495,254.542587,87.745705,0.900855,-130.904556,233.229614,137.646576,0.976682,-169.480392,185.735001,102.201569,0.910503,-136.004333,231.242416,101.689178,0.952736,-22.533150,134.422989,93.349022,0.000000,10.372277,-6.153802,3.631312,53.804585,135.897049,201.338745,0.896024,59.073589,72.894592,233.046066,0.757796,-18.032923,150.670410,166.696472,0.446749,54.473831,161.215759,206.294815,0.655695,119.703835,158.807449,199.317612,0.922420,59.523617,72.294342,233.659088,-18.315819,152.828308,166.295410,53.841354,160.101532,205.789627,119.914528,159.032318,199.354492,-138.188904,224.607147,68.685051,-114.301010,254.266434,87.754013,-130.838150,233.233505,137.711960,-169.309845,185.987366,102.013474,-135.947403,231.400955,101.775017,,,
131,2.183333,-14.029023,-81.193939,-3.012714,-22.693336,134.681549,92.915794,0.247924,-138.399155,225.203629,68.406097,0.964132,-114.211510,254.957260,87.531769,0.900385,-131.093033,233.577850,137.406403,0.972351,-169.710007,186.159943,101.903549,0.911500,-136.207611,231.648590,101.447968,0.953723,-22.796057,134.776001,92.916702,0.000000,10.374841,-6.155901,3.626231,53.809990,135.901291,201.339478,0.887401,59.072479,72.896606,233.043503,0.755805,-18.025438,150.683228,166.696579,0.453361,54.481499,161.219650,206.296951,0.657107,119.711426,158.805649,199.320923,0.922683,59.527630,72.293472,233.662521,-18.312958,152.814285,166.300415,53.862629,160.107300,205.786194,119.915031,159.035248,199.359360,-138.416351,225.062698,68.426537,-114.503868,254.686768,87.543983,-131.018127,233.605164,137.483078,-169.553284,186.404327,101.701027,-136.129745,231.788239,101.541298,,,
132,2.200000,-14.489850,-81.181587,-3.497950,-23.016825,135.142975,92.581543,0.257466,-138.601212,225.824631,68.088593,0.964132,-114.376732,255.540283,87.226639,0.900385,-131.291779,234.166779,137.092453,0.972351,-169.966919,186.811096,101.569862,0.911500,-136.404892,232.255951,101.132820,0.953723,-23.119421,135.237564,92.582474,0.000000,10.382515,-6.153778,3.622117,53.810345,135.899216,201.347229,0.893798,59.070389,72.889709,233.042068,0.755805,-18.025852,150.690628,166.709961,0.453361,54.483707,161.216843,206.308258,0.657107,119.713135,158.799683,199.328674,0.922683,59.527035,72.288124,233.660904,-18.306885,152.820404,166.310028,53.849178,160.097534,205.798950,119.920181,159.028336,199.365463,-138.592087,225.718750,68.124847,-114.692467,255.225815,87.224670,-131.232651,234.168579,137.164185,-169.805191,187.048279,101.389786,-136.319016,232.437195,101.206673,,,
133,2.216667,-14.633952,-81.158974,-3.555602,-23.218639,135.905914,92.290733,0.249012,-138.788879,226.578979,67.699532,0.971930,-114.550438,256.317688,86.784058,0.888593,-131.453690,235.024246,136.688126,0.976755,-170.152786,187.624207,101.250847,0.915277,-136.579636,233.059998,100.733192,0.946569,-23.321211,136.000534,92.291557,0.000000,10.381698,-6.152030,3.623047,53.813904,135.890488,201.355042,0.894009,59.076157,72.881599,233.050751,0.755895,-18.023550,150.679810,166.719467,0.453713,54.486858,161.208191,206.315643,0.654054,119.716156,158.792328,199.334335,0.922337,59.531040,72.281425,233.667908,-18.305059,152.814835,166.320740,53.853527,160.085373,205.803848,119.922379,159.020798,199.371918,-138.784927,226.433411,67.725883,-114.838669,256.026733,86.773499,-131.373459,235.018753,136.782257,-169.983170,187.867340,101.052185,-136.545151,233.258743,100.821976,,,
134,2.233333,-15.582538,-81.122887,-4.326252,-23.584538,136.651962,92.158638,0.273462,-138.960098,227.494141,67.278885,0.961020,-114.655975,257.242462,86.264610,0.894600,-131.601669,236.148743,136.239044,0.974648,-170.405807,188.717102,100.959282,0.905581,-136.734436,234.078201,100.291061,0.949692,-23.686905,136.746796,92.159157,0.000000,10.393270,-6.151151,3.617727,53.815792,135.889816,201.372177,0.891169,59.073509,72.873741,233.054352,0.753144,-18.021482,150.692810,166.742020,0.463170,54.491135,161.206421,206.338120,0.651731,119.720009,158.786285,199.354233,0.921903,59.538494,72.269257,233.681564,-18.301073,152.784531,166.345139,53.854546,160.080185,205.821411,119.922707,159.021103,199.391068,-138.958557,227.338684,67.290871,-114.967773,256.959503,86.285934,-131.518036,236.156876,136.295807,-170.232040,188.986786,100.759979,-136.681549,234.238678,100.400330,,,
135,2.250000,-15.288209,-81.069618,-3.896914,-23.632706,137.788010,91.843506,0.255247,-139.117249,228.473236,66.897171,0.964892,-114.816269,258.285645,85.786133,0.899892,-131.683380,237.290512,135.828613,0.971697,-170.488602,189.745316,100.703217,0.908317,-136.857635,235.134033,99.891632,0.953479,-23.735155,137.882751,91.843941,0.000000,10.399696,-6.148866,3.615808,53.811909,135.884705,201.383789,0.891873,59.069439,72.864845,233.058426,0.752096,-18.026531,150.693542,166.758591,0.467166,54.488121,161.200714,206.352615,0.650987,119.716591,158.779724,199.365509,0.920938,59.536343,72.258537,233.689087,-18.308737,152.768524,166.361862,53.850784,160.071793,205.834656,119.920624,159.018631,199.401764,-139.111450,228.334503,66.918190,-115.103897,258.007050,85.786514,-131.598602,237.300690,135.902954,-170.316055,190.000229,100.503868,-136.833252,235.286469,99.995529,,,
136,2.266667,-15.610626,-81.012482,-4.002450,-23.698084,138.896378,91.753952,0.280901,-139.155685,229.548752,66.564507,0.964892,-114.821861,259.419647,85.318329,0.899892,-131.655991,238.624420,135.455307,0.971697,-170.517975,190.966919,100.545525,0.908317,-136.863235,236.333923,99.531372,0.953479,-23.800482,138.991180,91.754112,0.000000,10.398482,-6.154583,3.613419,53.820107,135.873520,201.388046,0.891702,59.071064,72.853867,233.064240,0.752096,-18.014338,150.686005,166.756088,0.467166,54.497360,161.189590,206.356522,0.650987,119.726341,158.764648,199.375366,0.920938,59.539780,72.248703,233.693512,-18.296762,152.764511,166.358917,53.857754,160.066666,205.840408,119.931458,158.999969,199.412277,-139.180252,229.392075,66.562103,-115.107704,259.122589,85.351501,-131.585754,238.626480,135.517807,-170.316299,191.241592,100.351204,-136.824753,236.510910,99.632401,,,
137,2.283333,-15.772389,-80.969337,-3.903252,-23.675688,140.154068,91.682014,0.264925,-139.158707,230.684891,66.174118,0.959922,-114.811699,260.641846,84.772896,0.903846,-131.604568,240.073166,135.017029,0.969314,-170.491608,192.255753,100.354675,0.906192,-136.840332,237.619553,99.108025,0.951789,-23.778090,140.248871,91.681831,0.000000,10.407078,-6.151140,3.603813,53.821358,135.865692,201.406265,0.888390,59.065491,72.839920,233.071381,0.751663,-18.013884,150.694977,166.783218,0.471666,54.502930,161.180801,206.378937,0.650822,119.730904,158.747040,199.391541,0.921817,59.540134,72.237442,233.702637,-18.298044,152.751633,166.388748,53.863762,160.053696,205.857468,119.932068,158.983322,199.430374,-139.171814,230.530167,66.134293,-115.087936,260.374939,84.792511,-131.521072,240.090744,135.105286,-170.310471,192.518768,100.157677,-136.815399,237.760712,99.237038,,,
138,2.300000,-16.084105,-80.967674,-3.924015,-23.627996,141.460403,91.710106,0.252182,-139.105667,231.867676,65.743797,0.960324,-114.756538,261.917236,84.189774,0.899024,-131.550079,241.605240,134.538025,0.970031,-170.440521,193.614700,100.119629,0.913565,-136.786438,238.969482,98.642006,0.945251,-23.730394,141.555206,91.709435,0.000000,10.410284,-6.141856,3.618222,53.803364,135.870544,201.423569,0.884591,59.068459,72.845299,233.086258,0.747410,-18.039923,150.681076,166.809143,0.487767,54.478542,161.185715,206.396912,0.648389,119.706390,158.770096,199.401993,0.919845,59.554546,72.237854,233.730896,-18.329460,152.671814,166.420227,53.840828,160.050705,205.864777,119.904663,159.019043,199.440933,-139.099930,231.710693,65.766380,-115.045990,261.637451,84.222641,-131.442261,241.628647,134.584915,-170.288757,193.840744,99.906532,-136.762451,239.156830,98.752838,,,
139,2.316667,-15.190886,-80.979652,-2.739282,-23.146347,143.138077,91.665009,0.274323,-138.928360,233.051254,65.340889,0.960324,-114.662682,263.266876,83.624916,0.899024,-131.358002,243.145172,134.082108,0.970031,-170.118454,194.865494,99.922432,0.913565,-136.609833,240.319336,98.202827,0.945251,-23.249044,143.232559,91.663948,0.000000,10.418247,-6.137444,3.626082,53.811153,135.862503,201.435654,0.884036,59.087196,72.834099,233.090256,0.747410,-18.036097,150.666687,166.826736,0.487767,54.482834,161.177139,206.412109,0.648389,119.710693,158.772064,199.413559,0.919845,59.569996,72.223328,233.736115,-18.326771,152.660446,166.439804,53.851048,160.040894,205.877762,119.908386,159.024323,199.452148,-138.942932,232.858261,65.302467,-114.956711,263.004578,83.657646,-131.259186,243.163696,134.156189,-169.950058,195.128220,99.701469,-136.568359,240.493576,98.355515,,,
140,2.333333,-15.549776,-80.793709,-2.903080,-22.821598,144.447983,91.350365,0.263385,-138.566101,234.420776,65.065117,0.950669,-114.206490,264.667480,83.171944,0.901157,-130.775772,244.741150,133.748077,0.968782,-169.701248,196.394806,99.871552,0.904408,-136.139267,241.798798,97.894707,0.941159,-22.924177,144.542587,91.349289,0.000000,10.437910,-6.142336,3.611832,53.795570,135.856674,201.446213,0.885161,59.054070,72.815208,233.077682,0.747108,-18.046497,150.692245,166.839951,0.487086,54.473602,161.169312,206.432022,0.648599,119.701103,158.749939,199.435165,0.919297,59.538864,72.184395,233.741272,-18.331879,152.647858,166.459290,53.841862,160.034119,205.890289,119.900917,159.018860,199.468948,-138.569656,234.257629,65.047859,-114.491646,264.399323,83.216736,-130.674561,244.767670,133.795822,-169.542068,196.635574,99.663673,-136.111038,241.963013,98.027428,,,
141,2.350000,-15.683772,-80.660995,-2.652216,-22.217758,145.900757,91.304100,0.270065,-138.031311,235.690948,64.700516,0.936416,-113.629883,266.058746,82.546486,0.902065,-130.075409,246.468918,133.294189,0.958128,-169.079666,197.896133,99.834686,0.901783,-135.525497,243.287567,97.474258,0.942323,-22.320347,145.995346,91.302650,0.000000,10.442984,-6.142711,3.608832,53.806469,135.840027,201.464661,0.884471,59.061760,72.795326,233.090195,0.739833,-18.034912,150.682617,166.860046,0.498355,54.485844,161.152161,206.452881,0.648689,119.713188,158.730026,199.455582,0.915657,59.548847,72.161331,233.756363,-18.320045,152.632507,166.481918,53.853516,160.021347,205.908676,119.913246,158.999527,199.489731,-137.994095,235.444839,64.648247,-113.950874,265.838257,82.589066,-129.940506,246.450211,133.391708,-168.926620,198.188126,99.620995,-135.529602,243.480850,97.600174,,,
142,2.366667,-14.588387,-80.474312,-1.173831,-21.167160,147.727615,90.968391,0.195687,-137.383163,236.974152,64.290565,0.958062,-113.004959,267.532898,81.839905,0.922953,-129.171585,248.212494,132.780151,0.967083,-168.159515,199.303238,99.795189,0.962020,-134.763092,244.786514,97.004631,0.932492,-21.270060,147.821854,90.966774,0.000000,10.448881,-6.140203,3.604263,53.818172,135.823730,201.488281,0.881026,59.070862,72.775124,233.106491,0.740986,-18.024155,150.675201,166.889435,0.495600,54.499603,161.135239,206.479279,0.650401,119.726387,158.709335,199.477966,0.915937,59.553505,72.142159,233.769684,-18.314369,152.635895,166.512390,53.879501,160.005997,205.935410,119.924423,158.978760,199.513397,-137.347137,236.840012,64.196495,-113.215935,267.320465,81.912979,-129.059250,248.217697,132.848648,-168.109955,199.384338,99.676666,-134.750076,245.046738,97.075577,,,
143,2.383333,-16.449814,-80.281700,-2.768370,-20.790226,148.759369,90.632919,0.277970,-136.578064,238.494904,63.734547,0.958062,-112.000740,269.010010,81.080872,0.922953,-128.168701,250.034180,132.150055,0.967083,-167.485184,201.169861,99.490005,0.962020,-133.850372,246.457932,96.403435,0.932492,-20.892622,148.854156,90.631020,0.000000,10.460975,-6.146428,3.604375,53.832863,135.791687,201.524002,0.879793,59.081043,72.736320,233.129471,0.740986,-18.005493,150.651733,166.920593,0.495600,54.514210,161.102142,206.520401,0.650401,119.741692,158.676544,199.525558,0.915937,59.564095,72.104240,233.789963,-18.297173,152.623383,166.547775,53.895351,159.977081,205.971054,119.938568,158.941711,199.564011,-136.534195,238.276566,63.704819,-112.347687,268.763641,81.145935,-128.036926,250.028015,132.223694,-167.339081,201.452133,99.278267,-133.824982,246.646332,96.506256,,,
144,2.400000,-16.777485,-80.090050,-2.694504,-19.876160,150.227234,90.306099,0.255907,-135.685425,239.860260,63.159363,0.943827,-111.029091,270.477234,80.211594,0.892384,-127.043861,251.870956,131.464706,0.962232,-166.502808,202.809402,99.275604,0.904524,-132.845047,248.049347,95.762718,0.945974,-19.978489,150.322083,90.303879,0.000000,10.465426,-6.146689,3.594784,53.846733,135.771133,201.548782,0.882734,59.085354,72.711891,233.148102,0.741504,-17.990068,150.646317,166.948639,0.493082,54.532372,161.080994,206.547592,0.650844,119.759270,158.645340,199.550842,0.916877,59.571381,72.081429,233.807678,-18.284439,152.613098,166.575211,53.905838,159.958923,205.998672,119.960686,158.908188,199.590057,-135.654099,239.651733,63.131100,-111.342018,270.236694,80.276344,-126.901520,251.889679,131.525040,-166.377274,203.043045,99.052078,-132.831329,248.245987,95.889412,,,
145,2.416667,-17.153801,-79.893753,-2.693453,-18.898994,151.701813,89.918053,0.273668,-134.708282,241.270767,62.560799,0.935043,-109.965965,271.974487,79.330132,0.903745,-125.830803,253.722244,130.756851,0.964042,-165.443512,204.489594,99.021049,0.904250,-131.752869,249.671463,95.100006,0.944712,-19.001238,151.796738,89.915543,0.000000,10.468971,-6.147478,3.590817,53.855331,135.759979,201.564056,0.882325,59.089489,72.698174,233.159012,0.741152,-17.980381,150.642609,166.964874,0.493273,54.542740,161.069443,206.564621,0.651573,119.769478,158.629700,199.567764,0.916642,59.575180,72.065361,233.819061,-18.275026,152.613190,166.592957,53.917591,159.951660,206.014923,119.971367,158.892105,199.607269,-134.683228,241.015640,62.518440,-110.279190,271.770752,79.423012,-125.694794,253.709763,130.801956,-165.296265,204.772705,98.809265,-131.747894,249.859604,95.216141,,,
146,2.433333,-17.532183,-79.617088,-2.652058,-17.731100,153.180298,89.406479,0.210211,-133.549896,242.701233,61.932457,0.961030,-108.689949,273.493713,78.361618,0.917013,-124.339081,255.639160,129.993637,0.968852,-164.162949,206.228638,98.803192,0.966798,-130.432220,251.335678,94.395264,0.924012,-17.833231,153.275360,89.403748,0.000000,10.462808,-6.146042,3.562152,53.929230,135.770035,201.573853,0.885591,59.136467,72.707397,233.171616,0.743484,-17.903242,150.685608,166.982117,0.484686,54.629478,161.079437,206.572968,0.651133,119.854225,158.607712,199.568756,0.916003,59.609138,72.073479,233.825470,-18.204384,152.691193,166.613663,54.013607,159.957138,206.017548,120.059174,158.870697,199.610199,-133.498291,242.571747,61.862656,-108.924706,273.273560,78.442986,-124.224617,255.638245,130.042831,-164.138428,206.284195,98.685081,-130.388077,251.630844,94.452698,,,
147,2.450000,-23.918409,-79.279472,-8.460152,-17.948874,153.058853,89.631599,0.273949,-131.979233,244.482483,60.967793,0.961030,-106.540878,274.977997,77.062027,0.917013,-122.583107,258.041931,128.882492,0.968852,-163.330521,209.049561,98.229897,0.966798,-128.725021,253.437515,93.330193,0.924012,-18.049133,153.155838,89.627632,0.000000,10.465797,-6.147738,3.572033,53.941719,135.743683,201.602875,0.886299,59.157345,72.680840,233.198822,0.743484,-17.891109,150.648682,167.007309,0.484686,54.637535,161.053024,206.602890,0.651133,119.863106,158.592163,199.602509,0.916003,59.625370,72.047699,233.845581,-18.195578,152.689545,166.641281,54.024437,159.942276,206.048355,120.070709,158.847275,199.646271,-131.950256,244.269943,60.932190,-106.891159,274.732666,77.138290,-122.447433,258.056641,128.939346,-163.204224,209.284378,97.997368,-128.665695,253.646011,93.465263,,,
148,2.466667,-28.220741,-78.888046,-12.209691,-17.796844,153.356049,89.681534,0.290211,-130.546219,246.066589,60.098568,0.945645,-104.667290,276.371948,75.845863,0.891400,-120.907539,260.226288,127.856613,0.963046,-162.366425,211.485794,97.761589,0.911554,-127.141075,255.324539,92.360023,0.936142,-17.895729,153.454376,89.676582,0.000000,10.480136,-6.147309,3.565821,54.021297,135.711365,201.646271,0.882160,59.231178,72.639709,233.225555,0.745269,-17.810904,150.632950,167.056549,0.476084,54.719898,161.019333,206.652878,0.653843,119.945030,158.553497,199.650116,0.917049,59.682541,72.001099,233.861984,-18.123600,152.742035,166.703873,54.131538,159.925140,206.091248,120.151581,158.802567,199.698410,-130.503601,245.839111,60.044369,-105.037849,276.136871,75.918480,-120.770874,260.221039,127.933235,-162.218155,211.754990,97.531586,-127.098099,255.523239,92.495155,,,
