Format Version,1.23,Take Name,ear2ear_21_10_2022,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.48.14.646 AM,Total Frames in Take,717,Total Exported Frames,717,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
152,1.266667,94.567009,54.678448,-32.601189,-1.610890,115.689842,1.526136,0.113589,-122.229385,208.153305,1.126245,0.987803,-57.926464,258.464172,36.955444,0.978238,-97.545128,231.699875,6.726553,0.979339,-103.457443,219.802933,37.671112,0.951366,-86.035683,242.607224,-25.909628,0.957916,-1.510744,115.576759,1.460478,0.000000,-122.228027,208.141174,1.173167,-57.891594,258.499390,36.886593,-97.518883,231.691513,6.795014,-103.595123,219.697784,37.742424,-85.960609,242.697876,-26.027403,,,,,,,,,,,,
153,1.275000,94.572144,54.457081,-32.586239,-1.668409,115.944557,1.602200,0.118026,-121.928856,208.873428,1.249236,0.985386,-57.426445,258.924652,37.083481,0.979217,-97.152931,232.322754,6.852747,0.981508,-103.106331,220.439377,37.794659,0.953322,-85.606560,243.195450,-25.781944,0.956505,-1.568711,115.831108,1.536492,0.000000,-121.924751,208.847076,1.301267,-57.389069,258.952179,37.014526,-97.129539,232.323944,6.922924,-103.249168,220.340958,37.863712,-85.528732,243.291595,-25.904263,,,,,,,,,,,,
154,1.283333,94.511963,54.242798,-32.537731,-1.696080,116.198059,1.735447,0.118287,-121.605499,209.579193,1.325222,0.985386,-56.921978,259.400055,37.154026,0.979217,-96.742508,232.937057,6.925114,0.981508,-102.746666,221.087433,37.870155,0.953322,-85.148888,243.754333,-25.711237,0.956505,-1.596797,116.084221,1.669799,0.000000,-121.607109,209.573578,1.364131,-56.895054,259.434387,37.079662,-96.713005,232.929123,7.010236,-102.880852,220.977615,37.950569,-85.069511,243.843414,-25.841305,,,,,,,,,,,,
155,1.291667,94.481812,54.015976,-32.555218,-1.763508,116.437569,1.834231,0.126986,-121.304993,210.289215,1.410089,0.984705,-56.408485,259.882996,37.168774,0.979794,-96.347595,233.553421,6.979772,0.977675,-102.383125,221.751419,37.936901,0.950751,-84.727516,244.299820,-25.670599,0.951768,-1.664706,116.323288,1.768624,0.000000,-121.290749,210.270462,1.466578,-56.365864,259.912750,37.106884,-96.322083,233.542068,7.064611,-102.538849,221.651993,38.005230,-84.654083,244.399719,-25.818392,,,,,,,,,,,,
156,1.300000,94.514236,53.814331,-32.645729,-1.796789,116.700172,1.841644,0.135581,-121.015579,210.961685,1.494328,0.984705,-55.906075,260.357513,37.139580,0.979794,-95.971741,234.143951,7.017419,0.977675,-102.010475,222.384689,37.990173,0.950751,-84.354156,244.827194,-25.654568,0.951768,-1.698460,116.585503,1.775999,0.000000,-121.037148,210.931061,1.548506,-55.879093,260.385529,37.081860,-95.939224,234.142548,7.098606,-102.138466,222.286346,38.069637,-84.264160,244.929642,-25.811514,,,,,,,,,,,,
157,1.308333,94.460510,53.636913,-32.699585,-1.778938,116.992790,1.997855,0.123301,-120.710594,211.616043,1.585279,0.986060,-55.422619,260.873779,37.094963,0.981055,-95.591919,234.731293,7.049130,0.978355,-101.641655,223.042969,38.046585,0.952567,-83.968002,245.323746,-25.650126,0.954045,-1.681010,116.877708,1.932326,0.000000,-120.707130,211.613129,1.640855,-55.394997,260.906525,37.032455,-95.558281,234.719788,7.128076,-101.781609,222.935684,38.116615,-83.892899,245.412933,-25.792238,,,,,,,,,,,,
158,1.316667,94.438202,53.405964,-32.781818,-1.868032,117.236572,2.076682,0.125916,-120.425262,212.328522,1.655854,0.986060,-54.901779,261.382416,37.013577,0.981055,-95.209076,235.352676,7.054824,0.978355,-101.268799,223.736130,38.077312,0.952567,-83.581543,245.848694,-25.674250,0.954045,-1.770636,117.121002,2.011218,0.000000,-120.429619,212.328079,1.706205,-54.874214,261.421814,36.945755,-95.186546,235.359894,7.144242,-101.401382,223.611374,38.148880,-83.494728,245.927338,-25.817732,,,,,,,,,,,,
159,1.325000,94.427353,53.175312,-32.878635,-1.929328,117.527367,2.125453,0.143798,-120.111938,213.084518,1.713466,0.986021,-54.349308,261.934509,36.909096,0.981207,-94.798256,236.017532,7.043676,0.976702,-100.862648,224.472778,38.092033,0.949288,-83.172768,246.417221,-25.716848,0.944328,-1.832474,117.411316,2.060040,0.000000,-120.116226,213.080887,1.769097,-54.308838,261.978699,36.863686,-94.781601,236.009888,7.135048,-101.001640,224.351120,38.175858,-83.086639,246.505997,-25.902033,,,,,,,,,,,,
160,1.333333,94.312363,52.959328,-32.910301,-1.928821,117.829025,2.346615,0.139232,-119.754166,213.825546,1.773085,0.986021,-53.787739,262.515625,36.808571,0.981207,-94.351746,236.676849,7.031550,0.976702,-100.439835,225.230820,38.111816,0.949288,-82.707924,246.952835,-25.761475,0.944328,-1.832442,117.712456,2.281427,0.000000,-119.758339,213.813202,1.826097,-53.756481,262.550293,36.742062,-94.313324,236.687973,7.127602,-100.588493,225.110886,38.189827,-82.624893,247.039505,-25.922144,,,,,,,,,,,,
161,1.341667,94.267815,52.696671,-32.960434,-2.002545,118.135292,2.430385,0.128045,-119.392143,214.663895,1.817239,0.987911,-53.175201,263.106049,36.723576,0.981485,-93.881866,237.407532,7.019928,0.978246,-99.994591,226.035034,38.122311,0.952371,-82.220245,247.582382,-25.798334,0.954333,-1.906752,118.018188,2.365286,0.000000,-119.403015,214.676361,1.862679,-53.140976,263.157410,36.682594,-93.854912,237.412689,7.102487,-100.116898,225.906784,38.192265,-82.148438,247.641815,-25.955431,,,,,,,,,,,,
162,1.350000,94.233994,52.445404,-33.001587,-2.032697,118.466072,2.512500,0.142352,-119.002670,215.502655,1.876101,0.987911,-52.549446,263.697296,36.675907,0.981485,-93.389931,238.141357,7.033022,0.978246,-99.528236,226.831543,38.153233,0.952371,-81.709312,248.227386,-25.805868,0.954333,-1.937463,118.348480,2.447464,0.000000,-119.017082,215.505127,1.935046,-52.518955,263.743011,36.628025,-93.362480,238.147141,7.133135,-99.659401,226.702545,38.221313,-81.621750,248.302444,-25.985235,,,,,,,,,,,,
163,1.358333,94.144341,52.199471,-32.985561,-2.042562,118.847298,2.707225,0.141654,-118.594933,216.384201,1.956838,0.985122,-51.930351,264.339813,36.682533,0.983024,-92.884491,238.919632,7.079729,0.975773,-99.066750,227.678085,38.215981,0.949949,-81.165466,248.911316,-25.774303,0.944843,-1.947843,118.729202,2.642334,0.000000,-118.601021,216.392105,2.015507,-51.912720,264.375305,36.627396,-92.868027,238.933228,7.174255,-99.190712,227.546600,38.302151,-81.069557,248.985855,-25.958487,,,,,,,,,,,,
164,1.366667,94.100189,51.917347,-32.979458,-2.112918,119.220551,2.814882,0.149027,-118.184631,217.328751,2.030913,0.985122,-51.275017,264.979828,36.704536,0.983024,-92.362236,239.741028,7.130954,0.975773,-98.590645,228.551361,38.276688,0.949949,-80.603760,249.652451,-25.733322,0.944843,-2.018799,119.101952,2.750044,0.000000,-118.192665,217.345200,2.095431,-51.247810,265.028503,36.660114,-92.328224,239.755432,7.229479,-98.728531,228.406357,38.351219,-80.519211,249.718002,-25.926458,,,,,,,,,,,,
165,1.375000,93.976074,51.629028,-32.871399,-2.131343,119.635918,3.005203,0.148850,-117.700302,218.334412,2.060078,0.982770,-50.576500,265.667358,36.755447,0.983135,-91.768028,240.618134,7.165775,0.973711,-98.078606,229.481781,38.314075,0.947402,-79.932610,250.446884,-25.695707,0.943916,-2.037778,119.516800,2.940523,0.000000,-117.707474,218.352097,2.126301,-50.554447,265.712555,36.710495,-91.745628,240.643356,7.265375,-98.207817,229.333481,38.388737,-79.840698,250.507233,-25.891249,,,,,,,,,,,,
166,1.383333,93.840363,51.319370,-32.754704,-2.188042,120.043480,3.244813,0.154038,-117.213631,219.372803,2.119482,0.983035,-49.862587,266.364288,36.838612,0.984701,-91.164230,241.518127,7.231271,0.970092,-97.563614,230.440735,38.382465,0.947848,-79.245728,251.256317,-25.627140,0.942044,-2.095074,119.923790,3.180310,0.000000,-117.226692,219.392517,2.183088,-49.844189,266.410278,36.802704,-91.131157,241.552795,7.340885,-97.688126,230.289490,38.454163,-79.159737,251.307465,-25.836264,,,,,,,,,,,,
167,1.391667,93.872040,51.062637,-32.751400,-2.165645,120.556519,3.278091,0.149282,-116.746063,220.400024,2.242732,0.983035,-49.176334,267.068970,36.971966,0.984701,-90.596519,242.425552,7.360789,0.970092,-97.037163,231.358246,38.507095,0.947848,-78.643242,252.129974,-25.494951,0.942044,-2.073231,120.436462,3.213491,0.000000,-116.756226,220.416946,2.305968,-49.152126,267.115814,36.934849,-90.563499,242.457733,7.463418,-97.166862,231.211212,38.575035,-78.560768,252.181320,-25.691685,,,,,,,,,,,,
168,1.400000,93.760834,50.743469,-32.640842,-2.277195,120.984642,3.556841,0.145116,-116.291832,221.472214,2.380689,0.984147,-48.489254,267.774872,37.146397,0.981636,-90.022804,243.352188,7.511121,0.971828,-96.551987,232.335281,38.656837,0.946853,-77.987335,252.974457,-25.338810,0.947357,-2.185405,120.864037,3.492372,0.000000,-116.289925,221.484818,2.442805,-48.454361,267.821381,37.101490,-90.003654,243.387589,7.616376,-96.692703,232.189026,38.720089,-77.902496,253.026123,-25.524477,,,,,,,,,,,,
169,1.408333,93.712112,50.429672,-32.564583,-2.313793,121.463669,3.720016,0.155251,-115.771393,222.579300,2.506480,0.984147,-47.731186,268.500854,37.313423,0.981636,-89.384506,244.313034,7.653603,0.971828,-95.989563,233.326843,38.794174,0.946853,-77.280090,253.874512,-25.188740,0.947357,-2.222638,121.342567,3.655570,0.000000,-115.784576,222.587784,2.574059,-47.702885,268.547516,37.264751,-89.378639,244.354843,7.759156,-96.120140,233.171509,38.871056,-77.170570,253.932922,-25.389944,,,,,,,,,,,,
170,1.416667,93.632324,50.083618,-32.474194,-2.377398,121.921814,3.941330,0.151747,-115.216110,223.726517,2.639473,0.982102,-46.918987,269.239014,37.480453,0.984855,-88.700500,245.300034,7.799094,0.971191,-95.391655,234.359924,38.937508,0.948428,-76.517738,254.781631,-25.037430,0.943525,-2.286943,121.800148,3.876962,0.000000,-115.214340,223.729980,2.710960,-46.889702,269.275421,37.441906,-88.683365,245.346390,7.903194,-95.529488,234.220093,39.000782,-76.428238,254.835373,-25.237762,,,,,,,,,,,,
171,1.425000,93.586464,49.711533,-32.384815,-2.506316,122.358360,4.134894,0.141951,-114.675583,224.899887,2.806329,0.982102,-46.102821,269.950806,37.705746,0.984855,-88.022415,246.297394,7.990177,0.971191,-94.803558,235.389114,39.120308,0.948428,-75.758316,255.711853,-24.835371,0.943525,-2.416620,122.236130,4.070532,0.000000,-114.683281,224.931900,2.858426,-46.084408,269.999969,37.667210,-87.995392,246.326462,8.106304,-94.923103,235.241165,39.184437,-75.676575,255.749649,-25.029278,,,,,,,,,,,,
172,1.433333,93.532928,49.377567,-32.328331,-2.565496,122.828644,4.415023,0.139453,-114.131874,226.025146,3.036556,0.982348,-45.306046,270.680115,37.946705,0.985022,-87.355278,247.267120,8.223868,0.971602,-94.208786,236.404541,39.354118,0.951376,-75.027176,256.603546,-24.600018,0.946904,-2.476500,122.705887,4.350708,0.000000,-114.151291,226.062057,3.093529,-45.301224,270.728088,37.911114,-87.329903,247.305618,8.327685,-94.309013,236.251099,39.419231,-74.937683,256.633545,-24.790277,,,,,,,,,,,,
173,1.441667,93.489410,49.023853,-32.303024,-2.650187,123.283150,4.681369,0.147896,-113.576851,227.166504,3.268907,0.982348,-44.473217,271.410156,38.153946,0.985022,-86.669022,248.244827,8.444803,0.971602,-93.586693,237.438004,39.580276,0.951376,-74.286476,257.490936,-24.384142,0.946904,-2.561957,123.159813,4.617099,0.000000,-113.571609,227.199203,3.318096,-44.443039,271.460175,38.142529,-86.649261,248.310104,8.561411,-93.705009,237.280014,39.640625,-74.223473,257.501160,-24.598940,,,,,,,,,,,,
174,1.450000,93.620941,48.720360,-32.329231,-2.609179,123.911514,4.636062,0.087258,-112.987816,228.380280,3.496429,0.990104,-43.630299,272.191101,38.423843,0.976773,-85.966095,249.306427,8.696366,0.977889,-92.921173,238.475418,39.815083,0.956013,-73.555466,258.551239,-24.122332,0.978030,-2.521640,123.787834,4.571496,0.000000,-112.983887,228.403290,3.528402,-43.597137,272.239441,38.351765,-85.919853,249.311310,8.771598,-93.055748,238.365570,39.843082,-73.504486,258.584930,-24.185499,,,,,,,,,,,,
175,1.458333,93.497223,48.391525,-32.241657,-2.579473,124.477386,4.991071,0.091359,-112.350502,229.582367,3.673311,0.990104,-42.763145,273.026276,38.601921,0.976773,-85.211418,250.356979,8.869797,0.977889,-92.249359,239.598022,39.994888,0.956013,-72.726120,259.496460,-23.950085,0.978030,-2.492610,124.353142,4.926687,0.000000,-112.341331,229.596451,3.708488,-42.741665,273.060028,38.521687,-85.141838,250.371811,8.926620,-92.391022,239.499084,40.029121,-72.684723,259.532715,-23.996212,,,,,,,,,,,,
176,1.466667,93.357788,48.013954,-32.169113,-2.649285,124.991882,5.390646,0.095855,-111.720566,230.820038,3.866706,0.988243,-41.862263,273.853790,38.762154,0.973473,-84.446686,251.422012,9.044561,0.976458,-91.569588,240.756393,40.182442,0.951183,-71.886528,260.429626,-23.783203,0.983381,-2.563219,124.866959,5.326486,0.000000,-111.716484,230.845596,3.905980,-41.835960,273.901672,38.671204,-84.378517,251.445358,9.105193,-91.718887,240.633057,40.207523,-71.835930,260.456177,-23.817160,,,,,,,,,,,,
177,1.475000,93.281708,47.659435,-32.115360,-2.689533,125.565529,5.705184,0.092453,-111.100716,232.068375,4.084683,0.988243,-40.985737,274.689331,38.971966,0.973473,-83.700729,252.503754,9.256960,0.976458,-90.898125,241.902328,40.399628,0.951183,-71.076042,261.412323,-23.573074,0.983381,-2.604228,125.440048,5.641127,0.000000,-111.076866,232.090775,4.112386,-40.946281,274.733215,38.887321,-83.635361,252.515045,9.324416,-91.062881,241.792709,40.437607,-71.040108,261.444427,-23.621624,,,,,,,,,,,,
178,1.483333,93.159019,47.272770,-31.970648,-2.770275,126.110497,6.107234,0.098244,-110.448883,233.351227,4.313571,0.989181,-40.090527,275.501984,39.282093,0.971204,-82.916740,253.600357,9.516569,0.976410,-90.227676,243.057220,40.652588,0.948723,-70.187996,262.413116,-23.299154,0.981475,-2.685745,125.984398,6.043324,0.000000,-110.445320,233.375031,4.349540,-40.053188,275.555634,39.187248,-82.859360,253.626740,9.586675,-90.384628,242.927750,40.678528,-70.129425,262.438965,-23.336475,,,,,,,,,,,,
179,1.491667,93.073341,46.853176,-31.817047,-2.882630,126.648590,6.422045,0.082389,-109.760796,234.685303,4.525771,0.989181,-39.141972,276.297211,39.614342,0.971204,-82.086823,254.727386,9.777529,0.976410,-89.520096,244.224350,40.898113,0.948723,-69.246269,263.460724,-23.015867,0.981475,-2.798945,126.521912,6.358196,0.000000,-109.757164,234.708389,4.551207,-39.094315,276.353577,39.541344,-82.021736,254.746796,9.852404,-89.669357,244.111084,40.904381,-69.213486,263.475311,-23.049419,,,,,,,,,,,,
180,1.500000,92.966812,46.414776,-31.598200,-2.972111,127.192810,6.709520,0.100723,-109.002281,236.059464,4.676866,0.990113,-38.139980,277.088806,39.960117,0.970074,-81.184967,255.880859,10.008393,0.976811,-88.768784,245.407684,41.102711,0.947130,-68.204132,264.543823,-22.748415,0.978643,-2.889273,127.065536,6.645739,0.000000,-108.997215,236.077545,4.711663,-38.091511,277.143463,39.865261,-81.129982,255.892395,10.082211,-88.939110,245.286591,41.135014,-68.142403,264.580841,-22.794437,,,,,,,,,,,,
181,1.508333,92.710419,45.918468,-31.359297,-3.214836,127.722977,7.367572,0.102351,-108.277977,237.514587,4.915386,0.984205,-37.144123,277.971375,40.313168,0.978253,-80.300522,257.098511,10.286495,0.965391,-88.052284,246.738373,41.377277,0.956119,-67.163826,265.598602,-22.450842,0.977581,-3.132964,127.594887,7.304181,0.000000,-108.269196,237.463913,4.878693,-37.115685,277.964508,40.231251,-80.205002,257.129395,10.381807,-88.198212,246.710876,41.470863,-67.150719,265.652649,-22.521181,,,,,,,,,,,,
182,1.516667,92.528915,45.476528,-31.131548,-3.309004,128.302002,7.837441,0.082761,-107.502731,238.912231,5.096335,0.984205,-36.140045,278.822449,40.653614,0.978253,-79.385826,258.278198,10.529047,0.965391,-87.293701,247.989441,41.604210,0.956119,-66.103775,266.664276,-22.179029,0.977581,-3.227985,128.173264,7.774288,0.000000,-107.462852,238.861359,5.061655,-36.099567,278.807648,40.567921,-79.333153,258.279480,10.593633,-87.442764,247.985764,41.706005,-66.087914,266.732635,-22.225056,,,,,,,,,,,,
183,1.525000,92.485512,45.070972,-30.981001,-3.373213,129.023438,8.116333,0.136417,-106.768921,240.379105,5.338749,0.957457,-35.177536,279.738617,41.049904,0.962324,-78.522644,259.537445,10.836167,0.895811,-86.551788,249.271240,41.887691,0.957479,-65.130539,267.864410,-21.842123,0.970020,-3.293020,128.894180,8.053162,0.000000,-106.705658,240.240753,5.262503,-35.150303,279.671356,40.917820,-78.529213,259.869446,11.087998,-86.686722,249.184952,41.944916,-65.079559,267.824158,-21.942928,,,,,,,,,,,,
184,1.533333,92.386238,44.659531,-30.772110,-3.418967,129.709213,8.469069,0.140304,-105.994301,241.817459,5.550817,0.957457,-34.199741,280.624664,41.457989,0.962324,-77.621849,260.764954,11.128681,0.895811,-85.796310,250.531708,42.153126,0.957479,-64.095001,269.021271,-21.512037,0.970020,-3.339574,129.579437,8.405971,0.000000,-105.929558,241.671677,5.477621,-34.142910,280.570618,41.315975,-77.634514,261.101593,11.390135,-85.964783,250.431335,42.203671,-64.035378,268.984802,-21.608707,,,,,,,,,,,,
185,1.541667,92.329376,44.289776,-30.603455,-3.334649,130.480072,8.753577,0.151215,-105.169792,243.259323,5.768243,0.954011,-33.189308,281.558289,41.848450,0.958015,-76.684456,262.015045,11.418391,0.882311,-84.982567,251.802444,42.416817,0.951472,-63.044025,270.217468,-21.188608,0.964922,-3.255989,130.349823,8.690484,0.000000,-105.102470,243.104340,5.695568,-33.153866,281.487640,41.700260,-76.704254,262.394104,11.696831,-85.135979,251.696533,42.470905,-62.973759,270.169830,-21.300325,,,,,,,,,,,,
186,1.550000,92.332581,43.884903,-30.468327,-3.283881,131.242218,8.946892,0.128283,-104.308228,244.749634,6.011009,0.954011,-32.107536,282.473236,42.257019,0.958015,-75.697914,263.292206,11.732916,0.882311,-84.112350,253.086563,42.702278,0.951472,-61.953365,271.452301,-20.840977,0.964922,-3.206062,131.111526,8.883688,0.000000,-104.248138,244.620361,5.941281,-32.063126,282.422211,42.137470,-75.711372,263.633026,11.993080,-84.251747,252.983444,42.733200,-61.905106,271.395020,-20.942883,,,,,,,,,,,,
187,1.558333,92.301941,43.503899,-30.315529,-3.195338,132.089645,9.244807,0.138995,-103.449486,246.277435,6.290959,0.951977,-31.057240,283.467529,42.705780,0.959561,-74.724739,264.619781,12.084494,0.880834,-83.259048,254.430618,43.026478,0.953607,-60.871529,272.729675,-20.455872,0.968349,-3.118294,131.958527,9.181560,0.000000,-103.386726,246.113663,6.212614,-30.995462,283.405945,42.569569,-74.765015,265.009857,12.355462,-83.408760,254.326248,43.060104,-60.806137,272.669312,-20.545929,,,,,,,,,,,,
188,1.566667,92.321945,43.210186,-30.178293,-2.917066,133.067566,9.494346,0.132939,-102.572472,247.780167,6.615398,0.951977,-30.044264,284.521210,43.215023,0.959561,-73.761848,265.961456,12.489455,0.880834,-82.396530,255.755280,43.397945,0.953607,-59.816681,274.064056,-20.013435,0.968349,-2.840607,132.936172,9.430954,0.000000,-102.494629,247.641418,6.557043,-30.009314,284.453552,43.087658,-73.775917,266.302155,12.739971,-82.548035,255.664764,43.441994,-59.763840,274.020142,-20.122232,,,,,,,,,,,,
189,1.575000,92.346451,42.930996,-30.065475,-2.661981,134.092453,9.797919,0.139398,-101.747421,249.299698,6.999659,0.956026,-29.084658,285.618073,43.753952,0.960133,-72.854912,267.328369,12.941545,0.895612,-81.578171,257.110168,43.821175,0.949116,-58.829605,275.419647,-19.529665,0.972298,-2.586091,133.960800,9.734389,0.000000,-101.684334,249.149017,6.934442,-29.000299,285.573914,43.626041,-72.876366,267.652405,13.204053,-81.758881,257.018555,43.840645,-58.774956,275.382263,-19.618504,,,,,,,,,,,,
190,1.583333,92.491570,42.763771,-30.090784,-2.183370,135.289734,9.984491,0.134968,-100.935181,250.789993,7.487903,0.956026,-28.150999,286.815186,44.290455,0.960133,-71.987823,268.721466,13.456999,0.895612,-80.727020,258.459686,44.317669,0.949116,-57.953491,276.844452,-19.002386,0.972298,-2.107892,135.158005,9.920633,0.000000,-100.850357,250.639893,7.414455,-28.099075,286.750458,44.148106,-72.027534,269.122589,13.732582,-80.882179,258.345917,44.345261,-57.895370,276.771790,-19.089699,,,,,,,,,,,,
191,1.591667,92.657516,42.620930,-30.200987,-1.667999,136.510742,10.185318,0.132357,-100.142784,252.254074,8.023090,0.955538,-27.215403,288.043915,44.771767,0.962249,-71.142921,270.105713,13.976527,0.888670,-79.860016,259.815979,44.834145,0.953547,-57.138332,278.246399,-18.491285,0.968123,-1.592937,136.378922,10.121136,0.000000,-100.082802,252.104218,7.948400,-27.153173,287.989990,44.645180,-71.177757,270.467102,14.234379,-80.009895,259.713654,44.873981,-57.075882,278.191132,-18.587788,,,,,,,,,,,,
192,1.600000,92.952591,42.617142,-30.327303,-0.815228,137.967926,10.128241,0.139670,-99.294571,253.716797,8.549254,0.955538,-26.307981,289.373169,45.310120,0.962249,-70.285255,271.547028,14.520837,0.888670,-78.952133,261.144379,45.354736,0.953547,-56.333488,279.806610,-17.939676,0.968123,-0.740269,137.836349,10.063456,0.000000,-99.281776,253.566238,8.503035,-26.256472,289.333496,45.117428,-70.302406,271.808136,14.737219,-79.111771,261.071533,45.365444,-56.221043,279.808380,-17.927967,,,,,,,,,,,,
193,1.608333,93.051964,42.549561,-30.492018,-0.176400,139.308914,10.483419,0.146045,-98.535416,255.162476,9.094121,0.949384,-25.431026,290.748657,45.688568,0.942451,-69.494179,272.962982,14.998807,0.896849,-78.105049,262.576080,45.853683,0.948599,-55.604271,281.200897,-17.493748,0.973301,-0.101723,139.177246,10.418499,0.000000,-98.487282,254.976486,9.030247,-25.355732,290.690765,45.478867,-69.531563,273.293060,15.243515,-78.296158,262.501404,45.866966,-55.499256,281.189209,-17.478111,,,,,,,,,,,,
194,1.616667,93.125618,42.573406,-30.706991,0.698328,140.706543,10.903339,0.138544,-97.729691,256.502899,9.638313,0.949384,-24.545580,292.175995,45.987930,0.942451,-68.682480,274.327087,15.441185,0.896849,-77.202980,263.973999,46.332500,0.948599,-54.886211,282.532104,-17.099545,0.973301,0.772902,140.574829,10.838380,0.000000,-97.698997,256.343323,9.569860,-24.491308,292.127045,45.786983,-68.707161,274.623566,15.669123,-77.368988,263.895752,46.367458,-54.780552,282.522430,-17.092859,,,,,,,,,,,,
195,1.625000,93.280777,42.336960,-31.121870,1.223937,141.937469,11.236603,0.136117,-96.767029,258.106720,10.265253,0.955921,-23.246058,293.578217,46.129150,0.946542,-67.620155,275.832184,15.867466,0.906310,-76.007950,265.578796,46.828285,0.953296,-53.974113,283.913666,-16.767365,0.973420,1.297644,141.805328,11.171517,0.000000,-96.706436,257.931335,10.196033,-23.191704,293.508881,45.922611,-67.658768,276.126740,16.098843,-76.184944,265.525970,46.869934,-53.873463,283.916504,-16.764582,,,,,,,,,,,,
196,1.633333,93.183701,41.629360,-30.928064,1.106352,142.800430,11.555027,0.141822,-95.426315,260.183350,10.473613,0.951256,-21.533989,294.715118,46.491112,0.941989,-66.070885,277.540741,16.138865,0.903800,-74.642151,267.375580,47.078503,0.943351,-52.265816,285.469635,-16.466516,0.977455,1.178524,142.667435,11.490000,0.000000,-95.359131,260.010284,10.413988,-21.464449,294.654785,46.278103,-66.082581,277.847687,16.370655,-74.856285,267.307007,47.106583,-52.176651,285.464600,-16.453856,,,,,,,,,,,,
197,1.641667,93.150650,40.745098,-30.539537,0.740163,143.541336,11.662020,0.138527,-93.934242,262.428558,10.634377,0.951256,-19.664045,295.656921,47.097950,0.941989,-64.334702,279.300995,16.491253,0.903800,-73.196457,269.152405,47.354416,0.943351,-50.267780,287.137787,-16.024338,0.977455,0.810518,143.407471,11.596775,0.000000,-93.897026,262.251038,10.568120,-19.588287,295.604340,46.893169,-64.369301,279.617065,16.722038,-73.380844,269.081879,47.372719,-50.161751,287.122375,-16.002293,,,,,,,,,,,,
198,1.650000,93.091583,39.945751,-29.963428,0.556044,144.395279,11.732418,0.135982,-92.395821,264.634125,10.713259,0.954421,-17.911673,296.593658,47.868053,0.946067,-62.598862,281.047577,16.866003,0.897247,-71.818832,270.859894,47.611126,0.948365,-48.196068,288.857880,-15.508607,0.972721,0.624924,144.260757,11.666918,0.000000,-92.351372,264.472198,10.642292,-17.839104,296.546082,47.670547,-62.637478,281.380463,17.103954,-72.001526,270.768829,47.642582,-48.091846,288.825562,-15.509450,,,,,,,,,,,,
199,1.658333,93.084503,39.300770,-29.514204,0.642851,145.386856,11.839470,0.137053,-90.906830,266.697479,10.908887,0.954421,-16.262114,297.612000,48.621445,0.946067,-60.956230,282.734772,17.302807,0.897247,-70.460770,272.505737,47.947361,0.948365,-46.287872,290.534546,-14.954907,0.972721,0.710528,145.251892,11.773684,0.000000,-90.852715,266.548859,10.854368,-16.191563,297.568909,48.433449,-60.963223,283.049896,17.546951,-70.658348,272.418457,47.946144,-46.208065,290.498596,-14.955364,,,,,,,,,,,,
200,1.666667,93.145058,38.473251,-29.217129,0.376649,146.230972,11.883829,0.135151,-89.384514,268.872375,11.185007,0.954660,-14.419383,298.528259,49.270916,0.949625,-59.223560,284.441711,17.744616,0.898903,-68.977127,274.221649,48.313824,0.948598,-44.337013,292.164063,-14.431689,0.975340,0.442559,146.095291,11.817675,0.000000,-89.339516,268.709167,11.119940,-14.339557,298.480133,49.092274,-59.251640,284.765991,17.984585,-69.165451,274.141663,48.334053,-44.245453,292.131226,-14.448064,,,,,,,,,,,,
201,1.675000,93.195122,37.621128,-28.829586,0.138070,147.082336,11.808777,0.135719,-87.752892,271.071930,11.332400,0.954660,-12.521053,299.397217,49.902142,0.949625,-57.389854,286.149384,18.105339,0.898903,-67.435455,275.925323,48.578495,0.948598,-42.242428,293.806244,-13.964655,0.975340,0.202219,146.946014,11.742230,0.000000,-87.676025,270.905273,11.274338,-12.447693,299.336578,49.717751,-57.456150,286.513916,18.365278,-67.616920,275.839844,48.581108,-42.145000,293.754578,-13.984767,,,,,,,,,,,,
202,1.683333,93.193993,36.780067,-28.334339,-0.096910,147.915619,11.769926,0.123170,-86.110672,273.215179,11.415890,0.956792,-10.698263,300.205231,50.585823,0.951387,-55.566387,287.798615,18.450485,0.904789,-65.949997,277.569824,48.808537,0.950810,-40.110443,295.391968,-13.487134,0.978068,-0.034412,147.778687,11.703052,0.000000,-86.039520,273.073059,11.347995,-10.626530,300.156311,50.411812,-55.604187,288.091187,18.691376,-66.133530,277.502197,48.829815,-40.032135,295.358032,-13.507378,,,,,,,,,,,,
