Format Version,1.23,Take Name,specs_21_10_2021_circum_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.44.37.668 AM,Total Frames in Take,1025,Total Exported Frames,1025,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
233,1.941667,122.613426,30.236330,-142.204285,38.825520,194.010223,130.013458,0.102113,-45.452030,301.880371,196.042252,0.936368,-31.967848,333.793732,113.886940,0.958513,-49.049282,311.785095,163.117004,0.960823,-19.654118,325.745605,171.782318,0.918666,-77.799461,293.944763,150.013290,0.949094,38.866180,193.854355,129.979080,0.000000,0.196539,3.840225,-1.335889,83.068352,148.477127,107.437286,0.541172,191.398407,129.633575,51.632195,0.912346,152.315277,119.781349,-0.591591,0.735222,170.484695,140.582504,135.490982,0.839831,-13.716213,115.243439,45.288837,0.000000,-25.299423,137.945175,107.539024,0.602780,6.987296,154.928986,177.717102,0.874074,87.270081,149.630722,158.408051,0.973554,149.504639,200.419189,126.852188,0.658435,28.670240,188.129150,164.598801,0.752856,-45.606045,302.106567,196.007690,-32.092236,333.930450,113.852249,-48.970207,311.877411,163.043594,-19.491753,325.473053,171.899200,-77.762527,293.761902,150.039124,,,,,,,,,,191.354904,129.813934,51.929287,152.161057,120.774513,-0.294236,170.359619,140.009018,135.753677,,,,-24.438499,137.348053,108.714699,7.006963,155.421143,177.822128,87.196594,149.642120,158.481277,149.404327,199.772461,125.665443,28.505066,188.038773,163.636932
234,1.950000,122.688316,30.540871,-142.028381,37.943676,193.901413,129.632217,0.100721,-46.998085,301.325073,195.537598,0.929216,-33.193172,333.514740,113.543510,0.951925,-50.457836,311.313263,162.622803,0.961563,-21.149956,325.338135,171.477768,0.911324,-79.086281,293.423279,149.321762,0.949419,37.984985,193.745773,129.597626,0.000000,0.184417,3.846806,-1.321356,83.079376,148.461166,107.460518,0.531003,191.407867,129.634216,51.646748,0.911974,152.321243,119.761925,-0.570662,0.735455,170.500931,140.594162,135.505798,0.836619,-13.703845,115.190865,45.329571,0.000000,-25.285706,137.901779,107.576675,0.619995,7.004701,154.907425,177.747757,0.873678,87.286629,149.625748,158.430573,0.973415,149.504684,200.423859,126.857742,0.664218,28.677732,188.110550,164.620529,0.757094,-47.150352,301.562622,195.513855,-33.318737,333.657959,113.516937,-50.386715,311.423492,162.542603,-20.984440,325.044159,171.587311,-79.045067,293.226288,149.342773,,,,,,,,,,191.366684,129.819504,51.943314,152.172577,120.766052,-0.271722,170.371368,140.010376,135.769424,,,,-24.462461,137.315155,108.711838,7.018103,155.403107,177.844864,87.210495,149.637665,158.503860,149.411240,199.769806,125.688347,28.522667,188.030441,163.664719
235,1.958333,122.775162,30.873220,-141.842621,37.088505,193.798752,129.227646,0.114975,-48.575596,300.725952,195.005356,0.929216,-34.430801,333.222504,113.190445,0.951925,-51.888802,310.807068,162.103836,0.961563,-22.677433,324.902222,171.163757,0.911324,-80.383339,292.863312,148.589401,0.949419,37.130531,193.643356,129.192780,0.000000,0.207936,3.838835,-1.346345,83.086502,148.467072,107.472054,0.540722,191.414505,129.614197,51.666000,0.911974,152.330765,119.778839,-0.560552,0.735455,170.500763,140.551285,135.526337,0.836619,-13.702646,115.262611,45.315109,0.000000,-25.283203,137.954849,107.569275,0.619995,7.004954,154.919662,177.751282,0.873678,87.287247,149.610382,158.443130,0.973415,149.531784,200.393402,126.898232,0.664218,28.694265,188.118347,164.639694,0.757094,-48.727009,300.974365,194.969437,-34.577732,333.356720,113.159348,-51.792152,310.926880,162.033768,-22.523399,324.591370,171.294144,-80.335602,292.671631,148.596130,,,,,,,,,,191.376312,129.793625,51.960144,152.173325,120.777740,-0.262704,170.375229,139.979004,135.784058,,,,-24.418472,137.349243,108.747360,7.022573,155.413055,177.855484,87.210815,149.620758,158.528793,149.434479,199.747314,125.710411,28.528959,188.028564,163.675827
236,1.966667,122.788048,31.271790,-141.628281,36.316132,193.696823,128.924179,0.099337,-50.210712,300.128448,194.375626,0.921774,-35.672043,332.860168,112.723648,0.947397,-53.352932,310.267212,161.475021,0.963811,-24.259001,324.462463,170.753784,0.909349,-81.685455,292.235901,147.738251,0.952352,36.359020,193.541687,128.889252,0.000000,0.212482,3.837658,-1.359176,83.087090,148.476318,107.461182,0.545749,191.411972,129.602829,51.656048,0.911763,152.327057,119.779572,-0.571899,0.735544,170.499023,140.539200,135.516693,0.838922,-13.708271,115.297501,45.300182,0.000000,-25.284967,137.988312,107.555588,0.602709,7.005595,154.941406,177.739334,0.874169,87.287079,149.615417,158.432419,0.973480,149.543594,200.386566,126.891998,0.659929,28.702583,188.136093,164.630310,0.753030,-50.381332,300.389954,194.354996,-35.819553,333.008636,112.701988,-53.255753,310.344421,161.400558,-24.095062,324.156799,170.859421,-81.628426,292.054382,147.749222,,,,,,,,,,191.366669,129.785934,51.954384,152.167389,120.780655,-0.269601,170.372559,139.963791,135.777557,,,,-24.416447,137.378815,108.738663,7.024415,155.433258,177.844482,87.217384,149.631012,158.510849,149.443985,199.738968,125.699905,28.540430,188.042343,163.660355
237,1.975000,122.792213,31.647692,-141.401047,35.497944,193.549622,128.582336,0.098204,-51.837692,299.521149,193.705261,0.921774,-36.898228,332.481964,112.217949,0.947397,-54.806938,309.719147,160.806900,0.963811,-25.825481,324.001251,170.301895,0.909349,-82.984329,291.613434,146.850677,0.952352,35.541626,193.394714,128.547348,0.000000,0.209957,3.839783,-1.350282,83.093254,148.464951,107.479103,0.541101,191.418976,129.606384,51.670654,0.911763,152.333740,119.775299,-0.555523,0.735544,170.507431,140.542328,135.531677,0.838922,-13.699203,115.269035,45.322773,0.000000,-25.277138,137.960144,107.577820,0.602709,7.013343,154.920609,177.759796,0.874169,87.294930,149.606400,158.450134,0.973480,149.542419,200.386139,126.905739,0.659929,28.704695,188.118195,164.648880,0.753030,-52.015743,299.779297,193.684082,-37.029655,332.645020,112.183884,-54.708084,309.786072,160.733200,-25.672157,323.695892,170.398056,-82.927246,291.430847,146.883530,,,,,,,,,,191.375992,129.789902,51.966290,152.175308,120.778084,-0.254569,170.381805,139.968109,135.789932,,,,-24.417519,137.349960,108.750824,7.029474,155.413437,177.860855,87.221138,149.616028,158.536545,149.446350,199.735123,125.717400,28.544985,188.033981,163.683167
238,1.983333,122.813385,32.011909,-141.182434,34.675579,193.394974,128.152008,0.102878,-53.440144,298.897064,192.985596,0.920530,-38.117218,332.105988,111.670456,0.947797,-56.243164,309.163025,160.093811,0.963986,-27.372326,323.526031,169.801376,0.910867,-84.268723,290.990051,145.921051,0.948725,34.720032,193.240311,128.116928,0.000000,0.204126,3.843569,-1.338427,83.094109,148.458252,107.488838,0.536427,191.420090,129.617172,51.674976,0.912614,152.333435,119.773422,-0.547796,0.736682,170.511749,140.556168,135.536407,0.838707,-13.695553,115.236877,45.341747,0.000000,-25.274120,137.931061,107.595566,0.611629,7.017441,154.904358,177.773956,0.873494,87.298874,149.605072,158.459518,0.970900,149.533813,200.394897,126.906570,0.662232,28.701086,188.105286,164.658676,0.756243,-53.616089,299.160828,192.962448,-38.242420,332.272003,111.650826,-56.146336,309.236084,160.016129,-27.209616,323.221558,169.890396,-84.227203,290.791687,145.952545,,,,,,,,,,191.382751,129.801056,51.969891,152.179306,120.771606,-0.249046,170.381683,139.978561,135.792709,,,,-24.427176,137.332443,108.752129,7.033916,155.400299,177.873108,87.220978,149.613754,158.545563,149.439148,199.745087,125.725822,28.540930,188.022217,163.700485
239,1.991667,122.933014,33.220837,-141.280869,35.776150,194.528305,128.178741,0.203986,-54.935795,298.300751,192.218506,0.920530,-39.399532,331.889557,111.100136,0.947797,-57.591888,308.554413,159.310715,0.963986,-29.092644,323.436859,169.328934,0.910867,-85.129860,289.883881,144.832108,0.948725,35.823818,194.374542,128.143951,0.000000,0.204363,3.843639,-1.340577,83.094101,148.463196,107.482109,0.538836,191.419296,129.618134,51.668060,0.912614,152.332214,119.775940,-0.554658,0.736682,170.511490,140.557785,135.529541,0.838707,-13.696887,115.245537,45.335098,0.000000,-25.274515,137.940063,107.588951,0.611629,7.017784,154.912033,177.767319,0.873494,87.298973,149.609756,158.452759,0.970900,149.535782,200.397308,126.899841,0.662232,28.702642,188.112167,164.652084,0.756243,-55.190849,298.554535,192.200668,-39.452717,331.843262,111.034576,-57.563072,308.686340,159.245575,-28.732946,322.736450,169.335968,-85.497658,290.155365,144.981262,36.111237,194.464264,128.136337,,,,,,,191.375366,129.804428,51.961792,152.178024,120.772057,-0.253912,170.384171,139.979843,135.789780,,,,-24.423361,137.339478,108.747841,7.033360,155.408707,177.866211,87.224487,149.621704,158.537918,149.438782,199.743484,125.715164,28.543978,188.025848,163.689438
240,2.000000,122.906250,33.478714,-141.034470,34.766582,194.183136,127.657310,0.202788,-56.483517,297.668243,191.396805,0.902688,-40.566120,331.439545,110.428185,0.975043,-58.978664,307.979645,158.494431,0.966946,-30.561838,322.894867,168.696335,0.811490,-86.402939,289.286621,143.830292,0.895144,34.814720,194.029526,127.622482,0.929515,0.204188,3.843262,-1.343993,83.096306,148.459854,107.477974,0.536535,191.420731,129.607956,51.664749,0.911897,152.333405,119.767723,-0.558160,0.733391,170.513031,140.549438,135.526016,0.838123,-13.696268,115.247520,45.330574,0.000000,-25.272951,137.943176,107.584206,0.612901,7.019915,154.913727,177.762665,0.872716,87.300926,149.606537,158.448639,0.971165,149.540924,200.390167,126.895752,0.662428,28.706841,188.112473,164.647324,0.754581,-56.752220,297.949707,191.387283,-40.639400,331.431366,110.360893,-58.928768,308.087830,158.437073,-30.219118,322.223358,168.710358,-86.728706,289.515686,143.961884,35.089729,194.090607,127.611160,,,,,,,191.378738,129.792969,51.961739,152.178970,120.779442,-0.258379,170.385468,139.970490,135.786438,,,,-24.434685,137.337799,108.736755,7.037135,155.412949,177.861176,87.222260,149.614578,158.532608,149.450439,199.737015,125.717415,28.549009,188.028595,163.682053
241,2.008333,122.901169,33.797535,-140.843994,33.932529,193.985992,127.134888,0.199648,-57.984776,297.069489,190.565750,0.900069,-41.742153,331.033569,109.742485,0.974661,-60.336769,307.430878,157.668549,0.968492,-32.022320,322.417908,168.048309,0.804442,-87.622833,288.677032,142.825333,0.887614,33.981342,193.832596,127.100052,0.928508,0.207427,3.843866,-1.349129,83.111038,148.457184,107.484024,0.534861,191.433197,129.598419,51.668671,0.911983,152.344406,119.764320,-0.554316,0.733119,170.527390,140.537537,135.530716,0.837866,-13.685167,115.256638,45.335991,0.000000,-25.259151,137.950180,107.590904,0.613790,7.036000,154.914307,177.769867,0.872913,87.316322,149.600922,158.454712,0.970976,149.560547,200.380569,126.903709,0.662294,28.725742,188.111786,164.655975,0.755508,-58.249725,297.368774,190.561966,-41.788208,330.994751,109.660957,-60.285660,307.524841,157.601898,-31.678486,321.715881,168.077103,-87.973564,288.921967,142.963531,34.247757,193.935455,127.085205,,,,,,,191.392700,129.782944,51.965767,152.188889,120.777229,-0.255249,170.402390,139.956039,135.789261,,,,-24.422287,137.345795,108.740211,7.049855,155.413101,177.866943,87.239342,149.613052,158.540771,149.469193,199.726379,125.725403,28.567135,188.027664,163.694626
242,2.016667,122.847343,34.085598,-140.549362,32.997505,193.630814,126.599655,0.195247,-59.515259,296.416290,189.647339,0.900069,-42.827980,330.567719,108.993767,0.974661,-61.679451,306.836914,156.755936,0.968492,-33.459789,321.857635,167.343109,0.804442,-88.835381,288.059998,141.704681,0.887614,33.046825,193.477570,126.564827,0.928508,0.212296,3.840519,-1.353440,83.123932,148.457062,107.480606,0.537780,191.447891,129.594620,51.670055,0.911983,152.361404,119.767639,-0.555985,0.733119,170.538040,140.528595,135.531754,0.837866,-13.671160,115.268784,45.324314,0.000000,-25.247046,137.958206,107.580345,0.613790,7.045291,154.914291,177.762543,0.872913,87.326332,149.596405,158.451630,0.970976,149.576187,200.373886,126.908318,0.662294,28.738295,188.111176,164.652557,0.755508,-59.771015,296.756226,189.673340,-42.884270,330.571198,108.955330,-61.640755,306.993713,156.726517,-33.100956,321.231995,167.366974,-89.112389,288.099487,141.747757,33.238411,193.563400,126.539764,,,,,,,191.408661,129.777985,51.966179,152.202942,120.769760,-0.256412,170.410492,139.956116,135.787537,,,,-24.394989,137.352829,108.741760,7.059380,155.407944,177.864243,87.248573,149.607483,158.536301,149.487595,199.715759,125.723839,28.577396,188.028900,163.691269
243,2.025000,122.771980,34.452595,-140.305893,32.190674,193.430069,126.080009,0.199532,-61.082504,295.824524,188.641602,0.889482,-43.996849,330.121582,108.133385,0.986025,-63.071751,306.273376,155.748123,0.959965,-34.973167,321.380554,166.532364,0.813225,-90.064919,287.418579,140.502716,0.920455,32.240753,193.277039,126.045349,0.944840,0.204064,3.842091,-1.352248,83.108322,148.462402,107.459877,0.537844,191.431183,129.594269,51.649029,0.911864,152.343445,119.759033,-0.574544,0.732206,170.523376,140.539734,135.509766,0.838140,-13.687797,115.263252,45.310936,0.000000,-25.262453,137.961304,107.564087,0.612415,7.031463,154.928040,177.742981,0.872586,87.312096,149.609085,158.430634,0.971223,149.560028,200.383377,126.878380,0.661415,28.723412,188.123520,164.627701,0.753676,-61.350624,296.175293,188.663940,-44.029690,330.118469,108.088257,-63.017471,306.420715,155.716690,-34.602222,320.732422,166.554108,-90.375702,287.456299,140.559570,32.427071,193.392700,126.021088,,,,,,,191.387756,129.778870,51.946243,152.186630,120.774910,-0.273127,170.398758,139.960754,135.771317,,,,-24.420738,137.355453,108.716492,7.046671,155.427658,177.842468,87.234871,149.616104,158.515686,149.469086,199.729828,125.695648,28.564602,188.037918,163.659042
244,2.033333,122.668037,34.695587,-140.029297,31.088900,193.012970,125.471977,0.193724,-62.680901,295.217010,187.601089,0.889482,-45.190575,329.613007,107.222092,0.986025,-64.499619,305.693573,154.706573,0.959965,-36.483761,320.830536,165.662964,0.813225,-91.379585,286.814697,139.291855,0.920455,31.139391,192.860031,125.437454,0.944840,0.219485,3.838762,-1.355686,83.103134,148.466904,107.471832,0.544894,191.428070,129.607071,51.662266,0.911864,152.342789,119.788017,-0.566170,0.732206,170.516068,140.531555,135.524658,0.838140,-13.691359,115.290054,45.308510,0.000000,-25.268250,137.972290,107.566986,0.612415,7.022612,154.918472,177.752228,0.872586,87.304024,149.599823,158.443130,0.971223,149.556839,200.378723,126.907944,0.661415,28.717318,188.116119,164.646988,0.753676,-62.950058,295.600220,187.644516,-45.256550,329.635437,107.191078,-64.425430,305.838409,154.667206,-36.146614,320.244385,165.713699,-91.610069,286.772522,139.305115,31.293751,192.937790,125.400482,,,,,,,191.384689,129.790176,51.957932,152.183182,120.779007,-0.264438,170.390823,139.961487,135.781357,,,,-24.397015,137.366058,108.751175,7.040582,155.409424,177.854523,87.227867,149.609955,158.529037,149.460724,199.731506,125.714630,28.556149,188.025818,163.680908
245,2.041667,122.599480,35.045921,-139.768936,30.226246,192.812103,124.879333,0.172324,-64.262222,294.633911,186.545486,0.879743,-46.363205,329.198029,106.328728,0.977740,-65.902130,305.151184,153.654541,0.964596,-38.005070,320.360413,164.812149,0.828920,-92.622887,286.209961,138.040817,0.956462,30.277439,192.659378,124.844925,0.958179,0.206862,3.844316,-1.338755,83.116989,148.448547,107.492584,0.535086,191.442139,129.609482,51.676407,0.914014,152.354752,119.768440,-0.546314,0.734935,170.534943,140.544617,135.538620,0.839349,-13.673671,115.230659,45.345181,0.000000,-25.251291,137.921967,107.600220,0.613948,7.041290,154.891754,177.778992,0.873406,87.322418,149.592926,158.463242,0.970887,149.557236,200.383881,126.911911,0.662820,28.724947,188.093170,164.665009,0.759467,-64.544334,295.022491,186.574066,-46.433208,329.225952,106.281349,-65.849197,305.277924,153.619949,-37.675522,319.763275,164.867981,-92.790131,286.174530,138.073944,30.414223,192.748901,124.809441,,,,,,,191.402390,129.787964,51.967716,152.204971,120.774063,-0.245567,170.406418,139.969193,135.794174,,,,-24.408817,137.328857,108.750465,7.053989,155.388428,177.876846,87.240952,149.604767,158.545593,149.468765,199.733459,125.733704,28.564865,188.004684,163.720428
246,2.050000,122.487709,35.375645,-139.519440,29.305517,192.553635,124.279854,0.140489,-65.855789,294.062561,185.425003,0.879743,-47.569946,328.724640,105.337891,0.977740,-67.326134,304.593658,152.530457,0.964596,-39.542423,319.878326,163.866302,0.828920,-93.895447,285.582916,136.743729,0.956462,29.357368,192.401093,124.245674,0.958179,0.218107,3.845447,-1.383275,83.133438,148.506256,107.493881,0.514756,191.442703,129.591293,51.672539,0.914014,152.346512,119.788063,-0.550717,0.734935,170.545883,140.530533,135.536804,0.839349,-13.684347,115.372368,45.343884,0.000000,-25.242962,138.063675,107.602455,0.613948,7.064342,154.998306,177.782928,0.873406,87.340904,149.640030,158.464615,0.970887,149.614365,200.387268,126.919182,0.662820,28.773426,188.184799,164.673248,0.759467,-66.159607,294.439972,185.472824,-47.698521,328.738312,105.284798,-67.299484,304.725281,152.505661,-39.247066,319.289551,163.919174,-93.877777,285.558624,136.757996,29.449940,192.491943,124.208572,,,,,,,191.399933,129.787827,51.961735,152.197311,120.773430,-0.256646,170.404358,139.957260,135.783798,,,,-24.405479,137.349609,108.740570,7.054170,155.408218,177.862534,87.242569,149.606827,158.533035,149.470047,199.727585,125.718964,28.735949,188.301300,163.857803
247,2.058333,122.429871,35.709030,-139.274368,28.327930,192.384506,123.594162,0.181934,-67.510780,293.512970,184.310272,0.906720,-48.845848,328.349426,104.386429,0.978142,-68.813950,304.088409,151.422913,0.965714,-41.146080,319.440552,162.949387,0.827228,-95.229118,285.020599,135.447510,0.906447,28.380451,192.232178,123.560081,0.941474,0.232207,3.841530,-1.397588,83.128387,148.507675,107.498184,0.518098,191.436676,129.578476,51.679798,0.912174,152.341583,119.796982,-0.548348,0.739608,170.536972,140.503708,135.545181,0.841134,-13.693481,115.412193,45.334064,0.000000,-25.250643,138.092102,107.597069,0.597602,7.056162,155.002579,177.783615,0.896280,87.332703,149.628693,158.469467,0.969616,149.620956,200.367661,126.939865,0.652889,28.774418,188.186676,164.682999,0.792445,-67.785248,293.757233,184.245270,-48.896881,328.328796,104.318504,-68.731194,304.179504,151.362427,-40.818321,318.833099,162.984116,-95.519394,285.200745,135.600204,28.585672,192.344666,123.566093,,,,,,,191.391693,129.774460,51.967857,152.188217,120.783997,-0.253148,170.398743,139.934601,135.791809,,,,-24.400234,137.364380,108.753799,7.049415,155.408707,177.868103,87.235085,149.605621,158.538086,149.480606,199.698975,125.731171,28.731236,188.299423,163.861603
248,2.066667,122.333237,36.016861,-139.018219,27.343855,192.117630,122.854393,0.178165,-69.116165,292.940033,183.093826,0.906720,-50.067753,327.899933,103.314491,0.978142,-70.251572,303.542969,150.209122,0.965714,-42.692608,318.956024,161.913879,0.827228,-96.521797,284.421722,134.059525,0.906447,27.396971,191.965454,122.820480,0.941474,0.222833,3.844865,-1.388765,83.136925,148.504837,107.502792,0.514932,191.444931,129.583740,51.681068,0.912174,152.348312,119.788246,-0.543326,0.739608,170.548355,140.518616,135.545975,0.841134,-13.683423,115.384933,45.349342,0.000000,-25.240488,138.072617,107.609520,0.597602,7.067748,154.998825,177.791611,0.896280,87.344009,149.634338,158.473648,0.969616,149.622620,200.378036,126.932709,0.652889,28.780148,188.184235,164.684662,0.792445,-69.402740,293.214783,183.017456,-50.117020,327.848206,103.255249,-70.172371,303.632141,150.157196,-42.388397,318.382111,161.974075,-96.759842,284.576477,134.202682,27.587532,192.072266,122.804703,,,,,,,191.402924,129.775726,51.969975,152.198166,120.779388,-0.249867,170.409607,139.948837,135.792099,,,,-24.398804,137.357956,108.754036,7.056896,155.407639,177.873215,87.244148,149.601776,158.542892,149.480179,199.720352,125.733315,28.739969,188.296661,163.867462
249,2.075000,122.171989,36.407513,-138.725357,26.514803,191.941116,122.248215,0.174638,-70.730927,292.405853,181.818130,0.904795,-51.239292,327.450867,102.183304,0.978521,-71.669769,303.011902,148.928192,0.962453,-44.250061,318.520477,160.832031,0.833885,-97.755905,283.800629,132.588089,0.922677,26.568703,191.789139,122.214653,0.947142,0.223519,3.845813,-1.381415,83.131111,148.505219,107.509094,0.513540,191.440628,129.599136,51.685253,0.911476,152.344437,119.799706,-0.538699,0.741940,170.543991,140.529617,135.550690,0.840600,-13.685979,115.374191,45.356503,0.000000,-25.244944,138.059113,107.617340,0.604928,7.062242,154.988007,177.799255,0.895236,87.338867,149.634201,158.479904,0.969396,149.610474,200.386490,126.938995,0.653777,28.770174,188.176468,164.692642,0.793236,-71.005150,292.661469,181.750961,-51.288254,327.413300,102.123528,-71.579536,303.117706,148.871429,-43.942291,317.933685,160.881454,-97.998940,283.935577,132.723694,26.736855,191.917297,122.213425,,,,,,,191.397934,129.799942,51.973736,152.193619,120.777840,-0.245459,170.401413,139.959976,135.799149,,,,-24.414181,137.345428,108.756546,7.054001,155.399902,177.875961,87.240860,149.604736,158.547089,149.471603,199.712204,125.737350,28.732138,188.292999,163.874710
250,2.083333,122.033951,36.769779,-138.443573,25.710384,191.801422,121.578796,0.173127,-72.259453,291.917267,180.546600,0.904795,-52.348679,327.067963,101.062210,0.978521,-73.012321,302.537720,147.656540,0.962453,-45.723724,318.129150,159.751907,0.833885,-98.925575,283.250336,131.132065,0.922677,25.765005,191.649643,121.545517,0.947142,0.227968,3.847050,-1.384418,83.128494,148.507385,107.531410,0.515024,191.435822,129.599792,51.703804,0.911476,152.337967,119.806274,-0.520028,0.741940,170.541565,140.525146,135.570526,0.840600,-13.691679,115.386040,45.378471,0.000000,-25.248110,138.066925,107.641251,0.604928,7.061489,154.988937,177.823700,0.895236,87.337425,149.632370,158.502228,0.969396,149.610992,200.383774,126.963722,0.653777,28.770876,188.177246,164.719086,0.793236,-72.488861,292.168762,180.486649,-52.380596,327.057068,100.998718,-72.957161,302.632690,147.599045,-45.407150,317.513153,159.788895,-99.207726,283.393494,131.259842,25.936604,191.786880,121.561829,,,,,,,191.389832,129.785980,51.988621,152.187088,120.787346,-0.232286,170.393982,139.949814,135.809937,,,,-24.390102,137.359970,108.792427,7.042607,155.383316,177.896042,87.264519,149.643295,158.591553,149.467941,199.710632,125.755608,28.718029,188.275909,163.907547
251,2.091667,121.929726,37.032436,-138.210434,24.806854,191.578217,120.730560,0.179375,-73.684204,291.444733,179.251129,0.910523,-53.437603,326.688477,99.892883,0.978296,-74.289482,302.084198,146.364197,0.965952,-47.097836,317.727020,158.610626,0.821806,-100.074799,282.751251,129.693558,0.912128,24.861973,191.426575,120.697464,0.941777,0.222124,3.851682,-1.379281,83.145584,148.501877,107.538177,0.508271,191.450104,129.598648,51.703667,0.913361,152.348938,119.796600,-0.516087,0.740896,170.561646,140.530167,135.571014,0.837059,-13.676628,115.365860,45.396217,0.000000,-25.230087,138.051682,107.657738,0.607295,7.083654,154.983337,177.835983,0.897046,87.358513,149.632126,158.508545,0.970464,149.624969,200.386093,126.960159,0.655990,28.789003,188.172333,164.726425,0.795667,-73.920563,291.709045,179.202454,-53.464573,326.649353,99.820213,-74.208420,302.169891,146.296082,-46.787907,317.087250,158.662537,-100.362076,282.911041,129.817993,25.021435,191.595795,120.710732,,,,,,,191.403656,129.789566,51.989140,152.204987,120.782585,-0.230988,170.413940,139.942642,135.811432,,,,-24.393200,137.347580,108.785271,7.061892,155.388763,177.904953,87.284996,149.641602,158.600540,149.482788,199.718369,125.765411,28.738733,188.270935,163.916611
252,2.100000,121.767906,37.318489,-137.926651,23.963724,191.358917,119.990662,0.176824,-75.091301,291.002441,177.936737,0.910523,-54.446098,326.303680,98.706825,0.978296,-75.522644,301.646362,145.048462,0.965952,-48.438633,317.345673,157.460007,0.821806,-101.165909,282.260712,128.220612,0.912128,24.019367,191.207413,119.957870,0.941777,0.235082,3.846894,-1.394089,83.159134,148.502319,107.544289,0.513580,191.463379,129.582794,51.714771,0.913361,152.363983,119.801743,-0.510246,0.740896,170.570801,140.502182,135.582687,0.837059,-13.666489,115.404289,45.387417,0.000000,-25.219233,138.080109,107.652725,0.607295,7.093094,154.988754,177.837158,0.897046,87.368149,149.620850,158.515228,0.970464,149.650314,200.365311,126.982582,0.655990,28.808079,188.174881,164.736313,0.795667,-75.297813,291.247803,177.891983,-54.480003,326.281799,98.636414,-75.453506,301.763031,144.977051,-48.108444,316.719147,157.525467,-101.471840,282.380005,128.316345,24.166346,191.374420,119.983253,,,,,,,191.418350,129.773666,51.999512,152.212234,120.777199,-0.224601,170.424988,139.926361,135.821732,,,,-24.362923,137.365585,108.800766,7.074081,155.387390,177.909088,87.293304,149.632935,158.605103,149.504181,199.686447,125.777260,28.759104,188.275986,163.926498
253,2.108333,121.542931,37.648010,-137.605911,23.195244,191.177994,119.277092,0.182315,-76.506546,290.596619,176.495667,0.917066,-55.413567,325.910217,97.389313,0.979711,-76.741493,301.222595,143.599625,0.967188,-49.782833,316.997711,156.186737,0.820652,-102.219978,281.762604,126.608055,0.905300,23.251497,191.026611,119.244759,0.939136,0.232275,3.845975,-1.400646,83.152672,148.512238,107.526367,0.516222,191.455627,129.577179,51.699593,0.912789,152.355957,119.797630,-0.525475,0.740101,170.563019,140.503723,135.566574,0.839208,-13.675794,115.421745,45.369854,0.000000,-25.226906,138.102417,107.633713,0.598893,7.086262,155.011353,177.817703,0.898288,87.361023,149.633163,158.497330,0.970834,149.649506,200.368744,126.962769,0.651587,28.805248,188.194244,164.715317,0.793660,-76.734108,290.828094,176.427414,-55.447029,325.873383,97.325195,-76.650642,301.291260,143.534409,-49.444481,316.366486,156.229492,-102.533295,281.937927,126.728745,23.396610,191.219086,119.278908,,,,,,,191.409012,129.768860,51.987297,152.199478,120.783966,-0.236664,170.419250,139.924728,135.806931,,,,-24.369478,137.382980,108.783249,7.067494,155.411194,177.890488,87.289360,149.642242,158.588943,149.503571,199.692932,125.752701,28.755888,188.294266,163.897522
