Format Version,1.23,Take Name,specs_circumference_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-08 01.53.26.619 PM,Total Frames in Take,579,Total Exported Frames,579,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.671249,71.944000,228.882111,,,,108.659866,159.729828,201.990219,174.339630,160.473740,192.047089,,,,,,,,,,,,,70.118034,321.263000,231.432800,92.205048,335.427338,198.219376,139.301010,328.558838,229.090454,98.310471,305.107788,281.613800,103.009003,327.166687,229.973923
7,0.116667,-32.730068,1.086124,10.159118,108.094162,186.127274,181.307938,0.301037,69.884392,321.258942,230.929108,0.911933,92.380348,335.673279,197.428818,0.903042,139.350525,328.586548,228.623795,0.965616,98.510666,305.371643,281.476013,0.926778,103.010368,327.525024,229.699402,0.938892,108.082901,186.260620,181.347504,0.000000,10.261522,-3.455484,5.398723,108.992012,134.656525,197.020691,0.626969,117.984978,72.073158,228.720520,0.914576,35.285137,146.464508,165.290009,0.000000,108.880890,160.008118,201.850922,0.907511,173.817017,160.080276,192.221344,0.825140,117.692764,71.921730,228.812332,,,,108.653099,159.742035,201.970016,174.337036,160.497818,192.010452,,,,,,,,,,,,,70.183670,321.433105,230.993820,92.254295,335.505188,197.754822,139.327835,328.721771,228.634735,98.344543,305.411072,281.238037,103.025986,327.344269,229.535599
8,0.133333,-32.884556,1.097432,10.133813,108.009178,186.205475,181.249817,0.307291,69.860413,321.489105,230.502487,0.911933,92.365700,335.802032,196.964981,0.903042,139.330215,328.777252,228.182495,0.965616,98.475410,305.724915,281.094299,0.926778,102.989471,327.736023,229.258301,0.938892,107.997971,186.338928,181.289017,0.000000,10.277112,-3.456288,5.399792,108.991173,134.663528,196.991913,0.627632,117.984596,72.071724,228.674911,0.914576,35.284660,146.478943,165.263168,0.000000,108.879570,160.013809,201.828995,0.907511,173.815872,160.089615,192.200562,0.825140,117.696297,71.931152,228.762634,,,,108.647423,159.743607,201.949966,174.336334,160.500366,191.991913,,,,,,,,,,,,,70.132576,321.672913,230.567917,92.247917,335.577972,197.308502,139.312683,328.907501,228.189880,98.311188,305.741913,280.829132,103.016899,327.628815,229.107025
9,0.150000,-33.027447,1.075747,10.152169,108.032822,186.264664,181.147247,0.279717,69.812782,321.652283,230.057770,0.919695,92.316109,335.892395,196.487991,0.902262,139.279449,328.967621,227.729568,0.969597,98.427979,306.027588,280.692749,0.923837,102.939064,327.911804,228.802765,0.954736,108.021553,186.398209,181.186127,0.000000,10.287261,-3.455421,5.409245,108.991440,134.684082,196.961884,0.627289,117.994713,72.088463,228.634567,0.920164,35.283432,146.492676,165.234024,0.000000,108.875587,160.033554,201.803223,0.903910,173.812012,160.121658,192.175735,0.828119,117.712303,71.963783,228.716263,,,,108.638351,159.757523,201.926743,174.331650,160.522339,191.970535,,,,,,,,,,,,,70.076958,321.814941,230.141052,92.193558,335.688446,196.798187,139.280731,329.088898,227.738632,98.256836,306.043060,280.441193,102.967308,327.816223,228.651611
10,0.166667,-33.199142,1.031355,10.142189,108.020889,186.296280,181.109360,0.292488,69.727051,321.819336,229.585037,0.919695,92.251419,335.964966,195.989426,0.902262,139.193390,329.147003,227.286575,0.969597,98.308846,306.354584,280.287933,0.923837,102.852516,328.084290,228.335922,0.954736,108.009544,186.429947,181.147812,0.000000,10.301487,-3.454150,5.410566,108.992439,134.693985,196.943604,0.630354,117.997948,72.090797,228.600647,0.920164,35.283573,146.508438,165.219971,0.000000,108.876007,160.042236,201.791199,0.903910,173.812241,160.134445,192.162567,0.828119,117.716408,71.975555,228.679169,,,,108.637047,159.759201,201.917130,174.332764,160.532700,191.958130,,,,,,,,,,,,,70.000175,321.996002,229.639374,92.127419,335.758606,196.316483,139.173019,329.271454,227.291061,98.147583,306.368683,280.045959,102.885010,327.975311,228.191788
11,0.183333,-33.378895,0.962281,10.178885,108.091164,186.298248,181.118668,0.294532,69.603371,321.926239,229.145325,0.914855,92.132912,335.993744,195.520401,0.899877,139.062424,329.329865,226.869400,0.971444,98.170273,306.654266,279.914978,0.925000,102.722137,328.226929,227.898285,0.959346,108.079636,186.432022,181.156708,0.000000,10.311754,-3.452448,5.419050,108.990891,134.702209,196.923874,0.634732,118.005913,72.094978,228.570251,0.924333,35.280140,146.510956,165.202469,0.000000,108.870651,160.049637,201.775772,0.899432,173.806870,160.153275,192.147003,0.828911,117.730179,71.993828,228.643356,,,,108.620453,159.762238,201.904709,174.332764,160.541809,191.944962,,,,,,,,,,,,,69.897156,322.087219,229.206696,92.004318,335.792267,195.841766,139.047974,329.443146,226.866898,97.998116,306.669434,279.669769,102.743530,328.138947,227.763199
12,0.200000,-33.498081,0.700422,10.354810,108.674026,186.311920,181.020676,0.208611,69.395912,321.839691,228.688843,0.914855,91.925201,335.953247,195.083054,0.899877,138.821136,329.591705,226.544861,0.971444,97.931938,306.816284,279.549957,0.925000,102.484833,328.306152,227.499054,0.959346,108.661743,186.445694,181.058426,0.000000,10.318363,-3.430531,5.398071,108.995132,134.722061,196.911285,0.640191,118.005913,72.107857,228.545090,0.924333,35.273819,146.556610,165.224075,0.000000,108.884407,160.068832,201.766724,0.899432,173.816391,160.154907,192.109283,0.828911,117.732353,72.007660,228.617676,,,,108.623787,159.783646,201.896576,174.350586,160.540253,191.906799,,,,,,,,,,,,,69.467125,321.845825,228.674393,91.841156,335.874146,195.452057,138.862213,329.624603,226.525284,97.817604,306.909088,279.341309,102.570953,328.253326,227.372421
13,0.216667,-33.606522,0.682683,10.345303,108.509315,186.320847,181.029572,0.210748,69.210121,321.937439,228.427124,0.989149,91.750710,335.988037,194.802536,0.903838,138.635849,329.687592,226.292755,0.979811,97.728851,307.011322,279.326599,0.933267,102.299248,328.402679,227.236679,0.958585,108.497017,186.454697,181.067047,0.000000,10.323702,-3.446276,5.417630,108.990623,134.722717,196.904297,0.631911,118.008820,72.108810,228.536530,0.925940,35.276451,146.538498,165.193527,0.000000,108.871040,160.069122,201.761551,0.898904,173.806183,160.174454,192.125626,0.830494,117.736420,72.015800,228.606567,,,,108.620705,159.779251,201.891266,174.328873,160.557373,191.925903,,,,,,,,,,,,,69.245506,321.959961,228.438263,91.678520,335.881317,195.164963,138.696182,329.737671,226.273422,97.610069,307.088989,279.100494,102.394539,328.358734,227.108475
14,0.233333,-33.677803,0.610612,10.351855,108.517212,186.327713,180.995483,0.202106,69.064064,321.971893,228.185745,0.989149,91.626610,335.998535,194.565887,0.903838,138.485703,329.774445,226.110016,0.979811,97.544479,307.131653,279.131714,0.933267,102.149216,328.461853,227.019791,0.958585,108.504776,186.461594,181.032776,0.000000,10.320580,-3.434047,5.405838,108.990021,134.723358,196.895676,0.648297,118.005768,72.109314,228.528320,0.925940,35.269947,146.549881,165.202591,0.000000,108.875786,160.069992,201.751892,0.898904,173.808578,160.164261,192.099930,0.830494,117.732559,72.018509,228.597855,,,,108.608467,159.777130,201.885162,174.349136,160.547943,191.897156,,,,,,,,,,,,,69.110664,322.003296,228.197739,91.564217,335.880402,194.922729,138.538788,329.827362,226.082458,97.425507,307.195129,278.918091,102.230911,328.432312,226.892120
15,0.250000,-33.746918,0.507309,10.376572,108.613235,186.312256,181.012192,0.214054,68.916336,321.959198,227.989517,0.983533,91.502174,335.976196,194.381271,0.900374,138.329865,329.853699,225.991852,0.982286,97.352608,307.218903,278.989166,0.933068,101.994080,328.492798,226.857422,0.967660,108.600563,186.446182,181.049332,0.000000,10.320734,-3.436484,5.410617,108.986305,134.725250,196.885086,0.649708,118.004906,72.111931,228.518372,0.926063,35.267166,146.546219,165.187775,0.000000,108.869919,160.071869,201.741211,0.894884,173.803238,160.170959,192.092957,0.826616,117.731094,72.023788,228.587128,,,,108.603165,159.775848,201.875381,174.343842,160.555130,191.890030,,,,,,,,,,,,,68.978180,321.977539,227.976166,91.429092,335.864197,194.756653,138.378967,329.891876,225.957901,97.236137,307.297119,278.761139,102.072762,328.470032,226.757324
