Format Version,1.23,Take Name,shake_ear2ear_specs_003,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-08 01.56.47.729 PM,Total Frames in Take,422,Total Exported Frames,422,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,-95.242310,-1.278916,103.225182,28.003630,109.780357,96.165382,0.155245,-59.084152,225.564987,130.697327,0.985106,-90.050041,203.057800,111.445007,0.922530,-70.268784,222.345139,61.783703,0.974359,-20.723324,257.998657,97.480446,0.952385,-66.845490,225.373001,97.866989,0.969366,27.911366,109.884697,96.173981,0.000000,,,,,,,,,,,,,,,,,,,,,,,,122.781700,72.084030,224.117432,35.898731,151.588364,167.582413,112.556297,159.974365,197.745819,176.897263,159.680527,183.511597,-59.139198,225.579193,130.706909,-89.787056,203.202560,111.514282,-70.284973,222.378326,61.694748,-20.833179,257.867462,97.558891,-66.927353,225.312027,97.798576,,,
7,0.116667,-95.252602,-1.263093,103.230698,27.973745,109.761742,96.174149,0.157114,-59.078751,225.577362,130.691208,0.984816,-90.052383,203.075470,111.445137,0.921908,-70.269150,222.348160,61.778931,0.975616,-20.711046,257.994110,97.465721,0.952223,-66.842438,225.381607,97.861443,0.969186,27.881510,109.866112,96.182732,0.000000,10.722408,0.929897,3.189279,112.079964,135.657410,193.278976,0.661744,122.119499,72.569725,223.636490,0.763619,36.326767,149.513016,167.814499,0.467361,112.982124,160.955704,198.301910,0.698129,176.891479,159.591217,183.363083,0.956947,122.778046,72.091957,224.118240,35.894073,151.585953,167.579910,112.551193,159.975189,197.744339,176.888626,159.679749,183.510773,-59.136322,225.593994,130.701050,-89.783226,203.218292,111.513931,-70.286041,222.382355,61.689159,-20.820759,257.858887,97.544426,-66.927361,225.323166,97.793877,,,
8,0.133333,-95.268578,-1.252657,103.233643,27.972765,109.771248,96.197807,0.155769,-59.056961,225.612701,130.685425,0.984816,-90.035431,203.111176,111.446739,0.921908,-70.250343,222.366302,61.774452,0.975616,-20.684399,258.013000,97.449524,0.952223,-66.821823,225.409195,97.855988,0.969186,27.880550,109.875626,96.206367,0.000000,10.724195,0.929561,3.188530,112.080681,135.659454,193.277252,0.662482,122.119240,72.570663,223.632843,0.763619,36.327728,149.516907,167.812927,0.467361,112.983177,160.957581,198.300980,0.698129,176.892578,159.592651,183.362305,0.956947,122.777779,72.091690,224.116302,35.895847,151.583832,167.576981,112.551620,159.975372,197.744186,176.890381,159.683670,183.508881,-59.119938,225.631393,130.697586,-89.764656,203.249329,111.517181,-70.269554,222.402603,61.683735,-20.789768,257.877747,97.527084,-66.905159,225.351227,97.786491,,,
9,0.150000,-95.269730,-1.236451,103.266739,27.965664,109.792473,96.144981,0.155090,-59.006332,225.664154,130.676590,0.981966,-90.002892,203.172394,111.455658,0.921682,-70.238617,222.419266,61.771889,0.974152,-20.641178,258.050568,97.418594,0.953913,-66.789284,225.462204,97.851433,0.968754,27.873489,109.896889,96.153587,0.000000,10.720224,0.929731,3.192791,112.077423,135.657166,193.267120,0.664332,122.120293,72.571190,223.627121,0.763921,36.323750,149.507294,167.801025,0.465101,112.978004,160.955704,198.289124,0.698524,176.887665,159.594467,183.351242,0.957073,122.775711,72.091057,224.108398,35.889225,151.589310,167.567947,112.546448,159.977386,197.731552,176.888245,159.683350,183.498154,-59.072201,225.685745,130.696701,-89.731003,203.313110,111.522018,-70.264778,222.456360,61.678970,-20.743450,257.918365,97.496330,-66.867020,225.395126,97.780144,,,
10,0.166667,-95.293503,-1.218490,103.305428,27.961462,109.787872,96.140198,0.159201,-58.944946,225.706940,130.677979,0.981966,-89.962288,203.218552,111.486656,0.921682,-70.222801,222.436661,61.781910,0.974152,-20.589090,258.064728,97.381386,0.953913,-66.749107,225.493820,97.857925,0.968754,27.869333,109.892334,96.148819,0.000000,10.722478,0.930308,3.192625,112.075340,135.657745,193.265594,0.662945,122.118469,72.570572,223.622986,0.763921,36.321430,149.508957,167.800827,0.465101,112.975998,160.956070,198.288574,0.698524,176.885483,159.595367,183.349976,0.957073,122.775505,72.088516,224.105881,35.889862,151.588791,167.566437,112.544952,159.979858,197.732727,176.884201,159.684662,183.496124,-59.018433,225.737061,130.697571,-89.675644,203.353867,111.546066,-70.253036,222.476639,61.692539,-20.689497,257.923157,97.458282,-66.831680,225.430206,97.791328,,,
11,0.183333,-95.305634,-1.207962,103.334938,27.965385,109.792305,96.167679,0.162601,-58.897179,225.739105,130.722733,0.978094,-89.929222,203.253571,111.551788,0.920884,-70.209953,222.456131,61.833000,0.972574,-20.550367,258.080597,97.399933,0.950899,-66.717651,225.520462,97.906593,0.974154,27.873283,109.896790,96.176315,0.000000,10.723458,0.928601,3.189554,112.079170,135.657547,193.269241,0.662092,122.118042,72.569298,223.625809,0.763562,36.326550,149.513580,167.803238,0.467894,112.981209,160.955750,198.292664,0.698555,176.890900,159.591568,183.355270,0.957009,122.776718,72.091484,224.107773,35.892448,151.583893,167.567490,112.550392,159.976227,197.736938,176.889175,159.680542,183.502426,-58.974724,225.772705,130.745880,-89.647316,203.386810,111.605850,-70.244843,222.498657,61.738087,-20.659300,257.934265,97.472702,-66.778168,225.457275,97.851509,,,
12,0.200000,-95.295761,-1.198984,103.315178,27.958744,109.798080,96.244965,0.166104,-58.901779,225.749466,130.789764,0.978094,-89.929741,203.271225,111.603668,0.920884,-70.190300,222.480225,61.895378,0.972574,-20.539034,258.092163,97.486450,0.950899,-66.710541,225.537674,97.970772,0.974154,27.866652,109.902565,96.253586,0.000000,10.726655,0.929323,3.194046,112.080864,135.645660,193.279221,0.662851,122.124672,72.556473,223.632217,0.763562,36.327198,149.497131,167.813858,0.467894,112.980881,160.943649,198.304092,0.698555,176.890701,159.585388,183.366760,0.957009,122.778008,72.074585,224.112579,35.891464,151.589310,167.581955,112.553909,159.969894,197.747589,176.890213,159.673157,183.513748,-59.019863,225.771439,130.833832,-89.622040,203.406891,111.658180,-70.231712,222.530807,61.795364,-20.634686,257.946838,97.539185,-66.763130,225.474640,97.919540,,,
13,0.216667,-95.274757,-1.169131,103.320610,27.919657,109.760231,96.263786,0.149356,-58.878071,225.744781,130.854889,0.966667,-89.918770,203.289932,111.662071,0.917095,-70.171509,222.506638,61.959877,0.973072,-20.499819,258.079407,97.561630,0.960706,-66.688461,225.549103,98.036209,0.974344,27.827621,109.864761,96.272461,0.000000,10.728868,0.926532,3.189574,112.085831,135.644272,193.290009,0.663099,122.123222,72.553085,223.640991,0.762740,36.334202,149.503204,167.822632,0.467406,112.987846,160.941986,198.315842,0.699146,176.898056,159.578812,183.380600,0.956998,122.781563,72.070282,224.124908,35.901188,151.575958,167.588760,112.556236,159.966339,197.759048,176.897720,159.669205,183.526947,-59.004055,225.765656,130.893234,-89.615799,203.413696,111.715561,-70.221207,222.551575,61.875538,-20.569561,257.949127,97.615135,-66.746056,225.489838,97.975357,,,
14,0.233333,-95.253242,-1.159263,103.346008,27.924530,109.766319,96.238693,0.160483,-58.833858,225.756622,130.909241,0.966667,-89.887489,203.315369,111.721375,0.917095,-70.157288,222.546097,62.017838,0.973072,-20.462915,258.095276,97.611504,0.960706,-66.658249,225.574585,98.093811,0.974344,27.832520,109.870865,96.247444,0.000000,10.729897,0.927031,3.193928,112.088051,135.637131,193.296341,0.666158,122.130081,72.546135,223.646164,0.762740,36.335499,149.490768,167.828796,0.467406,112.988113,160.934830,198.322662,0.699146,176.898544,159.576813,183.387756,0.956998,122.784088,72.064262,224.126907,35.899677,151.578949,167.598099,112.555138,159.958939,197.763870,176.901672,159.665192,183.534637,-58.935009,225.772720,130.946487,-89.586533,203.460419,111.779694,-70.204407,222.581543,61.917019,-20.551451,257.963501,97.681541,-66.722435,225.509735,98.029022,,,
15,0.250000,-95.224220,-1.138896,103.301430,27.913441,109.763985,96.289284,0.156468,-58.840107,225.760712,130.950348,0.962096,-89.884598,203.338303,111.725723,0.910901,-70.108833,222.589386,62.048164,0.969225,-20.433161,258.105896,97.700478,0.961546,-66.638069,225.598068,98.128525,0.976938,27.821453,109.868553,96.298019,0.000000,10.733068,0.927708,3.186750,112.092621,135.638535,193.304703,0.664018,122.128082,72.544701,223.650818,0.761911,36.340862,149.502686,167.840546,0.469387,112.995918,160.935852,198.332336,0.698689,176.905640,159.570908,183.395126,0.957055,122.789902,72.061508,224.136093,35.910362,151.567780,167.606323,112.559135,159.960358,197.775330,176.906143,159.661224,183.541260,-58.984734,225.755585,130.995560,-89.565948,203.483444,111.792160,-70.168266,222.622482,61.945564,-20.504625,257.981842,97.756691,-66.681107,225.549042,98.063309,,,
