Format Version,1.23,Take Name,specs_ear2ear_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-08 01.52.15.663 PM,Total Frames in Take,407,Total Exported Frames,407,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,-50.804775,-74.904343,-39.202854,35.351223,107.981186,92.951157,0.295978,-64.459435,215.746277,68.307007,0.959987,-35.334000,241.511230,86.306717,0.889336,-54.444931,224.216858,136.954758,0.979565,-101.034889,183.064377,103.249664,0.896199,-60.554424,222.418396,101.145103,0.974341,35.265392,108.091209,92.951607,0.000000,10.756083,-5.201021,5.127909,108.954788,135.694565,202.221451,0.602176,116.390411,72.744011,233.596100,0.747078,36.326199,148.542542,168.472610,0.647432,108.957985,161.002274,207.277786,0.683686,174.144547,160.489426,199.539352,0.925002,117.011833,72.258484,234.230316,35.925484,149.881683,168.239868,108.658989,159.976715,206.593231,174.121780,160.749420,199.688782,-64.405128,215.600845,68.348244,-35.737041,241.339600,86.345444,-54.372902,224.181091,136.957840,-100.815369,183.375351,103.091461,-60.497250,222.460312,101.220192
7,0.116667,-50.930077,-74.906326,-39.303322,35.359577,107.989807,92.951248,0.274948,-64.413620,215.768799,68.216324,0.957882,-35.288231,241.535004,86.214233,0.892691,-54.422707,224.270691,136.863632,0.977928,-101.010757,183.113724,103.161354,0.902425,-60.519196,222.456131,101.052582,0.973179,35.273777,108.099861,92.951614,0.000000,10.751046,-5.200634,5.125378,108.954666,135.699203,202.212921,0.602096,116.388123,72.750969,233.592728,0.747908,36.326111,148.547379,168.464066,0.644845,108.959000,161.007339,207.267136,0.682638,174.145447,160.491089,199.527756,0.925483,117.010529,72.270538,234.224075,35.924038,149.889572,168.229492,108.658920,159.979645,206.585022,174.122314,160.747589,199.677826,-64.355370,215.618271,68.264771,-35.685081,241.373581,86.240479,-54.346363,224.231552,136.884598,-100.811768,183.408264,103.000145,-60.455894,222.512680,101.118187
8,0.133333,-51.061455,-74.905594,-39.432552,35.363728,107.998001,92.929985,0.285883,-64.357430,215.811966,68.137917,0.957882,-35.230331,241.569199,86.145920,0.892691,-54.394073,224.317963,136.788696,0.977928,-100.982613,183.174820,103.070305,0.902425,-60.475208,222.501602,100.975143,0.973179,35.277966,108.108078,92.930298,0.000000,10.752911,-5.199678,5.123847,108.953285,135.700256,202.209137,0.603242,116.385956,72.750755,233.586594,0.747908,36.324291,148.551300,168.462280,0.644845,108.958305,161.008224,207.264236,0.682638,174.144577,160.490753,199.523453,0.925483,117.008522,72.264854,234.221298,35.924576,149.894653,168.228790,108.656830,159.981964,206.580170,174.121689,160.749603,199.672379,-64.296494,215.665131,68.186569,-35.637016,241.400101,86.165588,-54.319130,224.279572,136.814178,-100.767281,183.484940,102.904831,-60.419727,222.545837,101.046730
9,0.150000,-51.174416,-74.895912,-39.530540,35.338776,107.978554,92.931747,0.290020,-64.332085,215.825592,68.081131,0.956113,-35.198727,241.576614,86.087914,0.888163,-54.381752,224.349503,136.731598,0.976318,-100.979088,183.214676,103.015167,0.893241,-60.455009,222.524139,100.917152,0.973900,35.253059,108.088669,92.931999,0.000000,10.753437,-5.200778,5.124748,108.953400,135.699112,202.210114,0.606413,116.386139,72.749451,233.587234,0.747187,36.325016,148.549561,168.461777,0.644162,108.958015,161.007034,207.265411,0.681437,174.144455,160.490387,199.526047,0.924950,117.006668,72.264183,234.221344,35.923592,149.894928,168.227722,108.654808,159.976212,206.580429,174.124695,160.750458,199.674683,-64.271301,215.667389,68.126892,-35.614697,241.412796,86.103760,-54.302231,224.310410,136.765091,-100.759499,183.536911,102.841095,-60.398933,222.562897,100.996223
10,0.166667,-51.193584,-74.895515,-39.540085,35.334663,107.970924,92.929382,0.287784,-64.331955,215.816849,68.057098,0.956113,-35.198288,241.570053,86.060249,0.888163,-54.383366,224.352386,136.706360,0.976318,-100.981056,183.213226,102.995705,0.893241,-60.455627,222.521011,100.892067,0.973900,35.248951,108.081039,92.929626,0.000000,10.752832,-5.200658,5.123246,108.953156,135.697525,202.208176,0.603419,116.384521,72.747940,233.585770,0.747187,36.324852,148.549530,168.460236,0.644162,108.958443,161.005493,207.263260,0.681437,174.144836,160.487152,199.523453,0.924950,117.006668,72.262558,234.219543,35.921947,149.891632,168.226257,108.658005,159.981827,206.580811,174.124069,160.745728,199.672958,-64.269287,215.661667,68.102425,-35.612896,241.405869,86.072762,-54.304131,224.313751,136.741928,-100.763771,183.532379,102.822197,-60.400101,222.559921,100.972137
11,0.183333,-51.143295,-74.910553,-39.486828,35.373116,107.997192,92.935219,0.292406,-64.332504,215.807144,68.063187,0.958210,-35.207600,241.571075,86.065132,0.888785,-54.385311,224.347565,136.712051,0.977516,-100.969154,183.191147,103.003326,0.892384,-60.457783,222.513321,100.897942,0.974690,35.287361,108.107285,92.935455,0.000000,10.751716,-5.201353,5.125112,108.955177,135.696442,202.210510,0.601189,116.387840,72.747772,233.589661,0.747707,36.327103,148.545532,168.460983,0.646580,108.959625,161.004532,207.265030,0.682575,174.146149,160.487915,199.526398,0.925078,117.009865,72.266258,234.221848,35.927193,149.881363,168.228333,108.659546,159.977905,206.580811,174.122726,160.746216,199.676559,-64.273750,215.656906,68.107002,-35.618172,241.400345,86.078712,-54.311989,224.307648,136.745483,-100.741020,183.514114,102.833199,-60.407429,222.551254,100.977150
12,0.200000,-51.158230,-74.893097,-39.504246,35.330704,107.967804,92.950256,0.280826,-64.347198,215.807175,68.094673,0.958210,-35.212563,241.562164,86.093697,0.888785,-54.388680,224.342468,136.742538,0.977516,-100.988678,183.200531,103.038475,0.892384,-60.466297,222.511139,100.929123,0.974690,35.244987,108.077911,92.950508,0.000000,10.757149,-5.199615,5.125516,108.954376,135.695770,202.218353,0.603927,116.388725,72.744247,233.591370,0.747707,36.325180,148.547134,168.472092,0.646580,108.958656,161.003387,207.275253,0.682575,174.144974,160.488327,199.534714,0.925078,117.009628,72.258095,234.225601,35.922340,149.894165,168.237656,108.659912,159.975510,206.591599,174.122833,160.747849,199.683685,-64.279335,215.655106,68.137482,-35.624172,241.402237,86.108109,-54.311249,224.301315,136.773178,-100.783791,183.509277,102.873161,-60.404877,222.555481,101.006645
13,0.216667,-51.057228,-74.888298,-39.397804,35.361595,107.994644,92.957626,0.281215,-64.352730,215.809433,68.141541,0.958697,-35.216503,241.571915,86.127251,0.890259,-54.366753,224.349228,136.784851,0.978092,-100.971405,183.195129,103.102074,0.899515,-60.459316,222.515350,100.974136,0.974565,35.275852,108.104744,92.957909,0.000000,10.755567,-5.200261,5.126100,108.956924,135.690567,202.226089,0.602129,116.391357,72.739998,233.600967,0.747485,36.328049,148.540390,168.478516,0.644868,108.960938,160.998337,207.282272,0.682642,174.147354,160.483551,199.542603,0.925283,117.013748,72.257477,234.233459,35.926155,149.882690,168.244812,108.661285,159.971573,206.598572,174.124146,160.740936,199.692719,-64.284042,215.664001,68.179291,-35.623806,241.409622,86.148590,-54.295250,224.305283,136.810059,-100.763687,183.502716,102.947815,-60.399990,222.559402,101.044067
14,0.233333,-51.083225,-74.869141,-39.432117,35.328373,107.974419,92.972878,0.288638,-64.349518,215.828018,68.179070,0.958697,-35.202473,241.577835,86.165421,0.890259,-54.354401,224.355698,136.822571,0.978092,-100.976784,183.222488,103.138794,0.899515,-60.450790,222.528458,101.012146,0.974565,35.242668,108.084541,92.973183,0.000000,10.757953,-5.198922,5.124333,108.956535,135.687546,202.230133,0.602572,116.390251,72.735390,233.602020,0.747485,36.327042,148.540756,168.485229,0.644868,108.961342,160.995071,207.287430,0.682642,174.147522,160.478973,199.545868,0.925283,117.013039,72.250595,234.235519,35.925014,149.881073,168.251511,108.660683,159.972519,206.605515,174.126114,160.737045,199.695404,-64.277489,215.676697,68.219299,-35.616547,241.419052,86.186646,-54.285881,224.304245,136.845642,-100.760735,183.543396,102.986420,-60.393353,222.569260,101.080147
15,0.250000,-51.100098,-74.861214,-39.468441,35.327709,107.979889,92.972015,0.289099,-64.326317,215.862457,68.208275,0.958952,-35.174587,241.600388,86.204018,0.889025,-54.332279,224.366180,136.854889,0.979129,-100.961945,183.253555,103.156105,0.898127,-60.427563,222.551636,101.043640,0.976274,35.242027,108.090027,92.972351,0.000000,10.758090,-5.200065,5.124586,108.957962,135.684616,202.233627,0.600897,116.391068,72.732399,233.605530,0.747197,36.329144,148.537827,168.487259,0.645413,108.962646,160.992126,207.290985,0.682849,174.149002,160.476089,199.550751,0.925241,117.013916,72.249115,234.238815,35.929985,149.878693,168.253891,108.663132,159.966019,206.607803,174.123886,160.733887,199.700180,-64.248535,215.725159,68.253647,-35.586071,241.434784,86.221306,-54.268803,224.314865,136.872391,-100.747063,183.567566,103.010262,-60.372169,222.591782,101.109413
