Format Version,1.23,Take Name,Specs_NZIZ_17_9_2021,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-17 11.02.48.783 AM,Total Frames in Take,380,Total Exported Frames,380,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
105,1.750000,85.342842,-0.273267,33.318447,89.807640,199.777054,159.235672,0.134568,134.210022,346.284088,172.739960,0.942963,87.216866,349.247284,140.769135,0.931699,92.852974,339.441528,229.258194,0.953404,97.930847,348.188416,173.737152,0.969707,64.543953,345.232300,176.662064,0.964441,89.806824,199.768936,159.236862,0.000000,-0.494568,-0.380139,0.171959,94.290565,180.314056,124.196846,0.279379,178.924835,139.000839,38.261147,0.503741,90.718651,184.529434,173.052872,0.983918,8.070007,186.066971,175.109451,0.956338,177.243347,180.828247,172.108902,0.897845,30.555218,220.071335,166.294998,0.927849,208.285736,159.312592,91.015938,0.947934,10.720283,145.483170,42.735325,0.932796,155.779816,239.155838,157.530670,0.947642,-11.682816,168.378143,101.662308,0.941099,180.199081,137.686737,39.029106,90.686089,184.482697,173.022995,7.965335,185.928375,175.127792,177.172104,180.953476,171.726532,30.331049,220.100540,166.474396,208.274643,159.426987,90.842255,10.738371,145.748657,42.697281,155.612946,239.277237,157.494888,-11.755439,168.593796,101.723389,,,,134.264374,346.252289,172.520660,87.220360,349.386322,141.004257,92.698677,339.545990,229.253555,98.011177,348.107697,173.778580,64.560081,345.101196,176.609268
106,1.766667,85.034195,-0.286292,33.188152,89.709778,200.676743,158.951172,0.121615,134.202637,347.235474,171.567856,0.942963,87.138969,350.046631,139.687180,0.931699,92.969955,340.714294,228.214813,0.953404,97.926605,349.160431,172.636276,0.969707,64.545151,346.234253,175.651993,0.964441,89.708969,200.668625,158.952423,0.000000,-0.470105,-0.345328,0.170189,94.225334,180.361542,124.137062,0.127675,178.805893,139.081985,38.132317,0.503741,90.683243,184.556168,172.997040,0.983918,8.035920,186.095795,175.104462,0.956338,177.207230,180.852280,171.998947,0.897845,30.516989,220.103104,166.290878,0.927849,208.199585,159.370148,90.877953,0.947934,10.604329,145.568436,42.711437,0.932796,155.736938,239.186874,157.458664,0.947642,-11.762150,168.439041,101.661789,0.941099,178.928055,138.728119,38.157814,90.688446,184.487473,173.019196,7.971776,185.936844,175.126068,177.182129,180.956558,171.710938,30.337997,220.115540,166.474854,208.277878,159.425217,90.839241,10.772242,145.728439,42.693947,155.620255,239.274612,157.490402,-11.750769,168.601013,101.721100,,,,134.275757,347.189667,171.390259,87.124893,350.169128,139.899139,92.833611,340.806580,228.205353,98.011169,349.125061,172.655365,64.537872,346.100647,175.608017
107,1.783333,84.812759,-0.286096,33.062534,89.628403,201.736313,158.473816,0.123653,134.176025,348.333893,170.428360,0.950641,87.043358,351.031372,138.639954,0.938695,93.065987,342.039124,227.189926,0.958774,97.902771,350.270020,171.568573,0.976591,64.527451,347.362000,174.668427,0.964791,89.627594,201.728210,158.475098,0.000000,-0.458202,-0.345420,0.166368,94.243317,180.349625,124.169044,0.125755,178.821320,139.082321,38.155907,0.906192,90.701401,184.534332,173.029907,0.981908,8.054182,186.078995,175.137482,0.956810,177.225159,180.824860,172.031219,0.923167,30.537539,220.086670,166.330994,0.935755,208.216248,159.357559,90.905807,0.974189,10.620162,145.579041,42.735992,0.941850,155.758789,239.163910,157.503036,0.962651,-11.744909,168.438889,101.691063,0.956786,178.940048,138.728973,38.181320,90.707672,184.469925,173.049057,7.987962,185.918121,175.152863,177.196426,180.925995,171.753143,30.367476,220.087448,166.511093,208.295639,159.410202,90.866554,10.783770,145.742447,42.720230,155.644135,239.262314,157.532562,-11.733355,168.601120,101.754616,,,,134.252625,348.292694,170.238312,87.026077,351.157562,138.849625,92.920448,342.133209,227.182709,97.993881,350.221832,171.601334,64.522545,347.231049,174.623245
108,1.800000,84.638313,-0.178055,32.947388,89.777298,202.885330,157.929260,0.138976,134.102081,349.593628,169.341858,0.947750,86.895943,352.114868,137.648087,0.938665,93.126122,343.401886,226.211655,0.956633,97.828125,351.471954,170.555145,0.972963,64.464600,348.516937,173.736481,0.965347,89.776505,202.877228,157.930557,0.000000,-0.450846,-0.344461,0.158915,94.264236,180.342026,124.200981,0.119560,178.835495,139.074829,38.181187,0.906593,90.723633,184.520874,173.062408,0.983129,8.076660,186.076050,175.171494,0.956338,177.246872,180.800278,172.061905,0.925676,30.564301,220.081894,166.369064,0.938074,208.233887,159.339417,90.933250,0.974241,10.635309,145.592834,42.764751,0.942057,155.787872,239.143982,157.541595,0.961513,-11.725881,168.447983,101.723129,0.956343,178.954376,138.725479,38.200996,90.728119,184.454498,173.080917,8.026476,185.945190,175.196228,177.211838,180.889618,171.797379,30.394449,220.062042,166.544144,208.313416,159.399338,90.892876,10.799572,145.751083,42.746155,155.667450,239.243774,157.566040,-11.717548,168.607239,101.784111,,,,134.152283,349.557739,169.132813,86.898178,352.230835,137.889343,92.976013,343.490265,226.204712,97.921974,351.426056,170.581085,64.468468,348.394287,173.685211
109,1.816667,84.456146,-0.096085,32.808613,89.798515,204.168747,157.344208,0.135312,133.976379,350.965149,168.178375,0.947940,86.686775,353.329529,136.597183,0.936471,93.152771,344.905243,225.171738,0.958124,97.703445,352.804199,169.478134,0.970327,64.351677,349.819611,172.753876,0.968398,89.797737,204.160645,157.345535,0.000000,-0.448428,-0.343674,0.156240,94.274864,180.341263,124.206696,0.118087,178.843033,139.073761,38.184017,0.907736,90.735107,184.518204,173.068359,0.983409,8.088239,186.077148,175.178604,0.963623,177.258163,180.793594,172.066528,0.929713,30.577347,220.082321,166.377304,0.939582,208.243103,159.334732,90.936554,0.972887,10.643214,145.599472,42.770126,0.942730,155.801682,239.138931,157.548965,0.960438,-11.716105,168.453140,101.729752,0.958899,178.957321,138.723541,38.205997,90.740196,184.455246,173.088730,8.036170,185.943497,175.203079,177.223068,180.884079,171.802658,30.412010,220.065079,166.552719,208.324158,159.393875,90.895409,10.804124,145.760864,42.746929,155.682175,239.239380,157.574860,-11.705369,168.605804,101.789818,,,,134.022034,350.933105,167.977753,86.685722,353.442291,136.824951,93.009499,344.991180,225.159241,97.804001,352.753021,169.514984,64.349770,349.704193,172.702301
110,1.833333,84.142517,-0.045462,32.746586,89.840546,205.386856,156.898651,0.133966,133.917221,352.274292,166.877808,0.947292,86.589096,354.429443,135.339386,0.935137,93.164627,346.495026,223.951096,0.955428,97.644402,354.092468,168.209839,0.968200,64.298790,351.100281,171.540771,0.965693,89.839775,205.378769,156.900024,0.000000,-0.472952,-0.391965,0.169930,94.328346,180.342743,124.233513,0.173664,178.978958,139.059113,38.299709,0.832787,90.746475,184.539810,173.090378,0.979017,8.097477,186.079346,175.130478,0.958887,177.271255,180.836044,172.162918,0.906385,30.585625,220.086258,166.333496,0.929012,208.329681,159.349960,91.068237,0.953665,10.773726,145.545425,42.741581,0.947611,155.812683,239.169861,157.602249,0.958383,-11.640779,168.418915,101.672569,0.943386,179.515549,138.716858,38.505379,90.730980,184.457901,173.080658,8.026918,185.945313,175.194534,177.213974,180.890427,171.796890,30.397314,220.072372,166.545563,208.315369,159.399689,90.890266,10.800596,145.753250,42.741673,155.668884,239.245377,157.565750,-11.714540,168.603577,101.780937,,,,133.975357,352.236694,166.678680,86.581215,354.563202,135.561554,93.015457,346.592255,223.941925,97.750275,354.028961,168.240463,64.291878,350.970612,171.496307
111,1.850000,83.832085,-0.063903,32.581024,89.781036,206.588516,156.355255,0.130381,133.976227,353.500000,165.413574,0.949193,86.560028,355.514221,133.998383,0.934212,93.382431,348.055542,222.632767,0.955661,97.708473,355.348267,166.838669,0.968877,64.370628,352.395111,170.280396,0.962709,89.780266,206.580429,156.356674,0.000000,-0.473037,-0.391336,0.169976,94.326721,180.342453,124.236649,0.174588,178.976440,139.058746,38.301960,0.832810,90.745384,184.539566,173.093552,0.979241,8.096397,186.079056,175.134537,0.958403,177.270172,180.835892,172.165146,0.906433,30.584425,220.085983,166.337265,0.928562,208.327713,159.349701,91.070145,0.953975,10.771230,145.544937,42.745686,0.948013,155.811386,239.169662,157.604630,0.958569,-11.642650,168.418503,101.676880,0.942016,179.512009,138.714050,38.505848,90.729980,184.458679,173.082916,8.023190,185.943726,175.197845,177.213394,180.888504,171.798950,30.394018,220.067780,166.549530,208.314926,159.402649,90.894302,10.799626,145.750946,42.747585,155.669403,239.246231,157.566589,-11.716063,168.609344,101.786346,,,,134.036194,353.454102,165.224915,86.553970,355.664093,134.214600,93.241135,348.162048,222.620697,97.809532,355.280396,166.864685,64.357048,352.252502,170.238907
112,1.866667,83.484047,-0.040582,32.423958,89.885139,207.761078,155.807495,0.132102,134.089050,354.728973,163.851181,0.947735,86.585815,356.547974,132.555801,0.935321,93.654472,349.628265,221.214600,0.957917,97.825188,356.582458,165.365494,0.975978,64.497322,353.647186,168.917404,0.967102,89.884361,207.753006,155.808975,0.000000,-0.474477,-0.391054,0.168044,94.334152,180.343216,124.228439,0.173416,178.982071,139.054520,38.294418,0.833531,90.753189,184.541672,173.085251,0.979532,8.104280,186.083984,175.126587,0.958489,177.277832,180.835037,172.156525,0.906957,30.593418,220.089935,166.328354,0.928907,208.334259,159.345795,91.061943,0.953982,10.777116,145.546494,42.738735,0.947910,155.820953,239.169159,157.594681,0.958546,-11.635691,168.422287,101.669472,0.943785,179.515671,138.710602,38.495346,90.737228,184.462143,173.074127,8.031701,185.950287,175.193100,177.221451,180.888062,171.792496,30.404783,220.076141,166.540710,208.321472,159.397079,90.885628,10.805110,145.752960,42.738991,155.677643,239.244858,157.559631,-11.707660,168.606750,101.776031,,,,134.135757,354.685822,163.652039,86.595581,356.667389,132.785095,93.509277,349.713409,221.217392,97.914101,356.546631,165.371964,64.497177,353.521576,168.878113
113,1.883333,83.102150,-0.114092,32.241058,89.822075,208.921692,155.266129,0.135095,134.290665,355.866425,162.197006,0.947735,86.695976,357.555725,131.033569,0.935321,94.021538,351.214813,219.714798,0.957917,98.034615,357.790039,163.808273,0.975978,64.712898,354.933746,167.480118,0.967102,89.821297,208.913620,155.267670,0.000000,-0.471324,-0.390454,0.169385,94.328270,180.337585,124.240425,0.174690,178.976242,139.055573,38.303226,0.833531,90.747726,184.533279,173.097504,0.979532,8.098804,186.073563,175.139816,0.958489,177.272446,180.828705,172.167648,0.906957,30.587048,220.080505,166.343216,0.928907,208.328522,159.344635,91.071564,0.953982,10.771185,145.543381,42.749710,0.947910,155.814056,239.163132,157.609222,0.958546,-11.641547,168.415405,101.681931,0.943785,179.507034,138.700943,38.500416,90.728691,184.455551,173.089920,8.025317,185.940781,175.205399,177.217453,180.874863,171.797256,30.396235,220.062576,166.557388,208.319778,159.405975,90.898727,10.805120,145.751129,42.749569,155.668533,239.242767,157.574493,-11.713771,168.603516,101.790634,,,,134.345306,355.814819,162.001740,86.702705,357.689178,131.264572,93.875694,351.309753,219.701889,98.121796,357.752228,163.820618,64.710251,354.794922,167.444870
114,1.900000,82.756050,-0.170695,32.082878,89.750862,210.154037,154.613403,0.131864,134.430283,357.078735,160.541016,0.947690,86.756287,358.643219,129.492462,0.933288,94.306030,352.827606,218.190903,0.956375,98.181129,359.060242,162.235397,0.976037,64.865425,356.270325,166.011536,0.964187,89.750076,210.145981,154.614990,0.000000,-0.456580,-0.382144,0.165405,94.333595,180.335129,124.250145,0.159251,178.966202,139.069305,38.290085,0.832971,90.760406,184.518494,173.108826,0.979905,8.111887,186.064087,175.163467,0.958672,177.284714,180.808060,172.165512,0.905681,30.601278,220.071701,166.372375,0.928149,208.327576,159.342697,91.059387,0.954099,10.762274,145.567856,42.762539,0.947374,155.828354,239.147751,157.625229,0.957629,-11.640332,168.426270,101.703880,0.942765,179.418213,138.746689,38.472401,90.746262,184.447403,173.103027,8.042519,185.942795,175.219696,177.235031,180.855331,171.816406,30.424129,220.046173,166.574753,208.330597,159.388611,90.908447,10.814164,145.758224,42.759857,155.691101,239.228607,157.594971,-11.699587,168.602341,101.801933,,,,134.461868,357.031830,160.345474,86.761948,358.776154,129.726761,94.166885,352.920776,218.189682,98.268555,359.011444,162.251602,64.879921,356.139984,165.957794
115,1.916667,82.424950,-0.175000,32.001190,89.733078,211.439545,153.874268,0.133688,134.458145,358.384277,158.890656,0.949109,86.740982,359.781982,127.900513,0.932643,94.413849,354.476624,216.620377,0.958137,98.211914,360.385010,160.624420,0.974647,64.900848,357.625732,164.463348,0.964571,89.732292,211.431503,153.875885,0.000000,-0.459367,-0.382225,0.167692,94.325607,180.339706,124.253166,0.162776,178.959991,139.073044,38.295200,0.853880,90.752197,184.525314,173.111649,0.981824,8.103601,186.067703,175.166122,0.962347,177.276688,180.818268,172.168610,0.911056,30.591644,220.075821,166.373398,0.932459,208.320465,159.350189,91.063560,0.960549,10.755748,145.565094,42.767143,0.950665,155.817993,239.156418,157.625458,0.959463,-11.647836,168.425522,101.707367,0.947484,179.413147,138.743805,38.468689,90.736725,184.448975,173.103760,8.033831,185.941010,175.222565,177.225769,180.873810,171.820694,30.406601,220.052521,166.576584,208.328247,159.398193,90.913757,10.813834,145.751831,42.765572,155.682938,239.233429,157.596695,-11.710607,168.613708,101.810219,,,,134.525421,358.349884,158.700531,86.742538,359.916748,128.121704,94.271011,354.569183,216.613968,98.311356,360.309998,160.633911,64.875366,357.507965,164.429108
116,1.933333,82.063126,-0.095744,31.958496,89.861511,212.744247,153.167419,0.135235,134.404099,359.774292,157.214539,0.948853,86.656662,360.915833,126.260551,0.935245,94.417984,356.180481,215.004944,0.957418,98.156944,361.739990,158.969330,0.968769,64.852966,358.962769,162.856537,0.968689,89.860741,212.736206,153.169113,0.000000,-0.458079,-0.381119,0.167163,94.329803,180.332886,124.261650,0.161069,178.962143,139.067368,38.301132,0.853406,90.757370,184.517410,173.120285,0.980428,8.108839,186.060532,175.176376,0.961186,177.281799,180.809601,172.175491,0.911006,30.597023,220.068634,166.383987,0.931051,208.323837,159.343033,91.069382,0.960625,10.758058,145.560898,42.776451,0.951107,155.823380,239.148254,157.634064,0.960475,-11.644170,168.420197,101.717621,0.944136,179.411133,138.729706,38.466972,90.738609,184.438904,173.113129,8.042281,185.936249,175.236237,177.230667,180.869766,171.832443,30.413412,220.043320,166.584595,208.330505,159.395630,90.921059,10.816509,145.751572,42.772606,155.690002,239.226578,157.609161,-11.704894,168.604218,101.818520,,,,134.462494,359.728058,157.019501,86.657341,361.047455,126.497849,94.277565,356.272034,214.990082,98.237679,361.688965,158.994644,64.853569,358.836823,162.803925
117,1.950000,81.752907,0.060270,31.897814,90.084236,214.126907,152.354202,0.142507,134.257355,361.289490,155.541412,0.946410,86.463135,362.141968,124.650421,0.931701,94.362953,357.907043,213.407883,0.955906,98.007874,363.172546,157.337677,0.968358,64.716660,360.331726,161.287766,0.964524,90.083488,214.118881,152.355927,0.000000,-0.451776,-0.378903,0.163560,94.335640,180.327042,124.272850,0.159544,178.962082,139.065689,38.304565,0.854028,90.765335,184.506409,173.132095,0.981032,8.116990,186.054535,175.191513,0.962173,177.289490,180.793228,172.183578,0.912502,30.606993,220.062164,166.402008,0.932454,208.327057,159.333664,91.073914,0.960407,10.758609,145.569336,42.787029,0.949013,155.834183,239.134842,157.649414,0.959234,-11.639937,168.423538,101.731567,0.946534,179.402832,138.718826,38.466980,90.747925,184.432678,173.127716,8.047402,185.933456,175.249802,177.238785,180.840622,171.840561,30.428167,220.032959,166.602448,208.335648,159.397751,90.929344,10.820370,145.763611,42.780861,155.698120,239.221176,157.624496,-11.698555,168.602234,101.833412,,,,134.302872,361.241455,155.337509,86.459427,362.278625,124.886963,94.215508,358.001587,213.387177,98.114922,363.120148,157.380310,64.715248,360.200684,161.233337
118,1.966667,81.466270,0.296671,31.822819,90.362450,215.620773,151.444061,0.149725,133.967911,362.968018,153.810745,0.942498,86.112495,363.479980,123.007050,0.932262,94.196251,359.720551,211.769379,0.953633,97.714806,364.719147,155.666672,0.964986,64.442429,361.768799,159.694397,0.968050,90.361740,215.612732,151.445831,0.000000,-0.453721,-0.379383,0.162732,94.341255,180.329178,124.267937,0.160072,178.967834,139.063675,38.301750,0.853640,90.770599,184.510239,173.126999,0.981296,8.122243,186.059631,175.185669,0.961824,177.294708,180.795792,172.179367,0.916526,30.612812,220.066635,166.395218,0.931845,208.332657,159.333038,91.070679,0.955833,10.764405,145.569916,42.782558,0.951589,155.840363,239.137222,157.643036,0.959618,-11.634305,168.426422,101.726143,0.944347,179.406143,138.709671,38.460846,90.753082,184.437744,173.121262,8.052183,185.935883,175.241333,177.242859,180.832123,171.851532,30.430973,220.043503,166.597015,208.353134,159.413025,90.914497,10.826180,145.753448,42.781429,155.704926,239.221817,157.618698,-11.698054,168.615463,101.824921,,,,134.020737,362.928955,153.590302,86.115150,363.611237,123.244057,94.035042,359.809998,211.748917,97.831985,364.657562,155.712387,64.430946,361.648651,159.652512
119,1.983333,81.185783,0.536292,31.860620,90.627235,217.165085,150.488937,0.126250,133.608383,364.705444,152.135468,0.947206,85.752228,364.864105,121.329102,0.937139,93.848991,361.573090,210.108841,0.955970,97.348137,366.312073,153.982422,0.967761,64.088425,363.240662,158.024155,0.965780,90.626556,217.157059,150.490753,0.000000,-0.439965,-0.373136,0.175352,94.336586,180.334152,124.277763,0.161640,178.962708,139.107727,38.292355,0.847136,90.770424,184.502777,173.138214,0.979571,8.121952,186.033539,175.206406,0.963302,177.295242,180.807526,172.180115,0.919864,30.604094,220.047577,166.421570,0.932587,208.328918,159.370941,91.062881,0.938844,10.758333,145.576004,42.793350,0.950720,155.826492,239.147720,157.660080,0.961937,-11.638865,168.413528,101.744865,0.944126,179.393372,138.708527,38.462795,90.744446,184.425308,173.139252,8.045068,185.922012,175.262970,177.235413,180.822952,171.865585,30.421425,220.026230,166.618774,208.383896,159.518433,90.875626,10.815970,145.764465,42.789616,155.693054,239.217728,157.638321,-11.703439,168.601608,101.846901,,,,133.660156,364.660065,151.935822,85.746391,365.012085,121.532310,93.702713,361.670746,210.099075,97.443420,366.241241,154.032684,64.093544,363.111206,157.980072
120,2.000000,80.983803,0.836643,31.831459,90.997147,218.731812,149.349182,0.127544,133.227066,366.494232,150.418274,0.948021,85.330521,366.300110,119.674934,0.936165,93.559929,363.364227,208.454956,0.956050,96.961533,367.922546,152.307571,0.976433,63.723236,364.695923,156.404144,0.963177,90.996506,218.723785,149.351013,0.000000,-0.435275,-0.364727,0.185151,94.361504,180.357071,124.254585,0.163718,178.981873,139.151993,38.253330,0.840046,90.801872,184.521133,173.115906,0.975602,8.153461,186.037689,175.196457,0.963954,177.327148,180.840668,172.144684,0.921480,30.628510,220.056259,166.411041,0.933328,208.352478,159.415909,91.021118,0.911037,10.777101,145.591293,42.779736,0.954710,155.846375,239.178391,157.632538,0.966609,-11.615232,168.420258,101.736420,0.941266,179.391968,138.700974,38.447685,90.764618,184.431396,173.125092,8.066486,185.934418,175.247055,177.256973,180.831375,171.838684,30.444622,220.053650,166.604172,208.467239,159.656540,90.785416,10.828506,145.764954,42.784111,155.718704,239.217270,157.627289,-11.685555,168.623123,101.831787,,,,133.269852,366.433502,150.224075,85.343460,366.449890,119.881325,93.414650,363.461578,208.437088,97.041397,367.881348,152.336060,63.732990,364.550781,156.381210
121,2.016667,80.645226,0.983194,31.835041,91.157654,220.188019,148.402603,0.138249,133.013077,368.060730,148.583755,0.948021,85.106743,367.563538,117.859077,0.936165,93.373688,365.173157,206.651962,0.956050,96.744690,369.408295,150.477417,0.976433,63.516064,366.121704,154.604767,0.963177,91.157036,220.180023,148.404480,0.000000,-0.422162,-0.365178,0.175759,94.324821,180.312729,124.275009,0.142511,178.939224,139.113541,38.265041,0.840046,90.765427,184.466156,173.137253,0.975602,8.117244,185.995758,175.217392,0.963954,177.290115,180.771729,172.165970,0.921480,30.597940,220.012665,166.440002,0.933328,208.312668,159.360535,91.037766,0.911037,10.735467,145.579376,42.791435,0.954710,155.819016,239.116302,157.667053,0.966609,-11.653677,168.398453,101.753136,0.941266,179.291260,138.786255,38.347988,90.741241,184.420807,173.152451,8.043337,185.910217,175.277390,177.231369,180.822372,171.873703,30.471252,219.891266,166.572952,208.343903,159.418320,90.943268,10.817897,145.756195,42.801888,155.684784,239.215851,157.649567,-11.701647,168.593124,101.855881,,,,133.074081,368.004639,148.378662,85.103111,367.686218,118.087112,93.220520,365.252716,206.642792,96.847298,369.392151,150.506683,63.509239,365.991547,154.561630
122,2.033333,80.422020,1.172036,31.766159,91.416817,221.627228,147.187592,0.145145,132.820297,369.626495,146.717148,0.944698,84.862869,368.862762,116.077751,0.935261,93.289948,366.845795,204.864853,0.956791,96.551270,370.870819,148.668396,0.973021,63.339993,367.499176,152.866180,0.965673,91.416214,221.619232,147.189499,0.000000,-0.415730,-0.363868,0.166300,94.342621,180.307983,124.295792,0.139033,178.948349,139.104538,38.279331,0.878055,90.784966,184.456467,173.158585,0.986602,8.137077,185.999481,175.240692,0.968004,177.309036,180.747849,172.185013,0.924403,30.623205,220.013672,166.466690,0.944964,208.326279,159.340729,91.053711,0.971228,10.745742,145.597687,42.810074,0.951158,155.847244,239.097610,157.693176,0.957992,-11.638344,168.413788,101.774864,0.943679,179.295074,138.780136,38.357674,90.762573,184.410873,173.183777,8.061481,185.911255,175.299118,177.251419,180.799576,171.894623,30.500618,219.908737,166.593399,208.360748,159.403793,90.960556,10.824006,145.770737,42.816967,155.718262,239.187546,157.680206,-11.690687,168.599213,101.875771,,,,132.862045,369.579010,146.507721,84.866142,369.004608,116.313354,93.136040,366.936371,204.841888,96.656807,370.813080,148.708923,63.343323,367.371918,152.822464
123,2.050000,80.250435,1.437982,31.656746,91.728943,223.201996,145.810959,0.136495,132.500275,371.373840,144.781265,0.945307,84.465378,370.312927,114.272377,0.931245,93.136627,368.602112,203.042389,0.954982,96.231583,372.469910,146.825470,0.968260,63.046223,368.969849,151.122055,0.966358,91.728386,223.193985,145.812897,0.000000,-0.414094,-0.363405,0.165811,94.339722,180.306427,124.302361,0.139142,178.944412,139.104736,38.284012,0.879686,90.782494,184.453552,173.165314,0.985823,8.134633,185.997223,175.248123,0.967487,177.306534,180.744217,172.190933,0.924865,30.620985,220.011475,166.474899,0.948707,208.322937,159.339127,91.058762,0.970586,10.741882,145.599182,42.816303,0.952485,155.845139,239.094589,157.700928,0.960557,-11.641547,168.413788,101.781937,0.945625,179.288437,138.781586,38.362007,90.759377,184.409286,173.189011,8.059264,185.912018,175.307098,177.247131,180.791748,171.900620,30.498005,219.903763,166.600525,208.357071,159.403885,90.967216,10.823109,145.772537,42.825035,155.715683,239.184662,157.685852,-11.690626,168.598419,101.883919,,,,132.540573,371.307159,144.570831,84.480362,370.448151,114.510902,92.986877,368.686523,203.043320,96.310120,372.458923,146.842499,63.062122,368.827698,151.076187
124,2.066667,79.988998,1.741520,31.677191,92.151550,224.826691,144.532333,0.125097,132.139175,373.205475,142.805023,0.948100,84.093895,371.752075,112.328644,0.939487,92.822510,370.491333,201.100555,0.959285,95.866310,374.119354,144.864868,0.974206,62.702255,370.463776,149.196243,0.964958,92.151039,224.818710,144.534317,0.000000,-0.404175,-0.362330,0.175111,94.325340,180.313538,124.311531,0.130589,178.934998,139.140381,38.284435,0.897115,90.768417,184.451675,173.175247,0.986467,8.120358,185.981567,175.259979,0.971792,177.293030,180.756546,172.198517,0.924993,30.601009,220.000977,166.492157,0.949947,208.311295,159.370453,91.062065,0.974477,10.731533,145.606750,42.821190,0.956543,155.821884,239.105911,157.718979,0.963800,-11.654414,168.407593,101.791176,0.946147,179.234146,138.883224,38.401646,90.750381,184.404434,173.194565,8.049650,185.909256,175.309998,177.239349,180.796631,171.906067,30.480785,219.887054,166.604645,208.346024,159.405884,90.972839,10.821899,145.754852,42.831936,155.705505,239.187439,157.691116,-11.699587,168.593079,101.890953,,,,132.166550,373.145142,142.608292,84.105339,371.887848,112.528694,92.683495,370.575775,201.092468,95.956535,374.093597,144.907791,62.712154,370.329254,149.158142
125,2.083333,79.812218,1.944723,31.636057,92.397926,226.407181,143.025452,0.135439,131.883286,374.913513,140.783920,0.948227,83.802910,373.203735,110.376297,0.933336,92.653152,372.248474,199.139984,0.958578,95.610306,375.711792,142.889297,0.976011,62.464520,371.958160,147.276215,0.965500,92.397446,226.399200,143.027451,0.000000,-0.399090,-0.360320,0.165287,94.337494,180.322968,124.307236,0.127875,178.937164,139.143005,38.273575,0.895726,90.782936,184.457321,173.171463,0.985943,8.135192,186.001236,175.259109,0.970821,177.306854,180.747421,172.191467,0.924817,30.621410,220.017578,166.493591,0.953360,208.318726,159.363297,91.052017,0.974679,10.734953,145.637848,42.816608,0.954821,155.845276,239.101791,157.717896,0.962959,-11.645079,168.437241,101.789398,0.951690,179.238510,138.882278,38.396790,90.766602,184.407181,173.190964,8.064064,185.920502,175.304337,177.256195,180.790604,171.898209,30.509399,219.911545,166.598541,208.364410,159.398880,90.968925,10.796726,145.806564,42.836086,155.727081,239.186737,157.690125,-11.685625,168.602432,101.881104,,,,131.911499,374.856049,140.586975,83.814529,373.339966,110.605217,92.510323,372.331482,199.127289,95.698006,375.680511,142.912460,62.479794,371.827728,147.233841
