Format Version,1.23,Take Name,Specs_circum_17_9_2023,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-17 11.03.27.649 AM,Total Frames in Take,607,Total Exported Frames,607,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
106,1.766667,83.272606,20.139004,55.758377,60.826195,193.666916,155.151108,0.113567,39.699795,344.196869,177.793304,0.926624,8.398216,332.902985,131.620499,0.952895,-12.133862,317.234863,217.008865,0.958937,7.233042,332.613342,166.281097,0.941599,-21.533329,317.398010,157.739044,0.957324,60.828148,193.658997,155.152252,0.000000,-0.875203,-0.389113,0.121761,93.513321,180.551025,124.510841,0.214605,178.125504,138.594391,38.865635,0.941690,89.937073,185.093704,173.337189,0.910516,7.289484,186.717041,175.369492,0.865828,176.458664,181.310745,172.432526,0.908710,29.805861,220.642487,166.333328,0.000000,207.495514,159.230209,91.489426,0.951728,9.925991,145.253204,43.268101,0.000000,155.048538,239.559006,157.463821,0.914387,-12.466751,168.558395,102.038010,0.000000,178.315475,138.465195,38.916149,89.722366,184.863541,173.099640,7.687872,187.019958,175.660492,176.237244,181.244690,172.163879,,,,207.655182,159.338928,91.479202,,,,154.736664,239.572845,157.638763,,,,,,,,,,,,,,,,,,,39.837090,344.161285,177.625977,8.323067,332.943298,131.754913,-12.263640,317.239502,216.966385,7.280996,332.759033,166.422119,-21.513535,317.242950,157.673431
107,1.783333,83.045135,20.463903,56.105946,60.184742,193.542450,154.944946,0.119354,37.997475,343.977631,177.198715,0.945160,6.997992,332.401031,130.892288,0.960203,-13.859849,316.761627,216.206955,0.965843,5.662102,332.168152,165.547195,0.947916,-22.964914,316.755768,156.890976,0.957617,60.186745,193.534531,154.946106,0.000000,-0.871295,-0.375397,0.114148,93.540146,180.550873,124.544487,0.240119,178.126282,138.588608,38.876308,0.941193,89.976112,185.090683,173.371994,0.901414,7.329240,186.725159,175.424011,0.855269,176.496948,181.295959,172.446548,0.911413,29.848099,220.648132,166.384872,0.000000,207.511597,159.216782,91.494553,0.951641,9.928719,145.270096,43.319149,0.000000,155.091248,239.548172,157.486938,0.910538,-12.446888,168.574249,102.095985,0.000000,178.322159,138.464981,38.924881,89.730423,184.863159,173.140121,7.821292,187.033508,175.710220,176.241959,181.216187,172.192764,,,,207.664703,159.321136,91.480698,,,,154.750916,239.566452,157.651672,,,,,,,,,,,,,,,,,,,38.132904,343.944305,177.024551,6.917956,332.437714,131.037598,-13.993961,316.762970,216.157349,5.712245,332.312286,165.687790,-22.936356,316.606842,156.828827
108,1.800000,82.833847,20.745682,56.508091,59.487358,193.423889,154.663696,0.110366,36.313965,343.756989,176.600189,0.944221,5.655416,331.948517,130.125641,0.957526,-15.617773,316.293060,215.334747,0.964250,4.115771,331.749603,164.772293,0.948127,-24.371429,316.164154,155.966019,0.959030,59.489395,193.415970,154.664871,0.000000,-0.866476,-0.394366,0.080022,93.616951,180.620499,124.498322,0.495509,178.207428,138.615814,38.855202,0.940834,90.038986,185.158096,173.325027,0.898174,7.392384,186.841202,175.349091,0.838152,176.557892,181.312363,172.428650,0.907871,29.934347,220.751694,166.320587,0.000000,207.587036,159.222000,91.485260,0.953558,10.012329,145.396240,43.241447,0.000000,155.191666,239.578552,157.466919,0.905362,-12.369514,168.708435,102.012726,0.000000,178.320297,138.463013,38.916122,89.726044,184.863251,173.097458,8.651487,187.445740,175.739822,176.219635,181.215652,172.152954,,,,207.655487,159.329132,91.473938,,,,154.742584,239.574554,157.635483,,,,,,,,,,,,,,,,,,,36.444466,343.728119,176.439743,5.583773,331.985687,130.248901,-15.744422,316.292816,215.294220,4.169958,331.888000,164.908798,-24.357704,316.018097,155.907089
109,1.816667,82.618744,20.952765,56.951557,58.656818,193.257965,154.423019,0.116857,34.660645,343.506653,176.050873,0.947875,4.368503,331.514465,129.383499,0.959682,-17.406143,315.847290,214.463654,0.966143,2.597000,331.342773,164.019211,0.948320,-25.760002,315.620514,155.037659,0.959493,58.658886,193.250076,154.424225,0.000000,-0.864335,-0.507849,0.295099,93.422951,180.271042,124.329521,0.126198,178.336319,138.587677,38.849110,0.965469,89.733925,184.794510,173.149292,0.979053,7.077813,186.164932,175.014343,0.966353,176.268341,181.276154,172.419342,0.932768,29.508650,220.160553,166.029358,0.000000,207.536469,159.304245,91.535683,0.964779,10.108643,144.731674,42.911804,0.000000,154.710632,239.461258,157.416763,0.937510,-12.474232,167.958359,101.640022,0.000000,178.330200,138.475845,38.929939,89.735909,184.866928,173.107193,6.958254,186.124481,175.061066,176.227325,181.213516,172.161041,,,,207.664536,159.336945,91.486893,,,,154.747269,239.571045,157.638306,,,,,,,,,,,,,,,,,,,34.786549,343.476868,175.887360,4.288015,331.552734,129.517899,-17.533674,315.849457,214.418137,2.664415,331.480011,164.158371,-25.745253,315.472626,154.973099
110,1.833333,82.583916,20.852407,57.462040,57.386261,192.883804,154.017685,0.113823,33.305840,343.092682,175.827927,0.948236,3.402695,331.240875,128.874695,0.959057,-19.102921,315.369934,213.726578,0.969118,1.337428,330.981415,163.493591,0.950432,-26.952673,315.301422,154.231491,0.955774,57.388313,192.875900,154.018890,0.000000,-0.854905,-0.503389,0.287280,93.461311,180.261093,124.376236,0.125921,178.362473,138.580200,38.882488,0.967670,89.776611,184.776978,173.197021,0.984774,7.120818,186.158447,175.068588,0.965778,176.310486,181.246811,172.459930,0.937220,29.555664,220.152481,166.087540,0.000000,207.569443,159.284042,91.570274,0.963775,10.135948,144.746689,42.958961,0.000000,154.759659,239.437378,157.468628,0.939530,-12.439296,167.966751,101.692726,0.000000,178.355118,138.472488,38.953659,89.776459,184.837036,173.186935,6.992087,186.122650,175.098343,176.278641,181.196533,172.215973,,,,207.699448,159.308426,91.511093,,,,154.797791,239.546753,157.680969,,,,,,,,,,,,,,,,,,,33.443974,343.053772,175.678665,3.323613,331.282593,129.011902,-19.219126,315.379211,213.685715,1.375848,331.129089,163.620163,-26.933901,315.141663,154.157837
111,1.850000,82.599182,20.640751,57.983601,55.879364,192.254135,153.523224,0.111673,31.988420,342.447845,175.643921,0.951659,2.475276,330.836700,128.384796,0.949313,-20.826918,314.728760,212.976624,0.962079,0.100553,330.462128,162.982788,0.965399,-28.145674,314.887512,153.414047,0.964509,55.881386,192.246231,153.524414,0.000000,-0.871757,-0.501854,0.309710,93.434868,180.244827,124.374016,0.129757,178.349533,138.571716,38.889885,0.968606,89.749992,184.773819,173.193573,0.981892,7.093735,186.123520,175.067429,0.963713,176.285217,181.277283,172.454697,0.933956,29.514984,220.123642,166.075546,0.000000,207.550140,159.302643,91.570557,0.963706,10.120742,144.673615,42.970024,0.000000,154.711151,239.454926,157.446808,0.939445,-12.461662,167.902328,101.697632,0.000000,178.353851,138.466400,38.958157,89.753059,184.845886,173.186951,6.959729,186.083160,175.105911,176.240433,181.222443,172.200195,,,,207.681992,159.321167,91.512718,,,,154.750702,239.564804,157.659012,,,,,,,,,,,,,,,,,,,32.107277,342.456482,175.491653,2.381206,330.941772,128.530472,-20.974356,314.760193,212.959854,0.215700,330.449036,163.058456,-28.138121,314.755737,153.361801
112,1.866667,82.457199,20.870903,58.399258,54.935852,191.920670,153.116104,0.121862,30.177706,341.993988,175.099869,0.954244,1.015149,330.244537,127.657654,0.946819,-22.732727,314.014282,212.101990,0.964758,-1.572311,329.854675,162.240204,0.964119,-29.682524,314.143860,152.495193,0.966383,54.937904,191.912766,153.117310,0.000000,-0.934251,-0.497984,0.410733,93.310303,180.182571,124.338768,0.147548,178.290192,138.564590,38.892597,0.966572,89.622063,184.759048,173.153641,0.972549,6.963737,185.965210,175.033951,0.955174,176.163239,181.414154,172.410294,0.922424,29.324181,219.994812,166.002304,0.000000,207.459213,159.405182,91.547501,0.961884,10.051303,144.374619,42.982189,0.000000,154.485291,239.537094,157.340134,0.937369,-12.566447,167.628448,101.686249,0.000000,178.327179,138.454926,38.959579,89.612617,184.868210,173.146561,6.807186,185.912308,175.103546,176.100159,181.341873,172.115189,,,,207.600143,159.423843,91.492424,,,,154.536331,239.644135,157.560806,,,,,,,,,,,,,,,,,,,30.289261,342.006165,174.955276,0.911024,330.328003,127.823326,-22.866093,314.042755,212.066284,-1.451103,329.849854,162.316925,-29.677801,314.024689,152.433090
113,1.883333,82.253868,21.292799,58.783600,54.154037,191.743912,152.652847,0.117722,28.062382,341.635345,174.333389,0.954244,-0.755280,329.596191,126.753242,0.946819,-24.811640,313.267456,211.091232,0.964758,-3.520265,329.223846,161.322266,0.964119,-31.450525,313.274078,151.448853,0.966383,54.156147,191.736023,152.654068,0.000000,-0.996554,-0.494764,0.494324,93.225388,180.129898,124.308502,0.164649,178.259018,138.541855,38.901249,0.966572,89.534386,184.754700,173.118622,0.972549,6.874547,185.842422,175.004333,0.955174,176.080292,181.535141,172.371887,0.922424,29.184647,219.894638,165.933441,0.000000,207.401810,159.482864,91.530800,0.961884,10.012172,144.111145,42.998173,0.000000,154.316406,239.609772,157.239578,0.937369,-12.634739,167.396545,101.678444,0.000000,178.324188,138.417328,38.945915,89.502495,184.866898,173.112488,6.715469,185.792328,175.097641,176.004501,181.452209,172.058945,,,,207.551788,159.497238,91.475296,,,,154.367966,239.740677,157.476166,,,,,,,,,,,,,,,,,,,28.179790,341.661682,174.195602,-0.865984,329.700043,126.911911,-24.950068,313.306488,211.047424,-3.388643,329.173798,161.396896,-31.450241,313.154816,151.397232
114,1.900000,81.964310,21.720995,59.145012,53.383270,191.628601,152.203323,0.118243,25.959398,341.359039,173.345154,0.954266,-2.529923,328.954163,125.661316,0.945104,-26.855953,312.657959,209.928207,0.962414,-5.457588,328.653198,160.217621,0.960159,-33.208408,312.447723,150.255020,0.967510,53.385437,191.620758,152.204575,0.000000,-1.094849,-0.494989,0.617996,93.041298,180.086777,124.215820,0.176247,178.161621,138.534271,38.877628,0.963131,89.341957,184.788239,173.017975,0.970801,6.680027,185.700851,174.904907,0.952228,175.894592,181.754166,172.273605,0.916873,28.916277,219.785355,165.774139,0.000000,207.260941,159.629379,91.469704,0.959866,9.903282,143.747574,42.971172,0.000000,154.004929,239.755371,157.041412,0.931189,-12.791872,167.085770,101.611824,0.000000,178.266617,138.398468,38.906380,89.264992,184.879089,172.991928,6.531119,185.670731,175.042404,175.806458,181.660019,171.949432,,,,207.417801,159.647537,91.414223,,,,154.056961,239.906387,157.280853,,,,,,,,,,,,,,,,,,,26.072962,341.373077,173.207596,-2.649623,329.066345,125.823662,-26.994904,312.702972,209.894821,-5.327569,328.611267,160.287308,-33.193214,312.318848,150.193832
115,1.916667,81.494057,22.155455,59.434196,52.618084,191.587570,151.809906,0.114699,23.897177,341.218811,171.906006,0.955269,-4.319567,328.280548,124.201866,0.942300,-28.812218,312.317505,208.484268,0.962542,-7.367976,328.173584,158.748901,0.961661,-34.949799,311.678894,148.791641,0.964134,52.620312,191.579727,151.811218,0.000000,-1.190045,-0.496552,0.735795,92.790367,180.079834,124.081123,0.203454,177.994919,138.559189,38.811504,0.956487,89.081947,184.855621,172.875381,0.969527,6.418340,185.601440,174.762039,0.948775,175.640625,181.998260,172.134750,0.912780,28.584339,219.716217,165.573700,0.000000,207.051422,159.802353,91.367645,0.958156,9.726256,143.433380,42.898880,0.000000,153.631577,239.928696,156.805527,0.928046,-13.016142,166.823318,101.500626,0.000000,178.117249,138.414307,38.824177,89.026581,184.982422,172.876038,6.222233,185.562683,174.904480,175.550262,181.906052,171.776276,,,,207.230240,159.807129,91.305161,,,,153.672409,240.072968,157.070679,,,,,,,,,,,,,,,,,,,23.985357,341.219452,171.752579,-4.426372,328.402649,124.362061,-28.950863,312.362732,208.455963,-7.236870,328.131622,158.821060,-34.923588,311.552582,148.741089
116,1.933333,80.931557,22.538332,59.930157,51.951962,191.836014,151.355606,0.109533,21.925844,341.364624,170.273102,0.955759,-5.858444,327.895508,122.462151,0.943005,-30.808136,312.288818,206.677200,0.962862,-9.144791,327.989166,156.987381,0.961141,-36.527515,311.214111,146.949295,0.965362,51.954239,191.828201,151.356995,0.000000,-1.253158,-0.491795,0.844878,92.598320,180.034119,124.040550,0.219226,177.871231,138.580246,38.806782,0.952490,88.886810,184.857391,172.829895,0.965410,6.222151,185.448135,174.726044,0.938636,175.450684,182.163818,172.081696,0.904745,28.322130,219.594696,165.496811,0.000000,206.893723,159.937378,91.335518,0.952630,9.594090,143.139038,42.909691,0.000000,153.329620,240.035110,156.690460,0.923848,-13.185554,166.551193,101.488075,0.000000,178.014954,138.406616,38.795769,88.816017,184.999008,172.839264,6.021313,185.410538,174.880188,175.352722,182.065277,171.703857,,,,207.081558,159.955063,91.268700,,,,153.367645,240.185471,156.982544,,,,,,,,,,,,,,,,,,,22.059742,341.380737,170.156158,-5.977584,327.987030,122.606361,-30.942381,312.319702,206.640320,-9.035930,327.982544,157.050766,-36.516834,311.082825,146.895477
117,1.950000,80.269547,22.860411,60.463425,51.238186,192.261032,150.687302,0.108580,20.035820,341.721893,168.183212,0.955551,-7.291399,327.680237,120.273666,0.949278,-32.770195,312.568665,204.420563,0.965256,-10.839931,328.024933,154.771347,0.966147,-38.029068,310.980072,144.661819,0.963772,51.240513,192.253250,150.688766,0.000000,-1.253217,-0.474639,0.878602,92.659073,179.956650,124.137993,0.230342,177.929459,138.551895,38.877846,0.940295,88.959991,184.778061,172.928452,0.954323,6.295607,185.320724,174.850403,0.927933,175.525162,182.134857,172.153244,0.893671,28.372816,219.480087,165.614090,0.000000,206.955933,159.926224,91.397392,0.949412,9.651005,143.012772,43.033272,0.000000,153.365646,239.993164,156.768570,0.916390,-13.123967,166.412033,101.618622,0.000000,178.101685,138.386703,38.868759,88.876511,184.940567,172.925842,6.079175,185.274033,175.035004,175.415527,182.027252,171.756638,,,,207.146149,159.928558,91.328400,,,,153.412735,240.147812,157.061356,,,,,,,,,,,,,,,,,,,20.169277,341.740265,168.067169,-7.408712,327.776154,120.408562,-32.896416,312.604950,204.375122,-10.736622,328.006561,154.856934,-38.022274,310.847961,144.602661
118,1.966667,79.348206,23.158695,61.086643,50.732014,192.763672,150.139267,0.117937,18.352005,342.200165,165.583374,0.954197,-8.447487,327.404724,117.602623,0.943026,-34.576344,313.110229,201.692932,0.961948,-12.307714,328.131744,152.060883,0.962120,-39.287781,310.780304,141.912827,0.965599,50.734375,192.755920,150.140839,0.000000,-1.109951,-0.459221,0.804177,92.915504,179.790421,124.501930,0.570487,178.111313,138.488754,39.117298,0.918108,89.234459,184.494125,173.305252,0.940733,6.571308,185.139725,175.248734,0.944410,175.795914,181.740005,172.502289,0.889770,28.690859,219.293350,166.092819,0.594383,207.178268,159.693253,91.683250,0.912339,9.839810,143.158600,43.324940,0.000000,153.708191,239.665619,157.268341,0.894372,-12.890532,166.440338,101.974426,0.000000,178.393616,138.326324,39.082375,89.295135,184.714951,173.244019,6.550238,185.349457,175.319519,175.842773,181.612885,172.082703,27.201384,218.866760,166.574356,207.502930,159.654449,91.556618,,,,153.994034,239.843964,157.523285,,,,,,,,,,,,,,,,,,,18.483337,342.224701,165.458008,-8.581327,327.506653,117.756363,-34.715778,313.144714,201.642639,-12.180969,328.096832,152.136230,-39.272545,310.654419,141.859406
119,1.983333,78.436722,23.251850,61.875263,50.260464,193.123215,149.496063,0.117550,17.102800,342.579224,162.976669,0.958112,-9.054225,327.173096,114.833847,0.940042,-36.143471,313.652039,198.748016,0.961832,-13.334688,328.244629,149.233414,0.959917,-40.120693,310.677673,138.943130,0.959695,50.262840,193.115509,149.497742,0.000000,-1.023668,-0.478806,0.686148,93.026115,179.904999,124.470131,0.463223,178.169540,138.558502,39.054932,0.936159,89.336105,184.541946,173.279160,0.936850,6.673723,185.354340,175.192322,0.950591,175.892044,181.611298,172.504761,0.897288,28.866819,219.476379,166.096802,0.693424,207.259888,159.623215,91.664154,0.921662,9.906374,143.567474,43.205990,0.000000,153.929077,239.605270,157.350723,0.895642,-12.798495,166.806519,101.882263,0.000000,178.371780,138.403366,39.039532,89.453087,184.764328,173.253326,6.671518,185.546158,175.239868,175.954941,181.479111,172.120880,27.699110,219.214859,166.364914,207.549438,159.574570,91.554672,,,,154.219696,239.741989,157.617355,,,,,,,,,,,,,,,,,,,17.229437,342.591431,162.867630,-9.197053,327.302124,114.976913,-36.283173,313.702850,198.713242,-13.190998,328.202972,149.291061,-40.108528,310.527313,138.886230
120,2.000000,77.558441,23.112444,62.647350,49.501221,193.187805,148.963562,0.109451,16.156181,342.762817,160.525665,0.954763,-9.389009,326.868134,112.213417,0.945992,-37.533539,314.181793,195.910339,0.962325,-14.103498,328.283325,146.543747,0.967503,-40.755150,310.607147,136.092834,0.961547,49.503574,193.180099,148.965347,0.000000,-0.968115,-0.488653,0.551022,93.146843,180.042923,124.403084,0.348474,178.210907,138.580551,38.965046,0.950164,89.457321,184.640259,173.215897,0.946762,6.796680,185.645447,175.112350,0.961377,176.006256,181.506546,172.456924,0.908598,29.072002,219.724091,166.055328,0.790430,207.339539,159.524643,91.601219,0.931738,9.959176,143.981659,43.085449,0.000000,154.183182,239.567047,157.355637,0.909824,-12.703464,167.216064,101.779861,0.000000,178.347290,138.435669,38.977386,89.576714,184.814590,173.189392,6.788656,185.794769,175.151169,176.062561,181.378815,172.119003,28.259485,219.604813,166.223587,207.591782,159.486694,91.503792,,,,154.426407,239.671295,157.600754,,,,,,,,,,,,,,,,,,,16.294146,342.769562,160.408783,-9.514772,326.982056,112.347130,-37.674660,314.215698,195.869720,-13.990417,328.276581,146.607483,-40.739220,310.459503,136.052765
121,2.016667,76.735016,22.951586,63.346714,48.726074,193.057388,148.470764,0.126352,15.293389,342.742523,158.210510,0.954763,-9.695563,326.389679,109.760490,0.945992,-38.810692,314.512268,193.243820,0.962325,-14.806681,328.135040,144.018784,0.967503,-41.340759,310.364288,133.430115,0.961547,48.728405,193.049698,148.472656,0.000000,-0.835322,-0.509612,0.341180,93.408096,180.165421,124.441818,0.235696,178.356552,138.593079,38.942234,0.950164,89.714523,184.661545,173.263763,0.946762,7.057317,185.964523,175.127930,0.961377,176.251740,181.213181,172.533691,0.908598,29.460951,219.982666,166.160339,0.790430,207.539017,159.306824,91.639687,0.931738,10.123946,144.599686,43.004795,0.000000,154.647507,239.388397,157.559753,0.909824,-12.478717,167.778885,101.744164,0.000000,178.390976,138.479462,38.983673,89.796074,184.778702,173.242599,7.023581,186.054581,175.162262,176.298569,181.110565,172.264847,28.970245,219.889069,166.218765,207.733932,159.290970,91.565445,,,,154.814285,239.506714,157.789795,,,,,,,,,,,,,,,,,,,15.438577,342.757172,158.090439,-9.845054,326.521088,109.900528,-38.969826,314.552673,193.221771,-14.665523,328.099792,144.076523,-41.318344,310.213196,133.374268
122,2.033333,75.876312,23.072983,63.864948,48.224949,193.019211,147.995834,0.118553,14.122740,342.668518,155.765503,0.952759,-10.431409,325.661041,107.318542,0.939154,-40.133415,314.620544,190.709976,0.958590,-15.809991,327.777222,141.514923,0.960862,-42.191685,309.778625,130.930313,0.959342,48.227295,193.011551,147.997833,0.000000,-0.891197,-0.498829,0.390680,93.264084,180.188049,124.336006,0.216431,178.231155,138.604813,38.860188,0.968565,89.576439,184.728973,173.154236,0.963927,6.918520,185.962631,175.033798,0.974472,176.116440,181.354385,172.410110,0.927112,29.291040,219.991211,166.028275,0.874262,207.406357,159.395493,91.531380,0.947715,9.994231,144.470596,42.950771,0.000000,154.459137,239.496231,157.383377,0.923055,-12.616575,167.688049,101.671883,0.000000,178.296021,138.468338,38.904945,89.642029,184.845444,173.119293,6.855972,186.007507,175.045822,176.124390,181.270050,172.120377,28.884277,219.953690,166.148270,207.601196,159.388397,91.451164,,,,154.595276,239.600479,157.611496,,,,,,,,,,,,,,,,,,,14.265129,342.674713,155.645950,-10.582587,325.788147,107.462791,-40.287022,314.658752,190.666733,-15.683744,327.752563,141.571945,-42.155628,309.631866,130.891922
123,2.050000,75.040123,23.275677,64.424362,47.706699,192.872925,147.656921,0.114938,12.701828,342.399506,153.548660,0.953495,-11.375978,324.733032,105.098457,0.938855,-41.667366,314.418213,188.370697,0.958977,-17.033995,327.185211,139.227234,0.964824,-43.230152,308.923492,128.632507,0.961014,47.709072,192.865311,147.659012,0.000000,-0.846276,-0.503297,0.342475,93.389542,180.184769,124.405205,0.204936,178.329437,138.597824,38.904182,0.960600,89.701271,184.690155,173.226685,0.965461,7.044226,185.991760,175.099762,0.980523,176.238495,181.243469,172.487717,0.924533,29.446156,220.008652,166.123199,0.893562,207.517303,159.322296,91.594444,0.947295,10.097131,144.601700,42.984180,0.000000,154.631393,239.415359,157.505035,0.928658,-12.499541,167.791656,101.721619,0.000000,178.369614,138.474670,38.954777,89.758171,184.785919,173.184677,6.981030,186.042557,175.110184,176.266205,181.167572,172.220551,29.067621,219.962860,166.226028,207.704651,159.312515,91.520370,,,,154.761002,239.523483,157.724503,,,,,,,,,,,,,,,,,,,12.831119,342.411896,153.437271,-11.519491,324.857849,105.224022,-41.809341,314.457550,188.330582,-16.893282,327.151611,139.299820,-43.214600,308.780701,128.585938
124,2.066667,74.362961,23.529533,64.945732,47.081429,192.659683,147.219193,0.126814,11.073150,341.998566,151.640427,0.954202,-12.554731,323.779999,103.173172,0.944238,-43.353882,313.950073,186.317734,0.962419,-18.464241,326.474487,137.241028,0.962881,-44.468220,307.956665,126.617432,0.961134,47.083839,192.652084,147.221375,0.000000,-0.897940,-0.487593,0.377793,93.282150,180.204208,124.323036,0.204476,178.223282,138.591736,38.835667,0.957725,89.604942,184.751648,173.141449,0.967695,6.947651,186.004333,175.036789,0.970767,176.144043,181.357239,172.381058,0.924429,29.326216,220.026794,166.023010,0.900470,207.413361,159.381836,91.498840,0.947990,9.988487,144.496338,42.957977,0.000000,154.497086,239.502274,157.351761,0.933012,-12.605720,167.725723,101.680740,0.000000,178.306488,138.452087,38.882233,89.652046,184.837021,173.056656,6.899860,186.097031,175.089691,176.136032,181.273880,172.090607,28.951529,219.965836,166.142990,207.609055,159.388840,91.428596,,,,154.601593,239.601120,157.577835,,,,,,,,,,,,,,,,,,,11.210164,342.011658,151.519531,-12.683158,323.900116,103.310410,-43.498749,313.977448,186.288376,-18.329561,326.461823,137.302216,-44.466663,307.808838,126.569298
125,2.083333,73.846359,23.830181,65.506851,46.412724,192.415985,146.780411,0.108156,9.256795,341.500275,150.180222,0.953612,-13.884130,322.859711,101.638512,0.946563,-45.207317,313.218903,184.609268,0.962652,-20.059031,325.681915,135.648911,0.975508,-45.846443,306.915527,124.933914,0.964987,46.415176,192.408432,146.782654,0.000000,-0.875006,-0.485629,0.354104,93.363350,180.195831,124.383713,0.197642,178.284882,138.582718,38.877151,0.960407,89.689392,184.725082,173.204071,0.973511,7.032670,186.011230,175.102219,0.972298,176.227066,181.295151,172.439896,0.923659,29.425070,220.028046,166.101578,0.905398,207.485046,159.339478,91.547913,0.949829,10.052644,144.555283,43.006546,0.000000,154.603760,239.455231,157.434677,0.934333,-12.530319,167.770309,101.739342,0.000000,178.357040,138.448959,38.921612,89.727013,184.806137,173.147141,6.979862,186.100433,175.141312,176.234238,181.219803,172.144043,29.067997,219.966843,166.210815,207.675507,159.345398,91.485023,,,,154.706238,239.549301,157.657471,,,,,,,,,,,,,,,,,,,9.395155,341.497131,150.056625,-14.003996,322.971893,101.775406,-45.346123,313.239197,184.557877,-19.976494,325.686768,135.701447,-45.808632,306.781433,124.919525
126,2.100000,73.550201,24.112692,66.070770,45.576817,192.048218,146.156723,0.097406,7.316955,340.862610,149.108948,0.954694,-15.335538,321.998993,100.423248,0.946752,-47.188854,312.225891,183.176376,0.959117,-21.777235,324.815155,134.384598,0.963646,-47.349476,305.849792,123.505554,0.962972,45.579308,192.040680,146.158981,0.000000,-0.888021,-0.485382,0.366279,93.328758,180.201416,124.351410,0.196297,178.258469,138.586761,38.853779,0.957732,89.654198,184.741043,173.170761,0.967483,6.997242,186.010071,175.069244,0.972161,176.192581,181.329330,172.406708,0.924274,29.382334,220.029587,166.060623,0.908769,207.454620,159.361771,91.519524,0.949163,10.025017,144.524551,42.983070,0.000000,154.556808,239.481354,157.388336,0.935084,-12.562424,167.748215,101.710701,0.000000,178.338638,138.445435,38.900574,89.690804,184.824982,173.078400,6.938336,186.087799,175.123016,176.183533,181.241165,172.117050,29.042479,219.981003,166.184418,207.648224,159.376389,91.458954,,,,154.654190,239.583160,157.606476,,,,,,,,,,,,,,,,,,,7.460204,340.877472,148.998978,-15.467388,322.137054,100.517700,-47.344696,312.258881,183.139389,-21.655113,324.774750,134.452438,-47.327072,305.704163,123.490364
127,2.116667,73.392883,24.451096,66.740829,44.702255,191.641403,145.493332,0.112300,5.124837,340.111328,148.419922,0.956161,-16.946487,321.153961,99.504219,0.939443,-49.418293,310.930786,181.962097,0.959803,-23.701914,323.842773,133.414917,0.964177,-49.014397,304.678894,122.279274,0.957994,44.704788,191.633896,145.495590,0.000000,-0.871957,-0.486351,0.349681,93.365555,180.205612,124.393600,0.194596,178.285065,138.590561,38.885990,0.960255,89.691269,184.732498,173.214142,0.974859,7.034630,186.024918,175.111237,0.974487,176.228668,181.295959,172.450958,0.922736,29.429756,220.040497,166.112717,0.912258,207.486099,159.342224,91.558250,0.948575,10.053225,144.575867,43.013371,0.000000,154.610062,239.458496,157.448593,0.938450,-12.528755,167.789474,101.747101,0.000000,178.366043,138.461746,38.932045,89.727402,184.823730,173.192169,6.972961,186.099243,175.144211,176.215576,181.201111,172.157104,29.099342,219.988800,166.219177,207.678467,159.350403,91.485870,,,,154.705750,239.560287,157.651321,,,,,,,,,,,,,,,,,,,5.269345,340.116394,148.320724,-17.103287,321.291412,99.627518,-49.563320,310.973877,181.907669,-23.573803,323.819641,133.474808,-48.985191,304.516052,122.249748
