Format Version,1.23,Take Name,charlie_circum_shifted2_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.12.07.107 AM,Total Frames in Take,439,Total Exported Frames,439,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,0.351752,0.674662,0.278264,-0.586234,-0.061367,0.189254,0.185900,0.000544,-0.091654,0.278525,0.300579,0.933075,-0.093618,0.231735,0.331954,0.890289,-0.061364,0.189255,0.185903,0.847306,-0.056106,0.284816,0.304367,0.442355,-0.123532,0.268199,0.294803,0.648731,-0.103119,0.301165,0.277190,0.842761,,,,-0.091479,0.278623,0.300402,-0.093760,0.231416,0.332220,-0.061260,0.189735,0.186265,-0.055626,0.283633,0.302538,-0.123856,0.269156,0.295780,-0.103219,0.300695,0.276785
7,0.116667,0.351813,0.674453,0.278522,-0.586316,-0.061392,0.189247,0.185901,0.000546,-0.091612,0.278481,0.300626,0.932120,-0.093592,0.231678,0.331980,0.890858,-0.061389,0.189248,0.185903,0.845128,-0.056060,0.284754,0.304410,0.450483,-0.123497,0.268174,0.294852,0.649461,-0.103071,0.301138,0.277250,0.844060,,,,-0.091432,0.278580,0.300449,-0.093734,0.231362,0.332246,-0.061279,0.189733,0.186273,-0.055617,0.283584,0.302602,-0.123821,0.269132,0.295823,-0.103172,0.300666,0.276854
8,0.133333,0.371717,0.658305,0.277708,-0.592738,-0.068751,0.186813,0.185479,0.000319,-0.091422,0.278192,0.300257,0.932120,-0.093729,0.231807,0.332204,0.890858,-0.068748,0.186814,0.185482,0.845128,-0.055559,0.283295,0.302576,0.450483,-0.123836,0.268912,0.295852,0.649461,-0.103030,0.300983,0.277085,0.844060,,,,-0.091389,0.278620,0.300451,-0.093701,0.231401,0.332259,,,,,,,-0.123788,0.269170,0.295833,-0.103138,0.300703,0.276854
9,0.150000,0.352176,0.674424,0.278164,-0.586301,-0.061387,0.189270,0.185929,0.000545,-0.091544,0.278611,0.300588,0.882286,-0.093514,0.231836,0.331986,0.897349,-0.061384,0.189271,0.185932,0.000000,-0.055990,0.284883,0.304350,0.000000,-0.123432,0.268301,0.294839,0.934313,-0.103012,0.301247,0.277197,0.905532,,,,-0.091356,0.278718,0.300414,-0.093656,0.231521,0.332249,-0.061278,0.189755,0.186295,-0.055529,0.283683,0.302525,-0.123762,0.269238,0.295812,-0.103110,0.300774,0.276786
10,0.166667,0.352435,0.674554,0.277848,-0.586146,-0.061352,0.189285,0.185927,0.000551,-0.091512,0.278729,0.300505,0.930499,-0.093480,0.231983,0.331945,0.891443,-0.061349,0.189286,0.185930,0.846386,-0.055958,0.285006,0.304261,0.442000,-0.123399,0.268413,0.294765,0.652331,-0.102980,0.301344,0.277093,0.841485,,,,-0.091327,0.278843,0.300331,-0.093617,0.231667,0.332212,-0.061249,0.189789,0.186307,-0.055511,0.283787,0.302438,-0.123728,0.269338,0.295726,-0.103067,0.300858,0.276664
11,0.183333,0.352753,0.674715,0.277471,-0.585948,-0.061351,0.189313,0.185924,0.000552,-0.091514,0.278884,0.300401,0.930520,-0.093481,0.232173,0.331893,0.890999,-0.061348,0.189314,0.185926,0.840753,-0.055960,0.285165,0.304150,0.440438,-0.123401,0.268561,0.294672,0.656633,-0.102982,0.301472,0.276964,0.836504,,,,-0.091348,0.278998,0.300232,-0.093614,0.231831,0.332161,-0.061252,0.189808,0.186305,-0.055488,0.283957,0.302296,-0.123707,0.269478,0.295613,-0.103070,0.301001,0.276528
12,0.200000,0.353021,0.674960,0.276539,-0.585945,-0.061389,0.189313,0.185923,0.000553,-0.091573,0.279052,0.300264,0.931958,-0.093483,0.232394,0.331836,0.887267,-0.061386,0.189314,0.185926,0.845091,-0.056023,0.285372,0.303984,0.438783,-0.123454,0.268691,0.294569,0.664020,-0.103074,0.301590,0.276794,0.843754,,,,-0.091402,0.279185,0.300099,-0.093607,0.232038,0.332084,-0.061284,0.189791,0.186307,-0.055558,0.284155,0.302156,-0.123768,0.269617,0.295490,-0.103176,0.301131,0.276382
13,0.216667,0.353140,0.675454,0.275961,-0.585576,-0.061334,0.189344,0.185939,0.000558,-0.091646,0.279230,0.300130,0.926233,-0.093544,0.232616,0.331770,0.887159,-0.061331,0.189345,0.185941,0.842891,-0.056102,0.285578,0.303862,0.436709,-0.123517,0.268839,0.294431,0.658458,-0.103148,0.301726,0.276621,0.842624,,,,-0.091450,0.279351,0.299946,-0.093683,0.232270,0.332025,-0.061231,0.189833,0.186325,-0.055638,0.284394,0.302003,-0.123851,0.269760,0.295383,-0.103244,0.301255,0.276214
14,0.233333,0.353308,0.675691,0.275552,-0.585394,-0.061333,0.189357,0.185927,0.000552,-0.091691,0.279347,0.300024,0.931077,-0.093578,0.232764,0.331710,0.891495,-0.061330,0.189357,0.185930,0.842747,-0.056149,0.285711,0.303755,0.437831,-0.123557,0.268941,0.294331,0.654251,-0.103196,0.301816,0.276490,0.842955,,,,-0.091508,0.279453,0.299846,-0.093706,0.232436,0.331963,-0.061230,0.189848,0.186310,-0.055696,0.284508,0.301910,-0.123907,0.269875,0.295289,-0.103277,0.301347,0.276080
15,0.250000,0.353245,0.676065,0.275397,-0.585072,-0.061278,0.189405,0.185943,0.000555,-0.091758,0.279450,0.299963,0.931896,-0.093654,0.232884,0.331675,0.892374,-0.061275,0.189405,0.185945,0.841506,-0.056222,0.285828,0.303719,0.429886,-0.123616,0.269029,0.294251,0.654116,-0.103252,0.301901,0.276408,0.846318,,,,-0.091588,0.279542,0.299771,-0.093769,0.232551,0.331922,-0.061181,0.189897,0.186334,-0.055777,0.284595,0.301853,-0.123964,0.269954,0.295219,-0.103319,0.301454,0.275991
16,0.266667,0.353332,0.676305,0.275173,-0.584848,-0.061327,0.189408,0.185948,0.000552,-0.091867,0.279526,0.299895,0.931896,-0.093766,0.232982,0.331638,0.892374,-0.061324,0.189408,0.185951,0.841506,-0.056334,0.285914,0.303660,0.429886,-0.123721,0.269095,0.294178,0.654116,-0.103357,0.301959,0.276319,0.846318,,,,-0.091703,0.279623,0.299709,-0.093878,0.232635,0.331878,-0.061228,0.189891,0.186343,-0.055880,0.284674,0.301809,-0.124045,0.270026,0.295112,-0.103443,0.301521,0.275913
